Body Name,Portfolio,Organisation Code,Org Code Description,Object Code,Object Code Description,GL Date,Invoice No,Value,Supplier,Category,Category Description,Supplier No
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-01-04,1512,252.00,MANOR TRAINING & RESOURCE CENTRE LTD,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,39282,CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2016-01-04,936816,600.00,FIONA WALKER,,BARRISTERS,
SHEFFIELD CITY COUNCIL,CYPF,32046,OUTDOOR EDUCATION,8440,FEE EXPENSES,2016-01-04,1571,300.00,SILVER FOX TRAINING LTD,,EDUCATIONAL TRAINING PROVIDERS,
SHEFFIELD CITY COUNCIL,CYPF,32046,OUTDOOR EDUCATION,7010,ROUTINE VEHICLE REPAIR & MTCE,2016-01-04,268,674.23,LOVERS LEAP GARAGE,,GUEST HOUSES,
SHEFFIELD CITY COUNCIL,CYPF,39446,TEACHING PARTNERSHIPS,8440,FEE EXPENSES,2016-01-04,1113,2266.59,CONSILIENT CONSULTING LTD,,BUSINESS & MANAGEMENT CONSULTA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,EXTRA CARE HOUSING,2016-01-04,CORE-06GG,6000.00,REDACTED PERSONAL DATA,,HOME CARE SERVICES,
SHEFFIELD CITY COUNCIL,PLACE,22062,ARCHITECTS,8620,COMPUTER SOFTWARE LICENCES,2016-01-04,317971,7210.00,QUADRA SOLUTIONS LIMITED,,COMPUTER SYSTEMS & SOFTWARE (S,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49153,OTHER REPAIRS & FEES,6030,REPAIRS TO TENANTED PROPERTIES,2016-01-04,15904,350.00,AMBER VALLEY WATER SERVICES,,WATER TREATMENT EQUIPMENT & SE,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,4080,FEES & CHARGES,2016-01-04,9,462.00,BURNGREAVE B & B,,GUEST HOUSES,
SHEFFIELD CITY COUNCIL,CYPF,39444,POLICY & SERVICE IMPROVEMENT,8440,FEE EXPENSES,2016-01-04,1112,2400.00,CONSILIENT CONSULTING LTD,,BUSINESS & MANAGEMENT CONSULTA,
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,8010,EQUIPMENT PURCHASE AND REPAIR,2016-01-04,CD253496,416.34,SWANN-MORTON LIMITED,,MEDICAL EQUIPMENT MNFRS,
SHEFFIELD CITY COUNCIL,CYPF,33064,PROVIDER CONTRACT AUG15-JUL16,9120,OTHER AGENCIES,2016-01-04,INV001814,1260.00,BRIGHTSIDE NURSERY AND INFANT SCHOOL,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,RESOURCES,12014,ICAM,8440,FEE EXPENSES,2016-01-04,125503,327.74,UKSEARCH LIMITED,,DEBT COLLECTION AGENCIES,
SHEFFIELD CITY COUNCIL,RESOURCES,12014,ICAM,8440,FEE EXPENSES,2016-01-04,125502,286.31,UKSEARCH LIMITED,,DEBT COLLECTION AGENCIES,
SHEFFIELD CITY COUNCIL,PLACE,25002,GRAVES PARK(CITY),8060,MATERIALS AND SUPPLIES GENERAL,2016-01-04,5979,495.00,ROGER ALLPORT NURSERIES,,NURSERIES - WHOLESALE,
SHEFFIELD CITY COUNCIL,CYPF,32046,OUTDOOR EDUCATION,8400,PUBLICATIONS AND PERIODICALS,2016-01-04,2013256,700.00,REFLOW STUDIO LTD,,INTERNET PUBLISHERS,
SHEFFIELD CITY COUNCIL,CYPF,39429,72 GREGG HOUSE ROAD,6210,RENTS,2016-01-04,6030018073,383.20,SANCTUARY GROUP,,HOME SUPPORT SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,FURNITURE PURCHASES,2016-01-04,TK112884,4593.00,THOMAS KNEALE & CO LTD,,"BEDS, BEDDING & BLANKETS",
SHEFFIELD CITY COUNCIL,COMMUNITIES,49025,SANCTUARY SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2016-01-04,SI15009771,885.00,SOLON SECURITY LTD,,SECURITY EQUIPMENT,
SHEFFIELD CITY COUNCIL,PLACE,22241,WASTE CONTRACT,8010,EQUIPMENT PURCHASE AND REPAIR,2016-01-04,430,5000.00,FIRST ASSET RENTALS LIMITED,,FINANCIAL SERVICES,
SHEFFIELD CITY COUNCIL,CYPF,32042,MUSIC EDUCATION HUBS 2012-15,8270,SUBSCRIPTIONS,2016-01-04,5502,1900.00,UK ASS FOR MUSIC EDUCATION - MUSIC MARK,,EDUCATION AGENCIES & AUTHORITI,
SHEFFIELD CITY COUNCIL,PLACE,24202,PROGRAMME TEAM,8440,FEE EXPENSES,2016-01-04,516,2168.85,NEPRO LIMITED,,BUSINESS & MANAGEMENT CONSULTA,
SHEFFIELD CITY COUNCIL,CYPF,32183,GOVERNOR SUPPORT TEAM,8440,FEE EXPENSES,2016-01-04,LF2037,10000.00,LEARNERS FIRST SCHOOLS PARTNERSHIP LTD,,TRAINING CENTRES,
SHEFFIELD CITY COUNCIL,PLACE,28107,STRATEGY AND SKILLS,8440,FEE EXPENSES,2016-01-04,INV-1359,10600.00,GRADCORE LTD,,EMPLOYMENT & RECRUITMENT AGENC,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,EXTRA CARE HOUSING,2016-01-04,18914A,5520.00,REDACTED PERSONAL DATA,,HOME CARE SERVICES,
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,6110,CLEANING/DOMESTIC MAT./SUPPLY,2016-01-04,9445,728.10,CHEMSOL LTD,,CHEMICALS - DISTRIBUTORS & WHO,
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,8010,EQUIPMENT PURCHASE AND REPAIR,2016-01-04,9445,367.10,CHEMSOL LTD,,CHEMICALS - DISTRIBUTORS & WHO,
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,8110,"CLOTHING, UNIFORM AND LAUNDRY",2016-01-04,9445,999.12,CHEMSOL LTD,,CHEMICALS - DISTRIBUTORS & WHO,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49363,OLDER PERSONS LIVING,5610,AGENCY STAFF,2016-01-04,IPMSHCWNH001,960.00,INTELLIGENT PROTECTION MANAGEMENT LTD,,SECURITY SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49363,OLDER PERSONS LIVING,5610,AGENCY STAFF,2016-01-04,IPMSHCKR003,768.00,INTELLIGENT PROTECTION MANAGEMENT LTD,,SECURITY SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49363,OLDER PERSONS LIVING,5610,AGENCY STAFF,2016-01-04,IPMSHC001,960.00,INTELLIGENT PROTECTION MANAGEMENT LTD,,SECURITY SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49363,OLDER PERSONS LIVING,5610,AGENCY STAFF,2016-01-04,IPMSHCKR002,1536.00,INTELLIGENT PROTECTION MANAGEMENT LTD,,SECURITY SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49363,OLDER PERSONS LIVING,5610,AGENCY STAFF,2016-01-04,IPMSHCC002,576.00,INTELLIGENT PROTECTION MANAGEMENT LTD,,SECURITY SERVICES,
SHEFFIELD CITY COUNCIL,CYPF,39282,CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2016-01-04,263224,400.00,MISS ZIRA HUSSAIN,,BARRISTERS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49682,NON CONTRACT TREATMENT COSTS,8060,MATERIALS AND SUPPLIES GENERAL,2016-01-04,91071,477.30,EXCHANGE SUPPLIES LTD,,PUBLISHERS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42011,DAY SERVICES,6280,HIRE OF PREMISES,2016-01-04,2788,1170.00,UNITED HEALTH LTD C/O WOODVIEW CARE HOME,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42011,DAY SERVICES,6280,HIRE OF PREMISES,2016-01-04,2795,1170.00,UNITED HEALTH LTD C/O WOODVIEW CARE HOME,,NURSING HOMES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49782,PH COMMISSIONING STAFF,9040,VOLUNTARY BODIES,2016-01-04,368/15-16,5451.26,MESH COMMUNITY COHESION SERVICES,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42011,DAY SERVICES,8060,MATERIALS AND SUPPLIES GENERAL,2016-01-04,13224,561.60,MOONLIGHT TEXTILES LTD,,CURTAINS - RETAILERS & MAKERS,
SHEFFIELD CITY COUNCIL,CYPF,33054,FAMILY & COMM MANAGEMENT,9120,OTHER AGENCIES,2016-01-04,32350,1127.50,THE SOURCE AT MEADOWHALL,,TRAINING CENTRES,
SHEFFIELD CITY COUNCIL,RESOURCES,15139,TRANSPORT FLEET MANAGEMENT,8070,STOCKS AND STORES,2016-01-04,5432621,4316.00,CARLTON FUELS,,FUEL DEALERS,
SHEFFIELD CITY COUNCIL,RESOURCES,15139,TRANSPORT FLEET MANAGEMENT,8070,STOCKS AND STORES,2016-01-04,5495367,19382.94,CARLTON FUELS,,FUEL DEALERS,
SHEFFIELD CITY COUNCIL,PLACE,25043,MILLHOUSES PARK (CITY),8060,MATERIALS AND SUPPLIES GENERAL,2016-01-04,24789,658.00,STREETMASTER (SOUTH WALES) LTD,,GARDEN & PATIO FURNITURE MNFRS,
SHEFFIELD CITY COUNCIL,PLACE,25092,PARKS OPS EAST & NORTH EAST,8350,MISCELLANEOUS EXPENSES,2016-01-04,48428,595.00,SPA LANDSCAPING LIMITED,,TREE WORK & FORESTRY SERVICES,
SHEFFIELD CITY COUNCIL,PLACE,25092,PARKS OPS EAST & NORTH EAST,8350,MISCELLANEOUS EXPENSES,2016-01-04,48427,312.75,SPA LANDSCAPING LIMITED,,TREE WORK & FORESTRY SERVICES,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,17027,EQUALITIES & INVOLVEMENT,8440,FEE EXPENSES,2016-01-04,30057,335.00,CVC EVENT SERVICES LTD,,"EXHIBITION, EVENT & TRADE FAIR",
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,17003,ELECTORAL REGISTRATION,8370,PRINTING,2016-01-04,IS1268068,984.75,ADARE LIMITED,,PRINTERS,
SHEFFIELD CITY COUNCIL,PLACE,22240,WASTE MANAGEMENT TEAM,8470,LEGAL FEES,2016-01-04,355688,416.00,WEIGHTMANS LLP SOLICITORS,,SOLICITORS,
SHEFFIELD CITY COUNCIL,PLACE,97418,PITCHED ROOFING & ROOFLINE,1192,DESIGN FEES,2016-01-04,557516,15380.16,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,PLACE,94110,FA PITCH (THORNCLIFFE),1193,CONSULTANTS FEES,2016-01-04,557289,10000.00,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,PLACE,94110,FA PITCH (THORNCLIFFE),1193,CONSULTANTS FEES,2016-01-04,556717,15000.00,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,PLACE,94109,FA PITCH (GRAVES),1193,CONSULTANTS FEES,2016-01-04,557290,10000.00,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,PLACE,94109,FA PITCH (GRAVES),1193,CONSULTANTS FEES,2016-01-04,556719,15000.00,TURNER & TOWNSEND,,BUILDING CONSULTANTS,
SHEFFIELD CITY COUNCIL,PLACE,24062,MGMT OF NRQ PROPERTIES,6030,REPAIRS AND MTCE - RESPONSIVE,2016-01-04,A0020907,6924.99,LCM,,PROPERTY MAINTENANCE & REPAIRS,
SHEFFIELD CITY COUNCIL,PLACE,24062,MGMT OF NRQ PROPERTIES,6030,REPAIRS AND MTCE - RESPONSIVE,2016-01-04,A0020908,2308.33,LCM,,PROPERTY MAINTENANCE & REPAIRS,
SHEFFIELD CITY COUNCIL,CYPF,39282,CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2016-01-04,980245,600.00,REDACTED PERSONAL DATA,,BARRISTERS,
SHEFFIELD CITY COUNCIL,CYPF,39282,CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2016-01-04,969997,600.00,REDACTED PERSONAL DATA,,BARRISTERS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46071,CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2016-01-04,3IN/10272948,9490.00,TUNSTALL HEALTHCARE (UK) LTD,,TELECOMMUNICATIONS EQUIPMENT &,
SHEFFIELD CITY COUNCIL,CYPF,39513,BANDED FUNDING,9050,OTHER LOCAL AUTHORITIES,2016-01-04,114009134,7028.00,ROTHERHAM MBC,,LOCAL GOVERNMENT,
SHEFFIELD CITY COUNCIL,CYPF,39513,BANDED FUNDING,9050,OTHER LOCAL AUTHORITIES,2016-01-04,114009142,2026.00,ROTHERHAM MBC,,LOCAL GOVERNMENT,
SHEFFIELD CITY COUNCIL,CYPF,39513,BANDED FUNDING,9050,OTHER LOCAL AUTHORITIES,2016-01-04,114009169,1184.00,ROTHERHAM MBC,,LOCAL GOVERNMENT,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42011,DAY SERVICES,8010,EQUIPMENT PURCHASE AND REPAIR,2016-01-04,926296129,362.86,ARCO LTD,,SAFETY EQUIPMENT & CLOTHING,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49775,COMMUNITY DEVELOPMENT & HEALTH,6280,HIRE OF PREMISES,2016-01-04,25,470.00,BRIGHT STARS MOBILE CRECHE SERVICES,,NURSERIES & CRECHES,
SHEFFIELD CITY COUNCIL,RESOURCES,15139,TRANSPORT FLEET MANAGEMENT,7060,EXTERNAL VEHICLE HIRE,2016-01-04,767242,1600.00,RUSSELLS (KIRBYMOORSIDE) LTD,,AGRICULTURAL MACHINERY - SALES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,24162,CUSTOM BUILD ENABLEMENT,8430,FEES & SERVICES RECHARGED,2016-01-04,5153,750.00,WARBURTON SIGNS,,SIGNS & NAMEPLATES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,24162,CUSTOM BUILD ENABLEMENT,8430,FEES & SERVICES RECHARGED,2016-01-04,5154,250.00,WARBURTON SIGNS,,SIGNS & NAMEPLATES,
SHEFFIELD CITY COUNCIL,RESOURCES,15194,GROUNDS MAINTENANCE,6370,GROUNDS MTCE AND ARBORICULTURE,2016-01-04,2196,299.00,SHEFFIELD TREE CARE,,TREE WORK & FORESTRY SERVICES,
SHEFFIELD CITY COUNCIL,CYPF,33114,POST 16 LDD DELIVERY 15 16,9120,OTHER AGENCIES,2016-01-04,4808,962.50,HEELEY DEVELOPMENT TRUST,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,CYPF,33040,RED TAPE CENTRAL,8010,EQUIPMENT PURCHASE AND REPAIR,2016-01-04,SL0070048,250.10,SYPTE,,BUS & COACH OPERATORS & STATIO,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49153,OTHER REPAIRS & FEES,6030,OTHER RESPONSIVE REPAIRS,2016-01-04,654604000000000,635.46,YORKSHIRE WATER,,WATER AUTHORITIES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49872,ASSOCIATE LIBRARIES GRANTS,8180,GRANTS,2016-01-04,FLLC00010,744.00,FRECHEVILLE LIBRARY ASSOCIATE LIBRARY,,LIBRARIES,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2016-01-04,855-37947,358.96,GALT SIGNS LTD T/A FASTSIGNS,,SIGNS & NAMEPLATES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46071,CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2016-01-04,3IN/10273064,3521.85,TUNSTALL HEALTHCARE (UK) LTD,,TELECOMMUNICATIONS EQUIPMENT &,
SHEFFIELD CITY COUNCIL,CYPF,39282,CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2016-01-04,YO2808,737.96,LUPTON FAWCETT DENISON TILL,,SOLICITORS,
SHEFFIELD CITY COUNCIL,CYPF,32046,OUTDOOR EDUCATION,6030,REPAIRS AND MTCE - RESPONSIVE,2016-01-04,28902816,660.00,PLUMB CENTER,,PLUMBERS' MERCHANTS,
SHEFFIELD CITY COUNCIL,PLACE,25152,LANDSCAPE SERVICES,8530,TIPPING CHARGES,2016-01-04,50718/609,1890.24,MHH CONTRACTING LTD,,EXCAVATION & GROUNDWORK CONTRA,
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,13001,PUBLIC HEALTH - DPH,8350,MISCELLANEOUS EXPENSES,2016-01-04,25475,18704.00,GATENBY SANDERSON LTD,,EMPLOYMENT & RECRUITMENT AGENC,
SHEFFIELD CITY COUNCIL,PLACE,22239,CONTRACTOR PAYMENTS - AMEY,6150,ELECTRICITY - STREET LIGHTING,2016-01-04,27140053,301748.28,NPOWER NORTHERN LTD,,ELECTRICITY COMPANIES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1376622,1353.70,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,355.71,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,6581.46,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1376622,2445.66,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,47028,PDSI PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,1218.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,448.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,3583.08,SY CARE & SUPPORT SHEFFIELD,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,3149.83,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,284.08,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,1225.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,1599.60,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,5105.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1376622,608.00,PEOPLEPLUS GROUP LIMITED,,TRAINING SERVICES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,4260,DIRECT PAYMENTS,2016-01-04,J1377118,517.79,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,650.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,349.82,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,897.64,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1377118,379.80,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,598.39,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,325.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,2303.84,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,1420.74,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,1215.80,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2016-01-04,J1377118,955.29,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,420.00,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2016-01-04,J1377118,4003.52,REDACTED PERSONAL DATA,Social Community Care,CAREFIRST DIRECT PAYMENTS,
SHEFFIELD CITY COUNCIL,CYPF,39238,WEST SA - CIN S17,9270,PAYMENTS TO RELATIVES/FRIENDS,2016-01-04,WEST/684,401.40,REDACTED PERSONAL DATA,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN,
SHEFFIELD CITY COUNCIL,CYPF,39238,WEST SA - CIN S17,9270,NO RECOURSE TO PUBLIC FUNDS,2016-01-04,01/5947731,279.00,CLARITY TRAVEL MANAGEMENT,,TRAVEL AGENTS & HOLIDAY COMPAN,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 1,666.00,BANNER CROSS LUNCHEON & FRIENDSHIP CLUB,,PLACES OF WORSHIP,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 10,691.00,ST WILLIAMS LUNCH CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 12,605.00,ADLINGTON LUNCHEON CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 13,924.00,DARNALL LUNCH CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 14,294.00,DORE OPEN DOOR LUNCH CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 15,640.00,THE LIMES LUNCHEON CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 16,593.00,DUKE STREET COMMUNITY CENTRE,,COMMUNITY CENTRES,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 17,1069.00,ST OSWALDS LUNCHEON CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 19,2131.00,BIRLEY SPA LUNCH CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 2,553.00,CHRIST CHURCH PITSMOOR LUNCH CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 20,279.00,THE KINGS CENTRE LUNCH CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 21,422.00,MICHAEL CHURCH LOWEDGES THURS LUNCH CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 22,739.00,ST JOHN'S ABBEYDALE LUNCH CLUB,,CHARITIES & VOLUNTARY ORGANISA,
SHEFFIELD CITY COUNCIL,COMMUNITIES,49661,LUNCH CLUB GRANT,8180,GRANTS,2016-01-04,MPA20160401221 23,566.00,GRAPEVINE CENTRE LUNCHEON CLUB,,CHARITIES & VOLUNTARY ORGANISA,
