Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SCR COMBINED AUTHORITY,CA LEP,30321,SKILLS BANK,5610,AGENCY STAFF,2017-01-03,4132380,230402104,491.73,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SCR COMBINED AUTHORITY,CA LEP,30321,SKILLS BANK,5610,AGENCY STAFF,2017-01-03,4132384,230375898,491.73,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,PLACE,25066,HILLSBOROUGH WALLED GARDEN,8550,OTHER SERVICES,2017-01-03,4132401,3790,570.00,STREETMASTER (SOUTH WALES) LTD,516590,,GARDEN & PATIO FURNITURE MNFRS
SCR COMBINED AUTHORITY,CA LEP,30321,SKILLS BANK,5610,AGENCY STAFF,2017-01-03,4132405,230436361,491.73,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,COMMUNITIES,49855,ARCHIVES & CONSERVATION,8060,MATERIALS AND SUPPLIES GENERAL,2017-01-03,4132406,355908,2503.00,PRESERVATION EQUIPMENT LTD,367363,,STORAGE & SHELVING SYSTEMS MNF
SHEFFIELD CITY COUNCIL,COMMUNITIES,49855,ARCHIVES & CONSERVATION,8060,MATERIALS AND SUPPLIES GENERAL,2017-01-03,4132407,355907,2503.00,PRESERVATION EQUIPMENT LTD,367363,,STORAGE & SHELVING SYSTEMS MNF
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,ADVERTISING SERVICES,2017-01-03,4132412,Q383882,3786.00,NLA MEDIA ACCESS LTD,318239,,COPYRIGHT AGENTS
SHEFFIELD CITY COUNCIL,RESOURCES,11004,AUDIT FEES,5750,TRAINING EXPENDITURE,2017-01-03,4132418,5210332,983.20,CIPFA,360709,,INSTITUTES - PROFESSIONAL
SHEFFIELD CITY COUNCIL,CYPF,36033,SOCIAL CARE TAXIS,7060,EXTERNAL VEHICLE HIRE,2017-01-03,4132430,007869A,7374.09,DIAL A CAB,598412,,TAXIS & PRIVATE HIRE
SHEFFIELD CITY COUNCIL,PLACE,21352,CREMATORIA,8620,COMPUTER SOFTWARE LICENCES,2017-01-03,4131533,1275,3230.00,IAM CONSULTING SERVICES,315740,,COMPUTER CONSULTANTS
SHEFFIELD CITY COUNCIL,PLACE,25051,PLAYGROUND MAINTENANCE & INSPE,8010,EQUIPMENT PURCHASE AND REPAIR,2017-01-03,4132435,INVB203357,1585.00,BROXAP LTD,203555,,METAL PRODUCTS - FABRICATED
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,FURNITURE PURCHASES,2017-01-03,4132438,SI0279853,2665.00,ANNAGHMORE AGENCIES,571556,,FURNITURE - WHOLESALE
SHEFFIELD CITY COUNCIL,COMMUNITIES,49372,HME,6030,REPAIRS TO TENANTED PROPERTIES,2017-01-03,4132442,VSL1210,3365.00,VIGIL SECURITY SYSTEMS LTD,440317,,BURGLAR & INTRUDER ALARM SYSTE
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2017-01-03,4132449,34A/F17,800.00,THE FURNIVAL,397971,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2017-01-03,4132450,34B/F17,400.00,THE FURNIVAL,397971,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2017-01-03,4132453,8A/F17,320.00,THE FURNIVAL,397971,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2017-01-03,4132454,8B/F17,320.00,THE FURNIVAL,397971,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2017-01-03,4132457,NEWROUTE_014,375.00,MY LIFE PROJECT,556499,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2017-01-03,4132458,MWST02,510.00,THE MUSICAL WORKS,368576,,COMMUNITY PROJECTS
SCR COMBINED AUTHORITY,CA LEP,30105,CORE PERFORMANCE TEAM,8460,CONSULTANTS FEES,2017-01-03,4132465,1007133390,845.08,HAYS PERSONNEL,381864,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,COMMUNITIES,49372,HME,6030,REPAIRS TO TENANTED PROPERTIES,2017-01-03,4132468,VSL1211,4195.00,VIGIL SECURITY SYSTEMS LTD,440317,,BURGLAR & INTRUDER ALARM SYSTE
SHEFFIELD CITY COUNCIL,CYPF,39193,GIBSON HOUSE,5610,AGENCY STAFF,2017-01-03,4132470,230455468,692.32,REED,341818,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,39193,GIBSON HOUSE,5610,AGENCY STAFF,2017-01-03,4132474,230455467,789.35,REED,341818,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,39193,GIBSON HOUSE,5610,AGENCY STAFF,2017-01-03,4132477,230455465,1078.87,REED,341818,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,39193,GIBSON HOUSE,5610,AGENCY STAFF,2017-01-03,4132478,230455464,912.80,REED,341818,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,39193,GIBSON HOUSE,5610,AGENCY STAFF,2017-01-03,4132480,230455463,733.30,REED,341818,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,39193,GIBSON HOUSE,5610,AGENCY STAFF,2017-01-03,4132481,230455462,858.39,REED,341818,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,39193,GIBSON HOUSE,5610,AGENCY STAFF,2017-01-03,4132484,230455461,552.54,REED,341818,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,39193,GIBSON HOUSE,5610,AGENCY STAFF,2017-01-03,4132486,230455460,750.14,REED,341818,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,39193,GIBSON HOUSE,5610,AGENCY STAFF,2017-01-03,4132487,230455459,1019.61,REED,341818,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,PLACE,28114,JESSICA,8550,OTHER SERVICES,2017-01-03,4132490,SRD00016284,10725.00,GRIFFITHS & ARMOUR INSURANCE BROKERS LTD,501455,,INSURANCE - OTHER
SHEFFIELD CITY COUNCIL,PLACE,23036,CORONIAL SERVICES,8100,RECHARGEABLE PURCHASES,2017-01-03,4132492,6010672,5283.84,BARNSLEY HOSPITAL NHS FT,308864,,HOSPITALS
SHEFFIELD CITY COUNCIL,CYPF,36022,SCHOOL DRINKING MILK,8140,GROCERIES,2017-01-03,4132493,38,18125.50,MEDINA CAPITAL DAIRY CO LTD,524568,,DAIRIES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49852,SCHOOLS LIBRARY SERVICE,8080,LIBRARY MATERIALS,2017-01-03,4132499,1620258,1004.43,PETERS LTD,312836,,BOOKSELLERS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49003,GATEWAY EXTENSION PROJECT,6210,RENTS,2017-01-03,4132509,2016-12-01,250.00,SHABANA MEHMOOD,641358,,LETTING AGENTS
SHEFFIELD CITY COUNCIL,PLACE,28103,RISE,8440,FEE EXPENSES,2017-01-03,4132511,INV-1465,21000.00,GRADCORE LTD,511257,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,CYPF,36033,SOCIAL CARE TAXIS,7060,EXTERNAL VEHICLE HIRE,2017-01-03,4132514,22708,11636.65,NORTHERN TAXIS LIMITED,301182,,TAXIS & PRIVATE HIRE
SHEFFIELD CITY COUNCIL,COMMUNITIES,49331,ESTATE & ENVIRONMENTAL TEAM,6370,GROUNDS MTCE AND ARBORICULTURE,2017-01-03,4132517,12585,450.59,GARDENSTYLE LTD,526789,,GARDEN CENTRES & NURSERIES
SHEFFIELD CITY COUNCIL,PLACE,22180,TTAPS GENERAL,8350,MISCELLANEOUS EXPENSES,2017-01-03,4132523,MAIN256819,475.50,FIRST SOUTH YORKSHIRE LTD,349357,,BUS & COACH OPERATORS & STATIO
SHEFFIELD CITY COUNCIL,PLACE,22180,TTAPS GENERAL,8350,MISCELLANEOUS EXPENSES,2017-01-03,4132525,MAIN256820,396.50,FIRST SOUTH YORKSHIRE LTD,349357,,BUS & COACH OPERATORS & STATIO
SHEFFIELD CITY COUNCIL,PLACE,21312,CITY CENTRE PROMOTIONAL PLAN,8440,FEE EXPENSES,2017-01-03,4132529,SP16021930,1653.25,ST JOHN AMBULANCE,327056,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,18003,COMMUNICATIONS,8550,OTHER SERVICES,2017-01-03,4132531,225213,362.00,B AND B PRESS (PARKGATE) LTD,203168,,PRINTERS
SHEFFIELD CITY COUNCIL,PLACE,23036,CORONIAL SERVICES,8550,OTHER SERVICES,2017-01-03,4132532,4000480507,1448.43,SHEFFIELD TEACHING HOSPITALS NHS TRUST,299675,,HOSPITALS
SHEFFIELD CITY COUNCIL,CYPF,33112,LDD PLACEMENTS AUG16-JUL17,9120,OTHER AGENCIES,2017-01-03,4132533,1097,1250.00,IMAGINATION GAMING,518155,,GAMES SHOPS
SCR COMBINED AUTHORITY,CA LEP,30104,CORE OPERATIONAL,8010,EQUIPMENT PURCHASE AND REPAIR,2017-01-03,4132534,SL0071675,568.54,SYPTE,208757,,BUS & COACH OPERATORS & STATIO
SHEFFIELD CITY COUNCIL,PLACE,24407,DISPOSALS & ACQUISITIONS,8420,ADVERTISING AND PUBLICITY,2017-01-03,4132535,75082,975.00,MARK JENKINSON & SON,206710,,AUCTIONEERS & VALUERS
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,6110,CLEANING/DOMESTIC MAT./SUPPLY,2017-01-03,4132538,10311,607.60,CHEMSOL LTD,342893,,FUNERAL SERVICES
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,8010,EQUIPMENT PURCHASE AND REPAIR,2017-01-03,4132538,10311,771.01,CHEMSOL LTD,342893,,FUNERAL SERVICES
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,8110,"CLOTHING, UNIFORM AND LAUNDRY",2017-01-03,4132538,10311,1185.37,CHEMSOL LTD,342893,,FUNERAL SERVICES
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,6110,CLEANING/DOMESTIC MAT./SUPPLY,2017-01-03,4132539,10445,522.80,CHEMSOL LTD,342893,,FUNERAL SERVICES
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,8010,EQUIPMENT PURCHASE AND REPAIR,2017-01-03,4132539,10445,568.62,CHEMSOL LTD,342893,,FUNERAL SERVICES
SHEFFIELD CITY COUNCIL,PLACE,23037,MEDICO LEGAL CENTRE,8110,"CLOTHING, UNIFORM AND LAUNDRY",2017-01-03,4132539,10445,529.64,CHEMSOL LTD,342893,,FUNERAL SERVICES
SHEFFIELD CITY COUNCIL,CYPF,36033,SOCIAL CARE TAXIS,7060,EXTERNAL VEHICLE HIRE,2017-01-03,4132540,26,1800.00,M M KHALIQ T/AS ACE MINIBUS TRAVEL,598946,,TAXIS & PRIVATE HIRE
SHEFFIELD CITY COUNCIL,PLACE,25054,RANGER SERVICE,8060,MATERIALS AND SUPPLIES GENERAL,2017-01-03,4132564,IN110470,252.56,HONEY BROTHERS LTD,448420,,CHAINSAWS - SALES & SERVICE
SHEFFIELD CITY COUNCIL,CYPF,33068,ROMA PROJECT,8440,FEE EXPENSES,2017-01-03,4132566,791-17,325.00,TINSLEY FORUM,303283,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,PLACE,25094,PARKS OPS SOUTH & SOUTH EAST,8550,OTHER SERVICES,2017-01-03,4132568,7043,999.25,ROGER ALLPORT NURSERIES,338722,,NURSERIES - WHOLESALE
SHEFFIELD CITY COUNCIL,CYPF,32042,MUSIC EDUCATION HUBS 2012-15,8010,EQUIPMENT PURCHASE AND REPAIR,2017-01-03,4132577,134069,275.00,PJS MUSIC,322826,,MUSICAL INSTRUMENTS & SHEET MU
SHEFFIELD CITY COUNCIL,PLACE,23036,CORONIAL SERVICES,8090,BEREAVEMENT SUPPLIES,2017-01-03,4132580,SA,630.00,JOHN HEATH & SONS,512922,,FUNERAL DIRECTORS
SCR COMBINED AUTHORITY,CA LEP,30102,CORE TRANSPORT TEAM,8460,CONSULTANTS FEES,2017-01-03,4132600,CI030802,712.00,WATERMAN TRANSPORT DEVELOPMENT LTD,563593,,ENGINEERS - CONSULTING
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2017-01-03,4132617,10006186,5444.06,KIER SERVICES MAINTENANCE EAST (KSME),591748,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2017-01-03,4132618,10006187,4485.76,KIER SERVICES MAINTENANCE EAST (KSME),591748,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2017-01-03,4132619,10006188,5774.38,KIER SERVICES MAINTENANCE EAST (KSME),591748,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2017-01-03,4132620,10006189,6113.77,KIER SERVICES MAINTENANCE EAST (KSME),591748,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,RESOURCES,11004,AUDIT FEES,8450,AUDIT FEES,2017-01-03,4132651,5501339079,51709.00,KPMG,327162,,ACCOUNTANTS
SHEFFIELD CITY COUNCIL,CYPF,39282,CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2017-01-05,4132325,160874,700.00,MISS ANGELA WROTTESLEY,526710,,BARRISTERS
SCR COMBINED AUTHORITY,CA LEP,30105,CORE PERFORMANCE TEAM,8490,OTHER PROFESSIONAL FEES,2017-01-03,4132678,230530154,1057.08,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SCR COMBINED AUTHORITY,CA LEP,30100,LEP CORE,5610,AGENCY STAFF,2017-01-03,4132681,230509334,726.92,REED EMPLOYMENT,317819,,EMPLOYMENT & RECRUITMENT AGENC
SHEFFIELD CITY COUNCIL,PLACE,93110,BB2 CHESTERFIELD RD KBR,1194,OTHER FEES,2017-01-03,4132690,50131009,9267.06,VIRGIN MEDIA,401266,,TELECOMMUNICATION SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49235,CENTRAL PAYMENTS TO TENANTS,6060,DECANTING/REMOVAL COSTS,2017-01-03,4132696,923461,379.06,PICKFORDS,573763,,REMOVALS - OVERSEAS
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,17003,ELECTORAL REGISTRATION,8400,PUBLICATIONS AND PERIODICALS,2017-01-03,4132812,802045689,374.00,THOMSON REUTERS,340190,,INFORMATION SERVICES
SHEFFIELD CITY COUNCIL,PLACE,94105,GRAVES NCSEM PROJECT,1161,NC&A MAIN CONTRACT,2017-01-03,4132844,PM24190/22,141112.22,BAM CONSTRUCTION LTD,581766,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132732,J1749753,323.00,REDACTED PERSONAL DATA,369765,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-01-03,4132733,J1749753,2245.80,PEOPLEPLUS GROUP LIMITED,547567,,TRAINING SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132734,J1749753,4259.47,REDACTED PERSONAL DATA,556296,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-01-03,4132735,J1749753,6158.58,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132735,J1749753,331.55,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132735,J1749753,1267.75,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-01-03,4132736,J1749753,309.92,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132736,J1749753,281.52,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132737,J1749753,558.83,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132738,J1749753,4673.94,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-01-03,4132738,J1749753,3660.57,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132739,J1749753,1828.00,REDACTED PERSONAL DATA,565733,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132740,J1749753,428.96,REDACTED PERSONAL DATA,577115,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2017-01-03,4132741,J1749753,4520.00,REDACTED PERSONAL DATA,580447,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132742,J1749753,441.00,THAMES HOME CARE LTD,596193,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132744,J1749753,845.04,REDACTED PERSONAL DATA,630481,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132745,J1749753,315.00,REDACTED PERSONAL DATA,631136,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2017-01-03,4132746,J1749753,3273.82,REDACTED PERSONAL DATA,634074,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132747,J1749753,1616.49,REDACTED PERSONAL DATA,641628,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132748,J1749753,250.00,REDACTED PERSONAL DATA,641763,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2017-01-03,4132749,J1749753,733.20,REDACTED PERSONAL DATA,641764,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39148,DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2017-01-03,4132750,J1749753,682.29,REDACTED PERSONAL DATA,641765,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2017-01-03,4132751,142269,294.00,SCOPE(ROTHERHAM DAY SERVICE),361950,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2017-01-03,4132752,142273,728.36,SCOPE(ROTHERHAM DAY SERVICE),361950,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9230,CCSP TRANSPORT,2017-01-03,4132753,36337,410.10,SHEFFIELD COMMUNITY TRANSPORT,296356,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2017-01-03,4132755,39109,444.00,SHEFFIELD COMMUNITY TRANSPORT,296356,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-01-03,4132756,44564,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-01-03,4132756,44564,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-01-03,4132757,45655,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-01-03,4132757,45655,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-01-03,4132758,47005,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-01-03,4132758,47005,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-01-03,4132759,47671,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-01-03,4132759,47671,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-01-03,4132760,48962,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-01-03,4132760,48962,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-01-03,4132761,50058,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2017-01-03,4132761,50058,3322.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2017-01-03,4132762,3108599,934.16,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39405,LEAVING CARE,9270,INDEPENDENT FOSTERING,2017-01-04,4133073,193993,829.99,REDACTED PERSONAL DATA,349291,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2017-01-03,4132763,50060,8345.68,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2017-01-03,4132764,50061,1007.95,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2017-01-03,4132764,50061,2378.25,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2017-01-03,4132766,DDE000319,270.00,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2017-01-03,4132768,DSHE002,324.34,REDACTED PERSONAL DATA,558736,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2017-01-03,4132770,H001791,460.35,REDACTED PERSONAL DATA,558736,Social Community Care,CAREFIRST DIRECT PAYMENTS
