Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-07-04,601118944,197764.57,32960.77,164803.80,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,601119310,3985.70,0.00,3985.70,Enabling Futures Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,601119238,3334.20,0.00,3334.20,Excel Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,1600509103,604.85,0.00,604.85,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,1600509101,3024.22,0.00,3024.22,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,1600509236,3251.85,0.00,3251.85,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,601118638,1649.00,0.00,1649.00,Give Us A Break (Bme Women),"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-04,601119514,1125.00,0.00,1125.00,Hastings Direct,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-04,601119483,870.00,145.00,725.00,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2014-07-04,601118726,617.42,102.90,514.52,Horticon Ltd,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2014-07-04,1600509214,78692.09,13115.35,65576.74,Horticon Ltd,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2014-07-04,1600508081,8070.00,0.00,8070.00,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,1600508062,1450.00,0.00,1450.00,Inspire Training & Education Servic,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-07-04,601118962,1368.00,228.00,1140.00,Leigh Electrical Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,601118946,86928.58,14488.10,72440.48,Leigh Electrical Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,601118957,91182.58,15197.10,75985.48,Leigh Electrical Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,601118336,720.00,0.00,720.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-04,1600509172,2000.00,0.00,2000.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-04,1600509418,14464.20,0.00,14464.20,Meadows Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,1600509169,12429.08,2071.51,10357.57,Mitie Security Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2014-07-04,601119473,1038.16,173.03,865.13,Morgan Hunt Uk Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,1600499828,600.00,0.00,600.00,Myerscough College,Customer and Support Services,Payts to Agencies
Salford City Council,2014-07-04,601117788,1760.00,0.00,1760.00,Ofsted,Children's Services,Payt to Govt Depts
Salford City Council,2014-07-04,601119189,655.39,109.23,546.16,Openview Security Solutions Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,1600508097,12960.00,2160.00,10800.00,Ordsall Community Arts,"Community, Health & Social Care",Grants - External
Salford City Council,2014-07-04,1600509624,543.57,25.57,518.00,Pct Healthcare Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-04,1600509773,815.16,36.76,778.40,Pct Healthcare Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-07-04,1600508068,829.08,0.00,829.08,Places For People Individual Support,Children's Services,Rents
Salford City Council,2014-07-04,601118963,1282.06,213.68,1068.38,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,601118961,6461.58,1076.94,5384.64,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,1600508159,756.00,126.00,630.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2014-07-04,2203786552,17325.00,0.00,17325.00,Read Roper Solicitors,Sustainable Regeneration,Purchase of Land/Buildings
Salford City Council,2014-07-04,601119520,560.00,0.00,560.00,Redacted Data,Children's Services,Children Act-Sect 17
Salford City Council,2014-07-04,6001586779,510.00,0.00,510.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586784,510.00,0.00,510.00,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001587013,529.38,0.00,529.38,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586843,2531.16,0.00,2531.16,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586848,2537.04,0.00,2537.04,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586835,2537.76,0.00,2537.76,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586802,3946.05,0.00,3946.05,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586815,6162.45,0.00,6162.45,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586808,6213.62,0.00,6213.62,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586862,7093.04,0.00,7093.04,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586859,7631.64,0.00,7631.64,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586865,12962.04,0.00,12962.04,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586794,28088.46,0.00,28088.46,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,6001586829,28591.62,0.00,28591.62,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-07-04,601119530,605.00,0.00,605.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-04,601118673,1000.00,0.00,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-04,601119518,1000.00,0.00,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-04,601119611,1000.00,0.00,1000.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-04,601119511,3700.00,0.00,3700.00,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-07-04,601119515,1500.00,0.00,1500.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-04,601119613,1250.00,0.00,1250.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-04,601119614,1500.00,0.00,1500.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-04,601119531,5600.00,0.00,5600.00,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-07-04,1600508094,900.00,0.00,900.00,Redacted Data,Office of the Chief Executive,Other Prof Fees
Salford City Council,2014-07-04,601119596,527.20,0.00,527.20,Redacted Data,Sustainable Regeneration,Pmnts Privt Provider
Salford City Council,2014-07-04,601119534,591.65,0.00,591.65,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-07-04,601119607,7932.00,0.00,7932.00,Redacted Data,Environment and Community Safety,Refunds
Salford City Council,2014-07-04,601119504,891.51,0.00,891.51,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-07-04,601119500,600.00,0.00,600.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-07-04,601119503,1081.70,0.00,1081.70,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-07-04,1600508295,5161.51,860.25,4301.26,Remstone Construction Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-07-04,601118791,4554.65,759.09,3795.56,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,1600510112,837915.49,139652.58,698262.91,S&W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-04,1600510326,938464.23,156410.71,782053.52,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-04,1600509463,6000.00,0.00,6000.00,Salford Foundation Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,1600509154,829.08,0.00,829.08,Salford Foyer,Children's Services,Rents
Salford City Council,2014-07-04,1600509247,93581.00,0.00,93581.00,Salford Royal Nhs Foundation Trust,Environment and Community Safety,Payts to Agencies
Salford City Council,2014-07-04,1600508055,7717.56,1286.26,6431.30,Salt Union Ltd,Environment and Community Safety,Materials
Salford City Council,2014-07-04,1600508013,1207.20,201.20,1006.00,Sidhil  Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-04,1600508191,8357.10,0.00,8357.10,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,601119524,756.60,0.00,756.60,Sonshine Nursery,Children's Services,Payts to Agencies
Salford City Council,2014-07-04,601118965,1171.10,195.18,975.92,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,601118964,11233.23,1872.19,9361.04,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-04,601119519,2451.75,0.00,2451.75,Streetuk Ltd Client Monies Account,Capital Expenditure,Other Works
Salford City Council,2014-07-04,1600508051,1170.00,195.00,975.00,Swift (Nw) Limited,Office of the Chief Executive,Equipment Hire
Salford City Council,2014-07-04,1600509457,1100.00,0.00,1100.00,Tiferes School,Children's Services,Pupil Assistance
Salford City Council,2014-07-04,601119620,7514.42,1252.40,6262.02,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-07-04,1600508265,823.18,137.19,685.99,Vanguard Storage Systems,Sustainable Regeneration,Removal Expenses
Salford City Council,2014-07-04,601119303,1568.00,0.00,1568.00,Vestacare Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-07-04,wproygbcc,4577.08,762.85,3814.23,Wilds Of Oldham,Environment and Community Safety,Bar Stocks for resale
Salford City Council,2014-07-07,601119678,5916.04,0.00,5916.04,Aon Uk,Sustainable Regeneration,Insurance Premiums
Salford City Council,2014-07-07,601118197,990.00,0.00,990.00,Blackburn & Darwen MBC,Children's Services,Payts to Agencies
Salford City Council,2014-07-07,1600509173,1609.80,0.00,1609.80,Broadoak Funeral Service,"Community, Health & Social Care",Funerals
Salford City Council,2014-07-07,1600509525,649.02,108.17,540.85,Carillion Integrated Services,"Community, Health & Social Care",Dev Servs Day to Day
Salford City Council,2014-07-07,1600508141,3786.34,0.00,3786.34,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2014-07-07,1600508041,4782.99,0.00,4782.99,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2014-07-07,601117749,51607.92,0.00,51607.92,Community Integrated Care,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-07-07,601117791,52987.64,0.00,52987.64,Community Integrated Care,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-07-07,601119628,1360.00,0.00,1360.00,Creative Support Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-07-07,1600508272,3492.35,582.06,2910.29,Drive Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-07,1600507969,807.08,134.51,672.57,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2014-07-07,601119629,1248.00,208.00,1040.00,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2014-07-07,601118958,12386.22,2064.57,10321.65,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-07,601118966,15400.48,2566.83,12833.65,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-07,1600508634,12642.60,0.00,12642.60,Enabling Futures Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-07-07,1600508408,52443.22,8740.54,43702.68,Environmental Resources Management,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2014-07-07,1600508024,51486.63,8581.10,42905.53,Environmental Resources Management,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2014-07-07,1600509536,52443.22,8740.54,43702.68,Environmental Resources Management,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2014-07-07,1600508142,1740.00,290.00,1450.00,Fools Paradise Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-07-07,601119288,298709.12,49784.85,248924.27,G & J Seddon Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-07-07,1600508264,653.47,108.91,544.56,Gordons Of Bolton Ltd,Environment and Community Safety,Vehicle Fuel
Salford City Council,2014-07-07,1600508310,850.00,0.00,850.00,Icu Transformational Arts Limited,Children's Services,Class Supplies Capit
Salford City Council,2014-07-07,601119658,2405.00,0.00,2405.00,Intact Projects Ltd,Children's Services,Rents
Salford City Council,2014-07-07,1600509526,633.19,0.00,633.19,John Laing Integrated Services Ltd,"Community, Health & Social Care",Dev Servs Day to Day
Salford City Council,2014-07-07,1600510448,41084.96,6847.50,34237.46,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Gas
Salford City Council,2014-07-07,601118334,1575.00,0.00,1575.00,New Park High School,Children's Services,Training expenses
Salford City Council,2014-07-07,601119651,9683.80,1614.03,8069.77,Novotel Manchester West,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-07-07,1600508280,4791.96,798.66,3993.30,Plb Projects Ltd,Capital Expenditure,Other Works
Salford City Council,2014-07-07,1600510104,720.00,0.00,720.00,Preston Vocational Centre Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-07-07,1600508253,661.54,110.26,551.28,Prism Medical Uk,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-07,1600508137,768.12,128.02,640.10,Prism Medical Uk,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-07,1600508296,6716.16,1119.36,5596.80,Prism Medical Uk,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-07-07,1600508255,600.00,0.00,600.00,Redacted Data,Children's Services,Class Supplies Capit
Salford City Council,2014-07-07,601119672,892.00,0.00,892.00,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-07-07,601119675,629.00,0.00,629.00,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-07-07,601119674,725.50,0.00,725.50,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-07-07,601119666,742.35,0.00,742.35,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-07,601119621,1015.00,0.00,1015.00,S & M Hotel Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-07-07,1600509926,1410.00,235.00,1175.00,S & S Marquees Ltd,Office of the Chief Executive,Marketing/Publicity
Salford City Council,2014-07-07,1600509956,1360.80,226.80,1134.00,S & S Marquees Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-07-07,1600510397,11912.68,0.00,11912.68,Salford City College,Children's Services,Pupil Assistance
Salford City Council,2014-07-07,601118729,861.84,143.64,718.20,Schofield & Sons Ltd,Children's Services,General Repairs
