Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-08-05,1600512922,39815.60,6635.94,33179.66,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Gas
Salford City Council,2014-08-05,1600512926,42697.77,7116.29,35581.48,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Gas
Salford City Council,2014-08-05,1600510980,71277.15,2920.38,68356.77,Manchester City Council,Customer and Support Services,Legal Fees
Salford City Council,2014-08-05,1600510973,82944.00,13824.00,69120.00,Big Life Enterprises,Customer and Support Services,Payts to Agencies
Salford City Council,2014-08-05,1600512156,104439.91,0.00,104439.91,Skills And Work Solutions Ltd,Customer and Support Services,Payts to Agencies
Salford City Council,2014-08-05,601121509,136808.23,22801.41,114006.82,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-05,601121718,298120.38,49686.73,248433.65,Galliford Try Infrastructure Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-05,1600511500,692325.43,115387.58,576937.85,Pendleton Together Operating Ltd,Sustainable Regeneration,Unitary Charge
Salford City Council,2014-08-05,1600512709,837429.45,139571.58,697857.87,S&W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-08-05,1600512720,936974.04,156162.34,780811.70,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-08-06,601121082,2158.80,359.80,1799.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-06,601121084,1901.17,316.86,1584.31,Vodafone Formerly Cable & Wireless,Customer and Support Services,Computer Equipment
Salford City Council,2014-08-06,601121818,510.96,0.00,510.96,St Lukes Pre-School Playgroup,Children's Services,Grants
Salford City Council,2014-08-06,601121806,535.57,0.00,535.57,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-06,601121831,555.00,0.00,555.00,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-08-06,601121802,559.54,0.00,559.54,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-08-06,oqyibflmm,585.00,97.50,487.50,Amblehurst,"Community, Health & Social Care",Rents
Salford City Council,2014-08-06,601121744,659.28,109.88,549.40,Language Empire Limited,"Community, Health & Social Care",Interpreter/translat
Salford City Council,2014-08-06,601121825,675.00,0.00,675.00,Paypoint Plc,Sustainable Regeneration,Gas
Salford City Council,2014-08-06,wgxbxtiqz,675.00,112.50,562.50,Amblehurst,"Community, Health & Social Care",Rents
Salford City Council,2014-08-06,601121820,688.35,0.00,688.35,Budding Wood Day Nursery,Children's Services,Grants
Salford City Council,2014-08-06,601121775,696.00,116.00,580.00,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2014-08-06,lrlqsruft,702.05,0.00,702.05,Amblehurst,"Community, Health & Social Care",Travel
Salford City Council,2014-08-06,yrpgwewnh,734.86,122.48,612.38,Www.Greensigns.Co.Uk,Customer and Support Services,Building Repairs & Maintenance
Salford City Council,2014-08-06,1600510589,755.00,0.00,755.00,Lark Hill Day Nursery Ltd,Children's Services,Transport
Salford City Council,2014-08-06,601121282,776.16,129.36,646.80,Saltax Ltd,Children's Services,Children Act-Sect 17
Salford City Council,2014-08-06,601120926,810.00,135.00,675.00,Marmion (Taxis),Children's Services,Travel & Subsistence
Salford City Council,2014-08-06,1600512119,811.20,135.20,676.00,"C. Masters Decorators Ltd.,",Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2014-08-06,601121815,869.50,0.00,869.50,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-08-06,601121748,870.00,145.00,725.00,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2014-08-06,601121749,870.00,145.00,725.00,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2014-08-06,601121751,870.00,145.00,725.00,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2014-08-06,601121752,870.00,145.00,725.00,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2014-08-06,rolqucesf,900.00,0.00,900.00,Amblehurst,"Community, Health & Social Care",Travel
Salford City Council,2014-08-06,1600512962,908.10,151.35,756.75,Transport For Greater Manchester,Capital Expenditure,External Fees-Other
Salford City Council,2014-08-06,601121814,910.50,0.00,910.50,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-08-06,hyiplfyey,975.00,162.50,812.50,Amblehurst,"Community, Health & Social Care",Rents
Salford City Council,2014-08-06,601121801,1000.00,0.00,1000.00,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-08-06,601121794,1243.44,0.00,1243.44,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-08-06,601121817,1564.08,0.00,1564.08,Redacted Data,Children's Services,Grants
Salford City Council,2014-08-06,1600512945,1574.80,0.00,1574.80,Broadoak Funeral Service,"Community, Health & Social Care",Funerals
Salford City Council,2014-08-06,601121745,1575.00,0.00,1575.00,New Park High School,Children's Services,Training expenses
Salford City Council,2014-08-06,601120786,1783.60,297.27,1486.33,Vodafone Formerly Cable & Wireless,Customer and Support Services,Telephones & Fax
Salford City Council,2014-08-06,601121816,2045.80,0.00,2045.80,Sunny Days Childrens Nursery,Children's Services,Grants
Salford City Council,2014-08-06,1600512368,2180.20,0.00,2180.20,Spw Consultancy Ltd,Children's Services,Other Prof Fees
Salford City Council,2014-08-06,1600513064,2343.00,318.00,2025.00,Citizens Advice - North Region,"Community, Health & Social Care",Books & Periodicals
Salford City Council,2014-08-06,601121834,2468.66,411.44,2057.22,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-06,601121800,2723.00,0.00,2723.00,The Court Service,Sustainable Regeneration,Debt Recoveries Agen
Salford City Council,2014-08-06,1600505640,2914.00,0.00,2914.00,Langworthy Cornerstone Assoc.,Children's Services,Other Prof Fees
Salford City Council,2014-08-06,1600507812,2949.83,0.00,2949.83,Langworthy Cornerstone Assoc.,Children's Services,Other Prof Fees
Salford City Council,2014-08-06,1600512127,2949.83,0.00,2949.83,Langworthy Cornerstone Assoc.,Children's Services,Other Prof Fees
Salford City Council,2014-08-06,601121795,3000.00,0.00,3000.00,Unitel One Source Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-08-06,601121796,3000.00,0.00,3000.00,Unitel One Source Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-08-06,601121797,3000.00,0.00,3000.00,Unitel One Source Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-08-06,601121798,3000.00,0.00,3000.00,Unitel One Source Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-08-06,601121799,3000.00,0.00,3000.00,Unitel One Source Limited,Capital Expenditure,Miscellaneous Grants
Salford City Council,2014-08-06,601121803,3000.00,0.00,3000.00,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-08-06,1600512029,3046.13,507.69,2538.44,Vodafone Formerly Cable & Wireless,Customer and Support Services,Computer Equipment
Salford City Council,2014-08-06,1600511662,3209.36,534.90,2674.46,Breeze Ltd,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2014-08-06,601121827,3494.61,582.46,2912.15,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-06,601121819,3506.75,0.00,3506.75,Primrose Hill Private Day,Children's Services,Grants
Salford City Council,2014-08-06,601121826,3537.61,589.62,2947.99,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-06,601121838,4000.00,0.00,4000.00,Fp Teleset Data Group,Customer and Support Services,Postage
Salford City Council,2014-08-06,1600508908,4076.48,0.00,4076.48,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-06,1600510753,5350.38,0.00,5350.38,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-06,1600511236,5350.38,0.00,5350.38,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-06,1600512974,6033.00,1005.50,5027.50,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-06,1600513056,7648.39,1274.73,6373.66,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2014-08-06,601121842,8000.00,0.00,8000.00,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-06,601121768,8094.82,0.00,8094.82,City West Housing Trust,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-06,1600510332,9258.48,1543.08,7715.40,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-06,1600512976,9483.60,1580.60,7903.00,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-06,1600511200,9810.52,0.00,9810.52,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-06,601121793,10000.00,0.00,10000.00,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-08-06,1600511212,10332.00,0.00,10332.00,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-06,1600511954,10398.00,0.00,10398.00,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-06,1600511952,10656.00,0.00,10656.00,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-06,601121754,10780.00,0.00,10780.00,Disclosure & Barring Service,Customer and Support Services,Other Prof Fees
Salford City Council,2014-08-06,1600512386,44928.00,7488.00,37440.00,Ingeus Uk Limited,Customer and Support Services,Payts to Agencies
Salford City Council,2014-08-06,1600512318,53568.00,8928.00,44640.00,Ingeus Uk Limited,Customer and Support Services,Payts to Agencies
Salford City Council,2014-08-07,1600513080,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513081,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513082,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513090,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513095,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513096,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513098,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513099,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513101,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600512267,555.00,0.00,555.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-07,1600512269,570.00,0.00,570.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-07,601121850,576.00,96.00,480.00,Click Fire & Security Ltd,Children's Services,Security/Equipment
Salford City Council,2014-08-07,6001609412,578.13,0.00,578.13,Redacted Data,Children's Services,Cont Care Allowance
Salford City Council,2014-08-07,601121899,600.00,0.00,600.00,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-08-07,601121864,605.76,0.00,605.76,Making Space,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-07,1600513197,630.00,105.00,525.00,Insight Certification Ltd,Sustainable Regeneration,Subscriptions
Salford City Council,2014-08-07,601121870,642.14,0.00,642.14,Barnardos North West,Children's Services,Rents
Salford City Council,2014-08-07,1600511365,646.80,107.80,539.00,Simplymed Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-07,1600511677,656.46,109.41,547.05,Helping Hand Company,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-07,1600511845,660.00,0.00,660.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-07,1600511362,666.00,111.00,555.00,Roma Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-07,601121841,700.00,0.00,700.00,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-08-07,1600511257,726.00,121.00,605.00,Gerald Simonds Healthcare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-07,601121876,750.00,0.00,750.00,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-08-07,601121889,753.12,0.00,753.12,HMRC,Capital Expenditure,Inland Revenue - CIS
Salford City Council,2014-08-07,601121879,775.00,0.00,775.00,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-08-07,601121880,775.00,0.00,775.00,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-08-07,601121891,800.00,0.00,800.00,University Of Manchester,"Community, Health & Social Care",Photography
Salford City Council,2014-08-07,601121249,811.32,135.22,676.10,B & M Waste Services,Capital Expenditure,Other Works
Salford City Council,2014-08-07,eepnborku,879.80,0.00,879.80,Www.Payatrader.Com,Customer and Support Services,Grounds Maintenance
Salford City Council,2014-08-07,601120334,900.00,0.00,900.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-08-07,1600511256,929.88,154.98,774.90,Manchester City Council,Customer and Support Services,Other Prof Fees
Salford City Council,2014-08-07,601121327,954.00,159.00,795.00,Ncc Group,Customer and Support Services,Computer Software
Salford City Council,2014-08-07,1600511056,960.00,160.00,800.00,Basemap Ltd,Sustainable Regeneration,Contractors
Salford City Council,2014-08-07,1600512465,967.68,161.28,806.40,Mitie Security Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-08-07,601121843,975.00,0.00,975.00,Together Trust,"Community, Health & Social Care",Day Care
Salford City Council,2014-08-07,1600513083,990.00,165.00,825.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513091,990.00,165.00,825.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,1600513094,990.00,165.00,825.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-08-07,601121496,996.62,166.10,830.52,Morgan Hunt Uk Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-07,1600512268,1005.00,0.00,1005.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-07,1600513054,1026.00,171.00,855.00,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2014-08-07,1600511657,1182.00,197.00,985.00,Harvest Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-07,1600511267,1200.00,200.00,1000.00,Idea,Customer and Support Services,Training expenses
Salford City Council,2014-08-07,qgbownvei,1200.00,0.00,1200.00,Www.Propretysolutionsg,Customer and Support Services,Rents
Salford City Council,2014-08-07,1600511063,1224.00,204.00,1020.00,Sunbright Blinds Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-08-07,1600511846,1290.00,0.00,1290.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-08-07,1600511654,1425.00,0.00,1425.00,Classic Foster Care Ltd,Children's Services,Payts to Agencies
