Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901658599,30 Apr 2018,"227,772.00",
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109316597,23 May 2018,"223,524.96",
LONDON BUS SERVICES LTD,TRL LTD,Management & Support Consultancy,1006\5109307833,21 May 2018,"222,962.49",
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance,788715,02 May 2018,"219,056.91",
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109321157,23 May 2018,"218,044.25",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109308617,01 May 2018,"216,500.00",
RAIL FOR LONDON LIMITED,BRITISH TRANSPORT POLICE,Management & Support Consultancy,1020\5109297155,30 Apr 2018,"215,625.50",
LUL NOMINEE SSL LIMITED,ARCADIS,Planning & Development Consultancy,1031\5109312820,04 May 2018,"215,219.14",
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109310777,04 May 2018,"214,344.32",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Maintenance of Plant & Equipment,1005\5109320865,16 May 2018,"213,899.00",
LUL NOMINEE BCV LIMITED,MORSON PROJECTS LIMITED,Maintenance Materials,1033\5109307373,11 May 2018,"213,774.10",
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109318629,14 May 2018,"212,440.13",
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,MR Construction Costs,1031\5109325590,23 May 2018,"210,340.28",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109287804,01 May 2018,"209,450.00",
SURFACE TRANSPORT CORP,SUSTRANS LTD,Transport Planning Consultancy & Services,1002\5109289126,30 Apr 2018,"206,871.49",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109317826,14 May 2018,"205,277.00",
TUBE LINES LTD,AURORA LIFTS LTD,Maintenance,790303,23 May 2018,"204,799.32",
VICTORIA COACH STATN LTD,NATIONAL EXPRESS LTD,VCS Repayments & Commission,1008\1900004190,02 May 2018,"203,219.35",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Staff,1031\1700001594,21 May 2018,"202,635.11",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Staff,1031\1900015068,21 May 2018,"202,635.11",
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1031\5109325197,23 May 2018,"201,817.00",
LONDON UNDERGROUND LTD,U AND I GROUP PLC,Planning & Development Consultancy,1005\5109321505,21 May 2018,"201,229.53",
LONDON UNDERGROUND LTD,U AND I GROUP PLC,Property Development-Planning & Development Consul,1005\5109321369,17 May 2018,"201,229.53",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109291390,30 Apr 2018,"198,900.00",
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109321988,23 May 2018,"197,300.18",
VICTORIA COACH STATN LTD,NATIONAL EXPRESS LTD,VCS Repayments & Commission,1008\1900004199,14 May 2018,"195,771.44",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109314520,09 May 2018,"195,232.00",
RAIL FOR LONDON LIMITED,MORGAN SINDALL CONST. & INFRAS. LTD,Civil Engineering Construction Works,1020\5109327095,25 May 2018,"194,627.33",
TRANSPORT TRADING LTD,EXTERION MEDIA (UK) LTD,Purchase of Associates Loan Notes (Activity),1004\5109312032,23 May 2018,"193,010.86",
TUBE LINES LTD,LANES GROUP PLC,Maintenance,791223,18 May 2018,"192,645.33",
TRANSPORT TRADING LTD,EXTERION MEDIA (UK) LTD,Purchase of Associates Loan Notes (Activity),1004\5109280292,23 May 2018,"191,194.58",
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109302134,09 May 2018,"189,234.50",
TRANSPORT TRADING LTD,EARLS COURT PARTNERSHIP LIMITED,Purchase of Associates Loan Notes (Activity),1004\1901658942,23 May 2018,"185,000.00",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109315010,09 May 2018,"184,441.86",
LONDON UNDERGROUND LTD,MORGAN SINDALL CONST. & INFRAS. LTD,MR Construction Costs,1005\5109313248,16 May 2018,"184,209.31",
SURFACE TRANSPORT CORP,ROYAL BOROUGH KENSINGTON & CHELSEA,Borough Services - Claim Against Pr Yr Accrual,1002\1900054823,09 May 2018,"183,483.60",
TRANSPORT TRADING LTD,EXCEET CARD AUSTRIA GMBH,Ticket & Pass Production,1004\5109306993,14 May 2018,"181,800.00",
RAIL FOR LONDON LIMITED,NETACCESS SOFTWARE LTD,Professional Engineering Services,1020\5109297465,02 May 2018,"179,397.58",
TUBE LINES LTD,MORSON HUMAN RESOURCES LTD,Track Labour,790438,25 May 2018,"177,311.00",
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1033\5109312409,04 May 2018,"176,032.32",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5109325117,23 May 2018,"175,777.74",
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109312497,09 May 2018,"175,495.63",
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1033\5109325054,25 May 2018,"172,863.76",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109316955,10 May 2018,"171,541.45",
SURFACE TRANSPORT CORP,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1002\5109297035,30 Apr 2018,"171,308.22",
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1033\5109325055,23 May 2018,"169,538.66",
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1031\5109313056,04 May 2018,"169,526.00",
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,Telephony Fixed,1002\5109313079,25 May 2018,"169,103.88",
TFL CORPORATE,GALLAGHER BASSETT INT LTD,Claim Settlements,1001\5109313215,04 May 2018,"168,494.60",
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1033\5109313411,04 May 2018,"168,336.40",
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109308744,02 May 2018,"168,220.52",
TFL CORPORATE,ERNST & YOUNG LLP,Financial Statement Audit Fees,1001\5109308914,21 May 2018,"167,500.00",
TUBE LINES LTD,ENGIE SERVICES LTD,Utilities,789997,11 May 2018,"166,429.39",
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1033\5109318251,14 May 2018,"166,006.59",
LUL NOMINEE SSL LIMITED,LOMBARD,Civil Engineering Construction Works,1031\5109301815,14 May 2018,"165,719.85",
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109317796,25 May 2018,"164,917.77",
LONDON BUS SERVICES LTD,ABM FACILITY SERVICES UK LTD,Office Cleaning,1006\5109309285,30 Apr 2018,"162,565.45",
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109318541,14 May 2018,"162,347.92",
RAIL FOR LONDON LIMITED,MORGAN SINDALL CONST. & INFRAS. LTD,Management & Support Consultancy,1020\5109326433,25 May 2018,"161,924.70",
TRANSPORT TRADING LTD,ASK,Ticket & Pass Production,1004\5109302164,10 May 2018,"161,700.00",
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109313189,04 May 2018,"160,685.14",
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109318571,14 May 2018,"159,751.94",
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Highway Bridges,1002\5109308698,02 May 2018,"159,326.64",
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900040780,25 May 2018,"159,120.67",
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5109325232,23 May 2018,"158,620.27",
LUL NOMINEE SSL LIMITED,CH2M HILL UNITED KINGDOM,Civil Engineering Construction Works,1031\5109304751,14 May 2018,"158,565.24",
LUL NOMINEE SSL LIMITED,MORGAN SINDALL CONST. & INFRAS. LTD,Civil Engineering Construction Works,1031\5109325066,23 May 2018,"158,506.86",
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Building Maintenance & Repairs,1031\5109314942,09 May 2018,"158,273.13",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Civil Engineering Construction Works,1002\5109302476,04 May 2018,"157,241.98",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004\1901658528,30 Apr 2018,"156,909.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109291391,30 Apr 2018,"155,870.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109297384,30 Apr 2018,"155,870.00",
LONDON BUS SERVICES LTD,TRL LTD,Management & Support Consultancy,1006\5109291708,14 May 2018,"155,019.77",
LUL NOMINEE SSL LIMITED,DESIGN RATIONALE,MR Construction Costs,1031\5109321476,18 May 2018,"154,271.75",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Highway Bridges,1002\5109301821,02 May 2018,"154,264.33",
TFL CORPORATE,KPMG,Management & Support Consultancy,1001\5109297399,14 May 2018,"153,810.00",
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Maintenance Materials,1033\5109308605,30 Apr 2018,"153,026.26",
LUL NOMINEE SSL LIMITED,T.R.I. CONTRACTING SERVICES LTD,MR Construction Costs,1031\5109317456,15 May 2018,"152,629.39",
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Traction Current,1005\5109318175,23 May 2018,"151,852.16",
LUL NOMINEE SSL LIMITED,FOURWAY COMMUNICATION LTD,MR Construction Costs,1031\5109314456,10 May 2018,"150,688.42",
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109321154,23 May 2018,"150,000.00",
TFL CORPORATE,LB BEXLEY,Planning & Development Consultancy,1001\5109324992,23 May 2018,"150,000.00",
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,MR Construction Costs,1031\5109316911,21 May 2018,"149,405.98",
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5109302845,02 May 2018,"149,072.91",
LUL NOMINEE BCV LIMITED,MARL INTERNATIONAL LTD,Maintenance Materials,1033\5109308782,04 May 2018,"148,660.23",
LUL NOMINEE SSL LIMITED,WINGATE ELECTRICAL PLC,MR Construction Costs,1031\5109309277,04 May 2018,"147,641.88",
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Contracted Services - Highway Bridges,1002\5109311499,02 May 2018,"147,135.41",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901658573,30 Apr 2018,"146,718.00",
LUL NOMINEE SSL LIMITED,CH2M HILL UNITED KINGDOM,Civil Engineering Construction Works,1031\5109325034,23 May 2018,"146,278.13",
TFL CORPORATE,ATKINS LIMITED,Planning & Development Consultancy,1001\5109325195,23 May 2018,"146,084.18",
SURFACE TRANSPORT CORP,CAPITAL PROPERTY & INFRASTRUCTURE L,Software Maintenance,1002\5109308799,23 May 2018,"145,705.27",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109313106,04 May 2018,"145,247.00",
LONDON UNDERGROUND LTD,SRL COUNTERTECH,Civil Engineering Construction Works,1005\5109312041,03 May 2018,"144,410.97",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109309287,02 May 2018,"143,549.69",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109301798,04 May 2018,"142,572.42",
LONDON UNDERGROUND LTD,PROBRAND LTD,Manage IT Services,1005\5109307349,09 May 2018,"142,479.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109317229,16 May 2018,"142,359.84",
LUL NOMINEE BCV LIMITED,BARWIT CONTROL SYSTEMS LTD,Lift Maintenance,1033\5109313439,04 May 2018,"142,260.00",
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5109312379,04 May 2018,"141,588.72",
RAIL FOR LONDON LIMITED,MORGAN SINDALL CONST. & INFRAS. LTD,Civil Engineering Construction Works,1020\5109314394,09 May 2018,"140,597.26",
LONDON UNDERGROUND LTD,MATRIX CONTROL SOLUTIONS LTD,MR Construction Costs,1005\5109311451,25 May 2018,"139,923.25",
LUL NOMINEE SSL LIMITED,HALCROW GROUP LTD,Professional Engineering Services,1031\5109313932,09 May 2018,"137,943.75",
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5109311816,21 May 2018,"137,349.27",
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Building Maintenance & Repairs,1031\5109312046,09 May 2018,"136,980.81",
SURFACE TRANSPORT CORP,HOCHTIEF (UK) CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109319049,23 May 2018,"136,776.71",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Agency Fees Paid To Marketing Agencies,1001\5109289915,25 May 2018,"135,811.00",
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,Rail Replacement Service Costs,1006\1900040659,14 May 2018,"135,347.22",
SURFACE TRANSPORT CORP,CSTS LTD,Contracted Services - Tunnels,1002\5109302419,14 May 2018,"134,723.53",
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Maintenance Materials,1033\5109308588,24 May 2018,"134,606.64",
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5109293737,30 Apr 2018,"134,567.22",
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Building Maintenance & Repairs,1007\5109313977,25 May 2018,"134,206.15",
TRANSPORT TRADING LTD,SENTRUM IV LIMITED,Manage IT Services,1004\5109307798,10 May 2018,"134,016.57",
LUL NOMINEE BCV LIMITED,POD-TRAK LTD,MR Construction Costs,1033\5109312107,03 May 2018,"133,833.19",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Maintenance of Plant & Equipment,1005\5109320867,16 May 2018,"132,291.12",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004\1901658594,30 Apr 2018,"130,815.00",
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109315111,21 May 2018,"130,357.68",
TFL CORPORATE,WILKINSON EYRE ARCHITECTS,Planning & Development Consultancy,1001\5109318154,14 May 2018,"130,000.00",
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Road Maintenance,1002\5109308839,02 May 2018,"129,637.06",
RAIL FOR LONDON LIMITED,MORGAN SINDALL CONST. & INFRAS. LTD,Management & Support Consultancy,1020\5109326429,25 May 2018,"129,198.97",
TRANSPORT TRADING LTD,SYSTRA LIMITED,Customer Research And Counts,1004\5109311520,23 May 2018,"128,862.00",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109303606,18 May 2018,"128,800.00",
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109317537,23 May 2018,"128,735.25",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109322340,23 May 2018,"127,861.11",
RAIL FOR LONDON LIMITED,INTERSERVE (FACILITIES MGMT) LTD,Security Services (Guards),1020\5109308441,30 Apr 2018,"126,573.75",
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,Civil Engineering Construction Works,1031\5109320739,16 May 2018,"125,768.40",
TRANSPORT TRADING LTD,LEVEL 3 COMMUNICATIONS LTD,Maintenance of Telecommunications Equipment,1004\5109317707,23 May 2018,"125,370.04",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109288006,14 May 2018,"125,000.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109297717,30 Apr 2018,"124,696.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109301839,25 May 2018,"124,696.00",
TFL CORPORATE,KPMG,Management & Support Consultancy,1001\5109321040,21 May 2018,"123,479.00",
SURFACE TRANSPORT CORP,ROYAL MAIL,Sundry Creditors,1002\1900055001,14 May 2018,"123,080.00",
LUL NOMINEE SSL LIMITED,STOCKTON ENGINEERING MANAGEMENT LTD,Civil Engineering Construction Works,1031\5109317224,14 May 2018,"121,537.50",
LONDON UNDERGROUND LTD,HERBERT SMITH FREEHILLS LLP,Legal Fees,1005\5109325810,25 May 2018,"120,986.23",
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,Track Labour,788914,02 May 2018,"120,348.81",
RAIL FOR LONDON LIMITED,BT REPAYMENTS/OPENREACH,Management & Support Consultancy,1020\5109314137,23 May 2018,"120,338.43",
TRANSPORT TRADING LTD,EXTERION MEDIA (UK) LTD,Purchase of Associates Loan Notes (Activity),1004\5109280314,23 May 2018,"120,109.21",
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,Ticket & Pass Production,1004\1901658828,15 May 2018,"120,094.03",
LONDON UNDERGROUND LTD,ARK SIGNALLING CONSULTANCY,Professional Engineering Services,1005\5109311787,04 May 2018,"119,864.00",
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,MR Construction Costs,1031\5109312064,04 May 2018,"119,612.65",
TFL CORPORATE,JACOBS ENGINEERING UK LTD,Planning & Development Consultancy,1001\5109311527,23 May 2018,"119,141.38",
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Civil Engineering Construction Works,1002\5109308717,02 May 2018,"119,055.44",
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109308619,02 May 2018,"118,695.58",
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109288058,21 May 2018,"118,398.27",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109316933,14 May 2018,"116,598.58",
TUBE LINES LTD,KNORR-BREMSE RAIL SYSTEMS LTD,Maintenance,790535,23 May 2018,"115,666.45",
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900203193,10 May 2018,"115,097.25",
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109313344,04 May 2018,"114,680.00",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109321529,23 May 2018,"113,946.65",
SURFACE TRANSPORT CORP,LONDON COUNCILS LTD,PCN and Penalty Fare Processing,1002\5109317084,10 May 2018,"113,392.75",
LONDON UNDERGROUND LTD,BAE SYSTEMS AEI,Software Maintenance,1005\5109297166,04 May 2018,"112,990.00",
RAIL FOR LONDON LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1020\5109308678,21 May 2018,"112,955.47",
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,Building Maintenance & Repairs,1006\5109309640,02 May 2018,"112,563.22",
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001\5109319043,25 May 2018,"111,435.65",
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance,791222,18 May 2018,"111,353.98",
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,Civil Engineering Construction Works,1002\5109312007,02 May 2018,"111,270.43",
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,Bus Contract Payments,1006\1900040674,11 May 2018,"110,387.60",
LONDON UNDERGROUND LTD,WSP UK LTD,Professional Engineering Services,1005\5109311434,23 May 2018,"110,149.43",
TFL CORPORATE,BLOOM PROCUREMENT SERVICES LIMITED,Management & Support Consultancy,1001\5109321636,18 May 2018,"109,380.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109290283,30 Apr 2018,"109,109.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109291575,30 Apr 2018,"109,109.00",
LONDON BUS SERVICES LTD,CONWAY AECOM LTD,Contracted Services - Roads,1006\5109308666,02 May 2018,"109,082.10",
SURFACE TRANSPORT CORP,THE ROYAL PARKS,Borough Services - Claim Against Pr Yr Accrual,1002\1900054855,30 Apr 2018,"109,000.00",
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,Ticket & Pass Production,1004\1901658603,01 May 2018,"108,707.03",
SURFACE TRANSPORT CORP,THE CITY OF LONDON POLICE,MPS Employment Costs SM,1002\5109317507,23 May 2018,"107,474.00",
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109317541,23 May 2018,"107,319.72",
TFL CORPORATE,KINGS COLLEGE LONDON,Planning & Development Consultancy,1001\5109313970,23 May 2018,"107,195.00",
DOCKLANDS LIGHT RAILWAY,CH2M HILL UNITED KINGDOM,Professional Engineering Services,1012\5109309274,14 May 2018,"106,734.14",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109322803,25 May 2018,"106,173.30",
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901658830,23 May 2018,"106,114.12",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901658564,30 Apr 2018,"105,678.00",
RAIL FOR LONDON LIMITED,LANES GROUP PLC,Contracted Services Buildings,1020\5109318405,14 May 2018,"105,556.93",
TFL CORPORATE,AMAZON,Computer Software,1001\5109295150,04 May 2018,"105,303.77",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109320845,22 May 2018,"104,645.82",
TFL CORPORATE,ATOS IT SERVICES UK LIMITED,Software Maintenance,1001\5109291721,14 May 2018,"104,533.75",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109300945,14 May 2018,"104,483.61",
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5109304860,10 May 2018,"104,428.01",
TFL CORPORATE,TURNER & TOWNSEND LLP,Management & Support Consultancy,1001\5109299741,04 May 2018,"103,936.83",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109305614,21 May 2018,"103,435.69",
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1031\5109313040,04 May 2018,"102,736.00",
LONDON UNDERGROUND LTD,NCCT LTD,Building Maintenance & Repairs,1005\5109311678,08 May 2018,"102,696.56",
LUL NOMINEE BCV LIMITED,ARMADILLOLED,Heating & Lighting,1033\5109325543,23 May 2018,"102,610.20",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,Rates,1004\1901658512,30 Apr 2018,"102,600.00",
TRANSPORT TRADING LTD,HARVEY NICHOLS & CO LTD,Transys Control - TTL,1004\1901659078,25 May 2018,"100,987.08",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109310219,25 May 2018,"100,919.88",
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,Building Maintenance & Repairs,1006\5109309858,02 May 2018,"100,608.07",
