Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109347477,18 Jul 2018,"243,637.38",
TRANSPORT TRADING LTD,SODEXO LIMITED,Caterers Service Charges,1004\5109343331,11 Jul 2018,"240,662.00",
TFL CORPORATE,DAISY COMMUNICATIONS LTD,Software Maintenance,1001\5109358406,18 Jul 2018,"240,597.86",
TRANSPORT TRADING LTD,SODEXO LIMITED,Caterers Service Charges,1004\5109343330,11 Jul 2018,"237,446.00",
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109352241,20 Jul 2018,"236,454.12",
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109347207,18 Jul 2018,"235,267.32",
TFL CORPORATE,TURNER & TOWNSEND LLP,Management & Support Consultancy,1001\5109333700,27 Jun 2018,"231,188.00",
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109335240,02 Jul 2018,"229,604.75",
TRANSPORT TRADING LTD,OUTDOOR PLUS LIMITED,Building Maintenance & Repairs,1004\5109356458,17 Jul 2018,"227,896.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901659722,27 Jun 2018,"227,772.00",
LUL NOMINEE SSL LIMITED,JOHN F HUNT DEMOLITION LTD,Civil Engineering Construction Works,1031\5109343903,02 Jul 2018,"221,641.53",
TFL CORPORATE,ASPERITY EMPLOYEE BENEFITS LTD,Staff Welfare Benefits,1001\5109355981,13 Jul 2018,"221,333.33",
LUL NOMINEE SSL LIMITED,VAE UK LIMITED,Track General Maintenance,1031\5109308450,27 Jun 2018,"220,383.75",
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109355322,18 Jul 2018,"218,044.25",
LONDON UNDERGROUND LTD,ALBA POWER LIMITED,Electrical Equipment Maintenance,1005\5109343469,18 Jul 2018,"216,722.81",
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109350273,18 Jul 2018,"215,007.07",
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Professional Engineering Services,1012\5109321973,28 Jun 2018,"213,540.00",
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Contracted Services - Roads,1002\5109347166,02 Jul 2018,"213,491.84",
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109352240,20 Jul 2018,"212,752.18",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109346800,02 Jul 2018,"212,726.47",
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109359533,19 Jul 2018,"212,222.56",
LONDON BUS SERVICES LTD,EDF ENERGY,Building Maintenance & Repairs,1006\5109290610,02 Jul 2018,"209,691.36",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109346429,09 Jul 2018,"206,736.48",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109343949,25 Jun 2018,"203,869.34",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109338605,27 Jun 2018,"203,162.36",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109351694,18 Jul 2018,"202,851.07",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109323389,16 Jul 2018,"202,635.11",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109354625,11 Jul 2018,"202,621.54",
LONDON UNDERGROUND LTD,OCL RAIL LTD,Civil Engineering Construction Works,1005\5109356846,16 Jul 2018,"200,921.19",
LONDON UNDERGROUND LTD,NCP SERVICES LTD,Property Development-Planning & Development Consul,1005\5109338458,27 Jun 2018,"195,929.66",
LONDON UNDERGROUND LTD,AURORA LIFTS LTD,Escalators,1005\5109346314,27 Jun 2018,"195,291.36",
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,MR Construction Costs,1031\5109339846,11 Jul 2018,"194,231.72",
LUL NOMINEE SSL LIMITED,INTERSERVE,Track General Maintenance,1031\5109343975,27 Jun 2018,"194,159.59",
VICTORIA COACH STATN LTD,NATIONAL EXPRESS LTD,VCS Repayments & Commission,1008\1900004227,09 Jul 2018,"193,962.45",
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109347508,09 Jul 2018,"191,938.69",
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109347512,02 Jul 2018,"191,426.37",
SURFACE TRANSPORT CORP,ATKINS LIMITED,Professional Engineering Services,1002\5109332807,27 Jun 2018,"190,755.71",
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Plant & Equipment Purchases,1031\5109343559,11 Jul 2018,"189,335.46",
LUL NOMINEE BCV LIMITED,POD-TRAK LTD,MR Construction Costs,1033\5109344574,04 Jul 2018,"188,635.79",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109334548,27 Jun 2018,"187,044.00",
VICTORIA COACH STATN LTD,NATIONAL EXPRESS LTD,VCS Repayments & Commission,1008\1900004218,25 Jun 2018,"185,066.14",
SURFACE TRANSPORT CORP,ATKINS LIMITED,Professional Engineering Services,1002\5109347343,18 Jul 2018,"184,926.44",
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,CCS Service Contract,1002\5109297221,18 Jul 2018,"183,440.00",
LONDON BUS SERVICES LTD,TAIT EUROPE LTD,Radio Systems Equipment & Maintenance,1006\5109348656,18 Jul 2018,"182,377.14",
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109330885,27 Jun 2018,"181,832.12",
TRANSPORT TRADING LTD,EXCEET CARD AUSTRIA GMBH,Ticket & Pass Production,1004\5109342276,06 Jul 2018,"181,800.00",
TRANSPORT TRADING LTD,FUJITSU SERVICES LTD,IT Consultancy,1004\5109347469,11 Jul 2018,"181,796.44",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109342219,27 Jun 2018,"181,161.74",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109347501,16 Jul 2018,"179,978.75",
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109341860,11 Jul 2018,"179,567.00",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF SUTTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900055359,02 Jul 2018,"179,479.32",
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109318242,09 Jul 2018,"178,851.01",
LONDON UNDERGROUND LTD,COSTAIN LTD,Civil Engineering Construction Works,1005\5109346824,18 Jul 2018,"177,446.32",
LONDON UNDERGROUND LTD,KONE PLC,MR Construction Costs,1005\5109333805,27 Jun 2018,"175,708.63",
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109340036,04 Jul 2018,"174,164.52",
DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,Civil Engineering Construction Works,1012\5109333834,27 Jun 2018,"174,026.25",
DOCKLANDS LIGHT RAILWAY,CH2M HILL UNITED KINGDOM,Professional Engineering Services,1012\5109327202,18 Jul 2018,"173,945.39",
TFL CORPORATE,EVERSHEDS,Purchase of Land & Buildings,1001\1900060963,16 Jul 2018,"173,592.70",
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109351396,18 Jul 2018,"172,394.00",
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Equipment Repairs & Maintenance,1031\5109354853,11 Jul 2018,"171,925.00",
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109351402,18 Jul 2018,"171,258.00",
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109351410,18 Jul 2018,"170,442.00",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109347308,02 Jul 2018,"170,055.24",
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109339998,11 Jul 2018,"169,541.01",
LUL NOMINEE SSL LIMITED,LOMBARD,Civil Engineering Construction Works,1031\5109349896,18 Jul 2018,"169,237.27",
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,Telephony Fixed,1002\5109333592,27 Jun 2018,"169,028.42",
LONDON UNDERGROUND LTD,KONE PLC,MR Construction Costs,1005\5109342230,11 Jul 2018,"167,902.04",
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109342416,16 Jul 2018,"166,206.46",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109334550,27 Jun 2018,"163,405.00",
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900041049,20 Jul 2018,"162,838.73",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Plant & Equipment Purchases,1020\5109288899,16 Jul 2018,"162,441.83",
TRANSPORT TRADING LTD,ASK,Ticket & Pass Production,1004\5109330769,25 Jun 2018,"161,700.00",
TRANSPORT TRADING LTD,ASK,Ticket & Pass Production,1004\5109330771,25 Jun 2018,"161,700.00",
TRANSPORT TRADING LTD,ASK,Ticket & Pass Production,1004\5109340646,06 Jul 2018,"161,700.00",
TRANSPORT TRADING LTD,ASK,Ticket & Pass Production,1004\5109349788,03 Jul 2018,"161,700.00",
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Civil Engineering Construction Works,1005\5109350751,18 Jul 2018,"158,885.67",
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109333893,18 Jul 2018,"158,803.00",
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5109348342,18 Jul 2018,"158,763.00",
TFL CORPORATE,GFK NOP LTD,Research For Marketing Campaigns And Activities,1001\5109330254,25 Jun 2018,"158,437.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004\1901659641,27 Jun 2018,"156,909.00",
LONDON UNDERGROUND LTD,KONE PLC,MR Construction Costs,1005\5109342233,11 Jul 2018,"156,539.67",
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1033\5109351343,11 Jul 2018,"156,532.75",
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5109342959,02 Jul 2018,"156,437.27",
SURFACE TRANSPORT CORP,SUSTRANS LTD,Transport Planning Consultancy & Services,1002\5109290093,27 Jun 2018,"155,946.56",
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109346379,27 Jun 2018,"155,475.13",
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109346374,27 Jun 2018,"151,144.28",
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109350192,04 Jul 2018,"150,476.61",
LONDON UNDERGROUND LTD,K & L GATES,Legal Fees,1005\5109350925,05 Jul 2018,"150,453.40",
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109350206,04 Jul 2018,"150,372.68",
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109355315,18 Jul 2018,"150,000.00",
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004\5109346345,27 Jun 2018,"148,265.00",
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109354456,18 Jul 2018,"147,103.86",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901659680,27 Jun 2018,"146,718.00",
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,MR Construction Costs,1031\5109350155,04 Jul 2018,"145,748.47",
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Office Cleaning,1005\5109355287,18 Jul 2018,"145,440.93",
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Purchases from TTL Properties Limited,1006\5109342910,25 Jun 2018,"144,873.26",
LONDON UNDERGROUND LTD,K & L GATES,Legal Fees,1005\5109350923,05 Jul 2018,"141,901.10",
LONDON UNDERGROUND LTD,CASTLE WATER LIMITED,Water,1005\1900204129,09 Jul 2018,"140,533.56",
LONDON BUS SERVICES LTD,GLENNY,Planning & Development Consultancy,1006\5109343001,28 Jun 2018,"140,000.00",
LONDON UNDERGROUND LTD,KONE PLC,MR Construction Costs,1005\5109333794,27 Jun 2018,"139,426.67",
LUL NOMINEE SSL LIMITED,STOCKTON ENGINEERING MANAGEMENT LTD,Civil Engineering Construction Works,1031\5109358710,20 Jul 2018,"137,957.50",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109357010,17 Jul 2018,"137,268.53",
LONDON UNDERGROUND LTD,INSIGHT DIRECT UK LIMITED,Software Maintenance,1005\5109333125,27 Jun 2018,"137,256.00",
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109352243,20 Jul 2018,"137,193.42",
RAIL FOR LONDON LIMITED,RAIL SAFETY & STANDARDS BOARD,Management & Support Consultancy,1020\5109342924,11 Jul 2018,"135,363.94",
SURFACE TRANSPORT CORP,CSTS LTD,Contracted Services - Tunnels,1002\5109332559,27 Jun 2018,"134,799.42",
TFL CORPORATE,BPP (FARRINGDON) LTD,Purchase of Land & Buildings,1001\1900060840,04 Jul 2018,"134,789.47",
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,Ticket & Pass Production,1004\1901659751,29 Jun 2018,"134,641.28",
TFL CORPORATE,GFK NOP LTD,Research For Marketing Campaigns And Activities,1001\5109329823,25 Jun 2018,"133,871.50",
RAIL FOR LONDON LIMITED,NETWORK RAIL,Building Maintenance & Repairs,1020\5109330942,25 Jun 2018,"133,548.48",
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,MR Construction Costs,1031\5109355677,16 Jul 2018,"133,218.00",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109346840,02 Jul 2018,"131,925.39",
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109350538,13 Jul 2018,"131,112.72",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004\1901659714,27 Jun 2018,"130,815.00",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Road Maintenance,1002\5109342782,27 Jun 2018,"130,730.04",
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,Track General Maintenance,1031\5109339833,27 Jun 2018,"130,005.51",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109338604,02 Jul 2018,"129,652.37",
SURFACE TRANSPORT CORP,VVB ENGINEERING LTD,Contracted Services - Tunnels,1002\5109334248,27 Jun 2018,"129,457.45",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109350211,11 Jul 2018,"125,636.43",
LONDON UNDERGROUND LTD,HERBERT SMITH LLP,Legal Fees,1005\5109347932,02 Jul 2018,"125,287.84",
LUL NOMINEE SSL LIMITED,SSE PLC,Civil Engineering Construction Works,1031\5109355196,18 Jul 2018,"125,070.55",
TRANSPORT TRADING LTD,CENTURYLINK COMMUNICATIONS UK LTD,Maintenance of Telecommunications Equipment,1004\5109337090,27 Jun 2018,"123,855.84",
LUL NOMINEE SSL LIMITED,D & D RAIL LTD,MR Construction Costs,1031\5109358543,18 Jul 2018,"123,200.57",
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004\5109358736,18 Jul 2018,"123,123.58",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109340603,13 Jul 2018,"122,900.00",
SURFACE TRANSPORT CORP,SUSTRANS LTD,Transport Planning Consultancy & Services,1002\5109289516,27 Jun 2018,"120,933.61",
LONDON UNDERGROUND LTD,ARK SIGNALLING CONSULTANCY,Professional Engineering Services,1005\5109347790,02 Jul 2018,"119,890.00",
TFL CORPORATE,SAP UK LTD,Software Maintenance,1001\5109334326,27 Jun 2018,"119,137.00",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5109352073,18 Jul 2018,"119,114.59",
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109342234,11 Jul 2018,"118,862.81",
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109334989,02 Jul 2018,"118,654.65",
LUL NOMINEE BCV LIMITED,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1033\5109355284,18 Jul 2018,"118,474.18",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109343454,02 Jul 2018,"118,344.00",
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5109342945,02 Jul 2018,"116,441.26",
RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,Management & Support Consultancy,1020\5109350764,04 Jul 2018,"116,417.22",
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Highway Bridges,1002\5109347770,02 Jul 2018,"116,106.82",
LONDON UNDERGROUND LTD,GPX ENGINEERING LTD,Track General Maintenance,1005\5109352183,09 Jul 2018,"115,765.60",
RAIL FOR LONDON LIMITED,INTERSERVE,Security Services (Guards),1020\5109343936,27 Jun 2018,"115,122.22",
LONDON UNDERGROUND LTD,GIFFEN GROUP PLC,MR Construction Costs,1005\5109351686,09 Jul 2018,"114,962.32",
LONDON UNDERGROUND LTD,AURORA LIFTS LTD,MR Construction Costs,1005\5109346308,04 Jul 2018,"114,640.95",
LONDON UNDERGROUND LTD,PRINCEBUILD LIMITED,Building Maintenance & Repairs,1005\5109343848,11 Jul 2018,"113,624.99",
SURFACE TRANSPORT CORP,SUSTRANS LTD,Transport Planning Consultancy & Services,1002\5109330349,25 Jun 2018,"113,618.00",
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109358534,18 Jul 2018,"113,550.18",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SERVICES,Signalling Systems,1005\5109343188,25 Jun 2018,"112,965.47",
LONDON UNDERGROUND LTD,LYNCH I.E.I. LIMITED,MR Construction Costs,1005\5109358391,18 Jul 2018,"112,875.30",
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5109343855,25 Jun 2018,"112,455.64",
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001\5109339245,27 Jun 2018,"111,435.65",
SURFACE TRANSPORT CORP,ASHURST LLP,Legal Fees,1002\5109346349,27 Jun 2018,"111,379.00",
TRANSPORT TRADING LTD,CLOUDREACH EUROPE LIMITED,Manage IT Services,1004\5109342211,27 Jun 2018,"111,293.00",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Maintenance,791745,20 Jul 2018,"110,715.47",
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,Telephony Fixed,1002\5109333797,09 Jul 2018,"110,342.11",
TFL CORPORATE,WILKINSON EYRE ARCHITECTS,Planning & Development Consultancy,1001\5109348385,04 Jul 2018,"110,000.00",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109323960,25 Jun 2018,"109,258.07",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109334546,27 Jun 2018,"109,109.00",
TFL CORPORATE,KPMG,Management & Support Consultancy,1001\5109344086,02 Jul 2018,"108,424.29",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109336421,09 Jul 2018,"106,584.28",
TFL CORPORATE,ATOS IT SERVICES UK LTD,Manage IT Services,1001\5109316758,11 Jul 2018,"106,458.70",
TFL CORPORATE,ATOS IT SERVICES UK LTD,Manage IT Services,1001\5109337119,11 Jul 2018,"106,257.07",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901659678,27 Jun 2018,"105,678.00",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109342865,25 Jun 2018,"104,645.82",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109354585,12 Jul 2018,"104,645.82",
SURFACE TRANSPORT CORP,TRL LTD,Software Maintenance,1002\5109334653,02 Jul 2018,"103,000.00",
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,Rail Replacement Service Costs,1006\1900040881,04 Jul 2018,"102,847.58",
LONDON UNDERGROUND LTD,KONE PLC,MR Construction Costs,1005\5109333809,27 Jun 2018,"102,684.14",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,Rates,1004\1901659621,27 Jun 2018,"102,600.00",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109328007,25 Jun 2018,"102,590.49",
LONDON UNDERGROUND LTD,CASTLE WATER LIMITED,Water,1005\1900204154,09 Jul 2018,"102,402.12",
LONDON UNDERGROUND LTD,TELEFONIKA KABLE SA,Plant & Equipment Purchases,1005\5109346587,29 Jun 2018,"102,372.48",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Planning & Development Consultancy,1005\5109352733,16 Jul 2018,"102,358.46",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5109352076,18 Jul 2018,"101,818.29",
TFL CORPORATE,RAMBOLL UK LTD,Planning & Development Consultancy,1001\5109334966,27 Jun 2018,"101,691.56",
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5109352694,18 Jul 2018,"100,982.66",
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109342111,04 Jul 2018,"100,736.51",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Road Maintenance,1002\5109352769,18 Jul 2018,"100,592.27",
LONDON UNDERGROUND LTD,CARRAIG INVESTMENTS S.A.R.L,Civil Engineering Construction Works,1005\5109335024,10 Jul 2018,"100,013.77",
LUL NOMINEE SSL LIMITED,RMCON,IT Consultancy,1031\5109312299,19 Jul 2018,"100,000.00",
TFL CORPORATE,KPMG,Financial Statement Audit Fees,1001\5109341990,09 Jul 2018,"99,879.00",
TFL CORPORATE,GFK NOP LTD,Research For Marketing Campaigns And Activities,1001\5109329780,25 Jun 2018,"99,693.00",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Road Maintenance,1002\5109345854,02 Jul 2018,"97,917.50",
RAIL FOR LONDON LIMITED,SPENCE LIMITED,Building Maintenance & Repairs,1020\5109354914,16 Jul 2018,"97,888.60",
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109346386,27 Jun 2018,"97,487.21",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109341239,16 Jul 2018,"97,427.08",
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109350769,18 Jul 2018,"96,333.05",
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Maintenance of Plant & Equipment,1005\5109346577,02 Jul 2018,"95,922.74",
LONDON UNDERGROUND LTD,LYNCH I.E.I. LIMITED,MR Construction Costs,1005\5109334231,02 Jul 2018,"95,710.78",
LONDON UNDERGROUND LTD,FUJITSU SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109340716,04 Jul 2018,"95,618.29",
LONDON UNDERGROUND LTD,DMC RAIL LTD,MR Construction Costs,1005\5109354963,16 Jul 2018,"95,240.41",
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1033\5109357059,18 Jul 2018,"94,374.06",
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109347937,16 Jul 2018,"94,373.60",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109343956,25 Jun 2018,"93,423.13",
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Contracted Services - Roads,1002\5109347306,02 Jul 2018,"93,403.53",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109331785,02 Jul 2018,"92,902.63",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109352066,09 Jul 2018,"92,557.00",
LONDON BUS SERVICES LTD,EDF ENERGY,Building Maintenance & Repairs,1006\5109290991,11 Jul 2018,"92,483.21",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109337709,29 Jun 2018,"92,175.00",
LONDON UNDERGROUND LTD,KN NETWORK SERVICES LTD,MR Construction Costs,1005\5109350755,09 Jul 2018,"91,672.08",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109344469,20 Jul 2018,"91,550.00",
