Organisational Unit,Benificiary Name,Payment Date,Amount
TUBELINES LTD,AURORA LIFTS LTD,2017-04-21,140676.07
LONDON UNDERGROUND LTD,DELATIM LIMITED,2017-04-10,140438.82
LONDON UNDERGROUND LTD,SIEMENS MOBILITY,2017-04-24,140004.06
TUBELINES LTD,Z-TECH CONTROL SYSTEMS LTD,2017-04-26,139605.45
TFL CORPORATE,KPMG,2017-04-03,139440.00
TRANSPORT TRADING LTD,LEVEL 3 COMMUNICATIONS LTD,2017-04-24,139382.62
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,2017-04-11,139366.31
LONDON UNDERGROUND LTD,ALBA POWER LTD,2017-04-25,138669.79
LONDON UNDERGROUND LTD,SPENCE LIMITED,2017-04-13,137344.09
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,2017-04-03,136627.75
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,2017-04-12,136594.21
TRANSPORT TRADING LTD,LB TOWER HAMLETS,2017-04-03,136545.62
LONDON UNDERGROUND LTD,MJ QUINN INTEGRATED SERVICES LTD,2017-04-19,136391.30
RAIL FOR LONDON LIMITED,NETWORK RAIL,2017-04-05,136281.07
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-04-03,136062.70
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2017-04-19,135415.36
LONDON UNDERGROUND LTD,DELATIM LIMITED,2017-04-11,134487.03
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-04-10,134449.71
TUBELINES LTD,CLESHAR CONTRACT SERVICES LTD,2017-04-12,134357.42
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-04-19,134180.37
TUBELINES LTD,PCG ASSOCIATES LIMITED,2017-04-05,133791.25
LUL NOMINEE BCV LIMITED,POS RAIL SERVICES LTD,2017-04-18,133560.93
SURFACE TRANSPORT CORP,CSTS LTD,2017-04-19,133553.00
SURFACE TRANSPORT CORP,W3 PARTNERSHIP LTD,2017-04-26,133500.00
LONDON UNDERGROUND LTD,VINCI CONSTRUCTION UK LTD,2017-04-26,133134.10
LONDON UNDERGROUND LTD,EVERSHEDS,2017-04-03,131416.78
TFL CORPORATE,CSC COMPUTER SCIENCE,2017-04-10,130000.00
LONDON UNDERGROUND LTD,IMTECH ENG SERVICES LONDON SOUTHLTD,2017-04-05,127826.08
TRANSPORT TRADING LTD,SYSTRA LIMITED,2017-04-26,127391.50
LONDON UNDERGROUND LTD,MERSEN UK HOLDINGS LIMITED,2017-04-24,126824.83
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-04-03,126595.35
TRANSPORT TRADING LTD,MITIE TFM LTD,2017-04-19,126321.31
SURFACE TRANSPORT CORP,GLOBAL SWITCH LIMITED,2017-04-03,123384.64
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-04-24,122682.42
LUL NOMINEE SSL LIMITED,PELL FRISCHMANN CONSULTANTS LTD,2017-04-24,121600.75
TUBELINES LTD,TRACK AND PROTECTION SERVICES,2017-04-07,120680.50
TUBELINES LTD,AMEY LUL 2 LIMITED,2017-04-07,120498.66
LUL NOMINEE SSL LIMITED,TRANSFORGE UK LTD,2017-04-13,120092.90
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,2017-04-10,120000.00
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-04-05,119035.80
TFL CORPORATE,DELOITTE,2017-04-10,118601.25
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,2017-04-28,118119.60
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LTD,2017-04-26,117835.51
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-04-26,117169.20
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,2017-04-19,117118.23
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-04-11,116914.42
LUL NOMINEE SSL LIMITED,HAD-FAB LIMITED,2017-04-06,116121.00
TUBELINES LTD,KONE PLC,2017-04-21,115963.79
TRANSPORT TRADING LTD,CUSHMAN & WAKEFIELD LLP,2017-04-10,115537.10
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,2017-04-10,115143.02
LONDON UNDERGROUND LTD,BAE SYSTEMS AEI,2017-04-26,112990.00
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-04-03,112798.18
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LEWISHAM,2017-04-24,112222.33
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,2017-04-05,112112.43
TFL CORPORATE,BYTES SOFTWARE SERVICES,2017-04-24,112093.28
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-04-10,111180.00
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2017-04-03,111121.00
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,2017-04-26,110841.50
TRANSPORT TRADING LTD,TELENT TECHNOLOGY SERVICES LTD,2017-04-11,110337.17
LONDON UNDERGROUND LTD,NCP SERVICES LTD,2017-04-05,110305.95
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,2017-04-26,109570.46
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-11,109435.17
SURFACE TRANSPORT CORP,RAMBOLL UK LTD,2017-04-19,109377.51
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-04-10,108891.60
TUBELINES LTD,BARWIT CONTROL SYSTEMS LTD,2017-04-26,108565.00
LONDON UNDERGROUND LTD,NCP SERVICES LTD,2017-04-05,108564.74
SURFACE TRANSPORT CORP,SUSTRANS LTD,2017-04-10,108247.68
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-11,107485.85
CYCLE HIRE SCHEME,SERCO LTD,2017-04-24,107096.23
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,2017-04-03,106563.84
LUL NOMINEE SSL LIMITED,LIVIS LIMITED,2017-04-11,106093.26
LONDON UNDERGROUND LTD,COMPUTACENTER,2017-04-26,106072.16
TUBELINES LTD,KELLY INTEGRATED TRANS SERV LTD,2017-04-05,106067.04
LUL NOMINEE BCV LIMITED,BROOKVEX IMS LTD,2017-04-11,104923.31
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-04-05,104868.65
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,2017-04-03,104807.98
TUBELINES LTD,KNORR-BREMSE RAIL SERVICES,2017-04-13,104604.21
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,2017-04-21,104296.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-03,103698.08
TFL CORPORATE,ATOS IT SERVICES UK LIMITED,2017-04-11,102461.81
LUL NOMINEE SSL LIMITED,SSE CONTRACTING,2017-04-03,102461.73
TFL CORPORATE,ATOS IT SERVICES UK LIMITED,2017-04-03,102391.80
TUBELINES LTD,LYNCH I.E.I. LIMITED,2017-04-05,102133.75
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-04-10,100749.21
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,2017-04-03,100349.13
TFL CORPORATE,AXON SOLUTIONS LTD,2017-04-11,100155.00
RAIL FOR LONDON LIMITED,LANES GROUP PLC,2017-04-03,99892.57
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,2017-04-03,99800.00
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-04-05,99142.00
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,2017-04-26,98479.47
LONDON UNDERGROUND LTD,PSB UK LTD,2017-04-18,98470.00
LUL NOMINEE SSL LIMITED,BRECKNELL WILLIS & CO LTD,2017-04-03,98344.00
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,2017-04-19,98055.40
SURFACE TRANSPORT CORP,L.B. HAMMERSMITH & FULHAM,2017-04-11,98037.08
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,2017-04-03,97981.18
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-24,97639.09
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,2017-04-05,97237.28
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-04-03,97137.50
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2017-04-03,96993.23
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,2017-04-11,96946.89
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2017-04-19,96572.22
LUL NOMINEE SSL LIMITED,NETWORK RAIL,2017-04-03,96253.13
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,2017-04-03,96181.00
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2017-04-19,96128.06
LUL NOMINEE SSL LIMITED,TIFLEX LTD,2017-04-26,95936.40
LUL NOMINEE SSL LIMITED,LANES GROUP PLC,2017-04-26,95473.03
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-04-03,94918.25
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-04-26,94390.47
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,2017-04-26,94225.29
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,2017-04-26,94082.56
PUBLIC CARRIAGE OFFICE,O2 UK LTD,2017-04-11,93698.00
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-04-19,93660.00
RAIL FOR LONDON LIMITED,MARC ROWLANDS QC,2017-04-27,93600.00
LUL NOMINEE SSL LIMITED,SANDS BUSINESS SOLUTIONS LTD,2017-04-03,93587.62
RAIL FOR LONDON LIMITED,NETACCESS SOFTWARE LTD,2017-04-24,93222.65
LONDON BUS SERVICES LTD,ENSIGN BUS COMPANY LIMITED,2017-04-26,92641.04
LONDON BUS SERVICES LTD,ENSIGN BUS COMPANY LIMITED,2017-04-11,92573.19
TUBELINES LTD,SCHWEERBAU GMBH & CO.KG,2017-04-13,92500.00
TUBELINES LTD,SCHWEERBAU GMBH & CO.KG,2017-04-13,92500.00
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-04-11,91943.22
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-04-05,91108.40
SURFACE TRANSPORT CORP,SIEMENS,2017-04-26,91021.58
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-04-10,90807.08
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,2017-04-03,90604.34
SURFACE TRANSPORT CORP,ATKINS LIMITED,2017-04-26,90094.21
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,2017-04-03,89989.00
LONDON UNDERGROUND LTD,THAMES WATER,2017-04-11,88972.20
LONDON BUS SERVICES LTD,EDF ENERGY,2017-04-05,88108.82
RAIL FOR LONDON LIMITED,LANES GROUP PLC,2017-04-03,87902.43
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-04-10,87651.39
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-04-21,87605.12
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-04-11,87366.78
LUL NOMINEE SSL LIMITED,IPS COMMUNICATIONS LTD,2017-04-24,87356.41
LUL NOMINEE SSL LIMITED,JNG CONSTRUCTION & ENGINEERING,2017-04-19,86534.55
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,2017-04-26,86500.66
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,2017-04-07,86461.25
SURFACE TRANSPORT CORP,BT REPAYMENTS/OPENREACH,2017-04-11,85643.22
TUBELINES LTD,LANES GROUP PLC,2017-04-05,85396.01
LUL NOMINEE BCV LIMITED,VOESTALPINE VAE UK LTD,2017-04-27,85250.00
TFL CORPORATE,TNS UK LTD,2017-04-03,85041.00
LUL NOMINEE SSL LIMITED,LANES GROUP PLC,2017-04-05,84786.21
RAIL FOR LONDON LIMITED,NETWORK RAIL,2017-04-24,84689.65
TFL CORPORATE,GREATER LONDON AUTHORITY,2017-04-24,84250.00
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,2017-04-25,83730.00
TUBELINES LTD,AURORA LIFTS LTD,2017-04-13,83460.69
TFL CORPORATE,SENTRUM IV LIMITED,2017-04-03,83118.50
LUL NOMINEE SSL LIMITED,POD-TRAK LTD,2017-04-28,82813.92
TFL CORPORATE,BAE SYSTEMS AEI,2017-04-19,81810.00
TUBELINES LTD,LANES GROUP PLC,2017-04-13,81396.96
LONDON UNDERGROUND LTD,ISS FACILITY SERVICES LTD,2017-04-05,80541.17
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,2017-04-03,80340.00
TUBELINES LTD,AURORA LIFTS LTD,2017-04-21,80150.69
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-04-10,80039.00
LUL NOMINEE SSL LIMITED,RMCON,2017-04-26,80000.00
LUL NOMINEE SSL LIMITED,LOFTUS CONSTRUCTION SOLUTIONS LTD,2017-04-13,79940.00
RAIL FOR LONDON LIMITED,NETACCESS SOFTWARE LTD,2017-04-19,79756.80
SURFACE TRANSPORT CORP,BT SERVICE AGILITY,2017-04-26,79664.65
TFL CORPORATE,JACOBS ENGINEERING UK LTD.,2017-04-24,79157.00
TUBELINES LTD,LYNCH I.E.I. LIMITED,2017-04-28,78387.85
TFL CORPORATE,SAAB AB SUPPORT AND SERVICES,2017-04-27,78183.00
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,2017-04-10,77154.50
TRANSPORT TRADING LTD,ASK,2017-04-24,77100.00
SURFACE TRANSPORT CORP,KPMG,2017-04-26,77061.75
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,2017-04-24,76895.50
LUL NOMINEE BCV LIMITED,SKANSKA CONTRUCTIONS UK LTD,2017-04-03,76523.20
LUL NOMINEE SSL LIMITED,RMCON,2017-04-26,76500.00
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,2017-04-26,76397.04
LUL NOMINEE SSL LIMITED,POS RAIL SERVICES LTD,2017-04-12,76280.00
LONDON UNDERGROUND LTD,NOICO LIMITED,2017-04-18,75400.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-04-11,75225.57
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-04-20,75186.48
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,2017-04-21,74504.15
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,2017-04-26,74160.23
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,2017-04-05,74072.99
TFL CORPORATE,AMAZON,2017-04-03,73933.23
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,2017-04-28,73886.08
LONDON UNDERGROUND LTD,EHGE LTD,2017-04-26,73883.42
TRANSPORT TRADING LTD,IBM (UNITED KINGDOM) LTD,2017-04-19,73837.50
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,2017-04-18,73166.19
TFL CORPORATE,FUJITSU SERVICES LTD,2017-04-26,72890.96
SURFACE TRANSPORT CORP,SIEMENS,2017-04-24,72821.23
VICTORIA COACH STATN LTD,ISS FACILITY SERVICES LTD,2017-04-26,72618.17
SURFACE TRANSPORT CORP,TRL LTD,2017-04-24,71740.94
TFL CORPORATE,SPECIALIST COMPUTER CENTRES LTD,2017-04-05,71655.00
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,2017-04-28,71627.73
LUL NOMINEE BCV LIMITED,KONE ESCALATORS LTD,2017-04-19,71317.95
LONDON UNDERGROUND LTD,SIEMENS,2017-04-26,71076.81
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-04-05,70957.00
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,2017-04-03,70858.00
LUL NOMINEE SSL LIMITED,BAE SYSTEMS AEI,2017-04-26,70706.00
LONDON BUS SERVICES LTD,STEPS DRAMA LEARNING DVPMT LTD,2017-04-03,70690.91
TFL CORPORATE,COMPUTACENTER,2017-04-26,70600.00
TFL CORPORATE,PRICEWATERHOUSECOOPERS LLP,2017-04-24,70266.00
TRANSPORT TRADING LTD,CORONA ENERGY RETAIL 4 LTD,2017-04-26,70178.83
DIAL A RIDE,EALING COMMUNITY TRANSPORT LTD,2017-04-26,70119.18
RAIL FOR LONDON LIMITED,WPB CONTRACTORS LTD,2017-04-26,70070.16
LONDON UNDERGROUND LTD,K & L GATES,2017-04-03,70000.00
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-04-10,69993.62
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-04-10,69895.00
LUL NOMINEE BCV LIMITED,KONE ESCALATORS LTD,2017-04-19,69811.91
SURFACE TRANSPORT CORP,SIEMENS,2017-04-11,69764.23
LUL NOMINEE SSL LIMITED,MCNEALY BROWN LTD,2017-04-26,69400.00
LUL NOMINEE BCV LIMITED,MACHINE TOOL ENGINEERS,2017-04-25,68929.92
LUL NOMINEE SSL LIMITED,1STINRAIL LIMITED,2017-04-28,68742.00
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,2017-04-10,68682.64
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,2017-04-27,68464.91
SURFACE TRANSPORT CORP,PINSENT MASONS,2017-04-03,68373.50
SURFACE TRANSPORT CORP,TRACSIS TRAFFIC DATA LTD,2017-04-10,67377.00
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-04-10,67363.00
TUBELINES LTD,LYNCH I.E.I. LIMITED,2017-04-05,67169.71
TUBELINES LTD,ENTERPRISE AMS GROUP LTD,2017-04-28,66818.75
SURFACE TRANSPORT CORP,OVE ARUP & PARTNERS LTD,2017-04-10,66656.18
LUL NOMINEE SSL LIMITED,SIEMENS,2017-04-24,66537.00
TFL CORPORATE,O2 UK LTD,2017-04-19,66317.44
TUBELINES LTD,DELATIM LIMITED,2017-04-26,66104.91
RAIL FOR LONDON LIMITED,SIMON TAYLOR,2017-04-27,66075.00
SURFACE TRANSPORT CORP,SIEMENS,2017-04-26,65769.55
TUBELINES LTD,DELATIM LIMITED,2017-04-26,65679.83
VICTORIA COACH STATN LTD,ISS FACILITY SERVICES LTD,2017-04-05,65590.91
TFL CORPORATE,VIRGIN MEDIA,2017-04-07,65532.22
LUL NOMINEE SSL LIMITED,HARP VISUAL COMMUNICATIONS LTD,2017-04-13,65266.20
RAIL FOR LONDON LIMITED,NETWORK RAIL,2017-04-03,65000.00
LONDON BUS SERVICES LTD,VCCP GROUP LLP,2017-04-11,64922.00
LONDON UNDERGROUND LTD,DRIVERS JONAS DELOITTE,2017-04-24,64722.21
LUL NOMINEE SSL LIMITED,4 RAIL SERVICES LTD,2017-04-12,64614.82
LUL NOMINEE SSL LIMITED,INDUSTRIAL SWITCHGEAR SERVICES LTD,2017-04-26,64583.87
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2017-04-10,64426.48
SURFACE TRANSPORT CORP,WYG ENVIRONMENT PLANNING TRANS LTD,2017-04-05,64398.25
LUL NOMINEE BCV LIMITED,PANDROL UK LTD,2017-04-26,64300.00
LUL NOMINEE SSL LIMITED,1STINRAIL LIMITED,2017-04-03,64245.16
TUBELINES LTD,LYNCH I.E.I. LIMITED,2017-04-05,64225.04
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-19,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-10,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-10,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-10,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-19,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-19,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-19,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-04-10,63800.00
SURFACE TRANSPORT CORP,CITY OF LONDON CORPORATION,2017-04-26,63479.04
LUL NOMINEE SSL LIMITED,KONE ESCALATORS LTD,2017-04-19,63277.54
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-04-11,63076.15
LUL NOMINEE BCV LIMITED,MACHINE TOOL ENGINEERS,2017-04-26,62910.10
LUL NOMINEE SSL LIMITED,NETWORK RAIL,2017-04-26,62761.89
SURFACE TRANSPORT CORP,EVERSHEDS,2017-04-19,62520.00
LUL NOMINEE BCV LIMITED,OTIS LIMITED,2017-04-11,62411.60
LONDON UNDERGROUND LTD,HEATHROW EXPRESS,2017-04-03,62175.79
LUL NOMINEE SSL LIMITED,SOLUTION RAIL LIMITED,2017-04-05,62007.38
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,2017-04-24,61901.65
LUL NOMINEE SSL LIMITED,HA MARKS LTD,2017-04-26,61781.86
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERV LTD,2017-04-19,61601.00
SURFACE TRANSPORT CORP,ARCADIS,2017-04-05,61495.15
LUL NOMINEE BCV LIMITED,FUJITSU SERVICES LTD,2017-04-03,61412.78
LUL NOMINEE SSL LIMITED,INTERSERVE FS (UK) LTD,2017-04-11,61127.16
LONDON BUS SERVICES LTD,VCCP GROUP LLP,2017-04-11,61119.00
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2017-04-19,61106.25
DIAL A RIDE,MERTON COMMUNITY TRANSPORT,2017-04-11,61049.52
RAIL FOR LONDON LIMITED,OSL RAIL LTD,2017-04-11,60913.40
SURFACE TRANSPORT CORP,PINSENT MASONS,2017-04-03,60618.50
RAIL FOR LONDON LIMITED,SNC-LAVALIN RAIL & TRANSIT LTD,2017-04-10,60394.84
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-04-05,60347.01
LUL NOMINEE SSL LIMITED,PA CONSULTING SERVICES LTD,2017-04-10,60000.00
TUBELINES LTD,SPERRY RAIL SERVICE,2017-04-28,60000.00
TRANSPORT TRADING LTD,NETWORK RAIL,2017-04-26,59866.54
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-04-24,59818.45
LONDON UNDERGROUND LTD,H FINE & SON LIMITED,2017-04-04,59800.00
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2017-04-13,59644.97
SURFACE TRANSPORT CORP,SIEMENS,2017-04-26,59642.89
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,2017-04-26,59615.10
TFL CORPORATE,O2 UK LTD,2017-04-26,59515.00
LONDON UNDERGROUND LTD,INTERACT,2017-04-26,59500.00
LONDON UNDERGROUND LTD,RADIO TAXIS GROUP LTD,2017-04-10,59350.80
TRANSPORT TRADING LTD,COMPUTACENTER,2017-04-26,59181.42
LONDON UNDERGROUND LTD,PELL FRISCHMANN CONSULTANTS LTD,2017-04-26,59113.10
LUL NOMINEE BCV LIMITED,CLOSE BROTHERS RAIL LTD,2017-04-20,59105.27
SURFACE TRANSPORT CORP,SIEMENS,2017-04-03,59099.07
SURFACE TRANSPORT CORP,OVE ARUP & PARTNERS LTD,2017-04-26,58856.52
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-04-10,58535.00
LUL NOMINEE BCV LIMITED,DELATIM LIMITED,2017-04-13,58346.83
LONDON UNDERGROUND LTD,EDF ENERGY,2017-04-10,58105.65
TFL CORPORATE,MOTT MACDONALD LIMITED,2017-04-26,57956.65
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,2017-04-11,57843.53
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,2017-04-26,57740.26
SURFACE TRANSPORT CORP,LOUGHBOROUGH UNI ENTERPRISES LTD,2017-04-03,57650.00
DIAL A RIDE,DABD,2017-04-10,57403.68
TFL CORPORATE,REWARD GATEWAY (UK) LTD,2017-04-13,57184.00
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-04-10,57084.33
SURFACE TRANSPORT CORP,KPMG,2017-04-10,56805.75
LONDON UNDERGROUND LTD,T-THREE,2017-04-05,56768.39
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,2017-04-26,56515.63
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,2017-04-03,56448.00
RAIL FOR LONDON LIMITED,CARLISLE SECURITY SERVICES LTD,2017-04-03,56447.39
SURFACE TRANSPORT CORP,ATKINS LIMITED,2017-04-11,56420.52
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,2017-04-13,56385.98
LUL NOMINEE BCV LIMITED,C.A.T.E.R EU,2017-04-03,55990.00
RAIL FOR LONDON LIMITED,AECOM LTD,2017-04-05,55680.75
LONDON UNDERGROUND LTD,EHGE LTD,2017-04-19,55592.88
TUBELINES LTD,LYNCH I.E.I. LIMITED,2017-04-28,55407.56
TUBELINES LTD,MCGINLEY SUPPORT SERVICES LTD,2017-04-21,55284.80
SURFACE TRANSPORT CORP,TRL LTD,2017-04-26,55094.50
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LTD,2017-04-26,54990.74
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,2017-04-21,54843.36
TUBELINES LTD,TOWER SUPPLIES,2017-04-05,54777.72
RAIL FOR LONDON LIMITED,LANES GROUP PLC,2017-04-26,54723.03
LUL NOMINEE SSL LIMITED,HAD-FAB LIMITED,2017-04-18,54720.00
TRANSPORT TRADING LTD,MITIE TFM LTD,2017-04-11,54586.68
RAIL FOR LONDON LIMITED,CARLISLE SECURITY SERVICES LTD,2017-04-26,54412.20
LONDON UNDERGROUND LTD,ATKINS LIMITED,2017-04-03,54007.78
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-04-26,53674.96
LONDON BUS SERVICES LTD,CT PLUS LIMITED,2017-04-13,53640.63
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,2017-04-26,53626.59
TUBELINES LTD,OLDHAM ENGINEERING LTD,2017-04-28,53452.00
DOCKLANDS LIGHT RAILWAY,SIMOCO EMEA LIMITED,2017-04-26,53103.13
SURFACE TRANSPORT CORP,LB TOWER HAMLETS,2017-04-05,52920.00
