Organisational Unit,Benificiary Name,Payment Date,Amount
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,2017-05-03,130928.12
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-24,130814.52
LUL NOMINEE BCV LIMITED,MATISA (U.K.) LTD,2017-05-22,130000.00
RAIL FOR LONDON LIMITED,SNC-LAVALIN RAIL & TRANSIT LTD,2017-05-03,129252.76
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2017-05-10,128961.46
SURFACE TRANSPORT CORP,CSTS LTD,2017-05-03,128708.84
TRANSPORT TRADING LTD,MEDIAEDGE,2017-05-03,128534.00
SURFACE TRANSPORT CORP,THE CITY OF LONDON POLICE,2017-05-08,127902.00
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2017-05-15,126646.73
SURFACE TRANSPORT CORP,LONDON COUNCILS LTD,2017-05-09,125745.72
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-25,124847.25
LUL NOMINEE BCV LIMITED,PRECISION CHAINS LTD,2017-05-22,123500.00
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,2017-05-15,122311.74
LUL NOMINEE SSL LIMITED,FOURWAY COMMUNICATION LTD,2017-05-03,121573.01
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,2017-05-03,120906.90
TRANSPORT TRADING LTD,BAXTERSTOREY LTD,2017-05-22,120856.84
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-23,120330.00
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2017-05-24,120043.62
TUBELINES LTD,ISS FACILITY SERVICES LTD,2017-05-26,119464.98
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,2017-05-10,118086.05
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-05-03,117491.54
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,2017-05-10,117468.99
TUBELINES LTD,TRACK AND PROTECTION SERVICES,2017-05-26,117418.50
DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,2017-05-22,117183.80
TUBELINES LTD,Z-TECH CONTROL SYSTEMS LTD,2017-05-19,115565.81
LONDON RIVER SERVICES LTD,CVU JOINT VENTURE,2017-05-03,115134.90
SURFACE TRANSPORT CORP,SIEMENS,2017-05-22,115062.17
TUBELINES LTD,PCG ASSOCIATES LIMITED,2017-05-10,114900.00
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,2017-05-24,114118.00
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,2017-05-26,114061.02
LUL NOMINEE SSL LIMITED,SKANSKA CONTRUCTIONS UK LTD,2017-05-08,113724.60
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,2017-05-03,113418.00
LONDON UNDERGROUND LTD,P.J. CAREY (CONTRACTORS) LIMITED,2017-05-03,113321.69
LONDON UNDERGROUND LTD,MERSEN UK HOLDINGS LIMITED,2017-05-10,113292.59
RAIL FOR LONDON LIMITED,EDF ENERGY,2017-05-15,112822.07
PUBLIC CARRIAGE OFFICE,NSL LTD,2017-05-08,112760.08
PUBLIC CARRIAGE OFFICE,NSL LTD,2017-05-24,112760.08
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,2017-05-24,112584.05
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,2017-05-08,111947.29
LONDON UNDERGROUND LTD,ATKINS LIMITED,2017-05-24,111770.58
RAIL FOR LONDON LIMITED,PELL FRISCHMANN CONSULTANTS LTD,2017-05-24,111702.89
LUL NOMINEE SSL LIMITED,T.R.I. CONTRACTING SERVICES LTD,2017-05-22,111635.55
LONDON UNDERGROUND LTD,P.J. CAREY (CONTRACTORS) LIMITED,2017-05-24,111150.00
CYCLE HIRE SCHEME,SERCO LTD,2017-05-24,110547.40
TRANSPORT TRADING LTD,OUTDOOR PLUS LIMITED,2017-05-24,110100.50
LONDON UNDERGROUND LTD,NCP SERVICES LTD,2017-05-15,109511.26
LUL NOMINEE SSL LIMITED,OVE ARUP & PARTNERS LTD,2017-05-15,109234.66
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,2017-05-03,107513.02
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-05-22,107496.17
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-05-03,107398.00
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,2017-05-24,107000.00
LUL NOMINEE SSL LIMITED,CH2M HILL UNITED KINGDOM,2017-05-24,106692.08
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,2017-05-02,106558.00
LONDON UNDERGROUND LTD,HERBERT SMITH FREEHILLS LLP,2017-05-24,105780.96
LONDON BUS SERVICES LTD,ISS FACILITY SERVICES LTD,2017-05-17,105309.68
TUBELINES LTD,KONE PLC,2017-05-12,105215.65
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,2017-05-02,104799.00
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,2017-05-26,104645.82
TUBELINES LTD,CPC PROJECT SERVICES LLP,2017-05-05,104296.00
LONDON UNDERGROUND LTD,MERSEN UK HOLDINGS LIMITED,2017-05-22,104201.34
SURFACE TRANSPORT CORP,NETWORK RAIL,2017-05-08,103257.63
LONDON BUS SERVICES LTD,ISS FACILITY SERVICES LTD,2017-05-17,102864.69
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-05-24,101768.56
TUBELINES LTD,KELLY INTEGRATED TRANS SERV LTD,2017-05-05,101550.66
TUBELINES LTD,LANES GROUP PLC,2017-05-17,100952.29
LONDON UNDERGROUND LTD,PROJECT 7 CONSULTANCY LTD,2017-05-24,100718.59
LONDON UNDERGROUND LTD,SIEMENS,2017-05-22,100329.90
LONDON BUS SERVICES LTD,CONWAY AECOM LTD,2017-05-03,100224.01
TUBELINES LTD,LANES GROUP PLC,2017-05-24,100109.40
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,2017-05-22,100000.00
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,2017-05-22,100000.00
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-10,99951.79
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,2017-05-02,99800.00
TFL CORPORATE,DELOITTE,2017-05-08,99637.50
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,2017-05-18,99262.50
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-23,98907.50
LUL NOMINEE SSL LIMITED,CH2M HILL UNITED KINGDOM,2017-05-10,97747.74
LUL NOMINEE SSL LIMITED,EMICO LTD,2017-05-11,97540.50
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-05-08,97517.54
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2017-05-26,97469.34
LONDON UNDERGROUND LTD,KN NETWORK SERVICES LTD,2017-05-03,97443.92
TUBELINES LTD,KONE PLC,2017-05-24,97280.64
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,2017-05-22,96555.47
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,2017-05-26,96402.01
TUBELINES LTD,DYER & BUTLER LTD,2017-05-05,96286.29
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,2017-05-24,96269.25
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,2017-05-22,96033.09
LUL NOMINEE SSL LIMITED,TIFLEX LTD,2017-05-03,95936.40
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,2017-05-03,95857.90
LONDON UNDERGROUND LTD,HERBERT SMITH FREEHILLS LLP,2017-05-24,95856.68
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,2017-05-15,95734.72
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,2017-05-24,95688.88
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2017-05-03,95600.77
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-23,95150.00
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,2017-05-15,95034.21
TUBELINES LTD,CLESHAR CONTRACT SERVICES LTD,2017-05-26,93485.56
LUL NOMINEE SSL LIMITED,DMC CONTRACTS LIMITED,2017-05-08,92878.34
LUL NOMINEE SSL LIMITED,AEI CABLES LTD,2017-05-22,91709.68
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,2017-05-05,91415.00
TUBELINES LTD,KONE PLC,2017-05-24,91091.26
TFL CORPORATE,AMAZON,2017-05-03,90945.70
LONDON BUS SERVICES LTD,ENSIGN BUS COMPANY LIMITED,2017-05-24,90933.05
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-05-15,90898.88
LONDON BUS SERVICES LTD,ENSIGN BUS COMPANY LIMITED,2017-05-17,90672.97
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-05-22,90572.26
LUL NOMINEE SSL LIMITED,SOLUTION RAIL LIMITED,2017-05-22,89888.68
SURFACE TRANSPORT CORP,SIEMENS,2017-05-10,89806.04
TUBELINES LTD,KONE PLC,2017-05-12,88568.69
LUL NOMINEE SSL LIMITED,MCNEALY BROWN LTD,2017-05-24,88523.04
RAIL FOR LONDON LIMITED,SCHWEERBAU GMBH & CO.KG,2017-05-10,88005.42
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LAMBETH,2017-05-15,87705.00
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-05-24,87651.39
LUL NOMINEE SSL LIMITED,WINGATE ELECTRICAL PLC,2017-05-03,87244.58
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2017-05-26,86812.33
LUL NOMINEE SSL LIMITED,F M CONWAY LTD,2017-05-17,85715.29
LUL NOMINEE SSL LIMITED,SPOOR-TECH LTD,2017-05-22,85319.84
TUBELINES LTD,AURORA LIFTS LTD,2017-05-10,85090.52
TFL CORPORATE,TNS UK LTD,2017-05-15,85041.00
LONDON UNDERGROUND LTD,TONY MEADOWS ASSOCIATES,2017-05-10,85000.00
LUL NOMINEE SSL LIMITED,STRATEGIC RAIL CONSULTANTS LTD,2017-05-22,84992.00
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2017-05-22,84643.78
LUL NOMINEE SSL LIMITED,JNG CONSTRUCTION & ENGINEERING,2017-05-10,84580.09
TUBELINES LTD,KONE PLC,2017-05-24,83935.63
LONDON UNDERGROUND LTD,HMRC,2017-05-22,83716.00
DIAL A RIDE,HMRC,2017-05-18,83716.00
TUBELINES LTD,KONE PLC,2017-05-12,83558.22
LONDON UNDERGROUND LTD,ARK SIGNALLING CONSULTANCY,2017-05-25,82777.53
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,2017-05-04,82597.07
SURFACE TRANSPORT CORP,PROBRAND LTD,2017-05-15,82500.00
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-05-22,82433.51
LUL NOMINEE SSL LIMITED,LANES GROUP PLC,2017-05-24,82369.34
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2017-05-24,82229.18
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,2017-05-03,81606.50
DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,2017-05-24,81222.69
LONDON UNDERGROUND LTD,HALCROW GROUP LTD,2017-05-08,81149.00
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,2017-05-04,80381.37
LUL NOMINEE SSL LIMITED,NETWORK RAIL,2017-05-22,80311.94
TUBELINES LTD,CLESHAR CONTRACT SERVICES LTD,2017-05-26,80180.62
LONDON BUS SERVICES LTD,ENSIGN BUS COMPANY LIMITED,2017-05-24,80125.00
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-24,79964.84
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,2017-05-03,79560.67
DOCKLANDS LIGHT RAILWAY,SONIC RAIL SERVICES LTD,2017-05-24,79493.76
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-24,79482.73
SURFACE TRANSPORT CORP,SIEMENS,2017-05-22,79444.74
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-24,79241.88
LUL NOMINEE SSL LIMITED,AEI CABLES LTD,2017-05-03,79085.18
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-25,79054.20
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,2017-05-19,79000.56
DOCKLANDS LIGHT RAILWAY,ACOREL UK LTD,2017-05-11,78890.00
DOCKLANDS LIGHT RAILWAY,OYSTER SALES SERVICE,2017-05-10,78817.33
TUBELINES LTD,SCHWEERBAU GMBH & CO.KG,2017-05-19,78395.67
LONDON UNDERGROUND LTD,INTERSERVE FS (UK) LTD,2017-05-24,78372.12
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2017-05-15,77460.55
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,2017-05-26,77355.30
SURFACE TRANSPORT CORP,SUSTRANS LTD,2017-05-15,76772.44
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,2017-05-03,76625.28
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-05-24,76589.44
DOCKLANDS LIGHT RAILWAY,T CLARKE PLC,2017-05-03,75748.20
LUL NOMINEE SSL LIMITED,EMICO LTD,2017-05-09,75692.66
LUL NOMINEE BCV LIMITED,SUTTLE PROJECTS LIMITED,2017-05-22,75041.96
SURFACE TRANSPORT CORP,LONDON BOROUGH OF RICHMOND UPON THAMES,2017-05-03,75000.00
LUL NOMINEE BCV LIMITED,POS RAIL SERVICES LTD,2017-05-15,74812.00
LUL NOMINEE BCV LIMITED,MORSON PROJECTS LIMITED,2017-05-11,74743.00
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,2017-05-15,74657.99
LUL NOMINEE SSL LIMITED,MCNEALY BROWN LTD,2017-05-22,74639.99
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LAMBETH,2017-05-15,74619.61
TUBELINES LTD,HES SALES LTD,2017-05-24,74611.00
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-05-24,74460.00
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-19,74229.50
TRANSPORT TRADING LTD,HARVEY NICHOLS & CO LTD,2017-05-24,74053.91
TUBELINES LTD,KONE PLC,2017-05-24,73510.29
LONDON UNDERGROUND LTD,PRICEWATERHOUSECOOPERS LLP,2017-05-22,73375.13
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,2017-05-24,73203.82
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-24,73089.35
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-05-08,72494.08
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-05-24,72494.08
LONDON UNDERGROUND LTD,MATRIX CONTROL SOLUTIONS LTD,2017-05-08,72351.31
TUBELINES LTD,BARWIT CONTROL SYSTEMS LTD,2017-05-10,72090.00
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,2017-05-15,71988.24
DOCKLANDS LIGHT RAILWAY,OYSTER SALES SERVICE,2017-05-17,71957.92
VICTORIA COACH STATN LTD,ISS FACILITY SERVICES LTD,2017-05-17,71902.20
LUL NOMINEE BCV LIMITED,OTIS LIMITED,2017-05-22,71642.28
DIAL A RIDE,CITYFLEET NETWORKS LTD,2017-05-15,71317.28
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,2017-05-02,70858.00
LUL NOMINEE BCV LIMITED,KONE ESCALATORS LTD,2017-05-22,70824.39
LONDON BUS SERVICES LTD,STEPS DRAMA LEARNING DVPMT LTD,2017-05-03,70690.91
LONDON UNDERGROUND LTD,EHGE LTD,2017-05-19,70612.55
DOCKLANDS LIGHT RAILWAY,OYSTER SALES SERVICE,2017-05-24,70561.72
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-05-17,70533.02
LONDON UNDERGROUND LTD,LENDLEASE JACOBS JOINT VENTURE,2017-05-17,70043.00
TFL CORPORATE,JUICE LEARNING LIMITED,2017-05-17,70000.00
LUL NOMINEE SSL LIMITED,PA CONSULTING SERVICES LTD,2017-05-22,69750.00
DOCKLANDS LIGHT RAILWAY,SONIC RAIL SERVICES LTD,2017-05-03,69566.40
LUL NOMINEE BCV LIMITED,INTERSERVE FS (UK) LTD,2017-05-24,69529.21
TRANSPORT TRADING LTD,MITIE TFM LTD,2017-05-24,69417.38
LONDON UNDERGROUND LTD,QUILL CONSTRUCTION LIMITED,2017-05-16,69154.80
LUL NOMINEE SSL LIMITED,SIEMENS,2017-05-03,68705.90
SURFACE TRANSPORT CORP,RAMBOLL UK LTD,2017-05-22,68576.37
LONDON UNDERGROUND LTD,QUALISTIC360 LTD,2017-05-08,68460.25
LUL NOMINEE SSL LIMITED,MAGNOLIA AIR UK LTD,2017-05-24,67789.63
TUBELINES LTD,CAPGEMINI UK PLC,2017-05-26,67440.73
RAIL FOR LONDON LIMITED,DELATIM LIMITED,2017-05-03,67158.83
LONDON UNDERGROUND LTD,ALBA POWER LTD,2017-05-02,66875.00
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2017-05-22,66693.28
RAIL FOR LONDON LIMITED,SHIFT WTF TRAFFIC EVENTS LIMITED,2017-05-15,66660.69
TUBELINES LTD,ABD SERVICES,2017-05-24,66640.00
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,2017-05-17,66557.65
LONDON UNDERGROUND LTD,SOLUTION RAIL LIMITED,2017-05-24,66096.06
SURFACE TRANSPORT CORP,O2 UK LTD,2017-05-08,66000.00
LUL NOMINEE SSL LIMITED,INTERSERVE FS (UK) LTD,2017-05-24,65876.12
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,2017-05-08,65837.69
TUBELINES LTD,TOWER SUPPLIES,2017-05-12,65709.20
TRANSPORT TRADING LTD,MEDIAEDGE,2017-05-03,65690.63
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,2017-05-04,65574.06
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-23,65470.00
LUL NOMINEE SSL LIMITED,HARP VISUAL COMMUNICATIONS LTD,2017-05-11,65266.20
LONDON UNDERGROUND LTD,AVM IMPACT LTD,2017-05-24,64463.00
TUBELINES LTD,MORS SMITT UK LTD,2017-05-10,64170.00
LUL NOMINEE SSL LIMITED,CONTITECH LUFTEDERSYSTEME GMBH,2017-05-05,64140.00
TFL CORPORATE,MOTT MACDONALD LIMITED,2017-05-24,64083.48
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2017-05-08,63940.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-10,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-10,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-10,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-10,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-03,63800.00
LONDON BUS SERVICES LTD,WRIGHTBUS LTD,2017-05-10,63800.00
LONDON UNDERGROUND LTD,STOCKTON ENGINEERING MANAGEMENT LTD,2017-05-03,63567.00
TFL CORPORATE,THE HACKETT GROUP,2017-05-25,63200.00
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-10,63110.40
LUL NOMINEE SSL LIMITED,KONE ESCALATORS LTD,2017-05-22,62442.87
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2017-05-08,62257.62
LUL NOMINEE SSL LIMITED,DMC CONTRACTS LIMITED,2017-05-15,61988.87
LONDON UNDERGROUND LTD,NETWORK RAIL,2017-05-08,61657.34
LONDON UNDERGROUND LTD,DELATIM LIMITED,2017-05-22,61603.77
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2017-05-10,61145.35
LUL NOMINEE SSL LIMITED,CREACTIVE DESIGN LTD,2017-05-26,60568.07
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-24,60289.95
SURFACE TRANSPORT CORP,INDRA SISTEMAS S.A.-BRANCH IN UK,2017-05-22,60234.38
LUL NOMINEE BCV LIMITED,PRECISION CHAINS LTD,2017-05-17,60180.00
TRANSPORT TRADING LTD,NETWORK RAIL,2017-05-24,59866.54
LONDON UNDERGROUND LTD,PB DESIGN & DEVELOPMENTS LIMITED,2017-05-04,59507.00
TUBELINES LTD,CPC PROJECT SERVICES LLP,2017-05-12,59110.15
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2017-05-17,58850.00
SURFACE TRANSPORT CORP,ATKINS LIMITED,2017-05-03,58847.57
LONDON BUS SERVICES LTD,RINGWAY JACOBS LIMITED,2017-05-03,58758.05
LUL NOMINEE SSL LIMITED,SPECIALIST ENGINEERING SERVICES,2017-05-08,58311.10
TRANSPORT TRADING LTD,IBM (UNITED KINGDOM) LTD,2017-05-24,58214.50
LONDON UNDERGROUND LTD,HIMA-SELLA LTD,2017-05-12,58049.22
LONDON UNDERGROUND LTD,J MURPHY & SONS LTD,2017-05-08,57740.34
RAIL FOR LONDON LIMITED,MERSON SIGNS LIMITED,2017-05-16,57740.00
TFL CORPORATE,PRICEWATERHOUSECOOPERS LLP,2017-05-10,57329.00
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-03,56831.87
TUBELINES LTD,1STINRAIL LIMITED,2017-05-12,56801.21
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,2017-05-08,56751.44
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-10,56696.20
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-03,56676.54
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,2017-05-02,56448.00
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,2017-05-17,56377.20
LONDON BUS SERVICES LTD,VCCP GROUP LLP,2017-05-15,56250.00
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,2017-05-24,56002.48
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2017-05-23,55925.00
SURFACE TRANSPORT CORP,MEDIAEDGE,2017-05-10,55701.70
TRANSPORT TRADING LTD,HA MARKS LTD,2017-05-23,55670.08
LUL NOMINEE BCV LIMITED,POS RAIL SERVICES LTD,2017-05-10,55573.57
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,2017-05-03,55384.91
SURFACE TRANSPORT CORP,JACOBS ENGINEERING UK LTD.,2017-05-22,55382.40
TUBELINES LTD,FUSION PEOPLE LIMITED,2017-05-05,55315.19
LUL NOMINEE SSL LIMITED,SKANSKA CONTRUCTIONS UK LTD,2017-05-08,55257.72
LONDON UNDERGROUND LTD,DAISY CORPORATE SERVICES LTD,2017-05-15,55170.00
LUL NOMINEE SSL LIMITED,SPECIALIST ENGINEERING SERVICES,2017-05-08,55043.28
TFL CORPORATE,THE APP BUSINESS LIMITED,2017-05-11,54900.00
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-19,54740.70
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,2017-05-08,54464.59
LUL NOMINEE SSL LIMITED,SPECIALIST ENGINEERING SERVICES,2017-05-24,54165.52
LUL NOMINEE SSL LIMITED,INDUSTRIAL SWITCHGEAR SERVICES LTD,2017-05-24,54128.43
LUL NOMINEE SSL LIMITED,DMC CONTRACTS LIMITED,2017-05-23,54090.57
SURFACE TRANSPORT CORP,ATKINS LIMITED,2017-05-10,53360.13
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,2017-05-10,52739.11
TUBELINES LTD,CLESHAR CONTRACT SERVICES LTD,2017-05-26,52687.00
SURFACE TRANSPORT CORP,RAMBOLL UK LTD,2017-05-24,52639.00
TUBELINES LTD,ALSTOM NL SERVICE PROVISION LTD,2017-05-26,52348.47
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,2017-05-05,52117.46
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2017-05-03,52113.75
TUBELINES LTD,M J QUINN INTEGRATED SERVICES,2017-05-19,52100.97
LONDON UNDERGROUND LTD,QUILL CONSTRUCTION LIMITED,2017-05-17,51977.70
LONDON UNDERGROUND LTD,HALCROW GROUP LTD,2017-05-08,51936.20
LUL NOMINEE BCV LIMITED,RJC (UK) LTD,2017-05-03,51883.46
LUL NOMINEE SSL LIMITED,MJ QUINN INTEGRATED SERVICES LTD,2017-05-17,51849.93
TUBELINES LTD,ENTERPRISE AMS GROUP LTD,2017-05-25,51800.00
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,2017-05-03,51765.03
DOCKLANDS LIGHT RAILWAY,OYSTER SALES SERVICE,2017-05-03,51732.44
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2017-05-03,51693.10
LONDON BUS SERVICES LTD,ARQIVA LTD,2017-05-24,51544.00
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-23,51479.00
LUL NOMINEE SSL LIMITED,FOURWAY COMMUNICATION LTD,2017-05-22,51217.38
RAIL FOR LONDON LIMITED,THALES TRANSPORT & SECURITY LIMITED,2017-05-24,51200.00
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,2017-05-17,50643.97
LONDON UNDERGROUND LTD,PERCY LANE PRODUCTS,2017-05-26,50365.47
LUL NOMINEE BCV LIMITED,SNC-LAVALIN RAIL & TRANSIT LTD,2017-05-17,50177.15
TFL CORPORATE,"SISCOG - SISTEMAS COGNITIVOS, SA",2017-05-10,50139.21
TUBELINES LTD,TELENT COMMUNICATIONS LIMITED,2017-05-10,50012.42
TFL CORPORATE,GREATER LONDON AUTHORITY,2017-05-17,50000.00
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2017-05-24,49822.00
TRANSPORT TRADING LTD,G4S CASH SOLUTIONS (UK) LTD,2017-05-15,49749.48
LUL NOMINEE SSL LIMITED,ROBERT STEVENS & SONS LTD,2017-05-05,49587.98
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2017-05-03,49394.00
TRANSPORT TRADING LTD,G4S CASH SOLUTIONS (UK) LTD,2017-05-03,49385.82
LUL NOMINEE BCV LIMITED,RJC (UK) LTD,2017-05-08,49308.61
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2017-05-22,49269.28
LUL NOMINEE SSL LIMITED,ROBERT STEVENS & SONS LTD,2017-05-24,49204.89
