Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TRANSPORT TRADING LTD,ITC CONCEPTS LTD,Civil Engineering Construction Works,1004\5109363343,27 Jul 2018,"263,119.36",
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109368229,15 Aug 2018,"261,720.13",
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109351502,25 Jul 2018,"261,470.13",
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109360739,08 Aug 2018,"259,241.00",
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109370882,08 Aug 2018,"257,385.00",
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Roads,1002\5109362936,06 Aug 2018,"257,201.10",
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109352131,30 Jul 2018,"251,277.34",
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109354565,25 Jul 2018,"245,975.17",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109366260,15 Aug 2018,"244,264.30",
LONDON UNDERGROUND LTD,SPENCE LIMITED,MR Construction Costs,1005\5109372227,13 Aug 2018,"242,540.92",
LUL NOMINEE SSL LIMITED,INTERSERVE,Security Services (Guards),1031\5109358556,08 Aug 2018,"237,227.33",
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004\5109360057,23 Jul 2018,"234,869.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109363363,31 Jul 2018,"233,805.00",
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,MR Construction Costs,1031\5109373058,13 Aug 2018,"232,020.55",
TFL CORPORATE,TURNER & TOWNSEND LLP,Management & Support Consultancy,1001\5109368089,06 Aug 2018,"231,775.83",
LUL NOMINEE BCV LIMITED,KONE PLC,Lift Maintenance,1033\5109373135,15 Aug 2018,"230,550.47",
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901660269,30 Jul 2018,"227,772.00",
SURFACE TRANSPORT CORP,ATKINS LIMITED,Professional Engineering Services,1002\5109364309,15 Aug 2018,"225,371.83",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358949,08 Aug 2018,"223,069.00",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109361204,25 Jul 2018,"223,069.00",
SURFACE TRANSPORT CORP,WORKMAN LLP - CHORLEY CENTRAL,Commercial Property Rent,1002\1900055779,30 Jul 2018,"220,000.00",
TFL CORPORATE,MARSH SERVICES LTD,Management & Support Consultancy,1001\5109359240,23 Jul 2018,"220,000.00",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900055893,06 Aug 2018,"219,875.69",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358999,08 Aug 2018,"219,209.00",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109360746,25 Jul 2018,"219,209.00",
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109352739,25 Jul 2018,"215,886.28",
TFL CORPORATE,GREATER LONDON AUTHORITY,Publications & Periodicals,1001\5109361405,08 Aug 2018,"215,728.63",
TFL CORPORATE,AXA PPP HEALTHCARE,General Insurance,1001\5109373519,14 Aug 2018,"214,516.09",
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109369436,08 Aug 2018,"214,070.54",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109366055,01 Aug 2018,"213,929.78",
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109359550,01 Aug 2018,"211,071.53",
TUBE LINES LTD,ARLINGTON FLEET SERVICES LTD,Maintenance,794669,25 Jul 2018,"210,137.40",
LONDON UNDERGROUND LTD,TURNER & TOWNSEND LLP,Professional Engineering Services,1005\5109361180,15 Aug 2018,"209,953.78",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109347317,23 Jul 2018,"207,753.91",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109363401,30 Jul 2018,"207,323.11",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109368545,15 Aug 2018,"205,998.78",
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109362966,06 Aug 2018,"203,581.61",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109358572,30 Jul 2018,"202,721.92",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109355681,06 Aug 2018,"202,631.00",
SURFACE TRANSPORT CORP,BT REPAYMENTS/OPENREACH,Contracted Services - Roads,1002\5109355307,01 Aug 2018,"202,312.02",
LONDON UNDERGROUND LTD,UK POWER NETWORK SERVICES,Electricity,1005\1900204375,08 Aug 2018,"201,861.56",
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109342190,08 Aug 2018,"200,361.61",
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,Borough Services,1002\1900055855,13 Aug 2018,"200,000.00",
TRANSPORT TRADING LTD,SODEXO LIMITED,Caterers Service Charges,1004\5109366576,13 Aug 2018,"199,170.50",
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109351504,25 Jul 2018,"197,300.18",
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109368235,15 Aug 2018,"197,300.18",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109359377,23 Jul 2018,"197,092.00",
TFL CORPORATE,CSC COMPUTER SCIENCE,Manage IT Services,1001\5109342672,25 Jul 2018,"195,000.00",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109366033,01 Aug 2018,"194,636.67",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109369230,10 Aug 2018,"194,531.99",
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900204533,06 Aug 2018,"194,010.77",
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5109357047,13 Aug 2018,"192,400.00",
DOCKLANDS LIGHT RAILWAY,GRAMM BARRIER SYSTEMS LTD,Civil Engineering Construction Works,1012\5109368207,08 Aug 2018,"191,657.22",
LONDON UNDERGROUND LTD,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1005\5109366233,06 Aug 2018,"189,926.80",
LONDON BUS SERVICES LTD,ESOTEC LIMITED,Building Maintenance & Repairs,1006\5109354246,25 Jul 2018,"186,141.64",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5109366269,15 Aug 2018,"182,559.81",
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1005\5109360712,08 Aug 2018,"181,120.97",
LONDON UNDERGROUND LTD,NETWORK RAIL,Traction Current,1005\5109352762,30 Jul 2018,"180,963.40",
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109367491,13 Aug 2018,"178,907.54",
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109367623,06 Aug 2018,"178,162.28",
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1033\5109366078,06 Aug 2018,"175,773.60",
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Equipment Repairs & Maintenance,1031\5109371698,08 Aug 2018,"175,000.00",
RAIL FOR LONDON LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1020\5109355663,01 Aug 2018,"171,135.00",
LONDON UNDERGROUND LTD,OTB ENGINEERING LTD,MR Construction Costs,1005\5109364911,02 Aug 2018,"170,457.46",
TFL CORPORATE,TURNER & TOWNSEND LLP,Management & Support Consultancy,1001\5109368049,06 Aug 2018,"169,913.64",
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,Telephony Fixed,1002\5109359636,08 Aug 2018,"169,753.22",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109356424,25 Jul 2018,"168,721.62",
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,Telephony Fixed,1002\5109358484,23 Jul 2018,"167,154.00",
DOCKLANDS LIGHT RAILWAY,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1012\5109359054,30 Jul 2018,"166,549.59",
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109371810,13 Aug 2018,"165,712.85",
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,Ticket & Pass Production,1004\1901660542,16 Aug 2018,"165,660.84",
LUL NOMINEE SSL LIMITED,THALES RAIL SIGNALLING SOLUTIONS,Retentions Control Account > 1Year,1031\5109374602,15 Aug 2018,"165,307.40",
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900041171,17 Aug 2018,"164,037.55",
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900204534,06 Aug 2018,"162,679.46",
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Fixed Track Access Charges,1005\5109352955,30 Jul 2018,"162,502.84",
TRANSPORT TRADING LTD,ASK,Ticket & Pass Production,1004\5109354846,27 Jul 2018,"161,700.00",
TRANSPORT TRADING LTD,ASK,Ticket & Pass Production,1004\5109367376,15 Aug 2018,"161,700.00",
RAIL FOR LONDON LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1020\5109351586,30 Jul 2018,"161,085.19",
RAIL FOR LONDON LIMITED,INSIGHT DIRECT UK LIMITED,Software Maintenance,1020\5109366864,15 Aug 2018,"160,678.00",
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109361213,15 Aug 2018,"160,560.05",
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Schedule 4 Payments,1005\5109352954,30 Jul 2018,"159,437.76",
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109366022,15 Aug 2018,"159,314.18",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109369229,10 Aug 2018,"159,200.73",
LONDON UNDERGROUND LTD,NETWORK RAIL,Traction Current,1005\5109352772,30 Jul 2018,"157,852.31",
LUL NOMINEE SSL LIMITED,STOCKTON ENGINEERING MANAGEMENT LTD,Civil Engineering Construction Works,1031\5109374861,15 Aug 2018,"157,320.62",
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Fire and Safety Equipment,1031\5109371812,13 Aug 2018,"157,185.59",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004\1901660196,30 Jul 2018,"156,909.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109363362,31 Jul 2018,"155,870.00",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109368540,15 Aug 2018,"155,164.87",
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109358364,08 Aug 2018,"155,065.72",
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109368556,17 Aug 2018,"153,845.70",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Planning & Development Consultancy,1005\5109364267,13 Aug 2018,"153,535.13",
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109363862,27 Jul 2018,"148,884.44",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109363360,31 Jul 2018,"148,550.00",
TFL CORPORATE,COGNIZANT TECHNOLOGY SOLUTIONS,Software Maintenance,1001\5109341997,23 Jul 2018,"147,647.00",
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109372279,15 Aug 2018,"147,103.86",
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109363863,27 Jul 2018,"146,965.25",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109362991,25 Jul 2018,"146,945.24",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901660231,30 Jul 2018,"146,718.00",
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Office Cleaning,1005\5109372329,15 Aug 2018,"145,440.93",
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109367842,02 Aug 2018,"143,916.00",
LUL NOMINEE SSL LIMITED,CH2M HILL UNITED KINGDOM,Civil Engineering Construction Works,1031\5109359385,23 Jul 2018,"143,390.91",
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Civil Engineering Construction Works,1012\5109348354,23 Jul 2018,"143,280.00",
CYCLE HIRE SCHEME,BUTTERWORTH SPENGLER COMMERCIAL LTD,Concession Maintenance Charge,1016\5109359698,23 Jul 2018,"142,884.00",
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109367829,02 Aug 2018,"142,741.24",
DOCKLANDS LIGHT RAILWAY,ANTAGRADE ELECTRICAL LTD,Civil Engineering Construction Works,1012\5109374898,15 Aug 2018,"141,896.01",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Planning & Development Consultancy,1005\5109346822,25 Jul 2018,"141,621.82",
TRANSPORT TRADING LTD,BAXTERSTOREY LTD,Caterers Service Charges,1004\5109354579,06 Aug 2018,"141,614.84",
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,Ticket & Pass Production,1004\1901660407,14 Aug 2018,"141,424.75",
LONDON UNDERGROUND LTD,SIEMENS,Traction Current,1005\5109369256,15 Aug 2018,"141,185.30",
LONDON UNDERGROUND LTD,SPENCE LIMITED,MR Construction Costs,1005\5109354461,25 Jul 2018,"140,335.21",
LUL NOMINEE BCV LIMITED,BARWIT CONTROL SYSTEMS LTD,Escalators,1033\5109364154,01 Aug 2018,"140,265.00",
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109366987,14 Aug 2018,"139,659.58",
LUL NOMINEE BCV LIMITED,M J QUINN INTEGRATED SERVICES,MR Construction Costs,1033\5109370904,08 Aug 2018,"139,586.72",
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109368555,17 Aug 2018,"138,727.92",
LONDON UNDERGROUND LTD,METS LTD,Civil Engineering Construction Works,1005\5109372218,13 Aug 2018,"138,512.78",
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,MR Construction Costs,1031\5109372346,13 Aug 2018,"138,342.34",
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109351516,23 Jul 2018,"137,975.00",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109372556,17 Aug 2018,"137,694.00",
LONDON UNDERGROUND LTD,GPX ENGINEERING LTD,Track General Maintenance,1005\5109372402,10 Aug 2018,"136,986.34",
TFL CORPORATE,O2 UK LTD,Telephony Mobile,1001\5109362922,08 Aug 2018,"136,734.00",
DOCKLANDS LIGHT RAILWAY,RAMBOLL UK LTD,Professional Engineering Services,1012\5109367825,08 Aug 2018,"136,640.13",
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Signal Control Charges,1005\5109352870,30 Jul 2018,"135,006.68",
SURFACE TRANSPORT CORP,ASITE SOLUTIONS LTD,Software Maintenance,1002\5109350935,25 Jul 2018,"135,000.00",
SURFACE TRANSPORT CORP,CSTS LTD,Contracted Services - Tunnels,1002\5109351526,30 Jul 2018,"134,738.69",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF MERTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900055660,23 Jul 2018,"133,970.00",
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,Track General Maintenance,1031\5109363319,30 Jul 2018,"133,516.04",
LONDON UNDERGROUND LTD,HERBERT SMITH LLP,Legal Fees,1005\5109375494,15 Aug 2018,"133,032.03",
LONDON UNDERGROUND LTD,GPX ENGINEERING LTD,Track General Maintenance,1005\5109372410,10 Aug 2018,"132,804.26",
LONDON UNDERGROUND LTD,MERSEN UK HOLDINGS LIMITED,Hardware Maintenance,1005\5109346111,01 Aug 2018,"131,676.18",
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Fixed Track Access Charges,1005\5109352756,30 Jul 2018,"131,121.48",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004\1901660259,30 Jul 2018,"130,815.00",
LONDON UNDERGROUND LTD,K & L GATES,Legal Fees,1005\5109375524,15 Aug 2018,"130,673.75",
LUL NOMINEE SSL LIMITED,TIFLEX LTD,Maintenance Materials,1031\5109350740,25 Jul 2018,"130,476.20",
TFL CORPORATE,STEER DAVIES & GLEAVE LTD,Planning & Development Consultancy,1001\5109348357,23 Jul 2018,"130,326.00",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109358132,25 Jul 2018,"129,528.47",
RAIL FOR LONDON LIMITED,NETWORK RAIL,Building Maintenance & Repairs,1020\5109360688,13 Aug 2018,"129,327.30",
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Highway Bridges,1002\5109363980,01 Aug 2018,"127,689.10",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109372250,13 Aug 2018,"127,630.00",
TRANSPORT TRADING LTD,EVERSHEDS,Minor Property Expenses / Receipts,1004\1901659781,23 Jul 2018,"126,000.00",
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,Vehicle Operating Leases,1006\5109361124,15 Aug 2018,"126,000.00",
LONDON UNDERGROUND LTD,SRL COUNTERTECH,Civil Engineering Construction Works,1005\5109362571,25 Jul 2018,"124,842.99",
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERV,Vehicle Repairs & Maintenance,1006\5109325668,08 Aug 2018,"123,129.00",
LUL NOMINEE BCV LIMITED,SPOOR-TECH LTD,MR Construction Costs,1033\5109360481,23 Jul 2018,"121,776.79",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Vehicle Repairs & Maintenance,1006\5109362781,03 Aug 2018,"119,136.00",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Vehicle Repairs & Maintenance,1006\5109367003,09 Aug 2018,"119,136.00",
LONDON UNDERGROUND LTD,ARK SIGNALLING CONSULTANCY,Professional Engineering Services,1005\5109367841,06 Aug 2018,"118,667.00",
LONDON UNDERGROUND LTD,HERBERT SMITH LLP,Legal Fees,1005\5109375495,15 Aug 2018,"118,274.28",
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109355859,27 Jul 2018,"117,272.96",
RAIL FOR LONDON LIMITED,WALKER CONSTRUCTION (UK) LIMITED,Contractors,1020\5109362956,25 Jul 2018,"117,255.36",
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109351394,30 Jul 2018,"117,141.00",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HACKNEY,Borough Services - Claim Against Pr Yr Accrual,1002\1900055901,06 Aug 2018,"115,033.77",
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109370870,08 Aug 2018,"115,000.00",
LUL NOMINEE SSL LIMITED,TELEFONIKA KABLE SA,Electrical & Electronic Engineering,1031\5109288940,31 Jul 2018,"114,621.78",
LUL NOMINEE SSL LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1031\5109356372,06 Aug 2018,"114,337.57",
LUL NOMINEE SSL LIMITED,TELEFONIKA KABLE SA,Electrical & Electronic Engineering,1031\5109356898,09 Aug 2018,"113,670.54",
TFL CORPORATE,RAMBOLL UK LTD,Research For Marketing Campaigns And Activities,1001\5109352973,25 Jul 2018,"113,594.65",
LUL NOMINEE SSL LIMITED,SSE PLC,Civil Engineering Construction Works,1031\5109368621,15 Aug 2018,"113,411.61",
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109363787,30 Jul 2018,"113,205.56",
LONDON UNDERGROUND LTD,BAE SYSTEMS AEI,Software Maintenance,1005\5109349852,25 Jul 2018,"112,990.00",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SERVICES,Signalling Systems,1005\5109373405,15 Aug 2018,"112,465.47",
LUL NOMINEE SSL LIMITED,HYDER CONSULTING (UK) LTD,Planning & Development Consultancy,1031\5109370645,15 Aug 2018,"112,413.40",
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109354698,01 Aug 2018,"112,301.30",
LONDON UNDERGROUND LTD,NETWORK RAIL,Traction Current,1005\5109352791,30 Jul 2018,"112,177.68",
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,Telephony Fixed,1002\5109356894,08 Aug 2018,"111,735.00",
LUL NOMINEE SSL LIMITED,T.R.I. CONTRACTING SERVICES LTD,MR Construction Costs,1031\5109368107,06 Aug 2018,"111,683.09",
TFL CORPORATE,COMPUTACENTER,Manage IT Services,1001\5109352754,01 Aug 2018,"111,588.40",
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,MR Construction Costs,1031\5109362953,25 Jul 2018,"111,547.99",
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL SERVICES,Signalling Systems,1005\5109359201,23 Jul 2018,"111,465.47",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,Connect PFI Service Costs,1005\5109359375,23 Jul 2018,"111,200.89",
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Highway Bridges,1002\5109352130,30 Jul 2018,"111,103.36",
LUL NOMINEE SSL LIMITED,FOURWAY COMMUNICATION LTD,MR Construction Costs,1031\5109359757,23 Jul 2018,"110,049.44",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109358980,15 Aug 2018,"109,472.00",
TFL CORPORATE,BLOOM PROCUREMENT SERVICES LIMITED,Management & Support Consultancy,1001\5109362551,25 Jul 2018,"109,380.00",
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109361371,13 Aug 2018,"109,345.74",
TFL CORPORATE,DAISY COMMUNICATIONS LTD,Computer Hardware,1001\5109359007,08 Aug 2018,"109,089.00",
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109350564,01 Aug 2018,"108,270.00",
LUL NOMINEE SSL LIMITED,GPX ENGINEERING LTD,Track General Maintenance,1031\5109372417,10 Aug 2018,"108,198.28",
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109363612,01 Aug 2018,"108,173.11",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5109366275,15 Aug 2018,"107,835.64",
TFL CORPORATE,RAMBOLL UK LTD,Planning & Development Consultancy,1001\5109352867,25 Jul 2018,"106,179.97",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901660237,30 Jul 2018,"105,678.00",
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5109364307,30 Jul 2018,"105,182.66",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109366313,01 Aug 2018,"104,645.82",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Vehicle Repairs & Maintenance,1006\5109369521,14 Aug 2018,"104,244.00",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Vehicle Repairs & Maintenance,1006\5109370975,08 Aug 2018,"104,244.00",
TFL CORPORATE,SENTRUM IV LIMITED,Maintenance of Telecommunications Equipment,1001\5109364778,06 Aug 2018,"102,929.12",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109349163,30 Jul 2018,"102,678.00",
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Fixed Track Access Charges,1005\5109352770,30 Jul 2018,"102,613.44",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,Rates,1004\1901660178,30 Jul 2018,"102,600.00",
TUBE LINES LTD,PLASSER UK LTD,Maintenance,795358,15 Aug 2018,"102,067.90",
TFL CORPORATE,SENTRUM IV LIMITED,Manage IT Services,1001\5109344670,15 Aug 2018,"101,670.39",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109345166,23 Jul 2018,"101,596.80",
