Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
SURFACE TRANSPORT CORP,MORGAN SINDALL CONST. & INFRAS. LTD,Contracted Services - Highway Bridges,1002\5109275118,03 Apr 2018,"247,871.97",
LONDON BUS SERVICES LTD,TRAVEL LONDON (WEST) LTD,Vehicle Repairs & Maintenance,1006\5109273375,03 Apr 2018,"246,290.00",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109304155,23 Apr 2018,"244,845.01",
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5109280947,11 Apr 2018,"236,000.00",
TRANSPORT TRADING LTD,SODEXO LTD,Caterers Service Charges,1004\5109302858,18 Apr 2018,"235,843.00",
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109297565,11 Apr 2018,"233,794.64",
TUBE LINES LTD,TELENT COMMUNICATIONS LIMITED,Tellent - Operations Communication Contract,788103,13 Apr 2018,"232,033.37",
TFL CORPORATE,"THALES CANADA, TRANSPORTATION SOLUT",Planning & Development Consultancy,1001\5109291133,10 Apr 2018,"231,360.00",
TRANSPORT TRADING LTD,WANDSWORTH COUNCIL,Photography & Video,1004\5109285093,11 Apr 2018,"228,583.33",
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109300228,16 Apr 2018,"228,026.26",
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901655350,05 Apr 2018,"227,772.00",
TUBE LINES LTD,AURORA LIFTS LTD,Accord - Lift Maintenance Contract,785435,05 Apr 2018,"226,838.01",
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5109298068,13 Apr 2018,"224,462.44",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109280878,16 Apr 2018,"223,069.00",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109280887,16 Apr 2018,"223,069.00",
PUBLIC CARRIAGE OFFICE,NSL LTD,Computer Hardware,1003\5109290865,05 Apr 2018,"221,684.08",
RAIL FOR LONDON LIMITED,ARCADIS,Professional Engineering Services,1020\5109299554,18 Apr 2018,"221,637.06",
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109274065,03 Apr 2018,"220,770.00",
LUL NOMINEE SSL LIMITED,TIFLEX LTD,Track General Maintenance,1031\5109284619,18 Apr 2018,"220,636.06",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109288398,09 Apr 2018,"219,360.30",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109280845,16 Apr 2018,"219,209.00",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109280884,16 Apr 2018,"219,209.00",
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109285731,11 Apr 2018,"216,740.72",
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109287416,18 Apr 2018,"215,853.13",
SURFACE TRANSPORT CORP,INTEROUTE MANAGED SERVICES UK LTD,Telephony Fixed,1002\5109293732,25 Apr 2018,"214,616.36",
TRANSPORT TRADING LTD,SSE CONTRACTING,Building Maintenance & Repairs,1004\5109287231,23 Apr 2018,"214,448.72",
LUL NOMINEE SSL LIMITED,F M CONWAY LTD,Civil Engineering Construction Works,1031\5109302926,25 Apr 2018,"213,230.27",
TFL CORPORATE,TURNER & TOWNSEND LLP,Management & Support Consultancy,1001\5109293395,25 Apr 2018,"212,932.78",
TFL CORPORATE,LINKEDIN IRELAND UNLIMITED COMPANY,Recruitment Advertising,1001\5109288543,04 Apr 2018,"212,611.52",
TFL CORPORATE,JACOBS ENGINEERING UK LTD,Planning & Development Consultancy,1001\5109297089,25 Apr 2018,"212,309.00",
PUBLIC CARRIAGE OFFICE,NSL LTD,PCO Outsourced Services,1003\5109305049,25 Apr 2018,"211,894.60",
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,Cleshar - Operations Vegetation Contract,785036,13 Apr 2018,"211,574.97",
TUBE LINES LTD,AURORA LIFTS LTD,Accord - Lift Maintenance Contract,787801,20 Apr 2018,"211,175.81",
LONDON UNDERGROUND LTD,SPENCE LIMITED,MR Construction Costs,1005\5109282389,03 Apr 2018,"209,801.97",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109303490,23 Apr 2018,"206,726.34",
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,MR Construction Costs,1031\5109294925,11 Apr 2018,"204,940.21",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109298985,25 Apr 2018,"201,175.76",
TFL CORPORATE,VCCP GROUP LLP,Production Artwork And Design For Marketing,1001\5109280948,11 Apr 2018,"200,000.00",
TFL CORPORATE,GREATER LONDON AUTHORITY,Planning & Development Consultancy,1001\5109282380,11 Apr 2018,"200,000.00",
SURFACE TRANSPORT CORP,PINSENT MASONS,Planning & Development Consultancy,1002\5109302417,18 Apr 2018,"200,000.00",
TRANSPORT TRADING LTD,EXTERION MEDIA (UK) LTD,Purchase of Associates Loan Notes (Activity),1004\5109281333,11 Apr 2018,"199,622.81",
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109291713,25 Apr 2018,"199,442.69",
TFL CORPORATE,VCCP GROUP LLP,Data Hosting Email Design And Transmission Inc SMS,1001\5109281004,16 Apr 2018,"199,112.50",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109288273,03 Apr 2018,"199,031.65",
LUL NOMINEE SSL LIMITED,HALCROW GROUP LTD,Professional Engineering Services,1031\5109245744,05 Apr 2018,"195,732.86",
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5109289593,18 Apr 2018,"195,350.00",
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109295625,25 Apr 2018,"193,548.13",
LUL NOMINEE SSL LIMITED,TIFLEX LTD,Track General Maintenance,1031\5109284621,18 Apr 2018,"193,108.00",
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109279998,11 Apr 2018,"192,197.81",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Civil Engineering Construction Works,1002\5109289284,03 Apr 2018,"190,255.62",
TFL CORPORATE,GALLAGHER BASSETT INT LTD,Claim Settlements,1001\1900059774,05 Apr 2018,"188,294.45",
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Computer Software,1001\5109293646,25 Apr 2018,"187,260.49",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109298813,23 Apr 2018,"186,237.49",
LONDON UNDERGROUND LTD,CASTLE WATER LIMITED,Water,1005\1900202575,03 Apr 2018,"185,718.69",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109302840,23 Apr 2018,"184,768.33",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services,1002\1900054458,03 Apr 2018,"184,129.00",
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Roads,1002\5109287374,03 Apr 2018,"183,708.24",
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109281358,16 Apr 2018,"181,823.32",
LONDON UNDERGROUND LTD,EMICO LTD,MR Construction Costs,1005\5109298265,16 Apr 2018,"179,044.23",
SURFACE TRANSPORT CORP,MOTT MACDONALD LIMITED,Contracted Services - Highway Bridges,1002\5109289012,18 Apr 2018,"178,405.35",
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Traction Current,1005\5109294968,25 Apr 2018,"178,310.13",
LONDON BUS SERVICES LTD,O2 UK LTD,Vehicle Repairs & Maintenance,1006\5109295121,25 Apr 2018,"177,120.00",
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Recruitment Expenses,1001\5109291297,18 Apr 2018,"175,960.30",
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Purchases from TTL Properties Limited,1006\5109298069,25 Apr 2018,"175,904.67",
LUL NOMINEE BCV LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1033\5109285758,03 Apr 2018,"175,188.64",
TUBE LINES LTD,MORSON HUMAN RESOURCES LTD,Morsons - Track Labour,787196,13 Apr 2018,"174,253.60",
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901658269,25 Apr 2018,"173,052.64",
LUL NOMINEE SSL LIMITED,HALCROW GROUP LTD,Professional Engineering Services,1031\5109275104,11 Apr 2018,"172,676.79",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109287047,20 Apr 2018,"171,875.00",
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109280124,11 Apr 2018,"170,764.50",
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109280116,11 Apr 2018,"170,682.00",
TRANSPORT TRADING LTD,LB TOWER HAMLETS,Rates,1004\1901654673,05 Apr 2018,"170,480.21",
TUBE LINES LTD,ENGIE SERVICES LTD,Fire Main Contract,786957,11 Apr 2018,"167,791.29",
TFL CORPORATE,ERNST & YOUNG LLP,Financial Statement Audit Fees,1001\5109302892,18 Apr 2018,"167,500.00",
TFL CORPORATE,ERNST & YOUNG LLP,Financial Statement Audit Fees,1001\5109302893,23 Apr 2018,"167,500.00",
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Contracted Services - Roads,1006\5109289367,09 Apr 2018,"165,668.60",
TFL CORPORATE,O2 UK LTD,Computer Hardware,1001\5109280119,11 Apr 2018,"165,394.50",
TRANSPORT TRADING LTD,OUTDOOR PLUS LIMITED,Building Maintenance & Repairs,1004\5109286338,03 Apr 2018,"164,676.80",
LONDON UNDERGROUND LTD,FUJITSU SERVICES LTD,IT Consultancy,1005\5109294423,25 Apr 2018,"163,647.60",
TFL CORPORATE,COMPUTACENTER,Manage IT Services,1001\5109294192,25 Apr 2018,"162,915.00",
TRANSPORT TRADING LTD,WANDSWORTH COUNCIL,Photography & Video,1004\5109285271,11 Apr 2018,"161,916.67",
TFL CORPORATE,COMPUTACENTER,Management & Support Consultancy,1001\5109288061,25 Apr 2018,"161,700.00",
TRANSPORT TRADING LTD,ITSO LIMITED,Computer Software,1004\5109304152,26 Apr 2018,"161,663.25",
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Professional Engineering Services,1005\5109275092,05 Apr 2018,"160,870.28",
LUL NOMINEE SSL LIMITED,WINGATE ELECTRICAL PLC,MR Construction Costs,1031\5109293145,23 Apr 2018,"160,688.86",
SURFACE TRANSPORT CORP,CORPORATION OF LONDON,Borough Services,1002\1900054620,03 Apr 2018,"160,507.41",
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5109280952,11 Apr 2018,"160,000.00",
TFL CORPORATE,VCCP GROUP LLP,Production Artwork And Design For Marketing,1001\5109273351,03 Apr 2018,"160,000.00",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Road Maintenance,1002\5109288238,03 Apr 2018,"159,142.68",
PUBLIC CARRIAGE OFFICE,NSL LTD,PCO Outsourced Services,1003\5109284892,03 Apr 2018,"158,970.91",
LUL NOMINEE SSL LIMITED,NETWORK RAIL,Equipment Repairs & Maintenance,1031\5109291519,09 Apr 2018,"158,738.68",
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Building Maintenance & Repairs,1031\5109284922,18 Apr 2018,"158,273.24",
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900040642,27 Apr 2018,"158,053.98",
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109285723,11 Apr 2018,"157,000.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004\1901654481,05 Apr 2018,"156,917.07",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109297400,11 Apr 2018,"156,102.75",
LONDON UNDERGROUND LTD,M J QUINN INTEGRATED SERVICES,Traction Current,1005\5109289200,03 Apr 2018,"155,956.06",
LUL NOMINEE SSL LIMITED,EMICO LTD,Civil Engineering Construction Works,1031\5109295437,11 Apr 2018,"155,838.54",
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5109294952,11 Apr 2018,"155,283.03",
LONDON UNDERGROUND LTD,ABM FACILITY SERVICES UK LTD,Office Cleaning,1005\5109304941,25 Apr 2018,"154,648.02",
RAIL FOR LONDON LIMITED,VOLKERRAIL SPECIALIST BUSINESSES LTD,Management & Support Consultancy,1020\5109302310,25 Apr 2018,"154,200.44",
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Equipment Repairs & Maintenance,1031\5109296850,11 Apr 2018,"153,666.02",
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\1900202849,18 Apr 2018,"152,181.15",
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109277051,11 Apr 2018,"151,236.50",
TFL CORPORATE,GALLAGHER BASSETT INT LTD,Claim Settlements,1001\1900059775,05 Apr 2018,"150,396.04",
TFL CORPORATE,WILKINSON EYRE ARCHITECTS,Planning & Development Consultancy,1001\5109294360,06 Apr 2018,"150,000.00",
RAIL FOR LONDON LIMITED,J MURPHY & SONS LTD,Civil Engineering Construction Works,1020\5109295019,25 Apr 2018,"150,000.00",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109298255,25 Apr 2018,"148,321.10",
LUL NOMINEE SSL LIMITED,HALCROW GROUP LTD,Professional Engineering Services,1031\5109298056,11 Apr 2018,"147,437.00",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901654997,05 Apr 2018,"146,718.00",
LUL NOMINEE BCV LIMITED,BARWIT CONTROL SYSTEMS LTD,Lift Maintenance,1033\5109295143,11 Apr 2018,"144,582.00",
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109282013,03 Apr 2018,"144,422.94",
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\1900202586,03 Apr 2018,"143,186.45",
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Civil Engineering Construction Works,1005\5109295608,25 Apr 2018,"142,934.25",
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109298088,16 Apr 2018,"142,846.32",
TRANSPORT TRADING LTD,COMPUTACENTER,Computer Hardware,1004\5109297368,25 Apr 2018,"142,471.68",
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Civil Engineering Construction Works,1005\5109302267,25 Apr 2018,"140,911.12",
TFL CORPORATE,WILKINSON EYRE ARCHITECTS,Planning & Development Consultancy,1001\5109285311,03 Apr 2018,"140,000.00",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109287181,05 Apr 2018,"138,775.65",
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109296859,25 Apr 2018,"138,486.17",
DOCKLANDS LIGHT RAILWAY,DELATIM LIMITED,Civil Engineering Construction Works,1012\5109293116,05 Apr 2018,"138,391.97",
LONDON UNDERGROUND LTD,SIGNALLING INSTALLATION & MAINT,MR Construction Costs,1005\5109300483,18 Apr 2018,"137,596.10",
LONDON UNDERGROUND LTD,CASTLE WATER LIMITED,Water,1005\1900201454,03 Apr 2018,"135,194.45",
SURFACE TRANSPORT CORP,CSTS LTD,Contracted Services - Tunnels,1002\5109277724,11 Apr 2018,"134,736.61",
LONDON UNDERGROUND LTD,LYNCH I.E.I. LIMITED,MR Construction Costs,1005\5109304023,25 Apr 2018,"134,291.60",
LONDON UNDERGROUND LTD,KONE ESCALATORS LTD,MR Construction Costs,1005\5109287242,11 Apr 2018,"133,839.61",
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109298722,27 Apr 2018,"133,365.50",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004\1901655297,05 Apr 2018,"130,815.00",
LONDON UNDERGROUND LTD,HERBERT SMITH FREEHILLS LLP,Legal Fees,1005\5109299640,25 Apr 2018,"130,767.52",
TRANSPORT TRADING LTD,O2 UK LTD,Computer Hardware,1004\5109281047,11 Apr 2018,"130,761.00",
RAIL FOR LONDON LIMITED,EDF ENERGY,Electricity,1020\5109297732,25 Apr 2018,"130,512.34",
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Variable Track Access Charges,1005\5109280843,09 Apr 2018,"129,380.45",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109298984,25 Apr 2018,"128,771.48",
TRANSPORT TRADING LTD,LEVEL 3 COMMUNICATIONS LTD,Maintenance of Telecommunications Equipment,1004\5109298731,23 Apr 2018,"127,251.05",
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109300451,25 Apr 2018,"126,924.96",
LUL NOMINEE SSL LIMITED,FOURWAY COMMUNICATION LTD,MR Construction Costs,1031\5109291696,09 Apr 2018,"126,452.01",
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109286253,23 Apr 2018,"125,782.90",
LONDON UNDERGROUND LTD,JNG CONSTRUCTION & ENGINEERING,MR Construction Costs,1005\5109290949,09 Apr 2018,"124,841.86",
LONDON UNDERGROUND LTD,ARK SIGNALLING CONSULTANCY,Professional Engineering Services,1005\5109293844,09 Apr 2018,"123,873.00",
TUBE LINES LTD,M J QUINN INTEGRATED SERVICES,MJ Quinn - Operations Fire Contract,787302,13 Apr 2018,"123,694.90",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109225819,05 Apr 2018,"123,563.90",
LONDON UNDERGROUND LTD,WSP UK LTD,Professional Engineering Services,1005\5109286159,18 Apr 2018,"122,665.24",
TUBE LINES LTD,ALSTOM NL SERVICE PROVISION LTD,Northern Line P.F.I. Service Delivery (Maintenance),788307,27 Apr 2018,"122,620.45",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109304170,23 Apr 2018,"119,547.00",
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109274643,03 Apr 2018,"119,524.00",
LUL NOMINEE SSL LIMITED,STOCKTON ENGINEERING MANAGEMENT LTD,Civil Engineering Construction Works,1031\5109284368,03 Apr 2018,"118,600.00",
LUL NOMINEE SSL LIMITED,AECOM LTD,Civil Engineering Construction Works,1031\5109286631,03 Apr 2018,"117,639.59",
TFL CORPORATE,LIGHT INDEMNITY SOLUTIONS LIMITED,General Insurance,1001\1900059782,09 Apr 2018,"117,600.00",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109293548,09 Apr 2018,"117,520.95",
LONDON UNDERGROUND LTD,LYNCH I.E.I. LIMITED,MR Construction Costs,1005\5109288003,03 Apr 2018,"117,340.60",
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,Track General Maintenance,1031\5109294960,09 Apr 2018,"116,989.09",
LUL NOMINEE SSL LIMITED,T.R.I. CONTRACTING SERVICES LTD,MR Construction Costs,1031\5109294176,09 Apr 2018,"115,771.18",
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900202949,25 Apr 2018,"115,097.25",
LUL NOMINEE SSL LIMITED,TIFLEX LTD,Maintenance Materials,1031\5109284492,18 Apr 2018,"115,025.20",
LUL NOMINEE SSL LIMITED,JOHN F HUNT DEMOLITION LTD,Civil Engineering Construction Works,1031\5109290703,11 Apr 2018,"114,904.37",
LONDON UNDERGROUND LTD,JACOBS ENGINEERING UK LTD,Planning & Development Consultancy,1005\5109304304,25 Apr 2018,"114,872.18",
TRANSPORT TRADING LTD,EVERSHEDS,Legal Fees,1004\5109303783,23 Apr 2018,"114,719.10",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109298815,23 Apr 2018,"114,480.63",
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109298685,13 Apr 2018,"114,412.64",
LONDON UNDERGROUND LTD,CASTLE WATER LIMITED,Water,1005\1900202581,03 Apr 2018,"113,866.09",
SURFACE TRANSPORT CORP,TEN ALPS,Management & Support Consultancy,1002\5109294372,06 Apr 2018,"112,521.03",
LUL NOMINEE SSL LIMITED,CH2M HILL UNITED KINGDOM,Civil Engineering Construction Works,1031\5109282562,03 Apr 2018,"112,219.03",
LONDON UNDERGROUND LTD,AURORA LIFTS LTD,MR Construction Costs,1005\5109287673,03 Apr 2018,"111,171.86",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109287182,05 Apr 2018,"110,472.91",
SURFACE TRANSPORT CORP,SKANSKA CONTRUCTIONS UK LTD,Contracted Services - Roads,1002\5109294439,18 Apr 2018,"110,403.08",
TUBE LINES LTD,MILWAUKEE COMPOSITES INC,Call-Off Lab-Sub Contr,787066,17 Apr 2018,"109,644.35",
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,Cleshar - Operations Track Labour Contract,787197,13 Apr 2018,"109,235.32",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109287184,05 Apr 2018,"108,714.67",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Knorr Bremse Rail - PED Maintenance Contract,787020,11 Apr 2018,"108,592.44",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109300456,18 Apr 2018,"108,071.08",
SURFACE TRANSPORT CORP,THE ROYAL PARKS,Borough Services - Claim Against Pr Yr Accrual,1002\1900054771,09 Apr 2018,"107,926.91",
LONDON UNDERGROUND LTD,HERBERT SMITH FREEHILLS LLP,Legal Fees,1005\5109287912,03 Apr 2018,"107,905.17",
LONDON UNDERGROUND LTD,KONE ESCALATORS LTD,MR Construction Costs,1005\5109287306,11 Apr 2018,"107,402.74",
SURFACE TRANSPORT CORP,THE ROYAL PARKS,Borough Services - Claim Against Pr Yr Accrual,1002\1900054772,09 Apr 2018,"106,050.00",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901654929,05 Apr 2018,"105,678.00",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109271396,09 Apr 2018,"105,207.15",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109284656,23 Apr 2018,"105,029.74",
LUL NOMINEE BCV LIMITED,DESIGNPLAN LIGHTING LTD,MR Construction Costs,1033\5109281714,05 Apr 2018,"105,023.70",
TFL CORPORATE,LIGHT INDEMNITY SOLUTIONS LIMITED,General Insurance,1001\1900059777,05 Apr 2018,"105,000.00",
TFL CORPORATE,ATOS IT SERVICES UK LIMITED,Software Maintenance,1001\5109276306,03 Apr 2018,"104,719.06",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109287158,05 Apr 2018,"104,645.82",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109287818,05 Apr 2018,"104,645.82",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109300285,18 Apr 2018,"104,645.82",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1031\5109303058,23 Apr 2018,"104,514.11",
TUBE LINES LTD,PRO-STYLE LTD,Jub Line Rolling Stock Maintenance,789653,25 Apr 2018,"104,340.50",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109291542,05 Apr 2018,"103,868.31",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109298808,24 Apr 2018,"103,295.41",
LONDON UNDERGROUND LTD,INTERSERVE FS (UK) LTD,Maintenance of Plant & Equipment,1005\5109290990,05 Apr 2018,"102,769.90",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,Rates,1004\1901654384,05 Apr 2018,"102,600.00",
LONDON UNDERGROUND LTD,AVM IMPACT LTD,Computer Hardware,1005\5109304046,24 Apr 2018,"102,569.13",
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109291072,18 Apr 2018,"101,979.01",
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109298724,27 Apr 2018,"100,695.57",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109278623,16 Apr 2018,"100,376.26",
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5109298348,16 Apr 2018,"99,433.68",
