Organisational Unit,Benificiary Name,Payment Date,Amount
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2018-05-14,135347.22
SURFACE TRANSPORT CORP,CSTS LTD,2018-05-14,134723.53
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-05-24,134606.64
RAIL FOR LONDON LIMITED,NETWORK RAIL,2018-04-30,134567.22
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,2018-05-25,134206.15
TRANSPORT TRADING LTD,SENTRUM IV LIMITED,2018-05-10,134016.57
LUL NOMINEE BCV LIMITED,POD-TRAK LTD,2018-05-03,133833.19
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,2018-05-16,132291.12
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,2018-04-30,130815.00
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2018-05-21,130357.68
TFL CORPORATE,WILKINSON EYRE ARCHITECTS,2018-05-14,130000.00
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,2018-05-02,129637.06
RAIL FOR LONDON LIMITED,MORGAN SINDALL CONST. & INFRAS. LTD,2018-05-25,129198.97
TRANSPORT TRADING LTD,SYSTRA LIMITED,2018-05-23,128862.00
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,2018-05-18,128800.00
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,2018-05-23,128735.25
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2018-05-23,127861.11
RAIL FOR LONDON LIMITED,INTERSERVE (FACILITIES MGMT) LTD,2018-04-30,126573.75
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,2018-05-16,125768.40
TRANSPORT TRADING LTD,LEVEL 3 COMMUNICATIONS LTD,2018-05-23,125370.04
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,2018-05-14,125000.00
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2018-04-30,124696.00
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2018-05-25,124696.00
TFL CORPORATE,KPMG,2018-05-21,123479.00
SURFACE TRANSPORT CORP,ROYAL MAIL,2018-05-14,123080.00
LUL NOMINEE SSL LIMITED,STOCKTON ENGINEERING MANAGEMENT LTD,2018-05-14,121537.50
LONDON UNDERGROUND LTD,HERBERT SMITH FREEHILLS LLP,2018-05-25,120986.23
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,2018-05-02,120348.81
RAIL FOR LONDON LIMITED,BT REPAYMENTS/OPENREACH,2018-05-23,120338.43
TRANSPORT TRADING LTD,EXTERION MEDIA (UK) LTD,2018-05-23,120109.21
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,2018-05-15,120094.03
LONDON UNDERGROUND LTD,ARK SIGNALLING CONSULTANCY,2018-05-04,119864.00
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,2018-05-04,119612.65
TFL CORPORATE,JACOBS ENGINEERING UK LTD,2018-05-23,119141.38
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,2018-05-02,119055.44
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,2018-05-02,118695.58
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,2018-05-21,118398.27
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2018-05-14,116598.58
TUBE LINES LTD,KNORR-BREMSE RAIL SYSTEMS LTD,2018-05-23,115666.45
LONDON UNDERGROUND LTD,EDF ENERGY,2018-05-10,115097.25
TFL CORPORATE,DELOITTE,2018-05-04,114680.00
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-05-23,113946.65
SURFACE TRANSPORT CORP,LONDON COUNCILS LTD,2018-05-10,113392.75
LONDON UNDERGROUND LTD,BAE SYSTEMS AEI,2018-05-04,112990.00
RAIL FOR LONDON LIMITED,NETWORK RAIL,2018-05-21,112955.47
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,2018-05-02,112563.22
TFL CORPORATE,EQUINIX (UK) LTD,2018-05-25,111435.65
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,2018-05-18,111353.98
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD,2018-05-02,111270.43
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2018-05-11,110387.60
LONDON UNDERGROUND LTD,WSP UK LTD,2018-05-23,110149.43
TFL CORPORATE,BLOOM PROCUREMENT SERVICES LIMITED,2018-05-18,109380.00
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2018-04-30,109109.00
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2018-04-30,109109.00
LONDON BUS SERVICES LTD,CONWAY AECOM LTD,2018-05-02,109082.10
SURFACE TRANSPORT CORP,THE ROYAL PARKS,2018-04-30,109000.00
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,2018-05-01,108707.03
SURFACE TRANSPORT CORP,THE CITY OF LONDON POLICE,2018-05-23,107474.00
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,2018-05-23,107319.72
TFL CORPORATE,KINGS COLLEGE LONDON,2018-05-23,107195.00
DOCKLANDS LIGHT RAILWAY,CH2M HILL UNITED KINGDOM,2018-05-14,106734.14
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-05-25,106173.30
TRANSPORT TRADING LTD,EDF ENERGY,2018-05-23,106114.12
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,2018-04-30,105678.00
RAIL FOR LONDON LIMITED,LANES GROUP PLC,2018-05-14,105556.93
TFL CORPORATE,AMAZON,2018-05-04,105303.77
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,2018-05-22,104645.82
TFL CORPORATE,ATOS IT SERVICES UK LIMITED,2018-05-14,104533.75
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-14,104483.61
LONDON UNDERGROUND LTD,DELATIM LIMITED,2018-05-10,104428.01
TFL CORPORATE,TURNER & TOWNSEND LLP,2018-05-04,103936.83
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-21,103435.69
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,2018-05-04,102736.00
LONDON UNDERGROUND LTD,NCCT LTD,2018-05-08,102696.56
LUL NOMINEE BCV LIMITED,ARMADILLOLED,2018-05-23,102610.20
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,2018-04-30,102600.00
TRANSPORT TRADING LTD,HARVEY NICHOLS & CO LTD,2018-05-25,100987.08
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-25,100919.88
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,2018-05-02,100608.07
TFL CORPORATE,SUSTRANS LTD,2018-05-23,100000.00
TFL CORPORATE,SENTRUM IV LIMITED,2018-05-18,99614.57
TFL CORPORATE,KPMG,2018-05-23,99486.43
LONDON UNDERGROUND LTD,AURORA LIFTS LTD,2018-05-09,98688.35
LUL NOMINEE SSL LIMITED,POS RAIL SERVICES LTD,2018-05-15,98441.17
LONDON UNDERGROUND LTD,BRYAN CAVE LEIGHTON PAISNER LLP,2018-05-23,98274.00
LONDON UNDERGROUND LTD,HERBERT SMITH FREEHILLS LLP,2018-05-25,98051.94
TUBE LINES LTD,M J QUINN INTEGRATED SERVICES,2018-05-18,97233.57
TFL CORPORATE,O2 UK LTD,2018-05-09,97059.00
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,2018-05-14,96860.00
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,2018-05-16,96747.22
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-04-30,96687.71
LUL NOMINEE SSL LIMITED,GPX ENGINEERING LTD,2018-05-15,96565.90
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-05-25,96110.62
TFL CORPORATE,RAMBOLL UK LTD,2018-05-23,96021.35
LUL NOMINEE SSL LIMITED,TIFLEX LTD,2018-05-25,95936.40
TFL CORPORATE,FUJITSU SERVICES LTD,2018-05-14,95721.64
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,2018-05-16,95266.16
LONDON UNDERGROUND LTD,HERBERT SMITH FREEHILLS LLP,2018-05-14,94976.24
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,2018-05-16,94633.33
TUBE LINES LTD,M J QUINN INTEGRATED SERVICES,2018-05-09,93566.39
LUL NOMINEE SSL LIMITED,HAD-FAB LIMITED,2018-05-04,93500.00
LONDON UNDERGROUND LTD,NCCT LTD,2018-05-08,93343.81
TFL CORPORATE,RAMBOLL UK LTD,2018-05-21,91878.19
LUL NOMINEE SSL LIMITED,HALCROW GROUP LTD,2018-05-25,91542.39
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2018-05-09,90403.64
TFL CORPORATE,SENTRUM IV LIMITED,2018-05-18,89657.15
SURFACE TRANSPORT CORP,ATKINS LIMITED,2018-05-04,89576.86
LUL NOMINEE BCV LIMITED,SYSTRA LIMITED,2018-05-16,89491.00
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,2018-05-23,89120.50
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,2018-04-30,88953.88
RAIL FOR LONDON LIMITED,THAMES WATER,2018-05-02,88761.75
TRANSPORT TRADING LTD,OUTDOOR PLUS LIMITED,2018-05-24,88080.40
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,2018-05-04,88023.15
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2018-05-11,88004.39
TRANSPORT TRADING LTD,JC DECAUX UK LTD,2018-05-16,87750.00
RAIL FOR LONDON LIMITED,LANES GROUP PLC,2018-05-14,87587.32
TRANSPORT TRADING LTD,CORONA ENERGY RETAIL 4 LTD,2018-04-30,87457.37
TFL CORPORATE,KANTAR UK LTD T/A KANTAR TNS,2018-05-14,87252.00
TRANSPORT TRADING LTD,SENATOR INTERNATIONAL LTD,2018-04-30,87000.00
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,2018-05-04,86637.90
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,2018-05-02,86291.74
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,2018-05-02,86209.17
DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,2018-05-21,86125.59
LONDON UNDERGROUND LTD,LANES GROUP PLC,2018-05-23,85859.21
TFL CORPORATE,KPMG,2018-05-02,85812.86
LUL NOMINEE SSL LIMITED,ARCADIS,2018-04-30,85708.57
LONDON UNDERGROUND LTD,MERSEN UK HOLDINGS LIMITED,2018-05-21,85673.57
TUBE LINES LTD,TOWER SUPPLIES,2018-05-02,85540.05
TRANSPORT TRADING LTD,ABERLEY LTD,2018-05-08,85468.00
TFL CORPORATE,DELOITTE,2018-05-09,85016.00
LUL NOMINEE SSL LIMITED,T.R.I. CONTRACTING SERVICES LTD,2018-05-23,84663.84
TRANSPORT TRADING LTD,RULLION ENGINEERING LTD,2018-05-25,84162.75
RAIL FOR LONDON LIMITED,KANTAR UK LTD T/A KANTAR TNS,2018-05-16,84129.00
LONDON UNDERGROUND LTD,AURORA LIFTS LTD,2018-05-04,84039.69
SURFACE TRANSPORT CORP,PROBRAND LTD,2018-05-04,83869.90
LONDON UNDERGROUND LTD,DELATIM LIMITED,2018-05-18,83732.96
LUL NOMINEE SSL LIMITED,POS RAIL SERVICES LTD,2018-05-25,82694.25
SURFACE TRANSPORT CORP,ASHURST LLP,2018-04-30,82266.45
TUBE LINES LTD,GPX ENGINEERING LTD,2018-05-25,82111.90
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,2018-05-03,82098.90
LONDON UNDERGROUND LTD,C SPENCER LIMITED,2018-05-23,82087.86
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2018-05-21,81919.29
LUL NOMINEE SSL LIMITED,AECOM LTD,2018-05-14,81679.55
LUL NOMINEE SSL LIMITED,GPX ENGINEERING LTD,2018-05-15,81626.03
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,2018-05-23,81534.43
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2018-05-23,81080.24
LUL NOMINEE SSL LIMITED,FOURWAY COMMUNICATION LTD,2018-04-30,80975.93
SURFACE TRANSPORT CORP,NETWORK RAIL,2018-05-09,80972.00
LUL NOMINEE BCV LIMITED,CLOSE BROTHERS RAIL LTD,2018-05-03,80763.84
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,2018-05-23,80336.21
RAIL FOR LONDON LIMITED,UK POWER NETWORKS LTD,2018-05-25,79931.12
LONDON UNDERGROUND LTD,AURORA LIFTS LTD,2018-04-30,79428.61
TUBE LINES LTD,PCG ASSOCIATES LIMITED,2018-05-02,79386.80
TUBE LINES LTD,WILLIAM COOK RAIL LTD,2018-05-11,79288.00
TUBE LINES LTD,TRACK AND PROTECTION SERVICES,2018-05-18,79284.00
LONDON UNDERGROUND LTD,MORGAN SINDALL CONST. & INFRAS. LTD,2018-05-04,78879.51
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2018-05-11,78633.04
TUBE LINES LTD,SPECIALIST RAIL ENGINEERING SOLUTIONS,2018-05-18,78352.95
LONDON UNDERGROUND LTD,IPS COMMUNICATIONS LTD,2018-05-01,78195.69
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,2018-05-04,78125.00
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,2018-05-25,77963.69
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,2018-05-02,77941.55
LONDON UNDERGROUND LTD,AURORA LIFTS LTD,2018-05-09,77679.85
LUL NOMINEE SSL LIMITED,NETWORK RAIL,2018-05-09,77670.93
SURFACE TRANSPORT CORP,SYSTRA LIMITED,2018-05-02,77532.00
TUBE LINES LTD,TOWER SUPPLIES,2018-05-02,77118.98
LUL NOMINEE BCV LIMITED,MORSON PROJECTS LIMITED,2018-05-11,76317.31
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2018-05-02,75465.92
LUL NOMINEE SSL LIMITED,SSE PLC,2018-05-23,75460.57
SURFACE TRANSPORT CORP,METRO SHOPPING FUND LP,2018-05-16,75400.00
LONDON UNDERGROUND LTD,ECON CONSTRUCTION LTD,2018-05-04,74912.92
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,2018-04-30,74880.00
TFL CORPORATE,ATKINS LIMITED,2018-05-16,74724.81
LONDON UNDERGROUND LTD,INSIGHT DIRECT UK LIMITED,2018-05-14,73726.00
LONDON UNDERGROUND LTD,AURORA LIFTS LTD,2018-05-04,72931.57
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,2018-04-30,72846.00
TUBE LINES LTD,TOWER SUPPLIES,2018-05-18,72645.91
LUL NOMINEE BCV LIMITED,MORSON PROJECTS LIMITED,2018-05-11,72597.57
TUBE LINES LTD,SPECIALIST ENGINEERING SERVICES,2018-05-11,71808.08
TUBE LINES LTD,TRACK AND PROTECTION SERVICES,2018-05-02,71766.00
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LEWISHAM,2018-04-30,71105.68
LUL NOMINEE BCV LIMITED,SNC-LAVALIN RAIL & TRANSIT LTD,2018-04-30,71030.56
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2018-05-04,70984.00
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2018-05-04,70984.00
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2018-05-04,70984.00
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2018-05-04,70984.00
TFL CORPORATE,JACOBS ENGINEERING UK LTD,2018-04-30,70939.00
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,2018-05-09,70745.15
TUBE LINES LTD,ENGIE SERVICES LTD,2018-05-11,70738.26
LUL NOMINEE BCV LIMITED,ARMADILLOLED,2018-05-04,70492.92
LONDON UNDERGROUND LTD,NETWORK RAIL,2018-05-02,69974.07
RAIL FOR LONDON LIMITED,LEND LEASE CONSULTING (EMEA) LTD,2018-05-23,69685.21
TFL CORPORATE,GARDINER & THEOBALD LLP,2018-05-16,69260.81
SURFACE TRANSPORT CORP,EVERSHEDS,2018-05-02,69097.00
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2018-05-25,68560.07
TUBE LINES LTD,CASTLE WATER LIMITED,2018-05-18,68469.84
TUBE LINES LTD,PCG ASSOCIATES LIMITED,2018-05-23,68414.88
LONDON RIVER SERVICES LTD,ESOTEC LIMITED,2018-05-23,68381.80
DOCKLANDS LIGHT RAILWAY,OYSTER SALES SERVICE,2018-05-23,68184.72
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,2018-05-18,67690.45
LONDON UNDERGROUND LTD,KONE ESCALATORS LTD,2018-05-16,67042.81
TFL CORPORATE,RICS BUSINESS SERVICES LTD,2018-05-23,67000.00
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2018-05-04,66988.43
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2018-05-11,66960.04
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,2018-05-14,66848.79
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,2018-05-04,66699.00
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,2018-05-09,66698.25
TFL CORPORATE,HP INC UK LTD,2018-05-25,66628.39
LUL NOMINEE SSL LIMITED,SCHWIHAG GMBH,2018-05-14,66200.00
LONDON UNDERGROUND LTD,FUJITSU SERVICES LTD,2018-05-09,66140.70
TFL CORPORATE,GARDINER & THEOBALD LLP,2018-05-04,65831.62
LUL NOMINEE BCV LIMITED,RJC (UK) LTD,2018-05-23,65742.00
TRANSPORT TRADING LTD,G4S CASH SOLUTIONS (UK) LTD,2018-05-25,64986.46
LUL NOMINEE BCV LIMITED,SIEMENS IA&DT SC,2018-05-02,64974.24
LUL NOMINEE SSL LIMITED,SIGNALLING INSTALLATION & MAINT,2018-04-30,64905.56
LUL NOMINEE SSL LIMITED,TIFLEX LTD,2018-05-21,64770.00
TRANSPORT TRADING LTD,LADBROKES BETTING & GAMING LTD,2018-05-14,64618.37
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,2018-05-04,64394.00
LUL NOMINEE BCV LIMITED,ENGIE SERVICES LTD,2018-05-21,64182.75
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2018-05-04,63525.64
LONDON UNDERGROUND LTD,BRYAN CAVE LEIGHTON PAISNER LLP,2018-05-25,63436.00
LUL NOMINEE SSL LIMITED,LIONWELD KENNEDY FLOORING LTD,2018-04-30,63105.56
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,2018-05-02,63057.55
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,2018-05-23,63011.47
LONDON UNDERGROUND LTD,AVM IMPACT LTD,2018-05-16,62864.00
TFL CORPORATE,MOTT MACDONALD LIMITED,2018-05-23,62839.18
LUL NOMINEE SSL LIMITED,NETWORK RAIL,2018-05-09,62715.16
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,2018-05-18,62650.49
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,2018-05-10,62500.00
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,2018-05-01,62500.00
LUL NOMINEE SSL LIMITED,KONE ESCALATORS LTD,2018-05-02,62493.44
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2018-05-08,61200.25
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,2018-05-04,61192.70
LONDON BUS SERVICES LTD,TRAVEL LONDON (WEST) LTD,2018-05-11,61185.75
TRANSPORT TRADING LTD,CORONA ENERGY RETAIL 4 LTD,2018-05-25,61052.76
LUL NOMINEE SSL LIMITED,AECOM LTD,2018-05-21,61049.42
DOCKLANDS LIGHT RAILWAY,SMB ELECTRICAL CONTRACTORS LTD,2018-05-23,61013.00
LUL NOMINEE SSL LIMITED,SSE CONTRACTING,2018-05-23,60919.85
LONDON UNDERGROUND LTD,HA MARKS LTD,2018-05-11,60872.99
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2018-05-21,60804.94
VICTORIA COACH STATN LTD,ABM FACILITY SERVICES UK LTD,2018-04-30,60506.74
LUL NOMINEE BCV LIMITED,TCLM LTD,2018-05-21,59991.20
TRANSPORT TRADING LTD,NETWORK RAIL,2018-05-23,59975.30
LONDON UNDERGROUND LTD,KONE ESCALATORS LTD,2018-05-16,59970.58
LONDON UNDERGROUND LTD,KONE ESCALATORS LTD,2018-05-16,59899.24
SURFACE TRANSPORT CORP,VVB ENGINEERING LTD,2018-05-25,59679.90
LUL NOMINEE BCV LIMITED,GPX ENGINEERING LTD,2018-05-15,59546.35
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,2018-05-21,59358.63
VICTORIA COACH STATN LTD,ABM FACILITY SERVICES UK LTD,2018-05-23,59262.04
RAIL FOR LONDON LIMITED,LEND LEASE CONSULTING (EMEA) LTD,2018-04-30,59132.81
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2018-05-11,59106.15
LONDON UNDERGROUND LTD,MORSON INTERNATIONAL,2018-05-23,58987.32
TFL CORPORATE,"SISCOG - SISTEMAS COGNITIVOS, SA",2018-05-09,58871.00
TFL CORPORATE,"SISCOG - SISTEMAS COGNITIVOS, SA",2018-05-09,58871.00
TFL CORPORATE,"SISCOG - SISTEMAS COGNITIVOS, SA",2018-05-04,58871.00
TFL CORPORATE,"SISCOG - SISTEMAS COGNITIVOS, SA",2018-05-04,58871.00
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,2018-05-03,58434.73
LONDON BUS SERVICES LTD,DELATIM LIMITED,2018-05-25,58150.15
LONDON UNDERGROUND LTD,MORGAN SINDALL CONST. & INFRAS. LTD,2018-05-14,58053.05
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,2018-04-30,58016.00
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2018-05-23,57406.03
RAIL FOR LONDON LIMITED,INTERSERVE (FACILITIES MGMT) LTD,2018-04-30,57261.98
LUL NOMINEE SSL LIMITED,HA MARKS LTD,2018-05-14,57025.11
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,2018-05-04,56787.20
TFL CORPORATE,SAAB AB SUPPORT AND SERVICES,2018-05-02,56223.82
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,2018-04-30,56143.71
LUL NOMINEE SSL LIMITED,EMICO LTD,2018-05-10,55954.79
RAIL FOR LONDON LIMITED,INTERSERVE (FACILITIES MGMT) LTD,2018-04-30,55953.42
SURFACE TRANSPORT CORP,CSTS LTD,2018-05-14,55764.78
LONDON UNDERGROUND LTD,MORGAN SINDALL CONST. & INFRAS. LTD,2018-05-14,55747.04
TRANSPORT TRADING LTD,RHODAR LTD,2018-05-17,55386.00
RAIL FOR LONDON LIMITED,INTERSERVE (FACILITIES MGMT) LTD,2018-04-30,55299.13
LUL NOMINEE SSL LIMITED,EMICO LTD,2018-05-16,55008.00
LUL NOMINEE BCV LIMITED,UESL,2018-05-23,54970.80
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,2018-05-14,54936.92
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,2018-05-14,54848.00
TUBE LINES LTD,MCGINLEY SUPPORT SERVICES LTD,2018-05-18,54552.34
TFL CORPORATE,GALLAGHER BASSETT INT LTD,2018-05-02,54365.27
LONDON UNDERGROUND LTD,DENTONS UKMEA LLP,2018-05-25,54141.10
SURFACE TRANSPORT CORP,CSTS LTD,2018-05-16,53693.43
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,2018-05-23,53197.59
PUBLIC CARRIAGE OFFICE,DEEPSTORE,2018-05-22,53109.25
LUL NOMINEE SSL LIMITED,NETWORK RAIL,2018-05-21,53072.00
TFL CORPORATE,AECOM LTD,2018-05-25,52695.39
TUBE LINES LTD,ENTERPRISE AMS GROUP LTD,2018-05-09,52600.00
LUL NOMINEE SSL LIMITED,JNG CONSTRUCTION & ENGINEERING,2018-05-09,52395.04
LONDON UNDERGROUND LTD,MORGAN SINDALL CONST. & INFRAS. LTD,2018-05-25,52318.35
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,2018-05-23,52085.85
LONDON UNDERGROUND LTD,OCL RAIL LTD,2018-05-15,51723.55
LONDON UNDERGROUND LTD,GATTACA,2018-05-25,51405.46
DOCKLANDS LIGHT RAILWAY,OYSTER SALES SERVICE,2018-05-02,51232.40
TRANSPORT TRADING LTD,ISS FACILITY SERVICES LTD,2018-05-14,50890.42
LONDON UNDERGROUND LTD,ECON CONSTRUCTION LTD,2018-05-04,50775.36
LONDON UNDERGROUND LTD,PERCY LANE PRODUCTS,2018-05-11,50365.49
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-05-25,50201.54
LUL NOMINEE BCV LIMITED,SNC-LAVALIN RAIL & TRANSIT LTD,2018-04-30,50177.15
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,2018-05-21,50142.98
LUL NOMINEE BCV LIMITED,RICARDO RAIL LTD,2018-05-09,50000.00
TRANSPORT TRADING LTD,MILLCROFT SERVICES PLC,2018-05-15,50000.00
TFL CORPORATE,WAVEMAKER LTD,2018-05-14,49924.88
TFL CORPORATE,GARDINER & THEOBALD LLP,2018-05-02,49780.00
LONDON BUS SERVICES LTD,ENSIGN BUS COMPANY LIMITED,2018-05-16,49450.00
LUL NOMINEE SSL LIMITED,JNG CONSTRUCTION & ENGINEERING,2018-05-10,49278.27
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,2018-04-30,49248.00
SURFACE TRANSPORT CORP,SIEMENS,2018-05-14,49158.81
DOCKLANDS LIGHT RAILWAY,OYSTER SALES SERVICE,2018-05-16,49158.45
TFL CORPORATE,DELOITTE,2018-05-04,48810.86
TFL CORPORATE,MOTT MACDONALD LIMITED,2018-05-23,48738.76
LUL NOMINEE SSL LIMITED,SCHWIHAG GMBH,2018-05-14,48690.10
TRANSPORT TRADING LTD,SSE CONTRACTING,2018-05-23,48496.16
LUL NOMINEE SSL LIMITED,1STINRAIL LIMITED,2018-05-18,48353.44
TFL CORPORATE,MOTT MACDONALD LIMITED,2018-05-23,48232.84
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,2018-05-14,48038.90
LUL NOMINEE BCV LIMITED,SPOOR-TECH LTD,2018-05-25,47919.49
RAIL FOR LONDON LIMITED,ASSET INFORMATION SOLUTIONS LTD,2018-05-08,47795.00
LONDON BUS SERVICES LTD,ENSIGN BUS COMPANY LIMITED,2018-05-16,47500.00
LONDON UNDERGROUND LTD,MORGAN SINDALL CONST. & INFRAS. LTD,2018-05-14,47487.93
TRANSPORT TRADING LTD,LB TOWER HAMLETS,2018-04-30,47452.50
TRANSPORT TRADING LTD,LB TOWER HAMLETS,2018-04-30,47452.50
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,2018-05-25,47300.46
LUL NOMINEE BCV LIMITED,POD-TRAK LTD,2018-05-11,47088.67
