Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TFL CORPORATE,SALESFORCE,Data Hosting Email Design And Transmission Inc SMS,1001\5109342336,22 Jun 2018,"198,471.47",
TUBE LINES LTD,SCHWEERBAU GMBH & CO.KG,Hire Plant & Equipment,791429,01 Jun 2018,"197,274.00",
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109328909,13 Jun 2018,"195,586.24",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109332810,06 Jun 2018,"194,929.48",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109329017,30 May 2018,"194,774.70",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109329842,01 Jun 2018,"194,302.03",
DOCKLANDS LIGHT RAILWAY,DYER & BUTLER LTD,Civil Engineering Construction Works,1012\5109335781,20 Jun 2018,"194,041.57",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109330137,06 Jun 2018,"191,708.38",
TRANSPORT TRADING LTD,CAPITAL & COUNTIES CG LIMITED,Commercial Property Rent,1004\1901659013,20 Jun 2018,"190,625.00",
CYCLE HIRE SCHEME,CSTS LTD,Concession Maintenance Charge,1016\5109321989,11 Jun 2018,"190,596.88",
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900203858,18 Jun 2018,"190,572.47",
LUL NOMINEE SSL LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1031\5109320551,30 May 2018,"187,197.30",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109317034,11 Jun 2018,"187,044.00",
LONDON UNDERGROUND LTD,SPENCE LIMITED,MR Construction Costs,1005\5109339840,20 Jun 2018,"186,471.40",
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LIMITED,Road Maintenance,1002\5109328845,30 May 2018,"184,564.65",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109338013,14 Jun 2018,"182,947.10",
SURFACE TRANSPORT CORP,NETWORK RAIL,Contracted Services - Highway Bridges,1002\5109322143,06 Jun 2018,"182,670.00",
TRANSPORT TRADING LTD,EXCEET CARD AUSTRIA GMBH,Ticket & Pass Production,1004\5109325933,29 May 2018,"181,800.00",
RAIL FOR LONDON LIMITED,AXON SOLUTIONS LTD,Computer Software,1020\5109309178,13 Jun 2018,"181,315.00",
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Rail Replacement Service Costs,1006\1900040785,11 Jun 2018,"177,850.30",
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109326310,01 Jun 2018,"177,695.33",
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109326480,18 Jun 2018,"173,903.15",
LONDON UNDERGROUND LTD,LYNCH I.E.I. LIMITED,MR Construction Costs,1005\5109335575,20 Jun 2018,"173,129.70",
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5109326302,30 May 2018,"169,286.58",
LUL NOMINEE SSL LIMITED,LOMBARD,Civil Engineering Construction Works,1031\5109333715,13 Jun 2018,"169,066.16",
TRANSPORT TRADING LTD,ASK,Ticket & Pass Production,1004\5109316727,18 Jun 2018,"168,600.00",
LUL NOMINEE SSL LIMITED,SSE CONTRACTING,Civil Engineering Construction Works,1031\5109339814,20 Jun 2018,"167,657.05",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Plant & Equipment Purchases,1020\5109289965,13 Jun 2018,"164,081.84",
LONDON UNDERGROUND LTD,SIEMENS,Traction Current,1005\5109340010,18 Jun 2018,"161,429.45",
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109323465,13 Jun 2018,"161,026.84",
SURFACE TRANSPORT CORP,ATKINS LIMITED,Research & Study Fees,1002\5109328872,20 Jun 2018,"160,284.98",
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109321391,11 Jun 2018,"160,144.45",
TFL CORPORATE,DELOITTE & TOUCHE LLP,Management & Support Consultancy,1001\5109317680,01 Jun 2018,"159,256.50",
LUL NOMINEE SSL LIMITED,STOCKTON ENGINEERING MANAGEMENT LTD,Civil Engineering Construction Works,1031\5109339226,15 Jun 2018,"157,230.00",
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900040917,22 Jun 2018,"157,062.46",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004\1901659163,31 May 2018,"156,909.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109316952,11 Jun 2018,"155,870.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109316968,11 Jun 2018,"155,870.00",
LUL NOMINEE BCV LIMITED,CLESHAR CONTRACT SERVICES LTD,Track General Maintenance,1033\5109340658,20 Jun 2018,"154,408.35",
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109328910,13 Jun 2018,"153,220.54",
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,MR Construction Costs,1031\5109329845,01 Jun 2018,"152,601.07",
LONDON UNDERGROUND LTD,NCP SERVICES LTD,Property Development-Planning & Development Consul,1005\5109335067,11 Jun 2018,"151,162.55",
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES A13 PLC,A13 PFI Service Costs,1002\5109334418,20 Jun 2018,"150,000.00",
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Civil Engineering Construction Works,1005\5109339407,18 Jun 2018,"149,437.29",
LUL NOMINEE BCV LIMITED,MVA CONSULTANCY GROUP,Maintenance Materials,1033\5109333099,20 Jun 2018,"149,152.00",
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109327667,20 Jun 2018,"148,518.24",
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109328884,06 Jun 2018,"147,136.82",
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109339778,20 Jun 2018,"147,070.91",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901659196,31 May 2018,"146,718.00",
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Office Cleaning,1005\5109342134,20 Jun 2018,"145,446.14",
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Office Cleaning,1005\5109325764,13 Jun 2018,"145,435.72",
LUL NOMINEE BCV LIMITED,BARWIT CONTROL SYSTEMS LTD,Escalators,1033\5109338787,15 Jun 2018,"144,582.00",
LUL NOMINEE SSL LIMITED,TOTAL RAIL SOLUTIONS,Civil Engineering Construction Works,1031\5109330484,06 Jun 2018,"144,355.00",
LUL NOMINEE SSL LIMITED,HALCROW GROUP LTD,Professional Engineering Services,1031\5109319038,06 Jun 2018,"143,903.52",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HAVERING,Borough Services - Claim Against Pr Yr Accrual,1002\1900055243,11 Jun 2018,"143,442.93",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Transport Planning Consultancy & Services,1001\5109300339,06 Jun 2018,"143,083.94",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Planning & Development Consultancy,1005\5109316984,30 May 2018,"142,911.18",
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5109339842,20 Jun 2018,"142,568.44",
LUL NOMINEE SSL LIMITED,CH2M HILL UNITED KINGDOM,Civil Engineering Construction Works,1031\5109340049,20 Jun 2018,"141,857.93",
LUL NOMINEE SSL LIMITED,GPX ENGINEERING LTD,Track General Maintenance,1031\5109328569,30 May 2018,"140,511.24",
TRANSPORT TRADING LTD,SAVILLS COMMERCIAL LTD,Commercial Property Rent,1004\1901659006,20 Jun 2018,"140,000.00",
SURFACE TRANSPORT CORP,ASHURST LLP,Legal Fees,1002\5109338140,13 Jun 2018,"139,030.89",
RAIL FOR LONDON LIMITED,EDF ENERGY,Traction Current,1020\5109318138,01 Jun 2018,"138,211.34",
LONDON UNDERGROUND LTD,NCP SERVICES LTD,Property Development-Planning & Development Consul,1005\5109334645,13 Jun 2018,"138,033.05",
LONDON UNDERGROUND LTD,KONE PLC,MR Construction Costs,1005\5109329480,01 Jun 2018,"137,520.40",
TFL CORPORATE,GALLAGHER BASSETT INT LTD,Claim Settlements,1001\1900060418,01 Jun 2018,"135,983.75",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109330134,06 Jun 2018,"135,909.35",
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5109330305,15 Jun 2018,"135,447.35",
RAIL FOR LONDON LIMITED,RAIL SAFETY & STANDARDS BOARD,Management & Support Consultancy,1020\5109326382,18 Jun 2018,"135,363.94",
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5109327206,06 Jun 2018,"135,221.40",
TRANSPORT TRADING LTD,BAXTERSTOREY LTD,Caterers Service Charges,1004\5109329799,18 Jun 2018,"135,215.80",
SURFACE TRANSPORT CORP,ASITE SOLUTIONS LTD,Software Maintenance,1002\5109327274,30 May 2018,"135,000.00",
SURFACE TRANSPORT CORP,CSTS LTD,Contracted Services - Tunnels,1002\5109321622,11 Jun 2018,"134,731.43",
TFL CORPORATE,COGNIZANT TECHNOLOGY SOLUTIONS,Software Maintenance,1001\5109339164,20 Jun 2018,"134,538.00",
LONDON UNDERGROUND LTD,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1005\5109327072,30 May 2018,"134,516.49",
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109334991,13 Jun 2018,"134,133.69",
RAIL FOR LONDON LIMITED,ALAN DICK COMMS. LTD (AD COMMS),Radio Systems Equipment & Maintenance,1020\5109317824,13 Jun 2018,"134,072.76",
LUL NOMINEE SSL LIMITED,SSE PLC,Civil Engineering Construction Works,1031\5109330849,11 Jun 2018,"132,819.06",
RAIL FOR LONDON LIMITED,NETWORK RAIL,Management & Support Consultancy,1020\5109289832,20 Jun 2018,"132,547.41",
TRANSPORT TRADING LTD,THE LEISURE PASS GROUP,Ticket & Pass Production,1004\1901659460,19 Jun 2018,"132,021.68",
TUBE LINES LTD,CLESHAR CONTRACT SERVICES LTD,Track Labour,791851,08 Jun 2018,"131,081.59",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109338130,15 Jun 2018,"130,838.34",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LEWISHAM,Rates,1004\1901659225,31 May 2018,"130,815.00",
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Building Maintenance & Repairs,1005\5109323279,11 Jun 2018,"130,084.96",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109319193,18 Jun 2018,"129,839.45",
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Variable Track Access Charges,1005\5109334164,11 Jun 2018,"129,380.45",
RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,Professional Engineering Services,1020\5109322872,13 Jun 2018,"128,855.98",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109315022,30 May 2018,"128,800.00",
TRANSPORT TRADING LTD,BAXTERSTOREY LTD,Caterers Service Charges,1004\5109329193,01 Jun 2018,"126,992.88",
LONDON BUS SERVICES LTD,PROVENTIA EMISSION CONTROL OY,Purchases from TTL Properties Limited,1006\5109312142,29 May 2018,"126,700.00",
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Highway Bridges,1002\5109332760,20 Jun 2018,"126,377.96",
TUBE LINES LTD,M J QUINN INTEGRATED SERVICES,Sub-Contractor,791679,01 Jun 2018,"126,111.22",
TRANSPORT TRADING LTD,LAMBERT SMITH HAMPTON,Commercial Property Rent,1004\1901659003,20 Jun 2018,"125,946.13",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900055110,30 May 2018,"125,586.53",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109303070,06 Jun 2018,"125,416.07",
SURFACE TRANSPORT CORP,ASHURST LLP,Legal Fees,1002\5109338139,13 Jun 2018,"124,924.01",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109301850,11 Jun 2018,"124,696.00",
DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,Professional Engineering Services,1012\5109333804,11 Jun 2018,"124,155.00",
LUL NOMINEE SSL LIMITED,HALCROW GROUP LTD,Professional Engineering Services,1031\5109329037,04 Jun 2018,"123,245.63",
LONDON UNDERGROUND LTD,ARK SIGNALLING CONSULTANCY,Professional Engineering Services,1005\5109329251,01 Jun 2018,"122,835.50",
TRANSPORT TRADING LTD,INSTANT OFFICES MANAGED LLP,Commercial Property Rent,1004\1901659030,14 Jun 2018,"122,157.00",
TFL CORPORATE,WILKINSON EYRE ARCHITECTS,Planning & Development Consultancy,1001\5109334958,11 Jun 2018,"120,000.00",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Planning & Development Consultancy,1005\5109325574,30 May 2018,"119,461.11",
TUBE LINES LTD,LANES GROUP PLC,Maintenance,791371,30 May 2018,"119,031.74",
TUBE LINES LTD,THALES RAIL SIGNALLING SOLUTIONS,Sub-Contractor,781276,22 Jun 2018,"118,229.51",
TRANSPORT TRADING LTD,GVA GRIMLEY LTD,Commercial Property Rent,1004\1901658995,20 Jun 2018,"118,175.00",
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,Track General Maintenance,1031\5109329190,30 May 2018,"117,661.28",
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109330887,06 Jun 2018,"117,272.96",
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109331295,06 Jun 2018,"117,272.96",
LUL NOMINEE SSL LIMITED,KN NETWORK SERVICES LTD,Civil Engineering Construction Works,1031\5109332941,06 Jun 2018,"116,013.58",
SURFACE TRANSPORT CORP,HOCHTIEF UK CONSTRUCTION LTD,Contracted Services - Roads,1002\5109326428,06 Jun 2018,"114,343.88",
LONDON UNDERGROUND LTD,DMC RAIL LTD,MR Construction Costs,1005\5109337465,13 Jun 2018,"114,258.89",
LONDON UNDERGROUND LTD,CARRAIG INVESTMENTS S.A.R.L,Civil Engineering Construction Works,1005\5109335022,15 Jun 2018,"112,680.00",
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109338103,13 Jun 2018,"112,662.46",
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5109329523,31 May 2018,"111,429.16",
LUL NOMINEE SSL LIMITED,T.R.I. CONTRACTING SERVICES LTD,MR Construction Costs,1031\5109338357,15 Jun 2018,"111,396.13",
LONDON UNDERGROUND LTD,DELATIM LIMITED,Building Maintenance & Repairs,1005\5109330122,06 Jun 2018,"111,005.51",
TFL CORPORATE,OVE ARUP & PARTNERS LTD,Planning & Development Consultancy,1001\5109302829,06 Jun 2018,"109,513.86",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109317030,11 Jun 2018,"109,109.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109317230,11 Jun 2018,"109,109.00",
LUL NOMINEE SSL LIMITED,MCNEALY BROWN LTD,MR Construction Costs,1031\5109329795,01 Jun 2018,"109,017.76",
TFL CORPORATE,SALESFORCE,Data Hosting Email Design And Transmission Inc SMS,1001\5109342337,22 Jun 2018,"108,000.00",
LUL NOMINEE SSL LIMITED,RMCON,IT Consultancy,1031\5109323357,15 Jun 2018,"108,000.00",
LONDON UNDERGROUND LTD,THALES RAIL SIGNALLING SOLUTIONS,Civil Engineering Construction Works,1005\5109334496,20 Jun 2018,"107,473.80",
TRANSPORT TRADING LTD,WORKMAN FACILITIES MANAGEMENT LTD,Commercial Property Rent,1004\1901658959,20 Jun 2018,"106,896.00",
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109330831,20 Jun 2018,"106,129.17",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901659205,31 May 2018,"105,678.00",
TFL CORPORATE,CSC COMPUTER SCIENCE,Manage IT Services,1001\5109172584,13 Jun 2018,"105,000.00",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109328927,11 Jun 2018,"104,645.82",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109335158,14 Jun 2018,"104,645.82",
LONDON UNDERGROUND LTD,MORGAN SINDALL CONST. & INFRAS. LTD,MR Construction Costs,1005\5109342220,20 Jun 2018,"104,422.12",
TUBE LINES LTD,M J QUINN INTEGRATED SERVICES,Sub-Contractor,791680,01 Jun 2018,"103,726.00",
LUL NOMINEE SSL LIMITED,HYDER CONSULTING (UK) LTD,Planning & Development Consultancy,1031\5109330265,01 Jun 2018,"102,833.39",
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109318235,01 Jun 2018,"102,783.46",
LONDON UNDERGROUND LTD,NCCT LTD,Building Maintenance & Repairs,1005\5109338117,15 Jun 2018,"102,686.56",
TRANSPORT TRADING LTD,LONDON BOROUGH OF CROYDON,Rates,1004\1901659142,31 May 2018,"102,600.00",
SURFACE TRANSPORT CORP,TYCO FIRE & INTEGRATED SOLUTIONS,Traffic Signals,1002\5109329120,30 May 2018,"102,481.82",
RAIL FOR LONDON LIMITED,DMA,Professional Engineering Services,1020\5109340678,19 Jun 2018,"102,090.00",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5109334334,20 Jun 2018,"102,076.36",
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Civil Engineering Construction Works,1005\5109329408,13 Jun 2018,"101,914.04",
RAIL FOR LONDON LIMITED,TECHNOFRAME LLP,Vehicle Repairs & Maintenance,1020\5109306664,08 Jun 2018,"101,635.00",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109322291,30 May 2018,"100,770.12",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109315681,01 Jun 2018,"100,630.10",
LUL NOMINEE SSL LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1031\5109330835,20 Jun 2018,"100,011.22",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Road Maintenance,1002\5109328868,30 May 2018,"99,324.26",
LUL NOMINEE SSL LIMITED,DELATIM LIMITED,MR Construction Costs,1031\5109333829,11 Jun 2018,"99,128.06",
RAIL FOR LONDON LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1020\5109329865,01 Jun 2018,"98,345.01",
RAIL FOR LONDON LIMITED,EDF ENERGY,Traction Current,1020\5109334995,20 Jun 2018,"98,315.01",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109319695,11 Jun 2018,"97,810.64",
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Long Term Charges,1005\5109303758,13 Jun 2018,"97,630.65",
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Long Term Charges,1005\5109325152,06 Jun 2018,"97,630.65",
LONDON UNDERGROUND LTD,SPECIALIST COMPLIANT COATINGS LTD,Professional Engineering Services,1005\5109335028,11 Jun 2018,"96,375.00",
LONDON UNDERGROUND LTD,CADENT GAS LIMITED,MR Construction Costs,1005\5109329198,20 Jun 2018,"95,893.59",
TUBE LINES LTD,ENGIE SERVICES LTD,Utilities,792186,13 Jun 2018,"94,485.09",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109332547,11 Jun 2018,"94,390.80",
LUL NOMINEE BCV LIMITED,LANES GROUP PLC,Building Maintenance & Repairs,1033\5109322765,13 Jun 2018,"94,374.06",
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\1900203728,06 Jun 2018,"93,914.89",
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Traction Current,1005\5109333671,20 Jun 2018,"93,894.47",
DOCKLANDS LIGHT RAILWAY,BJA CIVIL RAIL LTD,Civil Engineering Construction Works,1012\5109337935,18 Jun 2018,"93,746.94",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Vehicle Repairs & Maintenance,1006\5109325994,11 Jun 2018,"93,522.00",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109338406,18 Jun 2018,"93,347.13",
LONDON UNDERGROUND LTD,KONE PLC,MR Construction Costs,1005\5109329517,20 Jun 2018,"92,738.35",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109316927,31 May 2018,"92,452.83",
TUBE LINES LTD,TELENT COMMUNICATIONS LIMITED,Sub-Contractor,789401,20 Jun 2018,"91,867.88",
LUL NOMINEE SSL LIMITED,HA MARKS LTD,MR Construction Costs,1031\5109329812,31 May 2018,"91,301.75",
LUL NOMINEE SSL LIMITED,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1031\5109332921,20 Jun 2018,"91,083.13",
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109335225,22 Jun 2018,"91,053.78",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109332817,06 Jun 2018,"90,403.64",
TFL CORPORATE,TNS UK LTD,Research For Marketing Campaigns And Activities,1001\5109337426,20 Jun 2018,"90,300.00",
SURFACE TRANSPORT CORP,MOTT MACDONALD LIMITED,Contracted Services - Highway Bridges,1002\5109325110,13 Jun 2018,"88,666.00",
LONDON UNDERGROUND LTD,BAE SYSTEMS AEI,IT Consultancy,1005\5109314071,30 May 2018,"88,484.00",
TUBE LINES LTD,PTSG ACCESS AND SAFETY LTD,Maintenance,793077,20 Jun 2018,"88,464.00",
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Bombardier Capability Payments,1033\5109321395,11 Jun 2018,"88,355.56",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109324784,13 Jun 2018,"88,218.36",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109338127,13 Jun 2018,"88,027.06",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900055108,30 May 2018,"87,997.08",
LUL NOMINEE SSL LIMITED,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1031\5109330761,11 Jun 2018,"87,720.00",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HARROW,Borough Services - Claim Against Pr Yr Accrual,1002\1900055176,11 Jun 2018,"86,996.00",
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Management & Support Consultancy,1020\5109327356,13 Jun 2018,"86,893.86",
TRANSPORT TRADING LTD,GEMALTO UK LIMITED,Ticket & Pass Production,1004\5109317165,30 May 2018,"86,400.00",
TRANSPORT TRADING LTD,INSTANT OFFICES MANAGED LLP,Commercial Property Rent,1004\1901659027,12 Jun 2018,"86,165.00",
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5109327720,31 May 2018,"85,850.96",
TFL CORPORATE,GARDINER & THEOBALD LLP,Professional Engineering Services,1001\5109326657,20 Jun 2018,"85,329.75",
LONDON UNDERGROUND LTD,AXIS EUROPE PLC,Building Maintenance & Repairs,1005\5109291033,04 Jun 2018,"84,873.41",
TFL CORPORATE,COGNIZANT TECHNOLOGY SOLUTIONS,Software Maintenance,1001\5109339168,20 Jun 2018,"84,862.00",
TRANSPORT TRADING LTD,CBS OUTDOOR LIMITED,Purchase of Associates Loan Notes (Activity),1004\5109338100,13 Jun 2018,"84,572.07",
LUL NOMINEE SSL LIMITED,TRACKWORK LTD,Track General Maintenance,1031\5109329194,01 Jun 2018,"84,392.09",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5109334339,20 Jun 2018,"84,363.85",
SURFACE TRANSPORT CORP,CONWAY AECOM LTD,Contracted Services - Highway Bridges,1002\5109329082,30 May 2018,"83,793.95",
TUBE LINES LTD,LYNCH I.E.I. LIMITED,Sub-Contractor,791562,01 Jun 2018,"83,434.25",
LONDON BUS SERVICES LTD,ARQIVA LTD,Electrical & Electronic Engineering,1006\5109329155,30 May 2018,"82,414.00",
