Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
Balfour Beatty Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-27,336398.91
Balfour Beatty Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-11,319251.95
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,308427.14
Balfour Beatty Rail Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-03-14,291404.51
Balfour Beatty Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-20,138025.24
Balfour Beatty Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-30,137789.81
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,111894.64
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,111459.19
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-15,108020.38
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,100374.90
Balfour Beatty Rail Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-03-02,93985.92
Balfour Beatty Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-16,93628.29
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,63842.94
Balfour Beatty Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-02,54989.00
Balfour Beatty Rail Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-03-27,51524.94
Balfour Beatty Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-02,49275.50
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,48058.44
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,45946.24
Balfour Beatty Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-02,41040.00
Balfour Beatty Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-28,40766.00
Balfour Beatty Rail Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-03-02,38784.40
Balfour Beatty Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-30,37466.00
Balfour Beatty Rail Ltd,"Procurement of On Track Plant, spare parts and resources to maintain and improve the railway",On Track Plant,2017-03-15,35241.55
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-15,34711.00
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-21,34691.00
Balfour Beatty Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-15,30581.18
Balfour Beatty Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-22,27832.54
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-28,2054753.79
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-27,1828268.08
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-21,1215926.21
Babcock Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-08,1055761.21
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-17,807933.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-24,604698.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-24,602381.00
Babcock Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-27,585799.71
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-28,576537.13
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-22,572927.87
Babcock Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-03-02,546197.37
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-06,494959.36
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-28,458433.35
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-20,447580.59
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-28,445246.20
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-27,412746.70
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-03,400000.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-24,345538.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-16,323194.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-28,302582.36
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-17,292925.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-24,264530.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-17,264530.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-21,259685.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-27,225909.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-17,225333.00
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-23,209184.35
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-21,184478.11
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-23,182915.49
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-27,166128.97
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-24,160275.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-14,156450.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-17,148479.00
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-21,127626.12
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-16,125275.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-21,105246.21
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-27,99209.24
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-24,94330.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-21,93532.15
Babcock Rail Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-16,90566.95
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-20,81295.00
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-23,75822.72
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-21,72466.46
Babcock Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-27,66087.75
Babcock Rail Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-09,66003.57
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-27,63421.00
Babcock Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-03-27,60245.95
Babcock Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-03-20,53930.83
