Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
ABC Electrification Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-19,571151.11
ABC Electrification Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-23,406711.42
ABC Electrification Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-23,33896.13
ABC Electrification Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-13,31140.24
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-09,4128233.84
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-26,2981146.84
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-26,2337740.38
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-26,1863024.10
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-24,837463.62
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-25,396734.72
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-03,336826.93
Alstom Transport UK Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-19,193796.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-17,153300.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-18,152925.00
Alstom Transport UK Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-30,96898.00
Alstom Transport UK Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-30,41791.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-25,109594.05
Alstom Transport UK Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,57318.00
Alstom Transport UK Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,27250.00
Alstom Transport UK Ltd,Procurement of plant and tools to maintain and improve the railway,Plant and Tools,2017-01-03,76020.78
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-03,73280.00
Alstom Transport UK Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-18,31350.00
Amey Rail,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-25,2090776.49
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-19,2038610.33
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,1987454.00
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-19,1748873.20
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-23,926910.71
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,754110.00
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,485752.00
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,347982.00
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,332491.00
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-20,249548.48
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-20,219462.25
Amey Rail,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-25,214205.38
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-19,164692.84
Amey Rail,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-10,128835.47
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,118241.00
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-24,115201.98
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-09,105932.10
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,100383.00
Amey Rail,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-01-24,79483.92
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-25,78791.00
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-23,76226.58
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-25,69625.00
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-25,69299.00
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-25,68940.00
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-26,65065.71
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,49988.00
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-12,49008.96
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-25,47766.00
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-19,40035.56
Amey Rail,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-20,36675.39
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,35724.00
Amey Rail,Procurement of specialist services to renew and improve the railway,Track,2017-01-25,30867.00
Amey Rail,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-25,28162.74
Colas Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-11,1245732.12
Colas Rail Ltd,Procurement of signalling equipment to maintain and improve the railway,Signalling,2017-01-30,964371.90
Colas Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-06,890134.00
Colas Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-11,836252.40
Colas Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-31,706340.84
Colas Rail Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-31,577604.67
Colas Rail Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-09,555582.90
Colas Rail Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-11,542307.69
Colas Rail Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-11,492048.20
Colas Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-30,378000.00
Colas Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-26,354849.23
Colas Rail Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-05,307256.62
Colas Rail Ltd,"Procurement of On Track Machines, spare parts and resources to maintain and improve the railway",On Track Machines,2017-01-11,303516.35
Colas Rail Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-30,297181.94
Colas Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-12,284466.10
Colas Rail Ltd,Procurement of specialist services to renew and improve the railway,Track,2017-01-30,284249.46
