Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Supplier ID,Comp. reg. no,Charity Number,VCSE Grant,Payment Date,TransNo,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,FOUNDATION,Redacted,01829004,515517,Not yet available,2019-02-27,23756196,0,48885.60,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,FOUNDATION,Redacted,01829004,515517,Not yet available,2019-02-27,23736443,0,48885.60,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,MHA PONTEFRACT LIVE AT HOME SCHEME,Redacted,04043124,1083995,Not yet available,2019-02-14,23750446,1,1359.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Homecare and Other Services,SUBCAT0402,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,MHA PONTEFRACT LIVE AT HOME SCHEME,Redacted,04043124,1083995,Not yet available,2019-01-30,23729226,1,1359.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Homecare and Other Services,SUBCAT0402,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,MHA PONTEFRACT LIVE AT HOME SCHEME,Redacted,04043124,1083995,Not yet available,2019-03-15,23772642,1,1360.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Homecare and Other Services,SUBCAT0402,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2019-03-29,23756194,0,9673.48,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2019-01-03,23736441,0,9673.48,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2019-03-25,23775861,0,9722.74,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2019-01-31,23756193,1,13118.64,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2019-03-11,23736440,1,13118.64,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2019-03-22,23775860,1,13176.64,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2019-03-15,23736442,1,30186.28,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2019-03-29,23756195,1,30186.28,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2019-03-22,23775862,1,30339.72,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,HORTICARE,Redacted,02712532,1011327,Not yet available,2019-01-24,23757792,1,4086.50,Nil,Adult Service Contracts,Revenue,Environment,CAT03,Parks and Public Spaces Contractors,SUBCAT0308,Landscape Contractors & Gardening Services,47060,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,HORTICARE,Redacted,02712532,1011327,Not yet available,2019-01-24,23738546,1,4086.50,Nil,Adult Service Contracts,Revenue,Environment,CAT03,Parks and Public Spaces Contractors,SUBCAT0308,Landscape Contractors & Gardening Services,47060,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,TURNING POINT SERVICES LTD,Redacted,02166697,N/A,Not yet available,2019-02-15,23753289,1,315528.92,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Substance Misuse,SUBCAT0604,Addiction Rehabilitation & Treatment,15698,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,TURNING POINT SERVICES LTD,Redacted,02166697,N/A,Not yet available,2019-02-15,23753560,1,315528.92,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Substance Misuse,SUBCAT0604,Addiction Rehabilitation & Treatment,15698,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,ST ANNES COMMUNITY SERVICES,Redacted,01089026,502224,Not yet available,2019-02-14,23772524,1,15497.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,ST ANNES COMMUNITY SERVICES,Redacted,01089026,502224,Not yet available,2019-01-16,23729100,1,15497.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,ST ANNES COMMUNITY SERVICES,Redacted,01089026,502224,Not yet available,2019-02-14,23734505,1,15497.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,ST ANNES COMMUNITY SERVICES,Redacted,01089026,502224,Not yet available,2019-01-16,23778820,1,15497.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Housing Provision and Services,SUBCAT0405,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WAKEFIELD CITY & DISTRICT SOCIETY FOR DEAF PEOPLE,Redacted,N/A,224944,Not yet available,2019-03-19,23751214,1,6240.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WAKEFIELD CITY & DISTRICT SOCIETY FOR DEAF PEOPLE,Redacted,N/A,224944,Not yet available,2019-01-08,23729250,1,6240.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WAKEFIELD CITY & DISTRICT SOCIETY FOR DEAF PEOPLE,Redacted,N/A,224944,Not yet available,2019-01-08,23772665,1,6240.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,PONTEFRACT FAMILY CENTRE,Redacted,04804835,1100754,Not yet available,2019-01-29,23757799,1,9660.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,PONTEFRACT FAMILY CENTRE,Redacted,04804835,1100754,Not yet available,2019-01-29,23738547,1,9660.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2019-02-08,23729221,1,9166.67,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2019-02-08,23750441,1,9166.67,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2019-02-08,23772635,1,9166.67,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2019-02-08,23756197,1,10969.88,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2019-02-08,23736444,1,10969.88,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,6,Housing Services,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2019-02-08,23775864,1,10969.88,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialised Health and Wellbeing Services,SUBCAT0407,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WAKEFIELD & DISTRICT CARERS ASSOCIATION,Redacted,03143673,1053295,Not yet available,2019-02-08,23738549,1,30271.65,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Homecare and Other Services,SUBCAT0402,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WAKEFIELD & DISTRICT CARERS ASSOCIATION,Redacted,03143673,1053295,Not yet available,2019-02-08,23757810,1,30271.65,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Homecare and Other Services,SUBCAT0402,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,HOME START WAKEFIELD & DISTRICT,Redacted,05208262,1105617,Not yet available,2019-01-21,23753364,1,5833.32,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Helplines - Family,98758,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,HOME START WAKEFIELD & DISTRICT,Redacted,05208262,1105617,Not yet available,2019-01-21,23731437,1,5833.40,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Helplines - Family,98758,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,YORKSHIRE MESMAC,Redacted,02958336,1040407,Not yet available,2019-01-07,23757797,1,39202.50,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Helplines - Sexuality and Sexual,98763,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,THE PENDERELS TRUST LIMITED,Redacted,03560335,1073513,Not yet available,2019-03-22,23750452,1,13664.77,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,THE PENDERELS TRUST LIMITED,Redacted,03560335,1073513,Not yet available,2019-03-20,23729237,1,13664.77,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,THE PENDERELS TRUST LIMITED,Redacted,03560335,1073513,Not yet available,2019-02-11,23772656,1,13664.77,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WELL WOMEN CENTRE,Redacted,05206205,1107523,Not yet available,2019-03-04,23729253,1,5592.50,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Helplines - Other,98764,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WELL WOMEN CENTRE,Redacted,05206205,1107523,Not yet available,2019-03-26,23751219,1,5592.50,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Helplines - Other,98764,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WELL WOMEN CENTRE,Redacted,05206205,1107523,Not yet available,2019-03-19,23772671,1,5592.50,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Helplines - Other,98764,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,N/A,N/A,Not yet available,2019-03-22,23729235,1,71666.66,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,N/A,N/A,Not yet available,2019-03-25,23750448,1,71666.66,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,N/A,N/A,Not yet available,2019-03-14,23772651,1,71666.74,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,"CGL (CHANGE, GROW, LIVE)",Redacted,03861209,1079327,Not yet available,2019-01-02,23749571,1,59039.50,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Substance Misuse,SUBCAT0604,Drug Misuse - Advice & Counselling,28465,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,"CGL (CHANGE, GROW, LIVE)",Redacted,03861209,1079327,Not yet available,2019-01-02,23757821,1,59039.50,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Substance Misuse,SUBCAT0604,Drug Misuse - Advice & Counselling,28465,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,DONCASTER & BASSETLAW TEACHING FT NHS,Redacted,N/A,N/A,Not yet available,2019-03-06,23762109,1,753.88,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,DONCASTER & BASSETLAW TEACHING FT NHS,Redacted,N/A,N/A,Not yet available,2019-01-16,23753420,1,1095.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,DONCASTER & BASSETLAW TEACHING FT NHS,Redacted,N/A,N/A,Not yet available,2019-02-13,23731478,1,3820.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WAKEFIELD DISTRICT SIGHT AID,Redacted,07432897,1140483,Not yet available,2019-03-06,23751217,1,743.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WAKEFIELD DISTRICT SIGHT AID,Redacted,07432897,1140483,Not yet available,2019-03-06,23729251,1,743.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,WAKEFIELD DISTRICT SIGHT AID,Redacted,07432897,1140483,Not yet available,2019-03-06,23772668,1,743.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,ALZHEIMERS SOCIETY,Redacted,02115499,296645,Not yet available,2019-03-13,23750436,1,8860.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,ALZHEIMERS SOCIETY,Redacted,02115499,296645,Not yet available,2019-03-13,23729207,1,8860.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,7,Adult Social Care,ALZHEIMERS SOCIETY,Redacted,02115499,296645,Not yet available,2019-03-13,23772631,1,8901.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Specialist Support Services,SUBCAT0408,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,SPECTRUM COMMUNITY HEALTH CIC,Redacted,07300133,N/A,Not yet available,2019-01-09,23750435,1,7820.91,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Helplines - Sexuality and Sexual,98763,Not yet available
Wakefield MDC,E08000036,2019-03-31,ADULTS,P,Public Health,SPECTRUM COMMUNITY HEALTH CIC,Redacted,07300133,N/A,Not yet available,2019-02-22,23729203,1,7820.91,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Helplines - Sexuality and Sexual,98763,Not yet available
