Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated,
Corporate Resources,Premises,Energy,44023302,0,201810,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2008.77,2019-01-14,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41241663,1,201810,ALISON BLACK LTD T/A SPORTMAX,763.25,2019-01-14,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41242776,1,201810,BRENNTAG UK LTD,483.42,2019-01-31,
Corporate Resources,Supplies and Services,Catering & Provisions,41241356,1,201810,BUNZL CLEANING & HYGIENE SUPPLIES,418.18,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41241416,1,201810,INITIAL WASHROOM SOLUTIONS,428.1,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147043024,6,201810,UKACTIVE,226.78,2019-01-19,
Corporate Resources,Supplies and Services,Catering & Provisions,60176203,1,201810,BATLEYS LTD,89.62,2019-01-08,
Corporate Resources,Supplies and Services,Catering & Provisions,60176203,2,201810,BATLEYS LTD,360.8,2019-01-08,
Corporate Resources,Supplies and Services,Catering & Provisions,60176208,2,201810,HOPWELLS LTD,286.46,2019-01-08,
Corporate Resources,Supplies and Services,Catering & Provisions,60177404,1,201810,HOPWELLS LTD,431.71,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177447,1,201810,BATLEYS LTD,90.47,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177447,2,201810,BATLEYS LTD,514.27,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177455,1,201810,BATLEYS LTD,319.07,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177455,2,201810,BATLEYS LTD,186.5,2019-01-29,
Corporate Resources,Supplies and Services,Catering & Provisions,60177457,1,201810,HOPWELLS LTD,214.11,2019-01-29,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41242071,1,201810,TOCSIN SECURITY,561.47,2019-01-21,
Corporate Resources,Premises,Energy,44023299,0,201810,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1871.08,2019-01-14,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41242481,1,201810,ALISON BLACK LTD T/A SPORTMAX,472.75,2019-01-24,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44024225,0,201810,BRENNTAG UK LTD,495.78,2019-01-22,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147043024,3,201810,UKACTIVE,226.77,2019-01-19,
Corporate Resources,Premises,Energy,44023301,0,201810,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1871.08,2019-01-14,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41242441,1,201810,ALISON BLACK LTD T/A SPORTMAX,489.85,2019-01-23,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41241858,1,201810,CRYOSERVICE LTD,549.15,2019-01-21,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44024763,0,201810,AMP BIOMASS FUEL LTD T/A AMP CLEAN ENERGY,1260.00,2019-01-30,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147043024,1,201810,UKACTIVE,226.77,2019-01-19,
Corporate Resources,Premises,Energy,44023304,0,201810,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2008.77,2019-01-14,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41241581,1,201810,BRENNTAG UK LTD,644.56,2019-01-10,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147043024,4,201810,UKACTIVE,226.77,2019-01-19,
Corporate Resources,Third Party Payments,Third Party Payments,44023981,0,201810,NEWCASTLEGATESHEAD INITIATIVE,13904.17,2019-01-28,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44022848,0,201810,CRACK LTD,425,2019-01-09,
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",44022703,0,201810,NEWCASTLEGATESHEAD INITIATIVE,30000.00,2019-01-08,
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",44022738,0,201810,NEWCASTLEGATESHEAD INITIATIVE,2088.75,2019-01-08,
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,41241505,1,201810,GO GATESHEAD LTD,599,2019-01-10,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002071,0,201810,DUNSTON HILL OUT OF SCHOOL CLUB,11599.27,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002072,0,201810,CROOKHILL EARLY YEARS,20287.02,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002073,0,201810,ST MARYS DUCKPOOL PLAYGROUP,16085.55,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002075,0,201810,BUMBLE BEES PRE-SCHOOL,14285.03,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002078,0,201810,REDACTED - Personal Information,696.12,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002079,0,201810,REDACTED - Personal Information,578.83,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002080,0,201810,REDACTED - Personal Information,933.39,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002081,0,201810,VILLAGE MONTESSORI NURSERY SCHOOL,10627.62,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002084,0,201810,ST PHILIPS PRE-SCHOOL,11027.85,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002086,0,201810,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,16654.54,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002087,0,201810,ROSE VILLA DAY NURSERY,32894.72,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002088,0,201810,THE VILLAGE MONTESSORI @ WREKENTON,9768.37,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002090,0,201810,LITTLE HEARTS PRE SCHOOL,19140.69,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002091,0,201810,TIK TOK NURSERY,38445.99,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002092,0,201810,BRIDGES NURSERY,27197.73,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002093,0,201810,TRINITY CORNER NURSERY,25623.04,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002094,0,201810,SALTWELL PARK MONTESSORI NURSERY,10028.47,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002095,0,201810,VALLEY NURSERY,20604.68,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002096,0,201810,ROWLANDS GILL UNDER-5S PRE-SCHOOL,9240.99,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002097,0,201810,ST ANNE'S PRE-SCHOOL,20652.86,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002098,0,201810,CARE WITH CUDDLES,6423.45,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002100,0,201810,REDACTED - Personal Information,646.06,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002102,0,201810,REDACTED - Personal Information,945.14,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002104,0,201810,THE GATESHEAD CHEDER SCHOOL LTD,49118.78,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002105,0,201810,2ND HOME CHILDCARE LTD,17603.43,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002106,0,201810,KIDS 1ST DAY NURSERY - LOW FELL,44778.24,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002107,0,201810,KIBBLESWORTH ACADEMY,19319.73,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002108,0,201810,DUNSTON RIVERSIDE ACADEMY,23215.21,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002109,0,201810,BRIGHT STAR NURSERY,37949.72,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002113,0,201810,ST AGNES DAY NURSERY,26037.45,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002114,0,201810,BLAYDON YOUTH CLUB,22106.41,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002115,0,201810,WHICKHAM COTTAGE NURSERY,34500.59,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002116,0,201810,HARDMAN CENTRE,22522.33,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002117,0,201810,WILLOWS MONTESSORI NURSERY,29657.76,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002118,0,201810,BRIGHT SPARKS NURSERY,15769.80,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002119,0,201810,GROVE PRE-SCHOOL,12549.53,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002120,0,201810,CROMER AVENUE PRE-SCHOOL,27395.14,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002121,0,201810,A BROWN,1183.59,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002122,0,201810,BILL QUAY PRE SCHOOL GROUP,24088.22,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002123,0,201810,ALL SAINTS PRE-SCHOOL,7789.57,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002124,0,201810,LYNDHURST EARLY YEARS,13479.90,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002127,0,201810,TYNE VIEW PRE SCHOOL,4167.19,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002128,0,201810,2ND HOME CHILDCARE LTD,12888.64,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002129,0,201810,2ND HOME CHILDCARE @ CHOWDENE,9199.45,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002131,0,201810,REDACTED - Personal Information,559.72,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002132,0,201810,A LEWIS,1173.26,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002133,0,201810,GATESHEAD JEWISH NURSERY,126788.51,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002134,0,201810,BUSY BEES,13792.15,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002136,0,201810,TIK TOK NURSERY PELAW,8849.23,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002139,0,201810,KIDS 1ST NURSERY QE,54457.40,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002140,0,201810,DECKHAM DAY CARE CENTRE,27632.33,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002141,0,201810,HIGHFIELD DAY CARE CENTRE,9679.16,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002142,0,201810,BENSHAM GROVE DAY CARE CENTRE,18977.82,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002143,0,201810,BLAYDON DAY CARE CENTRE,13835.74,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002144,0,201810,LEAM LANE DAY CARE CENTRE,26941.02,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002146,0,201810,BANANA MOON GATESHEAD,20863.54,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002148,0,201810,STEPPING STONES DAY NURSERY,30008.07,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002149,0,201810,PRE SCHOOL LEARNING ALLIANCE (FELLING),4842.66,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002150,0,201810,WHICKHAM PAROCHIAL PRE SCHOOL,54217.95,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002160,0,201810,GROVE PRE-SCHOOL,12549.53,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002010,0,201810,DUNSTON HILL OUT OF SCHOOL CLUB,9828.00,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002011,0,201810,GATESHEAD JEWISH NURSERY SCHOOL,24024.00,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002012,0,201810,CROOKHILL EARLY YEARS,7207.20,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002013,0,201810,BUMBLE BEES PRE-SCHOOL,3931.20,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002015,0,201810,VILLAGE MONTESSORI NURSERY SCHOOL,4804.80,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002016,0,201810,ST PHILIPS PRE-SCHOOL,4204.20,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002017,0,201810,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,8608.60,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002018,0,201810,ROSE VILLA DAY NURSERY,14924.00,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002019,0,201810,THE VILLAGE MONTESSORI @ WREKENTON,8408.40,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002020,0,201810,TIK TOK NURSERY,26426.40,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002022,0,201810,BRIDGES NURSERY,15655.64,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002023,0,201810,TRINITY CORNER NURSERY,15615.60,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002024,0,201810,SALTWELL PARK MONTESSORI NURSERY,4204.20,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002025,0,201810,VALLEY NURSERY,10210.20,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002026,0,201810,ROWLANDS GILL UNDER-5S PRE-SCHOOL,2402.40,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002027,0,201810,ST ANNE'S PRE-SCHOOL,6006.00,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002028,0,201810,CARE WITH CUDDLES,3608.15,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002030,0,201810,THE GATESHEAD CHEDER SCHOOL LTD,3603.60,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002031,0,201810,2ND HOME CHILDCARE LTD,3603.60,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002032,0,201810,KIDS 1ST DAY NURSERY - LOW FELL,518.15,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002033,0,201810,BRIGHT STAR NURSERY,10647.00,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002035,0,201810,ST AGNES DAY NURSERY,600.6,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002036,0,201810,BLAYDON YOUTH CLUB,1201.20,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002037,0,201810,WHICKHAM COTTAGE NURSERY,3603.60,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002038,0,201810,ST CHADS COMMUNITY PROJECT,2566.20,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002039,0,201810,WHICKHAM COMM.CENTRE PLAYGROUP,1441.44,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002040,0,201810,WILLOWS MONTESSORI NURSERY,2493.40,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002041,0,201810,BRIGHT SPARKS NURSERY,1601.60,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002042,0,201810,ALL SAINTS PRE-SCHOOL,4204.20,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002043,0,201810,LYNDHURST EARLY YEARS,6508.32,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002044,0,201810,TYNE VIEW PRE SCHOOL,3003.00,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002045,0,201810,2ND HOME CHILDCARE LTD,4804.80,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002046,0,201810,2ND HOME CHILDCARE @ CHOWDENE,12012.00,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002047,0,201810,REDACTED - Personal Information,982.8,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002049,0,201810,GATESHEAD JEWISH NURSERY,6006.00,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002050,0,201810,BUSY BEES,3785.60,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002051,0,201810,TOTS & TODDLERS,3003.00,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002052,0,201810,TIK TOK NURSERY PELAW,10046.40,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002053,0,201810,REDACTED - Personal Information,540.54,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002054,0,201810,KIDS 1ST NURSERY QE,3627.08,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002057,0,201810,DECKHAM DAY CARE CENTRE,21621.60,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002058,0,201810,HIGHFIELD DAY CARE CENTRE,10810.80,2019-01-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6002059,0,201810,BENSHAM GROVE DAY CARE CENTRE,18018.00,2019-01-09,
