Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Central Services,Supplies and Services,"Furn, Equip & Mats",43614987,2,201012,OCE IMAGISTICS (UK) LTD,685.00,2011-03-10
Central Services,Purchase of Equipment,,43615063,2,201012,INSIGHT DIRECT UK LTD,158608.08,2011-03-14
Central Services,Supplies and Services,"Licenses, Housing, Fees",43615067,2,201012,HSF TRAINING,1597.00,2011-03-16
Central Services,Purchase of Equipment,,43615115,2,201012,DELL COMPUTER CORPORATION LTD,747.23,2011-03-14
Central Services,Purchase of Equipment,,43615116,2,201012,COMTECH TELECOMMUNICATIONS LTD,1203.65,2011-03-14
Central Services,Purchase of Equipment,,43615116,3,201012,COMTECH TELECOMMUNICATIONS LTD,1472.00,2011-03-14
Central Services,Supplies and Services,Miscellaneous Supplies,43615124,2,201012,SUPPLIES TEAM LTD,451.14,2011-03-14
Central Services,Supplies and Services,Comms & Computing,43615337,2,201012,INSIGHT DIRECT UK LTD,424.07,2011-03-14
Central Services,Purchase of Equipment,,43615346,2,201012,DELL COMPUTER CORPORATION LTD,3205.25,2011-03-14
Central Services,Supplies and Services,Miscellaneous Supplies,43615348,2,201012,SUPPLIES TEAM LTD,1306.20,2011-03-14
Central Services,Supplies and Services,Miscellaneous Supplies,43615358,2,201012,SUPPLIES TEAM LTD,558.22,2011-03-11
Central Services,Consultants,,43615420,2,201012,4C STRATEGIES LTD,9300.00,2011-03-14
Central Services,Purchase of Equipment,,43615425,2,201012,DELL COMPUTER CORPORATION LTD,2241.69,2011-03-14
Central Services,Supplies and Services,Comms & Computing,43615486,3,201012,SYSCAP LEASING LTD,4380.07,2011-03-14
Central Services,Supplies and Services,Comms & Computing,43615486,4,201012,SYSCAP LEASING LTD,146.86,2011-03-14
Central Services,Supplies and Services,Comms & Computing,43615636,2,201012,DATA DESIGN SERVICES LTD,500.00,2011-03-14
Central Services,Employees,Indirect Employee Expenses,43615654,2,201012,QA LTD,566.00,2011-03-14
Central Services,Employees,Indirect Employee Expenses,43615657,2,201012,QA LTD,566.00,2011-03-14
Central Services,Supplies and Services,"Furn, Equip & Mats",43615658,2,201012,BANK OF SCOTLAND,2995.00,2011-03-14
Central Services,Employees,Indirect Employee Expenses,43615659,2,201012,QA LTD,5100.00,2011-03-14
Central Services,Supplies and Services,"Furn, Equip & Mats",43615660,2,201012,PERFECT COLOURS,505.00,2011-03-14
Central Services,Supplies and Services,"Printing, Stationery etc",43615674,2,201012,ANTALIS MCNAUGHTON LTD,1378.60,2011-03-14
Central Services,Supplies and Services,"Printing, Stationery etc",43615675,1,201012,STATEX PRESS NORTHERN LTD,7670.00,2011-03-14
Central Services,Supplies and Services,"Printing, Stationery etc",43615676,2,201012,SPRINT FINISH LTD,2586.00,2011-03-14
Central Services,Supplies and Services,Miscellaneous Supplies,43615718,2,201012,REDACTED - Personal Information,420.00,2011-03-14
Central Services,Supplies and Services,"Printing, Stationery etc",43615721,3,201012,IG LETTERING DESIGNS,250.00,2011-03-14
Central Services,Supplies and Services,Miscellaneous Supplies,43615721,4,201012,IG LETTERING DESIGNS,1150.00,2011-03-14
Central Services,Supplies and Services,"Printing, Stationery etc",43615730,2,201012,HIPPO CREATIVE SOLTUIONS,1140.00,2011-03-14
Central Services,Supplies and Services,"Licenses, Housing, Fees",43615731,2,201012,GATESHEAD COLLEGE,990.00,2011-03-14
Central Services,Supplies and Services,Comms & Computing,43615888,2,201012,CIVICA LTD,10000.00,2011-03-15
Central Services,Supplies and Services,Comms & Computing,43615891,2,201012,DELL COMPUTER CORPORATION LTD,733.23,2011-03-15
Central Services,Purchase of Equipment,,43615912,2,201012,INSIGHT DIRECT UK LTD,2172.69,2011-03-15
Central Services,Purchase of Equipment,,43615927,2,201012,DELL COMPUTER CORPORATION LTD,11644.38,2011-03-15
Central Services,Purchase of Equipment,,43616091,2,201012,INSIGHT DIRECT UK LTD,1310.08,2011-03-15
Central Services,Purchase of Equipment,,43616096,2,201012,CIVICA LTD,6355.00,2011-03-15
Central Services,Purchase of Equipment,,43616117,2,201012,INSIGHT DIRECT UK LTD,653.18,2011-03-15
Central Services,Supplies and Services,Comms & Computing,43616131,2,201012,O2 (UK) LTD,627.00,2011-03-15
Central Services,Purchase of Equipment,,43616135,2,201012,VIRGIN MEDIA BUSINESS,15730.00,2011-03-15
Central Services,Supplies and Services,Miscellaneous Supplies,43616161,2,201012,SIGNS EXPRESS LTD,1998.00,2011-03-16
Central Services,Supplies and Services,Miscellaneous Supplies,43616163,2,201012,SIGNS EXPRESS LTD,995.00,2011-03-16
Central Services,Supplies and Services,Comms & Computing,43616171,2,201012,NATIONAL LEAFLET COMPANY,6569.25,2011-03-15
Central Services,Purchase of Equipment,,43616230,2,201012,INNOVATION FIRST TRADING INC,881.28,2011-03-15
Central Services,Supplies and Services,Miscellaneous Supplies,43616347,2,201012,NATIONAL LEAFLET COMPANY,422.96,2011-03-16
Central Services,Supplies and Services,"Grants, Contribs & Subs",43616504,1,201012,NEWCASTLE CITY COUNCIL,5447.78,2011-03-17
Central Services,Supplies and Services,"Licenses, Housing, Fees",43616678,2,201012,NORTHUMBRIA UNIVERSITY,500.00,2011-03-17
Central Services,Supplies and Services,"Furn, Equip & Mats",43616985,2,201012,ANTALIS MCNAUGHTON LTD,1446.00,2011-03-18
Central Services,Supplies and Services,"Furn, Equip & Mats",43617055,2,201012,XEROX OFFICE SUPPLIES LTD,382.00,2011-03-18
Central Services,Supplies and Services,"Furn, Equip & Mats",43617068,2,201012,INKLAND LTD,377.98,2011-03-18
Central Services,Supplies and Services,"Furn, Equip & Mats",43617070,2,201012,ANTALIS MCNAUGHTON LTD,2028.80,2011-03-18
Central Services,Supplies and Services,"Furn, Equip & Mats",43617076,2,201012,INKLAND LTD,361.49,2011-03-18
Central Services,Supplies and Services,"Printing, Stationery etc",43617077,2,201012,SPD LTD,528.00,2011-03-18
Central Services,Supplies and Services,"Furn, Equip & Mats",43617082,2,201012,ANTALIS MCNAUGHTON LTD,964.00,2011-03-18
Central Services,Supplies and Services,"Furn, Equip & Mats",43617083,2,201012,ANTALIS MCNAUGHTON LTD,735.50,2011-03-18
Central Services,Supplies and Services,"Licenses, Housing, Fees",43617085,2,201012,FIRSTASSIST SERVICES LIMITED,1026.00,2011-03-18
Central Services,Purchase of Equipment,,43617244,2,201012,CIVICA LTD,76500.00,2011-03-22
Central Services,Supplies and Services,Comms & Computing,43617246,2,201012,SURECLOUD LIMITED,1875.00,2011-03-28
Central Services,Supplies and Services,Miscellaneous Supplies,43617319,2,201012,RETOX DIGITAL LIMITED,350.00,2011-03-21
Central Services,Supplies and Services,"Printing, Stationery etc",43617327,2,201012,CANON (UK) LTD,412.78,2011-03-21
Central Services,Supplies and Services,"Licenses, Housing, Fees",43617331,3,201012,CITY OF SUNDERLAND,4315.47,2011-03-21
Central Services,Supplies and Services,"Licenses, Housing, Fees",43617334,3,201012,CITY OF SUNDERLAND,4315.47,2011-03-21
Central Services,Supplies and Services,"Licenses, Housing, Fees",43617337,3,201012,CITY OF SUNDERLAND,4315.47,2011-03-21
Central Services,Supplies and Services,"Licenses, Housing, Fees",43617344,3,201012,CITY OF SUNDERLAND,4315.47,2011-03-21
Central Services,Supplies and Services,"Licenses, Housing, Fees",43617348,3,201012,CITY OF SUNDERLAND,4474.47,2011-03-21
Central Services,Supplies and Services,"Licenses, Housing, Fees",43617354,2,201012,TREATMENT SOLUTIONS,4099.33,2011-03-21
Central Services,Supplies and Services,Advertising,43617371,2,201012,RECITE,2000.00,2011-03-21
Central Services,Purchase of Equipment,,43617541,2,201012,INSIGHT DIRECT UK LTD,11305.48,2011-03-22
Central Services,Supplies and Services,Comms & Computing,43617653,2,201012,INSIGHT DIRECT UK LTD,8575.60,2011-03-22
Central Services,Supplies and Services,Comms & Computing,43617656,2,201012,INSIGHT DIRECT UK LTD,948.00,2011-03-22
Central Services,Supplies and Services,"Printing, Stationery etc",43617729,2,201012,CLAVERING STATIONERS,518.00,2011-03-22
Central Services,Works,,43617736,2,201012,APROGRAPH SIGN SYSTEMS LTD,480.00,2011-03-22
Central Services,Supplies and Services,"Printing, Stationery etc",43617745,2,201012,SIGN PRO LTD,1424.00,2011-03-22
Central Services,Supplies and Services,"Printing, Stationery etc",43617747,2,201012,SIGN PRO LTD,406.50,2011-03-22
Central Services,Supplies and Services,"Printing, Stationery etc",43617750,2,201012,SIGN PRO LTD,2320.00,2011-03-22
Central Services,Supplies and Services,"Printing, Stationery etc",43617751,2,201012,STATEX PRESS NORTHERN LTD,507.00,2011-03-22
Central Services,Supplies and Services,"Printing, Stationery etc",43617752,2,201012,DSI BILLING SERVICES,7947.32,2011-03-22
Central Services,Supplies and Services,"Printing, Stationery etc",43617753,2,201012,STATEX PRESS NORTHERN LTD,8043.00,2011-03-22
Central Services,Supplies and Services,"Printing, Stationery etc",43617755,2,201012,STATEX PRESS NORTHERN LTD,1099.00,2011-03-22
Central Services,Supplies and Services,"Furn, Equip & Mats",43617759,2,201012,ANTALIS MCNAUGHTON LTD,376.89,2011-03-22
Central Services,Supplies and Services,"Furn, Equip & Mats",43617761,2,201012,ANTALIS MCNAUGHTON LTD,650.00,2011-03-22
Central Services,Supplies and Services,"Furn, Equip & Mats",43617767,2,201012,ANTALIS MCNAUGHTON LTD,986.90,2011-03-22
Central Services,Supplies and Services,"Furn, Equip & Mats",43617780,2,201012,ANTALIS MCNAUGHTON LTD,964.00,2011-03-22
Central Services,Supplies and Services,"Furn, Equip & Mats",43617786,2,201012,ANTALIS MCNAUGHTON LTD,981.94,2011-03-22
Central Services,Supplies and Services,Comms & Computing,43617863,2,201012,OMNICOM IT SERVICES,444.12,2011-03-22
Central Services,Supplies and Services,Comms & Computing,43617864,2,201012,DELL COMPUTER CORPORATION LTD,942.76,2011-03-22
Central Services,Supplies and Services,Comms & Computing,43617865,2,201012,DELL COMPUTER CORPORATION LTD,539.99,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43617870,2,201012,DELL FINANCIAL SERVICES,12991.68,2011-03-23
Central Services,Supplies and Services,Comms & Computing,43617871,2,201012,DELL FINANCIAL SERVICES,1197.36,2011-03-23
Central Services,Supplies and Services,Comms & Computing,43617881,2,201012,DELL FINANCIAL SERVICES,1197.36,2011-03-22
Central Services,Supplies and Services,Comms & Computing,43617883,2,201012,DELL FINANCIAL SERVICES,1197.36,2011-03-22
Central Services,Supplies and Services,Comms & Computing,43617885,2,201012,PHOENIX SOFTWARE LTD,1139.60,2011-03-22
Central Services,Supplies and Services,"Licenses, Housing, Fees",43618208,2,201012,JM PROCUREMENT SOLUTIONS,999.99,2011-03-24
Central Services,Supplies and Services,Comms & Computing,43618288,2,201012,DAVID CASEY DISPLAYS LTD,996.00,2011-03-23
Central Services,Supplies and Services,Comms & Computing,43618356,2,201012,LANWAY CBS LTD,3249.36,2011-03-24
Central Services,Supplies and Services,"Licenses, Housing, Fees",43618378,2,201012,BOURTON GROUP LTD,3653.44,2011-03-23
Central Services,Supplies and Services,Comms & Computing,43618414,2,201012,PHOENIX SOFTWARE LTD,462.00,2011-03-24
Central Services,Supplies and Services,Comms & Computing,43618594,4,201012,PHOENIX SOFTWARE LTD,833.12,2011-03-24
Central Services,Supplies and Services,Comms & Computing,43618594,5,201012,PHOENIX SOFTWARE LTD,992.80,2011-03-24
Central Services,Purchase of Equipment,,43618594,3,201012,PHOENIX SOFTWARE LTD,6857.44,2011-03-24
Central Services,Purchase of Equipment,,43618609,2,201012,VIRGIN MEDIA BUSINESS,13206.12,2011-03-24
Central Services,Supplies and Services,Miscellaneous Supplies,43618667,2,201012,SUPPLIES TEAM LTD,976.23,2011-03-24
Central Services,Supplies and Services,"Clothing, Uniforms & Laundry",43618813,2,201012,SLATER MENSWEAR,2765.71,2011-03-25
Central Services,Supplies and Services,Comms & Computing,43618851,2,201012,PHOENIX SOFTWARE LTD,985.60,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43618858,2,201012,PHOENIX SOFTWARE LTD,1047.20,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43618890,2,201012,MISCO,569.89,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43618946,2,201012,OMNICOM IT SERVICES,4378.61,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43618960,2,201012,DELL COMPUTER CORPORATION LTD,425.44,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43618972,2,201012,LANWAY CBS LTD,6018.00,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43618973,2,201012,LANWAY CBS LTD,480.00,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43618975,2,201012,OMNICOM IT SERVICES,1296.48,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43618978,2,201012,LANWAY CBS LTD,12838.40,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43618982,2,201012,LANWAY CBS LTD,1646.80,2011-03-28
Central Services,Supplies and Services,Miscellaneous Supplies,43618986,2,201012,JB SKILLCARE LTD,576.00,2011-03-25
Central Services,Supplies and Services,Miscellaneous Supplies,43618989,2,201012,REED SPECIALIST RECRUITMENT,371.70,2011-03-25
Central Services,Supplies and Services,Comms & Computing,43619048,6,201012,CAPITA BUSINESS SERVICES LTD,910.00,2011-03-25
Central Services,Supplies and Services,Comms & Computing,43619048,4,201012,CAPITA BUSINESS SERVICES LTD,910.00,2011-03-25
Central Services,Supplies and Services,Comms & Computing,43619048,5,201012,CAPITA BUSINESS SERVICES LTD,910.00,2011-03-25
Central Services,Supplies and Services,Miscellaneous Supplies,43619049,6,201012,CAPITA BUSINESS SERVICES LTD,800.00,2011-03-25
Central Services,Supplies and Services,Miscellaneous Supplies,43619049,4,201012,CAPITA BUSINESS SERVICES LTD,762.50,2011-03-25
Central Services,Supplies and Services,Miscellaneous Supplies,43619049,5,201012,CAPITA BUSINESS SERVICES LTD,762.50,2011-03-25
Central Services,Works,,43619192,2,201012,REDIWELD RUBBER & PLASTICS LTD,2965.00,2011-03-25
Central Services,Other Costs,,43619210,2,201012,ARCHER FENCING,3129.85,2011-03-25
Central Services,Supplies and Services,Miscellaneous Supplies,43619211,2,201012,BARRY BENNETT LTD,356.25,2011-03-25
Central Services,Supplies and Services,Miscellaneous Supplies,43619211,3,201012,BARRY BENNETT LTD,121.50,2011-03-25
Central Services,Supplies and Services,Comms & Computing,43619326,2,201012,CAPITA SOFTWARE SERVICES,1200.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619373,2,201012,PRESTIGE DATA FILES LTD,500.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619375,2,201012,SPD LTD,8688.00,2011-03-28
Central Services,Supplies and Services,"Furn, Equip & Mats",43619379,2,201012,WOOTTON PRINTING SERVICES,393.00,2011-03-28
Central Services,Supplies and Services,"Furn, Equip & Mats",43619381,2,201012,ANTALIS MCNAUGHTON LTD,964.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619391,2,201012,SPRINT FINISH LTD,583.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619392,2,201012,STATEX PRESS NORTHERN LTD,695.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619393,2,201012,SPRINT FINISH LTD,353.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619394,2,201012,STATEX PRESS NORTHERN LTD,1321.00,2011-03-28
Central Services,Supplies and Services,"Furn, Equip & Mats",43619406,2,201012,XEROX OFFICE SUPPLIES LTD,382.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619408,2,201012,SPD LTD,1711.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619409,2,201012,SPD LTD,2680.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619412,2,201012,SPD LTD,5741.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619413,2,201012,SPD LTD,1138.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619415,2,201012,SPD LTD,490.00,2011-03-28
Central Services,Supplies and Services,"Printing, Stationery etc",43619421,2,201012,STATEX PRESS NORTHERN LTD,7267.00,2011-03-28
Central Services,Supplies and Services,"Furn, Equip & Mats",43619430,2,201012,ANTALIS MCNAUGHTON LTD,964.00,2011-03-28
Central Services,Supplies and Services,Comms & Computing,43619445,2,201012,RED GATE SOFTWARE LTD,1613.98,2011-03-28
Central Services,Supplies and Services,"Licenses, Housing, Fees",43619502,2,201012,VIRGIN MEDIA BUSINESS,10900.00,2011-03-28
Central Services,Supplies and Services,Miscellaneous Supplies,43619659,2,201012,SUPPLIES TEAM LTD,588.24,2011-03-28
Central Services,Supplies and Services,Miscellaneous Supplies,43619659,3,201012,SUPPLIES TEAM LTD,0.00,2011-03-28
Central Services,Supplies and Services,Advertising,43619866,2,201012,NCJ MEDIA LTD,792.00,2011-03-29
Central Services,Supplies and Services,Comms & Computing,43619940,2,201012,XN LEISURE SYSTEMS LIMITED,1347.50,2011-03-29
Central Services,Supplies and Services,"Printing, Stationery etc",43620000,2,201012,BAKERSHAW PRINT LTD,787.00,2011-03-29
Central Services,Purchase of Equipment,,43620324,4,201012,INSIGHT DIRECT UK LTD,326.59,2011-03-30
Central Services,Supplies and Services,Comms & Computing,43620337,2,201012,INSIGHT DIRECT UK LTD,2766.42,2011-03-30
Central Services,Purchase of Equipment,,43620344,2,201012,DELL COMPUTER CORPORATION LTD,2377.32,2011-03-30
Central Services,Supplies and Services,Comms & Computing,43620444,2,201012,STRAND ELECTORAL MANAGEMENT SERVICES LTD,5250.00,2011-03-30
