Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Central Services,Supplies and Services,Miscellaneous Supplies,43611604,2,201011,SPG PROMOTIONS LTD,802.00,2011-02-22
Central Services,Consultants,,43611605,2,201011,4C STRATEGIES LTD,4650.00,2011-02-23
Central Services,Supplies and Services,"Furn, Equip & Mats",43611608,2,201011,PERFECT COLOURS,673.00,2011-02-22
Central Services,Purchase of Equipment,,43611623,2,201011,DELL COMPUTER CORPORATION LTD,45360.00,2011-02-23
Central Services,Supplies and Services,Comms & Computing,43611730,2,201011,OMNICOM IT SERVICES,960.54,2011-02-23
Central Services,Supplies and Services,Comms & Computing,43611810,2,201011,DELL COMPUTER CORPORATION LTD,1466.46,2011-02-23
Central Services,Supplies and Services,Comms & Computing,43611818,2,201011,BMG SYSTEMS,1775.00,2011-02-23
Central Services,Supplies and Services,Comms & Computing,43611819,2,201011,BMG SYSTEMS,1775.00,2011-02-23
Central Services,Supplies and Services,"Licenses, Housing, Fees",43611865,2,201011,PINSENT MASONS,25088.10,2011-02-25
Central Services,Supplies and Services,Comms & Computing,43611975,2,201011,COMPUTERLAND UK PLC,6627.60,2011-02-25
Central Services,Supplies and Services,Comms & Computing,43611979,2,201011,UNITED CARLTON OFFICE SYSTEMS,883.00,2011-02-25
Central Services,Supplies and Services,Comms & Computing,43611999,2,201011,DELL FINANCIAL SERVICES,3637.32,2011-02-25
Central Services,Supplies and Services,"Licenses, Housing, Fees",43612009,2,201011,PINSENT MASONS,55143.58,2011-02-25
Central Services,Supplies and Services,Miscellaneous Supplies,43612025,2,201011,ADT FIRE & SECURITY PLC,2980.00,2011-02-24
Central Services,Supplies and Services,"Licenses, Housing, Fees",43612032,2,201011,NCJ MEDIA LTD,445.50,2011-02-24
Central Services,Supplies and Services,Comms & Computing,43612198,2,201011,DELL COMPUTER CORPORATION LTD,364.32,2011-02-25
Central Services,Supplies and Services,Comms & Computing,43612199,2,201011,DELL COMPUTER CORPORATION LTD,552.48,2011-02-25
Central Services,Supplies and Services,Comms & Computing,43612201,2,201011,CAPITA BUSINESS SERVICES LTD,4500.00,2011-02-25
Central Services,Supplies and Services,Miscellaneous Supplies,43612262,2,201011,RETOX DIGITAL LIMITED,892.00,2011-02-25
Central Services,Supplies and Services,Miscellaneous Supplies,43612271,2,201011,RETOX DIGITAL LIMITED,800.00,2011-02-25
Central Services,Supplies and Services,"Licenses, Housing, Fees",43612550,2,201011,OUTCOMES UK LTD,5143.00,2011-02-28
Central Services,Employees,Agency Staff,60091078,63,201011,COMENSURA LTD,544.64,2011-02-02
Central Services,Employees,Agency Staff,60091078,15,201011,COMENSURA LTD,596.44,2011-02-02
Central Services,Employees,Agency Staff,60091078,21,201011,COMENSURA LTD,749.97,2011-02-02
Central Services,Employees,Agency Staff,60091078,54,201011,COMENSURA LTD,759.55,2011-02-02
Central Services,Employees,Agency Staff,60091078,2,201011,COMENSURA LTD,924.12,2011-02-02
Central Services,Employees,Agency Staff,60091078,58,201011,COMENSURA LTD,469.99,2011-02-02
Central Services,Employees,Agency Staff,60091078,60,201011,COMENSURA LTD,76.80,2011-02-02
Central Services,Employees,Agency Staff,60091079,61,201011,COMENSURA LTD,544.64,2011-02-09
Central Services,Employees,Agency Staff,60091079,2,201011,COMENSURA LTD,596.44,2011-02-09
Central Services,Employees,Agency Staff,60091079,8,201011,COMENSURA LTD,749.97,2011-02-09
Central Services,Employees,Agency Staff,60091079,52,201011,COMENSURA LTD,759.57,2011-02-09
Central Services,Employees,Agency Staff,60091079,14,201011,COMENSURA LTD,974.95,2011-02-09
Central Services,Employees,Agency Staff,60091079,31,201011,COMENSURA LTD,964.89,2011-02-09
Central Services,Employees,Agency Staff,60091079,51,201011,COMENSURA LTD,53.41,2011-02-09
Central Services,Employees,Agency Staff,60091079,55,201011,COMENSURA LTD,479.33,2011-02-09
Central Services,Employees,Agency Staff,60091080,36,201011,COMENSURA LTD,496.80,2011-02-17
Central Services,Employees,Agency Staff,60091080,0,201011,COMENSURA LTD,596.44,2011-02-17
Central Services,Employees,Agency Staff,60091080,29,201011,COMENSURA LTD,749.97,2011-02-17
Central Services,Employees,Agency Staff,60091080,49,201011,COMENSURA LTD,759.56,2011-02-17
Central Services,Employees,Agency Staff,60091080,46,201011,COMENSURA LTD,974.94,2011-02-17
Central Services,Employees,Agency Staff,60091080,60,201011,COMENSURA LTD,1005.66,2011-02-17
Central Services,Employees,Agency Staff,60091080,2,201011,COMENSURA LTD,41.49,2011-02-17
Central Services,Employees,Agency Staff,60091080,8,201011,COMENSURA LTD,413.96,2011-02-17
Central Services,Employees,Agency Staff,60091081,13,201011,COMENSURA LTD,544.64,2011-02-23
Central Services,Employees,Agency Staff,60091081,29,201011,COMENSURA LTD,749.97,2011-02-23
Central Services,Employees,Agency Staff,60091081,34,201011,COMENSURA LTD,596.44,2011-02-23
Central Services,Employees,Agency Staff,60091081,48,201011,COMENSURA LTD,759.57,2011-02-23
Central Services,Employees,Agency Staff,60091081,3,201011,COMENSURA LTD,974.94,2011-02-23
Central Services,Employees,Agency Staff,60091081,46,201011,COMENSURA LTD,924.12,2011-02-23
Central Services,Employees,Agency Staff,60091081,10,201011,COMENSURA LTD,498.00,2011-02-23
Central Services,Employees,Agency Staff,60091081,16,201011,COMENSURA LTD,43.89,2011-02-23
Central Services,Supplies and Services,Comms & Computing,73109434,7,201011,NORTHGATEARINSO,9278.75,2011-02-28
Central Services,Supplies and Services,Comms & Computing,73109434,8,201011,NORTHGATEARINSO,19700.50,2011-02-28
Central Services,Supplies and Services,Comms & Computing,73109434,9,201011,NORTHGATEARINSO,375.00,2011-02-28
Central Services,Supplies and Services,Comms & Computing,73109434,10,201011,NORTHGATEARINSO,4421.75,2011-02-28
Central Services,Supplies and Services,Other Running Costs,73109434,11,201011,NORTHGATEARINSO,42259.00,2011-02-28
Community Based Services,Third Party Payments,Third Party Payments,42199128,6,201011,ALLIED HEALTHCARE GROUP LTD,267.13,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199128,4,201011,ALLIED HEALTHCARE GROUP LTD,61746.77,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199128,7,201011,ALLIED HEALTHCARE GROUP LTD,3951.19,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199128,5,201011,ALLIED HEALTHCARE GROUP LTD,9930.76,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199128,8,201011,ALLIED HEALTHCARE GROUP LTD,38.96,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199130,6,201011,CAREMARK,311.64,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199130,8,201011,CAREMARK,667.80,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199130,4,201011,CAREMARK,21987.91,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199130,7,201011,CAREMARK,267.12,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199130,5,201011,CAREMARK,4307.31,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199136,2,201011,ALLIED HEALTHCARE GROUP LTD,1438.55,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199138,7,201011,CAREWATCH CARE SERVICES LTD,1911.58,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199138,8,201011,CAREWATCH CARE SERVICES LTD,3455.90,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199138,9,201011,CAREWATCH CARE SERVICES LTD,1558.23,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199138,5,201011,CAREWATCH CARE SERVICES LTD,43827.29,2011-02-18
Community Based Services,Third Party Payments,Third Party Payments,42199138,6,201011,CAREWATCH CARE SERVICES LTD,9279.66,2011-02-18
Community Based Services,Premises,Rent,42206121,2,201011,REDACTED - Personal Information,475.00,2011-02-08
Community Based Services,Other Costs,,42206228,2,201011,FREELIFT LTD,2375.00,2011-02-02
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42206311,2,201011,FRIENDS OF RYTON LIBRARY,500.00,2011-02-02
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42206312,2,201011,BLAYDON YOUTH CLUB,3070.00,2011-02-02
Community Based Services,Transport,Public Transport and Taxi Fares,42206338,2,201011,REDACTED - Personal Information,510.00,2011-02-01
Community Based Services,Transport,Public Transport and Taxi Fares,42206343,2,201011,WILSONS OF WHICKHAM,720.00,2011-02-01
Community Based Services,Transport,Public Transport and Taxi Fares,42206346,4,201011,SCHOOL CONTRACTS AGENCY,1340.00,2011-02-01
Community Based Services,Transport,Contract Hire,42206486,2,201011,REDACTED - Personal Information,1830.00,2011-02-01
Community Based Services,Other Costs,,42206530,2,201011,REDACTED - Personal Information,500.00,2011-02-04
Community Based Services,Works,,42206539,2,201011,TURNEY-WYLDE (CONST) LTD,116510.06,2011-02-02
Community Based Services,Supplies and Services,"Printing, Stationery etc",42206570,2,201011,LYRECO UK LTD,5957.71,2011-02-02
Community Based Services,Premises,Fixtures & Fittings,42206588,2,201011,TUNSTALL HEALTHCARE (UK) LTD,7494.00,2011-02-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42206591,2,201011,A1 TRADE WINDOWS,2127.66,2011-02-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42206596,2,201011,A1 TRADE WINDOWS,2221.94,2011-02-02
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42206598,2,201011,A1 TRADE WINDOWS,2221.94,2011-02-02
Community Based Services,Other Costs,,42206617,2,201011,EASIBATHE LTD/EASIACCESS SOLUTIONS,4386.27,2011-02-03
Community Based Services,Other Costs,,42206618,2,201011,EASIBATHE LTD/EASIACCESS SOLUTIONS,2498.54,2011-02-03
Community Based Services,Other Costs,,42206631,2,201011,EASIBATHE LTD/EASIACCESS SOLUTIONS,1671.69,2011-02-03
Community Based Services,Third Party Payments,Third Party Payments,42206632,2,201011,RICHMOND FELLOWSHIP,2174.64,2011-02-02
Community Based Services,Other Costs,,42206634,2,201011,FREELIFT LTD,2280.00,2011-02-03
Community Based Services,Third Party Payments,Third Party Payments,42206638,2,201011,R N I B,4442.16,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206641,2,201011,RICHMOND FELLOWSHIP,2174.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206642,2,201011,R N I B,4442.16,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206644,2,201011,RICHMOND FELLOWSHIP,940.96,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206646,2,201011,GAINFORD CARE HOMES LTD,44297.06,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206647,2,201011,RICHMOND FELLOWSHIP,504.09,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206648,2,201011,GAINFORD CARE HOMES LTD,44163.19,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206649,2,201011,GAINFORD CARE HOMES LTD,45243.62,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206651,2,201011,GAINFORD CARE HOMES LTD,45572.21,2011-02-02
Community Based Services,Supplies and Services,"Printing, Stationery etc",42206654,2,201011,CANON (UK) LTD,451.04,2011-02-02
Community Based Services,Supplies and Services,"Printing, Stationery etc",42206656,2,201011,TRINITY MIRROR PRINTING NEWCASTLE LTD,620.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206659,2,201011,RICHMOND FELLOWSHIP,2174.64,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206663,2,201011,REDACTED - Personal Information,700.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206665,2,201011,RICHMOND FELLOWSHIP,2174.64,2011-02-02
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42206736,2,201011,REDACTED - Personal Information,1254.69,2011-02-02
Community Based Services,Transport,Contract Hire,42206750,11,201011,BURNOPFIELD TAXIS,1032.00,2011-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,42206750,14,201011,BURNOPFIELD TAXIS,127.50,2011-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,42206750,15,201011,BURNOPFIELD TAXIS,195.00,2011-02-03
Community Based Services,Other Costs,,42206811,2,201011,FREELIFT LTD,2320.00,2011-02-03
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42206816,2,201011,GATESHEAD LEAM LANE ABC,4020.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,42206838,2,201011,ENTERPRISE 5 HOUSING ASSOC,25866.88,2011-02-04
Community Based Services,Third Party Payments,Third Party Payments,42206839,2,201011,ENTERPRISE 5 HOUSING ASSOC,25866.88,2011-02-04
Community Based Services,Third Party Payments,Third Party Payments,42206841,2,201011,ENTERPRISE 5 HOUSING ASSOC,25866.88,2011-02-04
Community Based Services,Third Party Payments,Third Party Payments,42206867,2,201011,NORTHUMBRIA POLICE AUTHORITY,48794.00,2011-02-03
Community Based Services,Other Costs,,42206909,2,201011,ELLIOT HIRD & PARTNERS LTD,2330.00,2011-02-03
Community Based Services,Premises,Fixtures & Fittings,42206942,2,201011,TUNSTALL HEALTHCARE (UK) LTD,417.43,2011-02-03
Community Based Services,Premises,Fixtures & Fittings,42206946,2,201011,TUNSTALL HEALTHCARE (UK) LTD,381.27,2011-02-03
Community Based Services,Premises,Fixtures & Fittings,42206953,2,201011,TUNSTALL HEALTHCARE (UK) LTD,428.11,2011-02-03
Community Based Services,Transport,Contract Hire,42207015,4,201011,AJ TAXI SERVICES,290.40,2011-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,42207015,5,201011,AJ TAXI SERVICES,80.00,2011-02-03
Community Based Services,Supplies and Services,"Printing, Stationery etc",42207023,2,201011,MOBILITY CARE SOLUTIONS LTD,404.00,2011-02-03
Community Based Services,Supplies and Services,Comms & Computing,42207037,3,201011,VODAFONE CORPORATE LTD,623.54,2011-02-04
Community Based Services,Supplies and Services,Comms & Computing,42207037,4,201011,VODAFONE CORPORATE LTD,13.82,2011-02-04
Community Based Services,Premises,Energy,42207052,2,201011,E ON,467.59,2011-02-03
Community Based Services,Transport,Car Allowances,42207074,2,201011,GATESHEAD HEALTH NHS FOUNDATION TRUST,491.73,2011-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,42207176,6,201011,CARIS COACHES,15.00,2011-02-03
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42207320,2,201011,CASH CONTROL SYSTEMS,375.00,2011-02-04
Community Based Services,Other Costs,,42207395,2,201011,ELLIOT HIRD & PARTNERS LTD,2330.00,2011-02-04
Community Based Services,Other Costs,,42207402,2,201011,REDACTED - Personal Information,3265.00,2011-02-04
Community Based Services,Supplies and Services,"Printing, Stationery etc",42207422,2,201011,DAVE SHEPPARD ASSOCIATES LTD,900.00,2011-02-03
Community Based Services,Supplies and Services,Catering & Provisions,42207427,3,201011,DBC FOODSERVICE LTD,440.89,2011-02-11
Community Based Services,Supplies and Services,Catering & Provisions,42207427,4,201011,DBC FOODSERVICE LTD,586.06,2011-02-11
Community Based Services,Supplies and Services,Catering & Provisions,42207430,3,201011,DBC FOODSERVICE LTD,572.57,2011-02-11
Community Based Services,Supplies and Services,Catering & Provisions,42207430,4,201011,DBC FOODSERVICE LTD,157.67,2011-02-11
Community Based Services,Supplies and Services,Catering & Provisions,42207463,3,201011,DBC FOODSERVICE LTD,177.34,2011-02-11
Community Based Services,Supplies and Services,Catering & Provisions,42207463,4,201011,DBC FOODSERVICE LTD,483.98,2011-02-11
Community Based Services,Supplies and Services,Catering & Provisions,42207466,3,201011,DBC FOODSERVICE LTD,262.54,2011-02-11
Community Based Services,Supplies and Services,Catering & Provisions,42207466,4,201011,DBC FOODSERVICE LTD,134.42,2011-02-11
Community Based Services,Supplies and Services,Comms & Computing,42207485,18,201011,VIRGIN MEDIA BUSINESS,40.00,2011-02-07
Community Based Services,Supplies and Services,Comms & Computing,42207485,14,201011,VIRGIN MEDIA BUSINESS,1665.00,2011-02-07
Community Based Services,Supplies and Services,Comms & Computing,42207485,26,201011,VIRGIN MEDIA BUSINESS,70.00,2011-02-07
Community Based Services,Supplies and Services,Comms & Computing,42207485,20,201011,VIRGIN MEDIA BUSINESS,70.00,2011-02-07
Community Based Services,Supplies and Services,Comms & Computing,42207485,16,201011,VIRGIN MEDIA BUSINESS,40.00,2011-02-07
Community Based Services,Supplies and Services,Comms & Computing,42207485,17,201011,VIRGIN MEDIA BUSINESS,75.00,2011-02-07
Community Based Services,Transport,Public Transport and Taxi Fares,42207588,3,201011,PAUL'S TAXI'S,840.00,2011-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,42207588,4,201011,PAUL'S TAXI'S,108.00,2011-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,42207591,5,201011,REDACTED - Personal Information,60.00,2011-02-03
Community Based Services,Transport,Public Transport and Taxi Fares,42207591,6,201011,REDACTED - Personal Information,800.00,2011-02-03
Community Based Services,Supplies and Services,Comms & Computing,42207610,18,201011,VIRGIN MEDIA BUSINESS,80.00,2011-02-07
