,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57554664,2021-09-20,2348.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57554664,2021-09-20,2348.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ESSENTIAL CARE AND SUPPORT LIMITED,57553095,2021-09-06,588.26,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57553096,2021-09-06,1668.80,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57553096,2021-09-06,923.80,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GAINFORD CARE HOMES LTD,57554666,2021-09-20,1708.76,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,694.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,723.90,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,694.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,886.92,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,886.92,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,886.92,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,886.92,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,665.19,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,555.60,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,888.96,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,949.91,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,827.05,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145344,2021-09-05,619.53,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,968.01,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,888.96,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,731.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,886.92,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,665.19,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,1157.64,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145411,2021-09-12,555.60,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,955.11,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,684.06,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,723.90,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,955.11,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,1111.20,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,694.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,1108.65,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145629,2021-09-26,1157.64,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,1111.20,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,861.18,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,1945.30,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,620.86,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GEOMETRIC RESULTS INTERNATIONAL,11145552,2021-09-19,1157.64,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57554667,2021-09-20,16880.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57554667,2021-09-20,62560.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57554667,2021-09-20,1180.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57554667,2021-09-20,2440.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57554667,2021-09-20,2360.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57554667,2021-09-20,590.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,GROVE LODGE & THE COURTYARD,57554668,2021-09-20,4948.46,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HARMONY HOUSE,57554669,2021-09-20,1050.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HAWKSBURY HOUSE LTD,57554670,2021-09-20,2524.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HERITAGE,57553097,2021-09-06,9785.28,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HERITAGE,57553097,2021-09-06,3682.62,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HESLEY GROUP,57554671,2021-09-20,18036.56,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HOLLY LODGE CARE HOME (MARIPOSA CARE GROUP LTD),57554672,2021-09-20,2488.08,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57554673,2021-09-20,5040.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57554673,2021-09-20,2124.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57554673,2021-09-20,2124.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57554673,2021-09-20,10620.00,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,INNOVATIONS,57553098,2021-09-06,6529.50,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,JACK DORMAND CARE HOME,57554674,2021-09-20,1560.92,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,KEYRING LIVING SUPPORT NETWORK,57553099,2021-09-06,1740.04,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,KINGSWAY CARE HOME,57554675,2021-09-20,1170.04,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,KINGSWAY CARE HOME,57554675,2021-09-20,2104.76,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,KISIMUL GROUP LTD,57554676,2021-09-20,11060.20,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LEARNING FOR LIFE,57553100,2021-09-06,2744.00,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LEEMING GARTH CARE HOME,57554677,2021-09-20,2227.12,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LIFEWAYS COMMUNITY CARE LIMITED,57553101,2021-09-06,4866.72,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57554678,2021-09-20,1268.81,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57554678,2021-09-20,2305.57,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57553114,2021-09-06,5239.08,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57553114,2021-09-06,1483.02,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57553114,2021-09-06,2249.28,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11145292,2021-09-06,3647.24,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11145241,2021-09-02,2735.43,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57553930,2021-09-10,19666.58,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57554678,2021-09-20,8059.11,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57554678,2021-09-20,7600.83,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57554694,2021-09-20,13402.56,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE HOUSE (GAINFORD CARE HOMES),57554679,2021-09-20,2667.12,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553093,2021-09-06,2014.62,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11145297,2021-09-06,3816.12,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11145296,2021-09-06,3871.84,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11145293,2021-09-06,1384.32,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11145294,2021-09-06,3871.84,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,11145295,2021-09-06,7743.68,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553093,2021-09-06,13581.37,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553111,2021-09-06,23537.34,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553111,2021-09-06,678.11,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553111,2021-09-06,5349.98,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553107,2021-09-06,938.71,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553102,2021-09-06,2243.28,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553107,2021-09-06,7805.36,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553102,2021-09-06,12430.72,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553107,2021-09-06,2348.94,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553107,2021-09-06,2212.54,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553107,2021-09-06,2562.63,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553102,2021-09-06,1843.12,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553102,2021-09-06,1990.96,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553111,2021-09-06,737.25,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553102,2021-09-06,1060.53,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553111,2021-09-06,4624.56,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553102,2021-09-06,3181.60,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553102,2021-09-06,8652.36,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MAKING SPACE,57553111,2021-09-06,7731.24,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57554660,2021-09-20,2348.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57554660,2021-09-20,35822.71,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57554660,2021-09-20,9461.93,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57554660,2021-09-20,3102.71,Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57554660,2021-09-20,607.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57554660,2021-09-20,2012.57,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57554660,2021-09-20,9734.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MANOR CARE HOME GROUP,57554660,2021-09-20,2428.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MEDeQUIP,55482720,2021-07-28,22070.75,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,MENCAP,55483905,2021-08-17,6637.41,Rent Of Facilities,PREMISES,RENTS,
