Date,Directorate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3071205,780.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3072992,730.03,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3065429,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3072992,730.03,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3065429,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3065429,857.01,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064918,814.17,External Placements
2016-03,People,Childrens Social Care,SWIIS FOSTER CARE LTD,3064920,771.33,External Placements
2016-03,People,Childrens Social Care,TALBOT HOUSE TRUST,3080186,57325.96,Other Supplies & Services
2016-03,People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3065209,3804.63,External Placements
2016-03,People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3065208,3614.38,External Placements
2016-03,People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3065209,3804.63,External Placements
2016-03,People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3065205,3900.42,External Placements
2016-03,People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3065205,3648.78,External Placements
2016-03,People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3065208,3381.19,External Placements
2016-03,People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3065209,3559.17,External Placements
2016-03,People,Childrens Social Care,TECHNO DIAGNOSTICS,3078694,1695,Equipment
2016-03,People,Childrens Social Care,THE EDUCATION VILLAGE,3078948,7360,Other Supplies & Services
2016-03,People,Childrens Social Care,THE LEAVING CARE COMPANY,0,6833.33,Independent Living
2016-03,People,Childrens Social Care,THE LEAVING CARE COMPANY,0,6833.33,Independent Living
2016-03,People,Childrens Social Care,THE LEAVING CARE COMPANY,0,850,Independent Living
2016-03,People,Childrens Social Care,THE RYDAL ACADEMY,3078965,920,Other Supplies & Services
2016-03,People,Childrens Social Care,THE SECRET GARDEN NURSERY,3068366,2449.75,Childcare
2016-03,People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,849.42,Client Travel Costs
2016-03,People,Childrens Social Care,TRACEY HILL TRAINING & CONSULTANCY LTD,3079090,2103.55,Employee Training Course Costs
2016-03,People,Childrens Social Care,TRAX CARE LIMITED,3079570,5500,External Placements
2016-03,People,Childrens Social Care,TRAX CARE LIMITED,3079570,24357.14,External Placements
2016-03,People,Childrens Social Care,UNITE LTD,3078751,1916,Professional Fees & Consultancy
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073631,1212.56,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073253,559,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073256,757.88,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073249,574.24,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073568,501.12,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073326,1950,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3076168,504.3,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073565,1428,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073566,500.25,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073631,1038.73,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073028,642.72,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073248,597.76,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3072999,586.8,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073070,1440,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3072998,567,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073025,547.5,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3072996,586.8,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073000,1440,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073030,576.64,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073028,527.36,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073001,1350,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073002,747.12,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073256,557.68,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073568,626.4,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3072995,1008,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3072997,573.62,Contract Hire
2016-03,People,Childrens Social Care,UNITED TAXIS LTD,3073069,659.36,Contract Hire
2016-03,People,Childrens Social Care,VEREDUS,3072894,4025,Consultancy Fees
2016-03,People,Childrens Social Care,VIRGIN MEDIA BUSINESS LIMITED,0,5266.08,Ict Software Support & Maintenance
2016-03,People,Childrens Social Care,VIRGIN MEDIA LTD,0,5266.08,Telephone Costs
2016-03,People,Childrens Social Care,WELFARE CALL (LAC)LTD,0,9163.05,Professional Fees & Consultancy
2016-03,People,Childrens Social Care,WR EDUCATION LTD,3079761,540,Professional Fees & Consultancy
2016-03,People,Childrens Social Care,YOUNG FOUNDATION LTD,3077092,13728.57,External Placements
2016-03,People,Childrens Social Care,YOUNG FOUNDATION LTD,3076666,13728.57,External Placements
2016-03,People,Development & Commissioning,700 CLUB,0,15291.67,Private Contractors
2016-03,People,Development & Commissioning,ACTION FOR CHILDREN,3075548,2118.8,Consultancy Fees
2016-03,People,Development & Commissioning,BRITISH ASSOCIATION FOR SUPPORTED EMPLOYMENT,3079262,1500,Employee Training Course Costs
2016-03,People,Development & Commissioning,CARERS FEDERATION LIMITED,0,673.04,Other Supplies & Services
2016-03,People,Development & Commissioning,CREATIVE SUPPORT LIMITED,0,5813.13,Private Contractors
2016-03,People,Development & Commissioning,DARLINGTON YMCA FOYER,0,17165,Private Contractors
2016-03,People,Development & Commissioning,DARLINGTON YMCA FOYER,0,3895,Professional Fees & Consultancy
2016-03,People,Development & Commissioning,DISC,0,23587.58,Private Contractors
2016-03,People,Development & Commissioning,DURHAM TEES VALLEY CRC,0,9083.89,Projects
2016-03,People,Development & Commissioning,HEALTHWATCH DARLINGTON,3066432,10974.75,Other Supplies & Services
2016-03,People,Development & Commissioning,HEALTHWATCH DARLINGTON,3066432,10974.75,Other Supplies & Services
2016-03,People,Development & Commissioning,KEYRING LIVING SUPPORT NETWORK,0,1899.5,Private Contractors
2016-03,People,Development & Commissioning,ME LEARNING LTD,3079638,3500,Employee Training Course Costs
2016-03,People,Development & Commissioning,MOTT MACDONALD,3079374,6083.75,Professional Fees & Consultancy
2016-03,People,Development & Commissioning,MOTT MACDONALD,3078827,3927.7,Professional Fees & Consultancy
2016-03,People,Development & Commissioning,NATIONAL YOUTH ADVOCACY SERVICE,3079736,1311.65,Consultancy Fees
2016-03,People,Development & Commissioning,NECA SERVICES LTD,3066475,100781.25,Private Contractors
2016-03,People,Development & Commissioning,NECA SERVICES LTD,3079996,677.62,Contributions/Donations
2016-03,People,Development & Commissioning,NECA SERVICES LTD,3079434,1600,Contributions/Donations
2016-03,People,Development & Commissioning,REED BUSINESS INFORMATION LTD,3079774,5415,Employee Training Course Costs
2016-03,People,Development & Commissioning,REED BUSINESS INFORMATION LTD,3079775,4750,Employee Training Course Costs
2016-03,People,Development & Commissioning,SAFEGUARDING TRAINING SOLUTIIONS,3065222,525,Employee Training Course Costs
2016-03,People,Development & Commissioning,SIGNIS GROUP,3078691,910,Employee Training Course Costs
2016-03,People,Development & Commissioning,SIGNIS GROUP,3078690,4740,Employee Training Course Costs
2016-03,People,Development & Commissioning,SIGNIS GROUP,3079451,8250,Ict Software Support & Maintenance
2016-03,People,Development & Commissioning,SYD STRIKE TRAINING SOLUTIONS,3075659,1040,Employee Training Course Costs
2016-03,People,Development & Commissioning,THE COMMISSION FOR LOCAL ADMINISTRATION IN ENGLAND,3078099,3225,Employee Training Course Costs
2016-03,People,Development & Commissioning,WM MORRISON (D'TON) ENTERPRISE TRUST,3078872,4500,Hospitality & Room Hire
2016-03,Balance Sheet,Balance Sheet,CA TRAFFIC,3076567,662,General Debits
2016-03,Balance Sheet,Balance Sheet,NORTHERN POWERGRID (NORTHEAST) LTD,3070520,1096.69,General Debits
2016-03,Balance Sheet,Balance Sheet,RIDER INDUSTRIAL & SPECIALIST CLEANING,3078493,565,General Debits
2016-03,Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3079398,688,Other Establishments
2016-03,Capital,Capital,A BUCKLER (HAULAGE) LTD,3077349,16396,Payments Main Contractor - Non Dlo
2016-03,Capital,Capital,BRITISH GAS SERVICES LTD,3060598,37545.25,Other Contractor Payments
2016-03,Capital,Capital,MIDDLESBROUGH BOROUGH COUNCIL,3078507,2004.5,Fees - Other
2016-03,Capital,Capital,MIDDLESBROUGH BOROUGH COUNCIL,3078153,5141.62,Traffic Signals
2016-03,Capital,Capital,NEPRO LIMITED,3072561,7327.5,Consultants - Other
2016-03,Capital,Capital,THEATRE HULLABALOO,0,4000,Fees - Other
2016-03,Capital,Capital,THEATRE HULLABALOO,0,7662.68,Fees - Other
2016-03,Capital,Capital,THEATRESEARCH LTD,3075229,4636.41,Consultants - Other
2016-03,Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3065567,86585.8,Payments Main Contractor - Non Dlo
