Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-07-01,4040903,43571,8345.68,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040904,43572,3171.00,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2016-07-01,4040904,43572,3149.90,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040905,43573,985.54,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-07-01,4040906,43574,741.46,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9230,CCSP TRANSPORT,2016-07-01,4040907,37398,763.00,SHEFFIELD COMMUNITY TRANSPORT,296356,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040908,43575,274.18,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040909,43576,2521.08,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2016-07-01,4040910,43578,7211.40,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2016-07-01,4040911,43579,3066.92,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-07-01,4040911,43579,3059.68,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-07-01,4040912,43581,1552.36,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-07-01,4040913,43582,1552.36,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2016-07-01,4040914,37399,342.00,SHEFFIELD COMMUNITY TRANSPORT,296356,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2016-07-01,4040915,DC27,5798.20,HOMELIFE LEEDS LTD,633247,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9230,CCSP TRANSPORT,2016-07-01,4040916,37382,403.20,SHEFFIELD COMMUNITY TRANSPORT,296356,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9230,CCSP TRANSPORT,2016-07-01,4040922,37387,851.20,SHEFFIELD COMMUNITY TRANSPORT,296356,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-07-01,4040924,3059315,1560.48,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2016-07-01,4040924,3059315,1000.80,MENCAP HOMECARE,361858,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9230,CCSP TRANSPORT,2016-07-01,4040927,37391,377.40,SHEFFIELD COMMUNITY TRANSPORT,296356,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040930,1540,1717.22,REDACTED PERSONAL DATA,558028,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040931,1541,277.00,REDACTED PERSONAL DATA,558028,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040932,1542,988.00,REDACTED PERSONAL DATA,558028,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040933,1543,386.43,REDACTED PERSONAL DATA,558028,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040934,1544,979.30,REDACTED PERSONAL DATA,558028,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040935,1545,795.00,REDACTED PERSONAL DATA,558028,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,FUNDED NURSING CARE (IN,2016-07-01,4040936,2016-06-19,425.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2016-07-01,4040936,2016-06-19,6786.20,AFFINITY TRUST,565909,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040937,2164,803.60,REDACTED PERSONAL DATA,569157,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040938,2165,688.80,REDACTED PERSONAL DATA,569157,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040940,2200,387.44,REDACTED PERSONAL DATA,569157,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040941,2220,803.60,REDACTED PERSONAL DATA,569157,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040942,2221,688.80,REDACTED PERSONAL DATA,569157,,HOME CARE SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2016-07-01,4040943,2551,570.00,SPECTRUM ACTIVE NOT FOR PROFIT,533308,,TRAINING CENTRES
SHEFFIELD CITY COUNCIL,CYPF,39284,INDEPENDENT FOSTER PLACE U16,9270,INDEPENDENT FOSTERING,2016-07-01,4040822,59706A,300.00,REDACTED PERSONAL DATA,401813,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39284,INDEPENDENT FOSTER PLACE U16,9270,INDEPENDENT FOSTERING,2016-07-01,4040823,630190997,2043.00,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39405,SEMI INDEPENDENT LIVING,9270,INDEPENDENT FOSTERING,2016-07-01,4040825,25330,2562.89,REDACTED PERSONAL DATA,521940,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39405,SEMI INDEPENDENT LIVING,9270,CARELEAVERS ACCOMMODATION,2016-07-01,4040828,4969,3800.00,TWENTY FOUR SEVEN,364408,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39405,SEMI INDEPENDENT LIVING,9270,CARELEAVERS ACCOMMODATION,2016-07-01,4040829,620980,7869.29,NORTHERN LIFE CARE LTD T/A UBU,207163,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,CYPF,39428,INDEPENDENT RES PLACEMENTS U16,9270,INDEPENDENT RESIDENTIAL PMENT,2016-07-01,4040830,621379,390.00,NORTHERN LIFE CARE LTD T/A UBU,207163,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,CYPF,39405,SEMI INDEPENDENT LIVING,9270,CARELEAVERS ACCOMMODATION,2016-07-01,4040831,11998,4800.00,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,CYPF,39006,UASC/ASYLUM 16-17,6210,RENTS,2016-07-01,4040832,12063,3200.00,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,CYPF,39428,INDEPENDENT RES PLACEMENTS U16,9270,INDEPENDENT RESIDENTIAL PMENT,2016-07-01,4040833,12123,3990.00,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,CYPF,39213,EAST SA - CIN S17,9280,CONTACT,2016-07-01,4040870,12261,300.30,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,CYPF,39213,EAST SA - CIN S17,9280,CONTACT,2016-07-01,4040871,12262,290.70,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
SHEFFIELD CITY COUNCIL,CYPF,39147,PREVENTION & SUPPORT - CDT,9270,CARELEAVERS INDEPENDENT LIVING,2016-07-01,4040882,25171,2250.00,BURTON STREET PROJECT,342774,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-07-01,4040805,J1545118 170716,3494.12,SUSASH GB LTD T/A EAGLE HOUSE,361977,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-07-01,4040805,J1545118 170716,20384.00,SUSASH GB LTD T/A EAGLE HOUSE,361977,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2016-07-01,4040805,J1545118 170716,1684.00,SUSASH GB LTD T/A EAGLE HOUSE,361977,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,44001,PURCHASING,9210,CONTINUING NURSING CARE,2016-07-01,4040805,J1545118 170716,10771.20,SUSASH GB LTD T/A EAGLE HOUSE,361977,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-07-01,4040805,J1545118 170716,18057.16,SUSASH GB LTD T/A EAGLE HOUSE,361977,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-07-01,4040806,J1545154 170716,1668.00,PARK LANE HEALTHCARE MOORGATE,362023,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-07-01,4040807,J1552158 170716,3573.43,ROSEBERRY CARE CENTRES GB LTD,368334,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-07-01,4040807,J1552158 170716,6694.28,ROSEBERRY CARE CENTRES GB LTD,368334,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-07-01,4040808,J1559004 170716,1620.00,JASMIN COURT NURSING HOME,361764,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2016-07-01,4040809,J1559009 170716,2342.65,NEWFIELD NURSING HOME,361980,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2016-07-01,4040809,J1559009 170716,9704.14,NEWFIELD NURSING HOME,361980,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2016-07-01,4040810,J1561212 170716,74928.43,SHIREBROOK FIELDS CARE HOME,362105,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,42034,PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2016-07-01,4040811,J1564058 170716,2575.16,LINCOLNSHIRE HOUSE ASSOCIATION,634862,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-07-01,4040812,J1564061 170716,10612.29,NIGHTINGALES RES HOME,361897,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2016-07-01,4040813,J1564062 170716,1142.71,HADDON COURT NURSING HOME,361916,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-07-01,4040814,J1564030 190616,346.29,THE WHITE HOUSE CARE HOME,362083,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-07-01,4040815,J1564031 190616,401.00,SWALLOWNEST CARE HOME,361827,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-07-01,4040816,J1564032 190616,962.29,COUNTRY COURT CARE HOMES LTD,361754,,RESIDENTIAL CARE HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-07-01,4040817,J1564033 190616,625.00,BROOMGROVE TRUST NURSING,361755,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-07-01,4040818,J1564035 190616,546.43,ASCOT LODGE CARE HOME,362118,,NURSING HOMES
SHEFFIELD CITY COUNCIL,COMMUNITIES,46039,ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2016-07-01,4040819,J1564036 190616,661.57,LOGINI CARE SOLUTIONS LTD,368328,,NURSING HOMES
SHEFFIELD CITY COUNCIL,CYPF,39212,CARELEAVER SUPPORT,9440,CARELEAVERS,2016-07-01,4040948,61/F16,400.00,THE FURNIVAL,397971,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,CYPF,39212,CARELEAVER SUPPORT,9440,CARELEAVERS,2016-07-01,4040949,777,300.00,ROUNDABOUT LTD,316572,,HOSTELS
SHEFFIELD CITY COUNCIL,CYPF,39212,CARELEAVER SUPPORT,9440,CARELEAVERS,2016-07-01,4040950,780,300.00,ROUNDABOUT LTD,316572,,HOSTELS
SHEFFIELD CITY COUNCIL,CYPF,39212,CARELEAVER SUPPORT,9440,CARELEAVERS,2016-07-01,4040953,785,300.00,ROUNDABOUT LTD,316572,,HOSTELS
SHEFFIELD CITY COUNCIL,CYPF,39212,CARELEAVER SUPPORT,9270,CARELEAVERS INDEPENDENT LIVING,2016-07-01,4040991,19120,1029.42,FOSTERING OPTIONS LIMITED,633045,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39532,EARLY YEARS SEN TEAM,8440,FEE EXPENSES,2016-07-04,4041704,ERS INVOICE140296,416.00,EARLY STEPS NSRY & CHILDRENS CENTRE,311860,,NURSERY SCHOOLS
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-07-04,4041711,ERS INVOICE140303,3885.00,REDACTED PERSONAL DATA,632432,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-07-04,4041712,ERS INVOICE140304,3776.00,G B ALLEN,204993,,PLUMBERS
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-07-04,4041713,ERS INVOICE140305,3806.00,WOODSEATS PLUMBING CO LTD,209595,,PLUMBERS
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-07-04,4041714,ERS INVOICE140306,10000.00,CHALLENGER PROPERTY CO LTD,633319,,PROPERTY MAINTENANCE & REPAIRS
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-07-04,4041715,ERS INVOICE140307,4697.43,REDACTED PERSONAL DATA,629373,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-07-04,4041716,ERS INVOICE140308,2592.00,CLARK & PARTNERS LTD,203928,,DISABILITY EQUIPMENT - MNFRS &
SHEFFIELD CITY COUNCIL,PLACE,25078,ECCLESALL WOODS SAWMILL SITE,8260,WOODLAND DEVELOPMENT EXPENSES,2016-07-04,4041717,ERS INVOICE140309,300.00,SAMANTHA PEARCE,516872,,CANE GOODS & BASKETWARE
SHEFFIELD CITY COUNCIL,COMMUNITIES,49005,NATIONAL ASSISTANCE CONTRACT,6210,RENTS,2016-07-04,4041729,ERS INVOICE140321,375.00,TAPTON ESTATES PROPERTIES LTD,449360,,PROPERTY & ESTATE MANAGEMENT
SHEFFIELD CITY COUNCIL,COMMUNITIES,49005,NATIONAL ASSISTANCE CONTRACT,6210,RENTS,2016-07-04,4041760,ERS INVOICE140351,410.00,MR R L WILLEY,622704,,ACCOMMODATION AGENCIES - RESID
SHEFFIELD CITY COUNCIL,RESOURCES,19347,CLAIMS,8740,PUBLIC LIABILITY,2016-07-04,4041848,ERS INVOICE140352,1000.00,REDACTED PERSONAL DATA,633741,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,RESOURCES,19347,CLAIMS,8740,EMPLOYERS LIABILITY,2016-07-04,4041849,ERS INVOICE140353,5299.03,ASONS SOLICITORS LIMITED,591695,,SOLICITORS
SHEFFIELD CITY COUNCIL,COMMUNITIES,49005,NATIONAL ASSISTANCE CONTRACT,6210,RENTS,2016-07-04,4041850,ERS INVOICE140354,390.00,MU PROPERTIES,583024,,LETTING AGENTS
SHEFFIELD CITY COUNCIL,RESOURCES,19347,CLAIMS,8740,EMPLOYERS LIABILITY,2016-07-04,4041851,ERS INVOICE140355,360.00,TRADE UNION LEGAL LLP,615489,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,COMMUNITIES,49005,NATIONAL ASSISTANCE CONTRACT,6210,RENTS,2016-07-04,4041858,ERS INVOICE140362,336.61,ARCHES HOUSING LIMITED,366877,,"HOUSING ASSOCIATIONS, SOCIETIE"
SHEFFIELD CITY COUNCIL,PLACE,97334,DISABLED GRANTS,1165,NC&A OTHER,2016-07-04,4017322,15110045,350.00,KIER SERVICES MAINTENANCE EAST (KSME),591748,,CONSTRUCTION CONTRACTORS - GEN
SHEFFIELD CITY COUNCIL,COMMUNITIES,44012,PARTNERSHIP & GRANT AID MH,9160,PARTNERSHIP CONTRACTS,2016-07-04,4024629,MHPH06,5390.00,SHEFFIELD CHINESE COMMUNITY CENTRE,582956,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,COMMUNITIES,49387,PERFORMANCE PLANNING,8270,SUBSCRIPTIONS,2016-07-04,4025286,4478,19658.97,HOUSEMARK LTD,551424,,EDUCATIONAL TRAINING PROVIDERS
SHEFFIELD CITY COUNCIL,CYPF,38188,YOUTH SERVICE,9120,OTHER AGENCIES,2016-07-04,4031777,SAYIT/SCCLGBT/SEPT-MARCH,14583.33,SHEENA AMOS YOUTH TRUST,315721,,YOUTH ORGANISATIONS & CENTRES
SHEFFIELD CITY COUNCIL,CYPF,31073,CYP FACILITIES MGMT,8510,ICT SUPPORT BROUGHT IN,2016-07-04,4032395,RINV/00001581,203487.47,SHEFFIELD LEP LTD,482230,,LOCAL GOVERNMENT
SHEFFIELD CITY COUNCIL,PLACE,28152,BUSINESS IMPROVEMENT DIST-LDV,8440,FEE EXPENSES,2016-07-04,4034114,48671,930.17,SHEFFIELD CHAMBER OF COMMERCE & INDUSTRY,296349,,CHAMBERS OF COMMERCE
SHEFFIELD CITY COUNCIL,RESOURCES,15215,CORPORATE ROOM BOOKINGS,8440,FEE EXPENSES,2016-07-04,4035217,23809,602.00,ST MARY'S (CONFERENCE & CATERING) LTD,376186,,CATERERS
SHEFFIELD CITY COUNCIL,PLACE,94108,SITE GALLERY IMPROVMENTS,1161,NC&A MAIN CONTRACT,2016-07-04,4035674,4264,40000.00,SITE GALLERY (MAP) LTD,208479,,GALLERIES
SHEFFIELD CITY COUNCIL,CYPF,32042,MUSIC EDUCATION HUBS 2012-15,6210,RENTS,2016-07-04,4036500,2016-06-16,310.00,THE OLD RECTORY,459937,,GUEST HOUSES
SHEFFIELD CITY COUNCIL,PLACE,23036,CORONIAL SERVICES,8550,OTHER SERVICES,2016-07-04,4036917,4000458817/5000037149,3086.34,SHEFFIELD TEACHING HOSPITALS NHS TRUST,299675,,HOSPITALS
SHEFFIELD CITY COUNCIL,RESOURCES,15204,PFI 1,6150,ELECTRICITY,2016-07-04,4038341,SCC1036,50362.40,PYRAMID SCHOOLS SHEFFIELD LTD,324404,,LEASING SERVICES
SHEFFIELD CITY COUNCIL,RESOURCES,15204,PFI 1,6220,RATES,2016-07-04,4038341,SCC1036,22290.45,PYRAMID SCHOOLS SHEFFIELD LTD,324404,,LEASING SERVICES
SHEFFIELD CITY COUNCIL,RESOURCES,15204,PFI 1,6270,SERVICE / PFI UNITARY CHARGE,2016-07-04,4038341,SCC1036,956684.50,PYRAMID SCHOOLS SHEFFIELD LTD,324404,,LEASING SERVICES
SHEFFIELD CITY COUNCIL,RESOURCES,15204,PFI 1,8440,FEE EXPENSES,2016-07-04,4038341,SCC1036,40333.40,PYRAMID SCHOOLS SHEFFIELD LTD,324404,,LEASING SERVICES
SHEFFIELD CITY COUNCIL,CYPF,36022,SCHOOL DRINKING MILK,8140,GROCERIES,2016-07-04,4038416,12,17651.68,MEDINA CAPITAL DAIRY CO LTD,524568,,DAIRIES
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,14020,PERFORMANCE & RESEARCH,8350,MISCELLANEOUS EXPENSES,2016-07-04,4039022,7259,397.00,CHESHIRE WOODLANDS LIMITED,635206,,ENVIRONMENTAL CONSULTANTS
SHEFFIELD CITY COUNCIL,CYPF,39516,DISABLED ACCESS ADAPTATIONS,8010,EQUIPMENT PURCHASE AND REPAIR,2016-07-04,4039052,2591517424,29911.50,PHONAK GROUP LTD,338091,,HEARING AIDS
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,13001,PUBLIC HEALTH - DPH,9030,HEALTH,2016-07-04,4039062,2017-005,7791.66,SHEFFIELD OCCUPATIONAL HEALTH ADVISORY S,581987,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,POLICY PERFORMANCE AND COMMS,13001,PUBLIC HEALTH - DPH,9120,OTHER AGENCIES,2016-07-04,4039079,2017-006,3187.50,SHEFFIELD OCCUPATIONAL HEALTH ADVISORY S,581987,,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD CITY COUNCIL,RESOURCES,15215,CORPORATE ROOM BOOKINGS,8440,FEE EXPENSES,2016-07-04,4039281,95154,784.00,THE WORKSTATION,208994,,TRADE UNIONS
SHEFFIELD CITY COUNCIL,PLACE,25076,SHEFFIELD HOMES TREES,6370,GROUNDS MTCE AND ARBORICULTURE,2016-07-04,4039301,65,1115.00,J B HIBBERD LIMITED,510434,,TREE WORK & FORESTRY SERVICES
SHEFFIELD CITY COUNCIL,COMMUNITIES,49364,SUPPORTED HOUSING,8050,ELECTRICAL GOODS,2016-07-04,4039317,CMD2638736,3299.00,DOMESTIC APPLIANCE DISTRIBUTORS,527171,,ELECTRICAL GOODS - SALES
SHEFFIELD CITY COUNCIL,PLACE,97147,ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2016-07-04,4039895,SIP-159519,4141.62,THYSSENKRUPP ENCASA,627802,,LIFT MNFRS
SHEFFIELD CITY COUNCIL,CYPF,33108,AMBITIONS - SHEFFIELD,9120,OTHER AGENCIES,2016-07-04,4039925,3334,2670.00,ZEST,507419,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,CYPF,33108,AMBITIONS - SHEFFIELD,9120,OTHER AGENCIES,2016-07-04,4039927,3346,2710.00,ZEST,507419,,SOCIAL SERVICES
SHEFFIELD CITY COUNCIL,PLACE,97147,ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2016-07-04,4040019,SIP-160203,1537.56,THYSSENKRUPP ENCASA,627802,,LIFT MNFRS
SHEFFIELD CITY COUNCIL,PLACE,97147,ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2016-07-04,4040020,SIP-159520,1866.40,THYSSENKRUPP ENCASA,627802,,LIFT MNFRS
SHEFFIELD CITY COUNCIL,CYPF,38193,LOWFIELD,9120,OTHER AGENCIES,2016-07-04,4040028,16094,31513.08,HB SPORTS SURFACES LTD,632816,,SPORTS EQUIPMENT MNFRS & DISTR
