Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-05-06,601411598,960.00,0.00,960.00,Motor Insurers Bureau (Mib),Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-06,1600687998,124296.31,20716.05,103580.26,Nps Electrical Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-06,1600687986,4764.24,0.00,4764.24,Places For People Living+ Ltd,People (Childrens) Service Group,Pmts Reg Soc l'lords,
Salford City Council,2022-05-06,1600687987,4764.24,0.00,4764.24,Places For People Living+ Ltd,People (Childrens) Service Group,Pmts Reg Soc l'lords,
Salford City Council,2022-05-06,1600687988,4764.24,0.00,4764.24,Places For People Living+ Ltd,People (Childrens) Service Group,Pmts Reg Soc l'lords,
Salford City Council,2022-05-06,1600687989,4764.24,0.00,4764.24,Places For People Living+ Ltd,People (Childrens) Service Group,Pmts Reg Soc l'lords,
Salford City Council,2022-05-06,1600687403,22916.00,0.00,22916.00,Pontville School Limited,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-06,1600687411,26492.00,0.00,26492.00,Pontville School Limited,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-06,6003481883,3711.59,0.00,3711.59,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-06,6003481884,4056.15,0.00,4056.15,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-06,6003481889,8111.45,0.00,8111.45,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-06,6003481885,13203.90,0.00,13203.90,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-06,6003481888,20353.38,0.00,20353.38,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-06,6003481887,23341.40,0.00,23341.40,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-06,6003481706,24719.49,0.00,24719.49,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-06,6003481886,26209.33,0.00,26209.33,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-05-06,601411603,2820.00,470.00,2350.00,Rm Education Plc,People (Childrens) Service Group,Subscriptions,
Salford City Council,2022-05-06,601411602,23004.00,0.00,23004.00,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-06,1600687423,35583.33,0.00,35583.33,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-06,1600687433,448706.00,0.00,448706.00,Salford Royal Nhs Foundation Trust,Public Health,Payts to Agencies,
Salford City Council,2022-05-06,1600687261,182267.19,0.00,182267.19,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-06,1600687260,221040.52,0.00,221040.52,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-06,1600687559,40526.56,0.00,40526.56,The Planning Inspectorate,Place Directorate,Other Prof Fees,
Salford City Council,2022-05-06,601375425,11400.00,1900.00,9500.00,Warrington & Halton Nhs Ft,Public Health,Sals & Wags Realloc,
Salford City Council,2022-05-09,1600688040,3288.00,548.00,2740.00,Applewood Data Services Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Equip,
Salford City Council,2022-05-09,1600688023,7351.08,0.00,7351.08,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-09,1600688020,2746.20,0.00,2746.20,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-09,1600688017,4753.67,0.00,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-09,6003482190,821.66,41.97,779.69,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments,
Salford City Council,2022-05-09,6003482216,993.27,92.77,900.50,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments,
Salford City Council,2022-05-09,601411645,6210.00,1035.00,5175.00,Career Connect,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2022-05-09,601411668,1089.58,0.00,1089.58,Clarion Housing Group Ltd,People (Adults) - CHSC,Grants,
Salford City Council,2022-05-09,1600687618,71130.00,11855.00,59275.00,Curtins Consulting Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-09,601411585,665.00,0.00,665.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-09,601411749,725.00,0.00,725.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-09,601411594,743.00,0.00,743.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2022-05-09,1600688016,3816.00,0.00,3816.00,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2022-05-09,1600686810,638.40,106.40,532.00,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr,
Salford City Council,2022-05-09,1600688032,1054.19,175.70,878.49,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2022-05-09,601411799,558.00,93.00,465.00,Education Consultants,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2022-05-09,601411750,676.35,0.00,676.35,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-09,601411669,824.88,0.00,824.88,Forviva,People (Adults) - CHSC,Grants,
Salford City Council,2022-05-09,601411661,1200.00,200.00,1000.00,Global Policing Ltd,People (Childrens) Service Group,IT  Licence Fee,
Salford City Council,2022-05-09,601411665,1200.00,200.00,1000.00,Global Policing Ltd,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2022-05-09,601411670,1200.00,200.00,1000.00,Global Policing Ltd,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2022-05-09,1600688006,13230.00,0.00,13230.00,Gorse Hill Studios Creative Communi,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-09,601411667,2858.75,0.00,2858.75,Great Places Housing Association,People (Adults) - CHSC,Grants,
Salford City Council,2022-05-09,1600687884,4625.00,0.00,4625.00,Haymarket Media Group,Place Directorate,Subscriptions,
Salford City Council,2022-05-09,1600688000,1500.00,0.00,1500.00,Jp Marsh Education,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2022-05-09,601411751,826.65,0.00,826.65,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-09,1600688056,2520.00,420.00,2100.00,Lk Consult Limited,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-09,601411753,48396.84,0.00,48396.84,Local Government Association (Lga),Service Reform (Corp Bus & Transform),Subscriptions,
Salford City Council,2022-05-09,601411796,4555.20,0.00,4555.20,Marston Group Limited,Service Reform (Corp Bus & Transform),VAT Adjustment,
Salford City Council,2022-05-09,1600688057,2880.00,480.00,2400.00,Me Learning Ltd,Service Reform (Corp Bus & Transform),Training of Others,
Salford City Council,2022-05-09,1600686119,8000.00,0.00,8000.00,Project Inc,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-09,1600686094,10800.00,0.00,10800.00,Project Inc,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-09,601411615,500.40,83.40,417.00,Psi (Resources) Limited,Place Directorate,del'd kitchen formul,
Salford City Council,2022-05-09,1600688028,6250.00,0.00,6250.00,Pure Insight 1628,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-09,1600685265,912.00,152.00,760.00,Reach & Rescue Ltd,Place Directorate,nonuv Build Rp&Maint,
Salford City Council,2022-05-09,1600685261,1104.00,184.00,920.00,Reach & Rescue Ltd,Place Directorate,nonuv Build Rp&Maint,
Salford City Council,2022-05-09,601411743,920.00,0.00,920.00,Redacted Data,Place Directorate,Other Prof Fees,
Salford City Council,2022-05-09,601411641,55823.40,0.00,55823.40,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-09,601411666,1081.45,0.00,1081.45,Salix Homes Ltd,People (Adults) - CHSC,Grants,
Salford City Council,2022-05-09,1600688022,8029.34,0.00,8029.34,Salvation Army Housing Association,People (Adults) - CHSC,Payts to Agencies,
Salford City Council,2022-05-09,1600688043,519.60,86.60,433.00,Sico Europe Ltd,Place Directorate,Equipment Purchase,
Salford City Council,2022-05-09,601411650,636.00,0.00,636.00,Sms Coaching Ltd,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2022-05-09,1600688001,3000.00,500.00,2500.00,Soft Surfaces Limited,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2022-05-09,1600687745,3550.80,591.80,2959.00,Spectra Security,Place Directorate,Security Services,
Salford City Council,2022-05-09,1600687798,24301.76,4050.29,20251.47,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2022-05-09,1600685002,-4805.20,0.00,-4805.20,T/A The Marlowe School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-09,1600686173,2519.20,0.00,2519.20,T/A The Marlowe School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-09,1600688059,4361.80,0.00,4361.80,T/A The Marlowe School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-05-09,1600687614,15000.00,0.00,15000.00,The Bolton Impact Trust,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2022-05-09,601411649,954.00,159.00,795.00,The Training Company,People (Childrens) Service Group,Training expenses,
Salford City Council,2022-05-09,601411651,954.00,159.00,795.00,The Training Company,People (Childrens) Service Group,Training expenses,
Salford City Council,2022-05-09,1600687667,26264.40,4377.40,21887.00,Treske Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-09,601411752,671.55,0.00,671.55,Wasp Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2022-05-09,1600688029,6986.68,1164.45,5822.23,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2022-05-09,601411653,7000.00,0.00,7000.00,Wigan Council,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2022-05-10,6003483452,602.70,0.00,602.70,21 C C Group,Service Reform (Corp Bus & Transform),Other Professional Fees,
Salford City Council,2022-05-10,6003483360,29584.15,0.00,29584.15,Abbeydale Nursing Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2022-05-10,6003483798,2106.65,0.00,2106.65,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2022-05-10,6003483394,596.50,0.00,596.50,Alton Towers,People (Childrens) Service Group,Consultants,
Salford City Council,2022-05-10,1600688129,3900.00,0.00,3900.00,Barton Moss Primary,People (Childrens) Service Group,Consultants,
Salford City Council,2022-05-10,1600688083,5040.00,840.00,4200.00,Bloom Procurement Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-10,1600687718,19774.20,3295.70,16478.50,Bloom Procurement Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-10,1600688128,8335.00,0.00,8335.00,Bradford Council,Service Reform (Corp Bus & Transform),Hire of Facilities,
Salford City Council,2022-05-10,601411803,728.19,0.00,728.19,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment,
Salford City Council,2022-05-10,6003483363,61207.01,0.00,61207.01,Broughton House For X Service,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2022-05-10,1600688192,1015.00,110.00,905.00,Carbon Creative Ltd,People (Adults) - CHSC,Marketing/Publicity,
Salford City Council,2022-05-10,601411819,-7525.68,0.00,-7525.68,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,601411818,991.50,0.00,991.50,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,601411817,5280.00,0.00,5280.00,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,601411815,7200.00,0.00,7200.00,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,601411813,7440.00,0.00,7440.00,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,601411816,14111.46,0.00,14111.46,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,601411814,19242.90,0.00,19242.90,Care 4 Children Residential Service,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,601411821,18979.24,0.00,18979.24,Care 4 Every Child Limited,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,1600688147,2142.90,0.00,2142.90,Caritas Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,1600688148,2142.90,0.00,2142.90,Caritas Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,601411938,941.16,0.00,941.16,Cobra Global Ltd (Nisa),People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,601411939,1044.28,0.00,1044.28,Cobra Global Ltd (Nisa),People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-10,6003483669,869.34,0.00,869.34,Creamline Dairies Red Ban,Place Directorate,Food and refreshments,
Salford City Council,2022-05-10,6003483475,849.00,0.00,849.00,Currys Online,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2022-05-10,6003483844,859.00,0.00,859.00,Currys Online,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2022-05-10,1600688158,5983.48,997.25,4986.23,Day Project Management Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-10,1600688172,2889.33,0.00,2889.33,Delamere School,People (Childrens) Service Group,Release of Provision,
Salford City Council,2022-05-10,6003483377,1204.00,0.00,1204.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483466,1484.00,0.00,1484.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483681,1484.00,0.00,1484.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483571,2396.80,0.00,2396.80,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483762,2996.00,0.00,2996.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483610,3595.20,0.00,3595.20,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483799,1204.00,0.00,1204.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483457,1484.00,0.00,1484.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483395,1568.00,0.00,1568.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483661,2352.00,0.00,2352.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483707,2996.00,0.00,2996.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483691,3640.00,0.00,3640.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483757,5850.00,0.00,5850.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483818,23715.00,0.00,23715.00,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483761,1797.60,0.00,1797.60,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483372,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483569,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-10,6003483671,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
