Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-02-04,1600661099,11907.36,1984.56,9922.8,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2021-02-04,1600661098,24761.27,4126.88,20634.39,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2021-02-04,1600661095,27487.76,4581.29,22906.47,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2021-02-04,1600661096,40197.83,6699.64,33498.19,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2021-02-04,601304184,535.71,0,535.71,Big Table Group Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303918,1500,0,1500,Big Table Group Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303919,1500,0,1500,Big Table Group Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304182,3000,0,3000,Big Table Group Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304186,4500,0,4500,Big Table Group Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304183,6900,0,6900,Big Table Group Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304187,9000,0,9000,Big Table Group Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,1600659804,629.12,104.85,524.27,Bilway Marine Ltd,Place Directorate,nonuv Build Rp&Maint,
Salford City Council,2021-02-04,1600659803,2174.01,362.33,1811.68,Bilway Marine Ltd,Place Directorate,nonuv Build Rp&Maint,
Salford City Council,2021-02-04,1600661112,700.8,116.8,584,Blake Envelopes,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2021-02-04,6003192853,169422.12,0,169422.12,Bolton Cares (B) Ltd,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2021-02-04,601304078,967.36,0,967.36,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304073,1334,0,1334,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304075,2001,0,2001,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304076,4000,0,4000,Redacted Data,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303823,667,0,667,Cafe186,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303824,667,0,667,Cafe186,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304025,1334,0,1334,Cafe186,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304029,2001,0,2001,Cafe186,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304026,3068.86,0,3068.86,Cafe186,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304030,4000,0,4000,Cafe186,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303741,700,0,700,Canal Cellars Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,6003192841,19611.09,0,19611.09,Carr Gomm Society Ltd,People (Adults) - CHSC,Pmts Reg Soc l'lords,
Salford City Council,2021-02-04,601304107,650,0,650,Centre Gh Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303862,700,0,700,Centre Gh Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303863,700,0,700,Centre Gh Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303864,700,0,700,Centre Gh Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303865,700,0,700,Centre Gh Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304108,1400,0,1400,Centre Gh Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,1600661117,1419,236.5,1182.5,Certas Energy Uk Ltd / Emo Oil Ltd,Place Directorate,Fuel Oil,
Salford City Council,2021-02-04,6003192843,57608.85,0,57608.85,Cherrytree Vale Ltd T/A Home Focus,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2021-02-04,6003192845,3562.63,0,3562.63,City West Housing Trust Ltd,People (Adults) - CHSC,Pmts Reg Soc l'lords,
Salford City Council,2021-02-04,601303976,967.36,0,967.36,Clarityled Led,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303971,1334,0,1334,Clarityled Led,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303973,2001,0,2001,Clarityled Led,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303974,4000,0,4000,Clarityled Led,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,6003192847,83527.47,0,83527.47,Comfort Call Ltd,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2021-02-04,601303658,4800,800,4000,Coop Swinton,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-04,601303758,700,0,700,Coriander Foods Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,6003192842,561224.61,0,561224.61,Creative Support,People (Adults) - CHSC,XXXXX Pmts Vol Orgs,
Salford City Council,2021-02-04,601303723,1107.14,0,1107.14,Cromwood Housing Ltd,People (Childrens) Service Group,Rents,
Salford City Council,2021-02-04,601303699,59912,0,59912,Cromwood Housing Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-02-04,601304106,5401,0,5401,Daisy Club Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,1600659895,554.4,92.4,462,Door Repair Service  Ltd,Place Directorate,nonuv Build Rp&Maint,
Salford City Council,2021-02-04,1600659835,892.8,148.8,744,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr,
Salford City Council,2021-02-04,601303927,1000,0,1000,Dover Inn,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303802,667,0,667,Dt Heaney T/A The White Lion,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303803,667,0,667,Dt Heaney T/A The White Lion,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303679,1134,189,945,Ed Start Specialist Education Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,601303680,2880,480,2400,Ed Start Specialist Education Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,601303681,4800,800,4000,Ed Start Specialist Education Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,1600661113,540,90,450,Electoral Reform Services,Service Reform (Corp Bus & Transform),Print & Photocopying,
Salford City Council,2021-02-04,601303660,553,0,553,Equita Limited,Service Reform (Corp Bus & Transform),VAT Adjustment,
Salford City Council,2021-02-04,601303988,967.36,0,967.36,Fandangle Furniture Redesign Limite,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304072,967.36,0,967.36,Fandangle Furniture Redesign Limite,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303983,1334,0,1334,Fandangle Furniture Redesign Limite,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304067,1334,0,1334,Fandangle Furniture Redesign Limite,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303985,2001,0,2001,Fandangle Furniture Redesign Limite,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304069,2001,0,2001,Fandangle Furniture Redesign Limite,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303986,4000,0,4000,Fandangle Furniture Redesign Limite,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304070,4000,0,4000,Fandangle Furniture Redesign Limite,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,1600661089,546.54,0,546.54,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,1600661084,747.94,0,747.94,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,1600661085,768.84,0,768.84,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,1600661086,768.84,0,768.84,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,1600661087,768.84,0,768.84,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,1600661090,768.84,0,768.84,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,1600661088,950.6,0,950.6,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-04,601304097,8100,0,8100,Folly Brook Private Day Nursery Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303736,1050,0,1050,Full Circle Events And Exhibitions,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303771,667,0,667,Gk Gallery And Tea Room,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303772,667,0,667,Gk Gallery And Tea Room,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304081,535.71,0,535.71,Grosvenor Casinos Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303840,1500,0,1500,Grosvenor Casinos Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303841,1500,0,1500,Grosvenor Casinos Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304079,3000,0,3000,Grosvenor Casinos Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304083,4500,0,4500,Grosvenor Casinos Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304080,6900,0,6900,Grosvenor Casinos Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304084,9000,0,9000,Grosvenor Casinos Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304012,934,0,934,Hamer Inc. Ltd T/A Impact Catering,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303800,1000,0,1000,Hawthorn Leisure Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303801,1000,0,1000,Hawthorn Leisure Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,6003192850,59619.89,0,59619.89,Hexagon Care Services Ltd,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2021-02-04,601304176,619.36,0,619.36,House Of Hops Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303916,667,0,667,House Of Hops Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303917,667,0,667,House Of Hops Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304177,1000,0,1000,House Of Hops Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304174,1334,0,1334,House Of Hops Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304180,2001,0,2001,House Of Hops Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304175,2635.21,0,2635.21,House Of Hops Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304181,4000,0,4000,House Of Hops Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,6003192852,39957.5,0,39957.5,Irwell Valley Housing Association,People (Adults) - CHSC,Pmnts Privt Provider,
Salford City Council,2021-02-04,1600659814,708.34,118.06,590.28,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2021-02-04,1600660142,1248,208,1040,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2021-02-04,1600660149,672,112,560,J Fletcher Engineers Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-02-04,601303804,667,0,667,Jcp Shiels Ltd/Ta Shiels Sandwich B,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303805,667,0,667,Jcp Shiels Ltd/Ta Shiels Sandwich B,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303977,1334,0,1334,Jcp Shiels Ltd/Ta Shiels Sandwich B,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303981,2001,0,2001,Jcp Shiels Ltd/Ta Shiels Sandwich B,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303978,3068.86,0,3068.86,Jcp Shiels Ltd/Ta Shiels Sandwich B,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303982,4000,0,4000,Jcp Shiels Ltd/Ta Shiels Sandwich B,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303926,1000,0,1000,Kensington Maintenance And Logistic,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304130,8100,0,8100,Ladybird Private Day Nurseries Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,6003192855,3134.56,0,3134.56,Langdon Community,People (Adults) - CHSC,Pmts Chartble. Organ,
Salford City Council,2021-02-04,601303727,9070.02,1511.67,7558.35,Language Empire Ltd,Service Reform (Corp Bus & Transform),Interpreter/translat,
Salford City Council,2021-02-04,601304024,967.36,0,967.36,Le Boutique Ladies Fashion Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304019,1334,0,1334,Le Boutique Ladies Fashion Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304021,2001,0,2001,Le Boutique Ladies Fashion Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304022,4000,0,4000,Le Boutique Ladies Fashion Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303833,1000,0,1000,Le Cassis Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303834,1000,0,1000,Le Cassis Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304123,5401,0,5401,Lmp Sports Consultants Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304118,934,0,934,Manchester Area Resource Centre Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303779,667,0,667,Mariykas Dance Studios,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303780,667,0,667,Mariykas Dance Studios,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,1600661076,1356.6,226.1,1130.5,Metric Group Limited,Place Directorate,Prog Maint & Works,
Salford City Council,2021-02-04,1600661128,1914.9,319.15,1595.75,Mis Conversions Ltd,Service Reform (Corp Bus & Transform),Purch of Veh/Plant,
Salford City Council,2021-02-04,1600661127,3775.46,629.24,3146.22,Mis Conversions Ltd,Service Reform (Corp Bus & Transform),Purch of Veh/Plant,
Salford City Council,2021-02-04,1600661129,3775.46,629.24,3146.22,Mis Conversions Ltd,Service Reform (Corp Bus & Transform),Purch of Veh/Plant,
Salford City Council,2021-02-04,1600661130,3775.46,629.24,3146.22,Mis Conversions Ltd,Service Reform (Corp Bus & Transform),Purch of Veh/Plant,
Salford City Council,2021-02-04,601303769,700,0,700,Msshosp Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304015,535.71,0,535.71,Nandos Chickenland Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303821,1500,0,1500,Nandos Chickenland Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601303822,1500,0,1500,Nandos Chickenland Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304013,3000,0,3000,Nandos Chickenland Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-02-04,601304017,4500,0,4500,Nandos Chickenland Limited,Service Reform (Corp Bus & Transform),Grants,
