Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-12-07,601336356,2184.58,0.00,2184.58,Chelsea & Westminster Hospital Nhs,Public Health,Payts to Agencies,
Salford City Council,2021-12-07,1600678496,1908.36,318.06,1590.30,Click Fire & Security Ltd,Place Directorate,UV Day to Day,
Salford City Council,2021-12-07,1600678547,1000.00,0.00,1000.00,Corinth Business And Comminity Trai,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-07,601336354,630.00,0.00,630.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-07,601336353,57760.00,0.00,57760.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-07,1600678571,72946.19,12157.70,60788.49,Crossfield Living Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-07,1600678529,800.00,0.00,800.00,Djg Consultancy And Training,People (Childrens) Service Group,Consultants,
Salford City Council,2021-12-07,1600678560,1254.54,0.00,1254.54,Enterprise Flex E-Rent,Service Reform (Corp Bus & Transform),XXXXX VMS EXT MAINTE,
Salford City Council,2021-12-07,1600678522,636.00,106.00,530.00,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-12-07,1600678521,1503.08,250.51,1252.57,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-12-07,1600678014,110151.73,0.00,110151.73,Foundations Support & Care Services,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-07,1600678540,68280.00,11380.00,56900.00,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-07,1600678534,3382.90,563.82,2819.08,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2021-12-07,1600678536,6000.00,1000.00,5000.00,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2021-12-07,601336455,9061.12,0.00,9061.12,Kdb Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants,
Salford City Council,2021-12-07,601336453,12060.23,0.00,12060.23,Kdb Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants,
Salford City Council,2021-12-07,1600678495,1700.98,283.50,1417.48,Ladybrook Nursery,Place Directorate,Other Prof Fees,
Salford City Council,2021-12-07,1600678544,547.00,72.00,475.00,Mantra Learning,Place Directorate,Training expenses,
Salford City Council,2021-12-07,1600678546,547.00,72.00,475.00,Mantra Learning,Place Directorate,Training expenses,
Salford City Council,2021-12-07,1600678548,547.00,72.00,475.00,Mantra Learning,Place Directorate,Training expenses,
Salford City Council,2021-12-07,1600678543,345725.18,57620.82,288104.36,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Rents,
Salford City Council,2021-12-07,1600678530,2640.00,0.00,2640.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-07,1600678563,2520.00,0.00,2520.00,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-07,1600678565,9765.00,0.00,9765.00,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-07,1600678566,9765.00,0.00,9765.00,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-07,601336361,12345.78,0.00,12345.78,New Park Academy,People (Childrens) Service Group,Payts to Other LA's,
Salford City Council,2021-12-07,601336461,3825.00,0.00,3825.00,Paypoint Plc,People (Adults) - CHSC,Gas,
Salford City Council,2021-12-07,1600678517,840.00,140.00,700.00,Penna Plc,Place Directorate,Recruitment Advert.,
Salford City Council,2021-12-07,601336357,603.00,100.50,502.50,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-12-07,1600678511,1568.00,0.00,1568.00,Redacted Data,Service Reform (Corp Bus & Transform),Ext Fees-Architects,
Salford City Council,2021-12-07,1600678503,1474.81,0.00,1474.81,Redacted Data,Place Directorate,Other Prof Fees,
Salford City Council,2021-12-07,601336449,1076.20,0.00,1076.20,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-07,601336369,69499.17,11583.39,57915.78,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees,
Salford City Council,2021-12-07,1600678567,743344.50,123890.75,619453.75,Rothwell Plumbing Services Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-07,1600678493,27589.00,0.00,27589.00,Salford Womens Employment &,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-07,601336435,1010.75,0.00,1010.75,Seddon Construction Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-07,1600678501,747.00,124.50,622.50,Sis4Ers Distillery,Place Directorate,Contractors,
Salford City Council,2021-12-07,1600678502,780.00,130.00,650.00,Sis4Ers Distillery,Place Directorate,Contractors,
Salford City Council,2021-12-07,1600678500,996.00,166.00,830.00,Sis4Ers Distillery,Place Directorate,Contractors,
Salford City Council,2021-12-07,1600678486,12427.80,2071.30,10356.50,T/A Ricardo Energy & Environment,Place Directorate,Sampling,
Salford City Council,2021-12-07,601336358,610.80,101.80,509.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-12-07,601336437,941.16,0.00,941.16,The Floorbrite Group Limited,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-07,601336362,6091.18,1015.21,5075.97,Utilities Services (Media City Uk),Service Reform (Corp Bus & Transform),Electricity,
Salford City Council,2021-12-07,1600678531,4500.00,750.00,3750.00,Vivid Resourcing,Place Directorate,Cash in Transit Serv,
Salford City Council,2021-12-07,1600678532,4500.00,750.00,3750.00,Vivid Resourcing,Place Directorate,Cash in Transit Serv,
Salford City Council,2021-12-07,1600678533,4500.00,750.00,3750.00,Vivid Resourcing,Place Directorate,Cash in Transit Serv,
Salford City Council,2021-12-07,1600678535,4500.00,750.00,3750.00,Vivid Resourcing,Place Directorate,Cash in Transit Serv,
Salford City Council,2021-12-07,1600678537,4500.00,750.00,3750.00,Vivid Resourcing,Place Directorate,Cash in Transit Serv,
Salford City Council,2021-12-07,1600678539,4500.00,750.00,3750.00,Vivid Resourcing,Place Directorate,Cash in Transit Serv,
Salford City Council,2021-12-07,1600678554,2126.76,354.46,1772.30,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2021-12-07,1600678555,4544.29,757.38,3786.91,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2021-12-07,601336436,941.16,0.00,941.16,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-08,601336529,3204.42,102.44,3101.98,1010 Taxis,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-12-08,1600677294,5400.00,900.00,4500.00,Adoptionplus,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-08,1600678578,580.80,96.80,484.00,Ashbrook (Warrington) Ltd,Place Directorate,Annual Vehicle Hire,
Salford City Council,2021-12-08,601335582,-1825.20,-4.20,-1821.00,Banner Group Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-08,1600678257,632.16,105.36,526.80,Banner Group Ltd,Place Directorate,Stationery,
Salford City Council,2021-12-08,1600678613,4753.67,0.00,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-08,1600678614,4753.67,0.00,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-08,1600678615,4753.67,0.00,4753.67,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-08,1600678630,7200.00,1200.00,6000.00,Bloom Procurement Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Architects,
Salford City Council,2021-12-08,1600678607,6000.00,1000.00,5000.00,Built Environment Networking Ltd,Place Directorate,ClientTravel Expense,
Salford City Council,2021-12-08,1600678636,2262.00,377.00,1885.00,C. Masters Decorators Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-08,6003396899,1204.00,0.00,1204.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-08,6003396800,13908.44,0.00,13908.44,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-08,601336610,4000.00,0.00,4000.00,Ellesmere Tennis And Croquet Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-08,601336604,590.93,0.00,590.93,Enterprise Rent-A-Car Uk Ltd,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-12-08,601336609,3000.00,0.00,3000.00,Feast By Ed Shaerf Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-08,601336618,2653.64,270.14,2383.50,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-08,601336619,3149.44,349.94,2799.50,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-08,601336605,179068.36,29829.67,149238.69,Haven Power Ltd,Place Directorate,Electricity,
Salford City Council,2021-12-08,601336614,201664.05,24560.19,177103.86,Haven Power Ltd,Service Reform (Corp Bus & Transform),Electricity,
Salford City Council,2021-12-08,601336617,6960.00,1160.00,5800.00,Hive Manchester Ltd,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2021-12-08,1600678627,1300.00,0.00,1300.00,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-08,1600678628,951587.56,158597.93,792989.63,John Sisk & Son (Holdings) Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-08,1600678609,613.20,102.20,511.00,L.I.T. Service,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-08,601336613,3000.00,0.00,3000.00,Lowry District Scout Council,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-08,601336603,1864.72,0.00,1864.72,LV=,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2021-12-08,6003396891,630.00,0.00,630.00,Milton Manchester Hote,People (Adults) - CHSC,Staff Travel,
Salford City Council,2021-12-08,601336606,1000.00,0.00,1000.00,Mydas Education And Training (Uk) C,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-08,601336612,4000.00,0.00,4000.00,Patricroft Conservative Club,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-08,601336537,512.19,0.00,512.19,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-08,601336539,512.19,0.00,512.19,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-08,601336540,512.19,0.00,512.19,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-08,601336542,560.12,0.00,560.12,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-08,601336543,560.12,0.00,560.12,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-08,1600678574,4206.00,701.00,3505.00,Scarab Sweepers Ltd,Service Reform (Corp Bus & Transform),Purch of Veh/Plant,
Salford City Council,2021-12-08,601336608,1000.00,0.00,1000.00,Social Treats Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-08,601336611,4000.00,0.00,4000.00,The Danceworks Eccles Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-08,601336607,1000.00,0.00,1000.00,Vara.Xr Limited,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-09,1600678641,545.46,90.91,454.55,Alan Franklin Builders Ltd,Place Directorate,Rechargeable R & Mnt,
Salford City Council,2021-12-09,601336683,163665.00,0.00,163665.00,Aldi Stores Ltd,People (Adults) - CHSC,Food and refreshment,
Salford City Council,2021-12-09,1600678684,7351.08,0.00,7351.08,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678685,7351.08,0.00,7351.08,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678686,7351.08,0.00,7351.08,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678689,7351.08,0.00,7351.08,Birtenshaw Hall,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678663,13026.00,0.00,13026.00,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678666,13026.00,0.00,13026.00,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678668,13026.00,0.00,13026.00,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678664,16375.67,0.00,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678667,16375.67,0.00,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678669,16375.67,0.00,16375.67,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678662,20345.00,0.00,20345.00,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678665,20345.00,0.00,20345.00,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678670,20345.00,0.00,20345.00,Birtenshaw Hall,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678688,2746.20,0.00,2746.20,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-09,1600678687,3813.24,0.00,3813.24,Birtenshaw Hall,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-09,601336705,1010.75,0.00,1010.75,Brain And Spinal Injury Charity,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600675580,1738.03,289.67,1448.36,British Telecommunications Plc,People (Adults) - CHSC,Telephones & Fax,
Salford City Council,2021-12-09,1600677671,1738.03,289.67,1448.36,British Telecommunications Plc,People (Adults) - CHSC,Telephones & Fax,
Salford City Council,2021-12-09,601336633,5738.33,0.00,5738.33,Brook Acre Primary School,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-12-09,601336679,3312.89,497.15,2815.74,Coram Baaf Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678660,575.90,95.98,479.92,Health Care Equipment & Supplies Lt,People (Adults) - CHSC,Equipment Purchase,
Salford City Council,2021-12-09,1600678690,6120.00,1020.00,5100.00,One Agency Media Limited,Service Reform (Corp Bus & Transform),Marketing/Publicity,
Salford City Council,2021-12-09,1600678653,1880.00,0.00,1880.00,"Phoenix Mind, Body & Soul",People (Adults) - CHSC,Grants,
Salford City Council,2021-12-09,6003397627,674.42,0.00,674.42,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-12-09,6003397544,1184.68,0.00,1184.68,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-12-09,1600678674,567.71,0.00,567.71,Redacted Data,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678675,1155.00,0.00,1155.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-09,1600678639,18873.54,0.00,18873.54,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678640,18873.54,0.00,18873.54,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678643,19883.46,0.00,19883.46,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678644,19883.77,0.00,19883.77,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678645,21678.77,0.00,21678.77,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678648,21678.77,0.00,21678.77,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-09,1600678646,24389.15,0.00,24389.15,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls,
