Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2018-08-29,6002612164,15000,0,15000,Care 4 Children Residential Service,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-29,6002612170,14980,0,14980,Halliwell Homes Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-29,601225206,706.84,0,706.84,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-08-29,601225207,2025,0,2025,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-08-29,6002612156,929.11,0,929.11,After Care (Nw) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612154,4495.71,0,4495.71,After Care (Nw) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612128,23104.96,0,23104.96,Alpha Plus Fostering  Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612160,11960.71,0,11960.71,Aspire Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612142,6589.2,0,6589.2,By The Bridge,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612145,10416,0,10416,Capstone Foster Care (North) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612141,11180,0,11180,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612162,24780.95,0,24780.95,Changes Support Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612150,12000,0,12000,Choices Home For Children Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612151,3906.12,0,3906.12,Compass Fostering North Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612165,17000,0,17000,Cornerstone Childrens Homes Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612168,13980,0,13980,Courtyard Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612118,3691.24,0,3691.24,Crossroads Together Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612172,17200,0,17200,Exceptional Care Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612124,2967.36,0,2967.36,Fairfield Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612131,11016,0,11016,Fairfield Residential,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612132,8993.44,0,8993.44,Foster Care Associates Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612130,3200,0,3200,Foster Cares Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612135,32050.08,0,32050.08,Fostering Solutions Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612157,7280,0,7280,Fusion Fostering,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612158,16480,0,16480,Holistic Approach Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612129,15024,0,15024,Horizon Care & Education Group Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612159,6110,0,6110,Jan Anderson T/A A1 Foster Care,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612127,37100,0,37100,Keys Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612163,12800,0,12800,Lonsdale Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612143,24531.43,0,24531.43,Lorimer Foster Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612169,18800,0,18800,Lytham Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612134,2000,0,2000,Meadows Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612148,22372,0,22372,Nugent Care,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612153,8204,0,8204,Orange Grove Foster Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612167,19000,0,19000,Outbound Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612138,3120,0,3120,Parallel Parents,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612166,12800,0,12800,Pebbles Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612136,3404.04,0,3404.04,Perpetual Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612171,12800,0,12800,Radical Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612122,20098.14,0,20098.14,Reed Specialist Recruitment Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612146,23800,0,23800,Sandcastle Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612120,11984,0,11984,Social Care Services (Clayton) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612119,18000,0,18000,Social Care Services (Clayton) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612123,23142.86,0,23142.86,Social Care Services (Clayton) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612133,6441.2,0,6441.2,Swiis Fostercare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612149,9290.8,0,9290.8,The Fostering Team,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612139,11301.68,0,11301.68,The National Fostering Agency,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612155,3124.24,0,3124.24,Therapeutic Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612125,3672,0,3672,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,1600612367,8571,0,8571,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,1600612689,17670,0,17670,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612161,2880,0,2880,Uk Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612140,2396,0,2396,Wigan Council,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,6002612152,12593.88,0,12593.88,Witherslack Group,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-29,1600613063,3600,0,3600,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2018-08-29,6002612176,839.44,0,839.44,Leaving Care Services Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,2018-08-29,6002612177,2611.6,0,2611.6,Leaving Care Services Ltd,People (Childrens) Service Group,VAT Adjustment
Salford City Council,2018-08-29,1600612750,696.74,116.12,580.62,Waughgroup,Place Directorate,Clothing & Uniforms
Salford City Council,2018-08-29,601224796,510,85,425,Psi (Resources) Limited,Place Directorate,del'd kitchen formul
Salford City Council,2018-08-29,1600607506,4410,735,3675,Gap Group Hire Solutions,Place Directorate,Electricity
Salford City Council,2018-08-29,1600612755,640.2,106.7,533.5,United Flags & Flagstaffs Ltd,Place Directorate,Equipment Purchase
Salford City Council,2018-08-29,1600612756,640.2,106.7,533.5,United Flags & Flagstaffs Ltd,Place Directorate,Furniture
Salford City Council,2018-08-29,601225205,4615.2,769.2,3846,Apse,Place Directorate,Vehicle Hire - perm
Salford City Council,2018-08-29,1600613040,3176.1,529.35,2646.75,Carlton Fuels,Place Directorate,Vehicle Running Cost
Salford City Council,2018-08-29,1600612354,33488.6,5581.43,27907.17,Oldham Mbc,Place Directorate,Grants - External
Salford City Council,2018-08-29,1600612557,4020,670,3350,R H Smith Engineering Ltd,Place Directorate,Building Rep & Maint
Salford City Council,2018-08-29,1600612942,79194.28,13199.05,65995.23,Nsl Ltd,Place Directorate,Contractors
Salford City Council,2018-08-29,1600612963,588,98,490,Pakawaste Engineering Services Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-29,601225181,55181.69,9196.95,45984.74,Edf Energy Plc,Place Directorate,Electricity
Salford City Council,2018-08-29,601225182,60923.19,10153.87,50769.32,Edf Energy Plc,Place Directorate,Electricity
Salford City Council,2018-08-29,pboyiygja,79746.66,0,79746.66,Water Plus,Place Directorate,Gas
Salford City Council,2018-08-29,vtskgtkod,82164.2,0,82164.2,Water Plus,Place Directorate,Gas
Salford City Council,2018-08-29,gwetumjas,90000,0,90000,Water Plus,Place Directorate,Gas
Salford City Council,2018-08-29,nbtwefpce,8015.34,1603.07,6412.27,Phs Group Plc,Place Directorate,Other Professional Fees
Salford City Council,2018-08-29,1600612086,45909.6,7651.6,38258,Salix Homes Limited,Place Directorate,Security Services
Salford City Council,2018-08-29,1600613062,709830.83,0,709830.83,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies
Salford City Council,2018-08-29,1600612728,1600.08,266.68,1333.4,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2018-08-29,eglocbjlh,669.38,0,669.38,Flybe,Service Reform (Corp Bus & Transform),Staff Travel
Salford City Council,2018-08-29,601225168,2290.8,381.8,1909,Keoghs Llp,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-29,601225165,4377,729.5,3647.5,Keoghs Llp,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-29,1600612748,712.8,118.8,594,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2018-08-29,601225138,1643.77,273.96,1369.81,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2018-08-29,oryvpdefr,643.37,107.23,536.14,Premier Paper Group Ltd,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2018-08-29,fzrxnlqqy,4302.96,717.16,3585.8,Www.Restore.Co.Uk,Service Reform (Corp Bus & Transform),Storage
Salford City Council,2018-08-30,601225238,56767.75,9461.33,47306.42,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2018-08-30,601225253,7973.26,1328.88,6644.38,Orsted Sales Uk Ltd,Capital Expenditure,Electricity
Salford City Council,2018-08-30,601225243,218039.93,18.04,218021.89,Orsted Sales Uk Ltd,Capital Expenditure,Electricity
Salford City Council,2018-08-30,601225252,312128.28,23.44,312104.84,Orsted Sales Uk Ltd,Capital Expenditure,Electricity
Salford City Council,2018-08-30,601225230,60648.24,10108.04,50540.2,Cms Cameron Mckenna Nabarro Olswang,Capital Expenditure,Other Works
Salford City Council,2018-08-30,1600613079,2616.1,436.02,2180.08,T/A Origin Fitness,Capital Expenditure,Other Works
Salford City Council,2018-08-30,1600610588,91343.62,15223.94,76119.68,T/A Origin Fitness,Capital Expenditure,Other Works
Salford City Council,2018-08-30,1600612358,11808,1968,9840,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-08-30,1600612366,11880,1980,9900,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-08-30,601225016,628.19,104.7,523.49,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-30,601225014,747.94,124.66,623.28,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-30,601224883,2080.79,346.8,1733.99,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-30,601225067,1494.5,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2018-08-30,601225076,4793.82,798.97,3994.85,Isos Partnership (Uk) Llp,People (Childrens) Service Group,Consult/Contractors
Salford City Council,2018-08-30,601225283,1708.2,0,1708.2,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-08-30,601225284,3058.1,0,3058.1,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2018-08-30,1600612691,5000,0,5000,Safe Families For Children Uk Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-30,601224412,9766,0,9766,Swinton Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-30,601225060,700.8,0,700.8,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2018-08-30,601217292,2670,445,2225,Good Sense (Conflict Resolution)Tra,People (Childrens) Service Group,Training expenses
Salford City Council,2018-08-30,1600612088,1000,0,1000,Eeven Homes Ltd,People (Childrens) Service Group,Vehicle RunningCosts
Salford City Council,2018-08-30,1600613101,548.05,91.34,456.71,Lex Autolease Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-08-30,1600613244,1364.47,227.41,1137.06,Killgerm Chemicals Ltd,Place Directorate,Chemicals
Salford City Council,2018-08-30,1600612791,824.4,137.4,687,Harfield Components Ltd,Place Directorate,Cleaning Materials
Salford City Council,2018-08-30,1600612768,824.4,137.4,687,Harfield Components Ltd,Place Directorate,Cleaning Materials
Salford City Council,2018-08-30,1600612351,12429.08,2071.51,10357.57,Mitie Security Ltd,Place Directorate,Contractors
Salford City Council,2018-08-30,ktjmhtecc,996,166,830,Keysoft Solutions,Place Directorate,IT  Licence Fees
Salford City Council,2018-08-30,601225246,2140,356.67,1783.33,W T Gunson,Place Directorate,Rents
Salford City Council,2018-08-30,1600612277,647.88,107.98,539.9,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-30,1600612272,734.75,122.46,612.29,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-30,1600612224,787.16,131.19,655.97,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-30,1600612229,834.32,139.05,695.27,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-30,601225271,1698,283,1415,Societe Generale Equipment Fin Ltd,Place Directorate,Veh Operating Leases
Salford City Council,2018-08-30,1600613223,7689.04,0,7689.04,Tameside Mbc C/O Gmeu,Place Directorate,Grants
Salford City Council,2018-08-30,1600612488,4956,826,4130,Langford Roofing Ltd,Place Directorate,Dev Servs Day to Day
Salford City Council,2018-08-30,1600612692,1599.6,266.6,1333,Hodgkinson Bennis Ltd,Place Directorate,UV Air Con
Salford City Council,2018-08-30,1600612228,698.8,116.47,582.33,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-30,1600612271,699.68,116.61,583.07,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-30,1600612225,711.04,118.51,592.53,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-30,1600612268,2128.36,354.73,1773.63,HSL Compliance,Place Directorate,UV Tank Clean
Salford City Council,2018-08-30,1600613222,1331460.89,221910.15,1109550.74,Pendleton Together Operating Ltd,Place Directorate,Unitary Charge
Salford City Council,2018-08-30,601225108,6025.21,0,6025.21,Marston Group Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-08-30,601225287,866,0,866,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-30,601225286,975,0,975,Redacted Data,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-30,1600613202,675.84,112.64,563.2,Banner Group Ltd,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2018-08-30,601225017,576,96,480,Centre For Civil Society Ltd,Service Reform (Corp Bus & Transform),Vehicle Hire - perm
Salford City Council,2018-08-31,1600612772,2543.84,423.97,2119.87,Electricity North West Ltd,Capital Expenditure,Demolition
Salford City Council,2018-08-31,1600612769,8404.87,1400.81,7004.06,Electricity North West Ltd,Capital Expenditure,Demolition
Salford City Council,2018-08-31,1600612770,8404.87,1400.81,7004.06,Electricity North West Ltd,Capital Expenditure,Demolition
Salford City Council,2018-08-31,1600612773,24390.83,4065.14,20325.69,Electricity North West Ltd,Capital Expenditure,Demolition
Salford City Council,2018-08-31,1600612774,35336.53,5889.42,29447.11,Electricity North West Ltd,Capital Expenditure,Demolition
Salford City Council,2018-08-31,1600612390,27086.4,4514.4,22572,Helec Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2018-08-31,1600612693,3606.48,601.08,3005.4,Asbestos Clearance And Disposal Ser,Capital Expenditure,Works & Building
Salford City Council,2018-08-31,1600613292,31236,5206,26030,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-08-31,1600612423,27400,4566.67,22833.33,The Lowry Centre Trust,Capital Expenditure,Miscellaneous Exes
Salford City Council,2018-08-31,1600613297,5034.72,839.12,4195.6,Alternative Systems Protection,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-08-31,1600613323,912,152,760,Ace Leaflet Distribution & Print Lt,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2018-08-31,601224413,1117.78,186.3,931.48,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-31,601225032,1179.94,196.66,983.28,David Phillips Group,People (Adults) - CHSC,Furniture
Salford City Council,2018-08-31,601225410,1248.5,0,1248.5,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-08-31,601225383,1682,0,1682,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-08-31,601225401,1788.5,0,1788.5,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-08-31,601225402,1788.5,0,1788.5,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-08-31,601225409,1788.5,0,1788.5,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-08-31,601225411,1788.5,0,1788.5,Alexander Care,People (Adults) - CHSC,Rents
Salford City Council,2018-08-31,1600613327,1440,0,1440,Bizziekids,People (Childrens) Service Group,Day Care
Salford City Council,2018-08-31,1600612410,18911,0,18911,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-31,1600612411,19874,0,19874,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-31,1600612412,19874,0,19874,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-31,1600612409,27069,0,27069,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-31,1600611945,22476.67,0,22476.67,Oliver House Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2018-08-31,1600613358,1200,0,1200,Chris Dennison Consulting Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-31,1600613291,600,0,600,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-31,1600613333,1650,0,1650,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2018-08-31,1600612389,3703.3,0,3703.3,New Bridge Multi Academy Trust,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2018-08-31,1600613344,660,0,660,Cromwood Housing Ltd,People (Childrens) Service Group,Rents
Salford City Council,2018-08-31,1600613343,682,0,682,Cromwood Housing Ltd,People (Childrens) Service Group,Rents
Salford City Council,2018-08-31,1600613345,682,0,682,Cromwood Housing Ltd,People (Childrens) Service Group,Rents
Salford City Council,2018-08-31,1600613342,1012,0,1012,Cromwood Housing Ltd,People (Childrens) Service Group,Rents
Salford City Council,2018-08-31,601225358,649.39,108.23,541.16,Chubb Fire & Security Ltd,People (Childrens) Service Group,UV Light/Fire
Salford City Council,2018-08-31,1600612399,4501.1,0,4501.1,Greater Manchester Combined,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2018-08-31,1600612422,33100,5516.67,27583.33,The Lowry Centre Trust,Place Directorate,SCL management fee
Salford City Council,2018-08-31,1600613142,662.9,110.48,552.42,Northgate Vehicle Hire (Nw) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-08-31,1600613143,747.01,124.5,622.51,Northgate Vehicle Hire (Nw) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2018-08-31,1600612789,750.96,125.16,625.8,Alliance Disposables Ltd,Place Directorate,Cleaning Materials
Salford City Council,2018-08-31,1600612383,2148.8,0,2148.8,Pcc For Greater Manchester,Place Directorate,Contractors
Salford City Council,2018-08-31,1600611719,964.8,160.8,804,Granart Memorials,Place Directorate,Gen Resaleable Items
Salford City Council,2018-08-31,1600612398,647.04,107.84,539.2,Teleshore Ltd,Place Directorate,Gen Resaleable Items
Salford City Council,2018-08-31,601225394,735,0,735,Friends Of Lightoaks Park,Place Directorate,Catering Materials
Salford City Council,2018-08-31,1600613372,672.96,112.16,560.8,The Bikeability Trust,Place Directorate,Consult/Contractors
Salford City Council,2018-08-31,601225342,20250,0,20250,Inspiring Communities Together,Place Directorate,Grants
Salford City Council,2018-08-31,1600612402,11016,1836,9180,Resolution Data Management Ltd,Place Directorate,IT  Licence Fee
Salford City Council,2018-08-31,1600612573,957.6,159.6,798,G Jones Builders Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2018-08-31,1600612616,634.5,105.75,528.75,Ags Tech,Place Directorate,UV Dec&Flr
Salford City Council,2018-08-31,1600612403,2882.62,480.44,2402.18,T/A Labc Training,Place Directorate,Vehicle Hire - perm
Salford City Council,2018-08-31,601225375,648.9,0,648.9,Bridgewater Community Health Nhs,Public Health,Payts to Agencies
Salford City Council,2018-08-31,601225372,3052,0,3052,Clarendon Medical Practice,Public Health,Payts to Agencies
Salford City Council,2018-08-31,601225381,1112.88,0,1112.88,East Cheshire Nhs Trust,Public Health,Payts to Agencies
Salford City Council,2018-08-31,601225391,529,0,529,Midland Partnership Nhs,Public Health,Payts to Agencies
Salford City Council,2018-08-31,1600612387,75000,12500,62500,Unique Improvements Ltd,Public Health,Payts to Agencies
Salford City Council,2018-08-31,1600612388,3000,500,2500,Stonewall Equality Ltd,Public Health,Payts to Agencies
Salford City Council,2018-08-31,1600613390,8419,0,8419,Cliffe Enterprise Ltd,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2018-08-31,601225397,608.2,0,608.2,Weightmans Llp,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2018-08-31,601225400,5250,0,5250,Accountant General Of Senior Courts,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-31,601225398,8210,0,8210,Berrymans Lace Mawer Llp,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2018-08-31,1600612362,600,100,500,Comtreat Ltd,Service Reform (Corp Bus & Transform),Equipment Maint'ce
Salford City Council,2018-08-31,1600605152,1785.66,297.61,1488.05,Art Of Brilliance Ltd,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2018-08-31,601225099,4851.9,808.65,4043.25,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2018-08-31,1600613396,2715.6,452.6,2263,The Assoc Of Electoral Adminis,Service Reform (Corp Bus & Transform),Training expenses
