Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis,ref
10016835,ENTERPRISE PLANTS LTD,510900,HORTICULTURAL EXPENSES,5108524746,641.37,2015-08-17,Resources,Support Costs,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108481577,638.00,2015-08-10,External Affairs,Corporate and democratic core,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108519159,638.00,2015-08-10,External Affairs,Corporate and democratic core,
10025828,JONATHAN SWIFT QC,542300,LEGAL FEES,5108513056,636.00,2015-08-12,Resources,Support Costs,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108507494,635.25,2015-07-28,Communities and Intelligence,Cultural & related services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108506385,631.06,2015-08-12,Resources,Support Costs,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029753,630.00,2015-08-14,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108510582,628.51,2015-08-17,Development & Environment,Economic Development,
10025028,CODE ENIGMA LIMITED,540026,DATA HOSTING EMAIL DESIGN AND TRANSMISSION INC SMS,5108492263,624.00,2015-08-11,Communities and Intelligence,Cultural & related services,
10025028,CODE ENIGMA LIMITED,540026,DATA HOSTING EMAIL DESIGN AND TRANSMISSION INC SMS,5108518486,624.00,2015-08-20,Communities and Intelligence,Cultural & related services,
10025319,V4VOIP LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029397,610.00,2015-07-30,Development & Environment,Capital,
10025319,V4VOIP LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029404,610.00,2015-07-30,Development & Environment,Capital,
10025319,V4VOIP LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029405,610.00,2015-07-30,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029768,607.05,2015-08-14,Development & Environment,Capital,
10017066,PREMIER PARTNER,504200,STAFF TRAINING,5108523231,600.00,2015-08-19,Resources,Support Costs,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108510698,595.75,2015-07-29,Communities and Intelligence,Childrens and education services,
13000063,EDF ENERGY,510100,ELECTRICITY,1900001473,586.46,2015-07-30,Housing & Land,Housing & Land Services,
10021762,DOVETAIL FOKS,520410,BUSINESS FARES,5108524489,585.00,2015-08-19,Development & Environment,Development Control,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,LEGAL FEES,5108511440,583.40,2015-07-31,Housing,Capital,
10017232,NORLAND MANAGED SERVICES LIMITED,530000,FURNITURE & EQUIPMENT,5108510371,582.34,2015-08-19,Resources,Support Costs,
13002176,GBM SERVICES LTD,510700,OFFICE CLEANING,5108511510,576.68,2015-08-04,Resources,Support Costs,
15050086,EXPENSES PAID TO THIRD PARTIES,537000,HOTEL ACCOMMODATION,1900029702,568.82,2015-08-19,Communities and Intelligence,Cultural & related services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108506303,567.92,2015-08-12,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108506305,567.92,2015-08-12,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108503813,565.65,2015-08-10,Development & Environment,Economic Development,
10013874,GLENSOUND ELECTRONICS LTD,533010,STATIONERY,5108511174,565.00,2015-08-19,External Affairs,Corporate and democratic core,
10013716,PURE,540031,MONITORING OF PR AND SOCIAL MEDIA,5108474698,564.00,2015-08-06,External Affairs,Support Costs,
10013716,PURE,540031,MONITORING OF PR AND SOCIAL MEDIA,5108498963,564.00,2015-08-05,External Affairs,Support Costs,
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5108499709,562.38,2015-08-11,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,504020,RECRUITMENT AGENCY FEES,5108506396,559.36,2015-08-12,Assembly & Secretariat,Corporate and democratic core,
10011017,CORPORATE DOCUMENT SERVICES LTD,542355,OTHER PROFESSIONAL FEES,5108523504,556.50,2015-08-13,"Development, Enterprise & Environment",Economic Development,
10017232,NORLAND MANAGED SERVICES LIMITED,510100,ELECTRICITY,5108510389,556.32,2015-08-19,Resources,Cultural & related services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,504020,RECRUITMENT AGENCY FEES,5108511836,550.62,2015-08-19,Assembly & Secretariat,Corporate and democratic core,
10011052,EJT ASSOCIATES,504200,STAFF TRAINING,5108511956,550.00,2015-08-05,Resources,Support Costs,
10024671,CLIVE GRAHAM,504200,STAFF TRAINING,5108516655,550.00,2015-08-11,Resources,Support Costs,
10024815,VALIANTYS LTD,536510,SOFTWARE MAINTENANCE,5108524699,550.00,2015-08-17,Resources,Support Costs,
10025838,VIROCOM LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029630,549.00,2015-08-07,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108498128,541.62,2015-08-05,External Affairs,Community Development,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108517140,540.05,2015-08-07,Private Office,Corporate and democratic core,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108510583,535.05,2015-08-17,Resources,Support Costs,
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108507631,532.88,2015-08-19,"Development, Enterprise & Environment",Environmental Initiatives,
15050001,EXPENSES PAID TO THIRD PARTIES,520490,TRAVEL TO/FROM WORK (UNSOCIAL HOURS),1900029836,531.40,2015-08-20,Communities and Intelligence,Cultural & related services,
10024362,POLLY GAVINS LIMITED,504200,STAFF TRAINING,5108517772,529.75,2015-08-18,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108512142,527.60,2015-08-19,Resources,Support Costs,
10016709,BYWATERS (LEYTON) LIMITED,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5108424532,519.60,2015-08-17,Resources,Support Costs,
10017400,E-COURIER UK LTD,535400,COURIERS,1900029216,517.68,2015-07-28,Resources,Support Costs,
10017245,OCS CATERING,530010,EQUIPMENT REPAIRS & MAINTENANCE,5108486808,516.00,2015-08-04,Corporate Management,Corporate and democratic core,
10000060,SAFETY FIRST AID GROUP LTD,530000,FURNITURE & EQUIPMENT,5108507691,512.55,2015-08-04,Resources,Support Costs,
10025934,JEANETTE HURRELL,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108507022,504.97,2015-07-27,External Affairs,Cultural & related services,
15050001,The Brucie Show,540110,MARKETING EXHIBITIONS & EVENTS,1900029663,504.02,2015-08-11,Communities and Intelligence,Cultural & related services,
10016683,BEN BROOMFIELD PHOTOGRAPHY,540013,PHOTOGRAPHY AND VIDEO DESIGN AND PRODUCTION,5108512120,500.00,2015-08-14,Communities and Intelligence,Childrens and education services,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108519165,500.00,2015-08-10,External Affairs,Corporate and democratic core,
10024210,RED OCHRE,504200,STAFF TRAINING,5108441338,500.00,2015-08-11,Communities and Intelligence,Community Development,
10024210,RED OCHRE,504200,STAFF TRAINING,5108468091,500.00,2015-08-11,Communities and Intelligence,Community Development,
10024210,RED OCHRE,542355,OTHER PROFESSIONAL FEES,5108468097,500.00,2015-08-11,Communities and Intelligence,Community Development,
13002832,FIBRE OPTIONS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029294,488.00,2015-08-06,Development & Environment,Capital,
10020937,LONDON & PARTNERS,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108510666,485.94,2015-07-29,External Affairs,Cultural & related services,
10023909,TALENT FIRST LIMITED,504200,STAFF TRAINING,5108510565,485.20,2015-07-31,Assembly & Secretariat,Corporate and democratic core,
13002562,C-ELECT ASSOCIATES LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108505385,484.27,2015-07-29,Housing & Land,Housing & Land Services,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108513572,484.00,2015-08-04,Housing,Housing services,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108513565,483.00,2015-08-04,External Affairs,Community Development,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522726,476.00,2015-08-12,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522727,476.00,2015-08-12,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522728,476.00,2015-08-12,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522730,476.00,2015-08-12,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522731,476.00,2015-08-12,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522732,476.00,2015-08-13,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522733,476.00,2015-08-12,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522734,476.00,2015-08-12,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522735,476.00,2015-08-12,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522816,476.00,2015-08-17,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522817,476.00,2015-08-17,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522818,476.00,2015-08-20,Resources,Support Costs,
10017187,MARTINSPEED LTD,540029,STORAGE AND DISTRIBUTION OF PUBLICITY MATERIALS,5108464202,473.06,2015-08-03,Communities and Intelligence,Cultural & related services,
10017187,MARTINSPEED LTD,540029,STORAGE AND DISTRIBUTION OF PUBLICITY MATERIALS,5108518411,471.51,2015-08-20,Communities and Intelligence,Cultural & related services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108493715,451.70,2015-07-29,Communities and Intelligence,Childrens and education services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108506392,451.70,2015-08-12,Communities and Intelligence,Childrens and education services,
12001491,INDEPENDENT LIVING ALTERNATIVES,504500,STAFF WELFARE BENEFITS,5108516276,448.00,2015-08-06,Resources,Support Costs,
10004619,BT SERVICE AGILITY,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900029839,444.32,2015-08-20,Resources,Support Costs,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108507482,440.00,2015-07-28,Assembly & Secretariat,Corporate and democratic core,
10024857,CTI DIGITAL,520410,BUSINESS FARES,5108510667,432.80,2015-07-29,Resources,Support Costs,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108513514,430.85,2015-08-04,"Development, Enterprise & Environment",Economic Development,
10004619,BT SERVICE AGILITY,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900029284,429.29,2015-08-07,Resources,Support Costs,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108493713,425.94,2015-07-29,Resources,Support Costs,
10017232,NORLAND MANAGED SERVICES LIMITED,510010,PROPERTY MANAGEMENT FEES,5108510368,422.71,2015-08-19,Resources,Cultural & related services,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108512405,418.00,2015-08-04,Housing,Housing services,
10017232,NORLAND MANAGED SERVICES LIMITED,510100,ELECTRICITY,5108510360,417.24,2015-08-19,Resources,Cultural & related services,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,LEGAL FEES,5108511442,416.00,2015-07-31,Housing,Capital,
11000019,BRITISH GAS BUSINESS,510100,ELECTRICITY,1900029170,412.65,2015-08-04,Resources,Support Costs,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108518146,410.00,2015-08-07,Communities and Intelligence,Childrens and education services,
13000121,THAMES WATER UTILITIES LTD,510300,WATER,1900001468,409.65,2015-08-10,Housing & Land,Housing & Land Services,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108517131,406.30,2015-08-07,Communities and Intelligence,Cultural & related services,
10024363,MANAGED COMMUNICATIONS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029420,404.95,2015-08-03,Development & Environment,Capital,
10024363,MANAGED COMMUNICATIONS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029478,404.95,2015-08-03,Development & Environment,Capital,
10024363,MANAGED COMMUNICATIONS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029483,404.95,2015-08-03,Development & Environment,Capital,
10000407,BT CONFERENCING,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900029666,403.34,2015-08-21,Resources,Support Costs,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029773,402.00,2015-08-14,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029777,402.00,2015-08-14,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029779,402.00,2015-08-14,Development & Environment,Capital,
10002565,THOMAS TELFORD LTD,530010,EQUIPMENT REPAIRS & MAINTENANCE,5108501436,400.00,2015-08-05,Communities and Intelligence,Community Development,
10002565,THOMAS TELFORD LTD,530010,EQUIPMENT REPAIRS & MAINTENANCE,5108501437,400.00,2015-08-05,Communities and Intelligence,Community Development,
10002565,THOMAS TELFORD LTD,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5108487111,400.00,2015-07-27,Communities and Intelligence,Community Development,
10002565,THOMAS TELFORD LTD,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5108487471,400.00,2015-07-28,Communities and Intelligence,Community Development,
10002565,THOMAS TELFORD LTD,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5108494074,400.00,2015-08-04,Communities and Intelligence,Community Development,
10024363,MANAGED COMMUNICATIONS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029459,400.00,2015-08-03,Development & Environment,Capital,
10024363,MANAGED COMMUNICATIONS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029463,400.00,2015-08-03,Development & Environment,Capital,
10024363,MANAGED COMMUNICATIONS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029535,400.00,2015-08-03,Development & Environment,Capital,
10024363,MANAGED COMMUNICATIONS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029536,400.00,2015-08-03,Development & Environment,Capital,
10024363,MANAGED COMMUNICATIONS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029541,400.00,2015-08-03,Development & Environment,Capital,
15050001,AKIRA ENDO,540110,MARKETING EXHIBITIONS & EVENTS,1900029668,400.00,2015-08-13,Communities and Intelligence,Cultural & related services,
10000772,DENTONS UKMEA LLP,542300,LEGAL FEES,5108525080,400.00,2015-08-17,Housing & Land,Housing & Land Services,
10024350,SIPALTO,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029407,399.99,2015-07-30,Development & Environment,Capital,
10006520,LOCAL GOVERNMENT ASSOCIATION,533100,PUBLICATIONS & PERIODICALS,5108517612,399.00,2015-08-06,Resources,Support Costs,
10024971,GREEN TELECOM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029652,395.00,2015-08-07,Development & Environment,Capital,
10024971,GREEN TELECOM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029653,395.00,2015-08-07,Development & Environment,Capital,
10024971,GREEN TELECOM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029654,395.00,2015-08-07,Development & Environment,Capital,
10024971,GREEN TELECOM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029819,395.00,2015-08-17,Development & Environment,Capital,
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5108518203,385.88,2015-08-07,Communities and Intelligence,Childrens and education services,
10015889,REWARD GATEWAY (UK) LTD,504500,STAFF WELFARE BENEFITS,5108501020,381.68,2015-08-10,Resources,Support Costs,
10019713,BLOSSOMS HEALTHCARE LLP,504500,STAFF WELFARE BENEFITS,5108421759,380.00,2015-07-27,Resources,Support Costs,
13002562,C-ELECT ASSOCIATES LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108519166,380.00,2015-08-12,Housing & Land,Housing & Land Services,
10018192,PLANNING OFFICERS SOCIETY,533100,PUBLICATIONS & PERIODICALS,5108510852,375.00,2015-07-29,Development & Environment,Development Control,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108513523,354.60,2015-08-04,"Development, Enterprise & Environment",Economic Development,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108513531,353.60,2015-08-04,"Development, Enterprise & Environment",Economic Development,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,LEGAL FEES,5108511436,332.80,2015-07-31,Housing,Capital,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108527833,331.80,2015-08-18,External Affairs,Cultural & related services,
13001309,SENATOR INTERNATIONAL LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5108486919,330.00,2015-07-27,Resources,Support Costs,
10000194,CITY SPRINT (UK) LTD,535400,COURIERS,1900029336,329.30,2015-08-13,Corporate Management,Corporate and democratic core,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108507493,328.65,2015-07-28,Communities and Intelligence,Community Development,
10016714,CALYX MANAGED SERVICES LTD,536300,COMPUTER HARDWARE,5108491788,326.33,2015-08-03,Resources,Capital,
10017232,NORLAND MANAGED SERVICES LIMITED,510100,ELECTRICITY,5108510363,324.52,2015-08-19,Resources,Cultural & related services,
10012289,JAMES O JENKINS,540100,PHOTOGRAPHY & VIDEO,5108511692,320.00,2015-08-04,"Development, Enterprise & Environment",Cultural & related services,
10024162,LUISA SIEIRO DESIGN,540027,PRINTING FOR MARKETING MATERIALS,5108507385,320.00,2015-07-28,External Affairs,Cultural & related services,
15500012,LONDON BOROUGH OF ISLINGTON,504030,RECRUITMENT EXPENSES,5108487843,320.00,2015-08-11,Resources,Support Costs,
13002176,GBM SERVICES LTD,510001,EXTERNAL BUILDING MAINTENANCE,5108505257,315.04,2015-08-05,Resources,Support Costs,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108499514,312.13,2015-08-12,Resources,Support Costs,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108512412,311.60,2015-08-04,Development & Environment,Planning Policy,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108493251,311.59,2015-07-29,"Development, Enterprise & Environment",Highways and transport services,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108500538,311.59,2015-08-10,"Development, Enterprise & Environment",Economic Development,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108500866,311.59,2015-08-10,"Development, Enterprise & Environment",Economic Development,
10000407,BT CONFERENCING,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900029672,308.16,2015-08-11,Resources,Support Costs,
10020623,CARRIER DIRECT MARKETING,530010,EQUIPMENT REPAIRS & MAINTENANCE,5108492913,307.82,2015-07-28,Communities and Intelligence,Community Development,
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108488860,306.66,2015-07-29,"Development, Enterprise & Environment",Environmental Initiatives,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108516063,305.25,2015-08-06,Assembly & Secretariat,Corporate and democratic core,
10025934,JEANETTE HURRELL,540025,ART AND POETRY INSTALLATIONS AND PROGRAMMES,5108519040,304.00,2015-08-12,"Development, Enterprise & Environment",Cultural & related services,
10017232,NORLAND MANAGED SERVICES LIMITED,510100,ELECTRICITY,5108510364,301.34,2015-08-19,Resources,Cultural & related services,
10000135,OFFICE DEPOT UK LTD,536300,COMPUTER HARDWARE,5108489024,300.22,2015-07-29,Resources,Support Costs,
10024352,HYPEROPTIC LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029739,300.00,2015-08-13,Development & Environment,Capital,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108516061,294.25,2015-08-06,Assembly & Secretariat,Corporate and democratic core,
10016684,BENUGO,531010,CATERERS SERVICE CHARGES,5108513538,292.50,2015-08-05,Communities and Intelligence,Community Development,
10024501,GINGER TRAINING & COACHING LTD,504200,STAFF TRAINING,5108489440,291.50,2015-07-29,Communities and Intelligence,Public Health,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108513560,282.60,2015-08-04,Communities and Intelligence,Community Development,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029750,282.00,2015-08-14,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029756,282.00,2015-08-14,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029761,282.00,2015-08-14,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029763,282.00,2015-08-14,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029772,282.00,2015-08-14,Development & Environment,Capital,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029778,282.00,2015-08-14,Development & Environment,Capital,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108506644,275.40,2015-08-12,External Affairs,Community Development,
15050001,Future Workshops Limited,542100,IT CONSULTANCY,1900028665,275.00,2015-08-03,Communities and Intelligence,Community Development,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108499689,269.22,2015-08-10,Resources,Support Costs,
10000545,O2 UK LIMITED,536300,COMPUTER HARDWARE,5108506933,268.35,2015-08-17,Resources,Support Costs,
15050086,EXPENSES PAID TO THIRD PARTIES,520410,BUSINESS FARES,1900029706,267.62,2015-08-14,Development & Environment,Economic Development,
10023069,THE SMART CARD STORE LTD,533010,STATIONERY,5108507803,267.45,2015-07-28,External Affairs,Community Development,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108513591,256.00,2015-08-04,Assembly & Secretariat,Corporate and democratic core,
10017232,NORLAND MANAGED SERVICES LIMITED,510100,ELECTRICITY,5108510361,254.98,2015-08-19,Resources,Cultural & related services,
15050086,ROBERTO DANEO,537000,HOTEL ACCOMMODATION,1900029707,251.39,2015-08-14,Development & Environment,Economic Development,
10016982,KOIS MIAH,540100,PHOTOGRAPHY & VIDEO,5108498979,250.00,2015-08-05,Communities and Intelligence,Childrens and education services,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029451,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029454,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029456,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029457,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029458,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029460,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029461,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029467,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029469,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029470,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029476,250.00,2015-08-03,Development & Environment,Capital,
10017714,ZEN INTERNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029480,250.00,2015-08-03,Development & Environment,Capital,
10024501,GINGER TRAINING & COACHING LTD,504200,STAFF TRAINING,5108521882,250.00,2015-08-11,Communities and Intelligence,Cultural & related services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108441082,(267.94),2015-07-29,Resources,Support Costs,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108518195,(269.85),2015-08-07,External Affairs,Cultural & related services,
10000483,NOVACROFT DIRECT LTD,542355,OTHER PROFESSIONAL FEES,5108504284,(300.00),2015-08-11,Development & Environment,Economic Development,
10016709,BYWATERS (LEYTON) LIMITED,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5108517510,(383.79),2015-08-17,Resources,Support Costs,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108469440,(447.37),2015-08-10,External Affairs,Corporate and democratic core,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029272,(522.00),2015-08-07,Development & Environment,Capital,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108481720,(590.59),2015-08-10,External Affairs,Corporate and democratic core,
10009499,LONDON COMMUNICATIONS AGENCY,542051,CONSULTANCY-COMMISSIONED REPORT,5108528172,(626.24),2015-08-20,Communities and Intelligence,Public Health,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029281,(779.00),2015-08-07,Development & Environment,Capital,
10024360,BRITISH MEDICAL ASSOCIATION,531010,CATERERS SERVICE CHARGES,5108511622,(937.60),2015-08-17,External Affairs,Cultural & related services,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108499007,"(2,206.90)",2015-08-10,External Affairs,Corporate and democratic core,
10024586,UNITEL ONE SOURCE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029497,"(2,300.00)",2015-08-03,Development & Environment,Capital,
10024586,UNITEL ONE SOURCE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029498,"(2,300.00)",2015-08-03,Development & Environment,Capital,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108469442,"(2,657.90)",2015-08-10,External Affairs,Corporate and democratic core,
10022786,HANDS FREE COMPUTING LTD,536200,COMPUTER SOFTWARE,5108493144,"(2,765.00)",2015-07-27,Resources,Support Costs,
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108518104,"(2,840.50)",2015-08-19,Housing,Housing services,
