Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis,ref
10024671,CLIVE GRAHAM,504200,STAFF TRAINING,5108530371,550.00,2015-08-26,Resources,Z_SUPPORT COSTS,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030600,546.00,2015-09-03,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030000,542.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029898,540.15,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030224,538.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029886,535.65,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029916,534.20,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029877,531.69,2015-08-26,Development & Environment,Y_CAPITAL,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108529520,527.60,2015-09-09,Resources,Z_SUPPORT COSTS,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108539414,527.20,2015-09-03,External Affairs,Corporate and democratic core,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029920,522.30,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029915,522.15,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029885,522.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029889,522.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029907,522.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029919,522.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029935,522.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029945,522.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029994,522.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030183,522.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030192,522.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030205,522.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030643,522.00,2015-09-03,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030182,516.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030174,514.00,2015-09-01,Development & Environment,Y_CAPITAL,
10000545,O2 UK LIMITED,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5108519020,512.69,2015-08-24,Communities and Intelligence,Planning services,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029900,510.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030181,505.00,2015-09-01,Development & Environment,Y_CAPITAL,
10021553,PETER NEAL CONSULTING LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108534257,500.00,2015-08-27,"Development, Enterprise & Environment",Planning services,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108539416,500.00,2015-09-03,External Affairs,Corporate and democratic core,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108550372,500.00,2015-09-17,External Affairs,Corporate and democratic core,
10025981,STONEBURN SOFTWARE SERVICES LTD,504200,STAFF TRAINING,5108525507,500.00,2015-09-14,Assembly & Secretariat,Central services,
15050001,STEVE BALSAMO,540100,PHOTOGRAPHY & VIDEO,1900031227,500.00,2015-09-14,Communities and Intelligence,Cultural & related services,
15050001,ROSALIE DEIGHTON,540110,MARKETING EXHIBITIONS & EVENTS,1900031257,500.00,2015-09-18,Communities and Intelligence,Cultural & related services,
15050016,NABARRO LLP,542355,OTHER PROFESSIONAL FEES,1900031212,500.00,2015-09-15,Resources,Z_SUPPORT COSTS,
Corp Card,DELEGATE FEES,504210,Conferences & Seminars,100047900,500.00,2015-09-18,Private Office,Economic Development,
Corp Card,DELEGATE FEES,504210,Conferences & Seminars,100047900,500.00,2015-09-18,Private Office,Economic Development,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108538416,499.58,2015-09-16,Communities and Intelligence,Cultural & related services,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029931,498.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029937,498.00,2015-08-26,Development & Environment,Y_CAPITAL,
10010496,QUAY OFFICE FURNISHERS LTD,533010,STATIONERY,5108538456,487.50,2015-09-02,Communities and Intelligence,Public Health,
Corp Card,MONTHLY SUBSCRIPTION  COSTS,533100,Publications & Periodicals,100047864,487.30,2015-09-17,Communiites & Intelligence,LIBRARY REFERENCE & INFORMATION SERVICES,
Corp Card,MONTHLY SUBSCRIPTION FOR SPECIALIST WEB SERVER,543000,Corporate Subsciptions,100047848,479.19,2015-09-16,Communiites & Intelligence,LIBRARY REFERENCE & INFORMATION SERVICES,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030687,478.00,2015-09-03,Development & Environment,Y_CAPITAL,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108519385,476.00,2015-09-03,Resources,Z_SUPPORT COSTS,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522729,476.00,2015-08-26,Resources,Z_SUPPORT COSTS,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108522815,476.00,2015-09-10,Resources,Z_SUPPORT COSTS,
10000135,OFFICE DEPOT UK LTD,533010,STATIONERY,5108525422,476.00,2015-09-10,Resources,Z_SUPPORT COSTS,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030197,470.00,2015-09-01,Development & Environment,Y_CAPITAL,
10017187,MARTINSPEED LTD,540029,STORAGE AND DISTRIBUTION OF PUBLICITY MATERIALS,5108545376,469.03,2015-09-17,Communities and Intelligence,Cultural & related services,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029913,462.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029974,462.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029993,462.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029995,462.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030622,462.00,2015-09-03,Development & Environment,Y_CAPITAL,
Corp Card,MONTHLY SUBSCRIPTIONS FEES,543000,Corporate Subsciptions,100047900,460.66,2015-09-18,Communiites & Intelligence,LIBRARY REFERENCE & INFORMATION SERVICES,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108518528,453.48,2015-08-26,External Affairs,Planning services,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108517073,451.52,2015-08-26,Corporate Management,Corporate and democratic core,
13001309,SENATOR INTERNATIONAL LTD,530000,FURNITURE & EQUIPMENT,5108533206,445.25,2015-09-16,Private Office,Corporate and democratic core,
10008191,INSTITUT FRANCAIS,504210,CONFERENCES & SEMINARS,5108518458,444.00,2015-09-10,Assembly & Secretariat,Corporate and democratic core,
10017232,NORLAND MANAGED SERVICES LIMITED,510100,ELECTRICITY,5108544387,440.42,2015-09-16,Resources,Cultural & related services,
10026109,BRIDGE HOUSING SOLUTIONS,542355,OTHER PROFESSIONAL FEES,5108541739,437.50,2015-09-10,Housing,Housing services,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108530444,432.00,2015-09-09,External Affairs,Planning services,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108394651,419.54,2015-09-01,Assembly & Secretariat,Corporate and democratic core,
11000019,BRITISH GAS BUSINESS,510100,ELECTRICITY,1900029574,418.31,2015-08-26,Resources,Z_SUPPORT COSTS,
10017232,NORLAND MANAGED SERVICES LIMITED,510100,ELECTRICITY,5108544386,417.24,2015-09-16,Resources,Cultural & related services,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108534132,416.07,2015-09-16,Corporate Management,Corporate and democratic core,
10017470,COMPUTACENTER,536200,COMPUTER SOFTWARE,5108530320,411.65,2015-09-15,Resources,Z_SUPPORT COSTS,
Corp Card,RETURN FLIGHTS FROM SOCHI TO MOSCOW,520410,Business Fares,100047848,409.39,2015-09-16,Communiites & Intelligence,Recreation and Sport,
11000019,BRITISH GAS BUSINESS,510100,ELECTRICITY,1900029783,408.88,2015-09-02,Resources,Z_SUPPORT COSTS,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,LEGAL FEES,5108530425,403.20,2015-08-24,Housing,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029883,402.47,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029891,402.47,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029942,402.47,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029947,402.47,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029955,402.47,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029923,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029924,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029929,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029932,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029944,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029961,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029963,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029967,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029969,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029970,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029973,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029976,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029979,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029982,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029983,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029986,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029987,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029990,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029992,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029996,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029999,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030001,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030002,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030004,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030006,402.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030171,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030172,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030173,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030178,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030185,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030186,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030189,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030190,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030194,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030195,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030203,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030210,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030213,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030218,402.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030615,402.00,2015-09-03,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030634,402.00,2015-09-03,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030661,402.00,2015-09-03,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030668,402.00,2015-09-03,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030670,402.00,2015-09-03,Development & Environment,Y_CAPITAL,
10002565,THOMAS TELFORD LTD,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5108547739,400.00,2015-09-15,Communities and Intelligence,Planning services,
10025180,THE COMMS GUYS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900031123,400.00,2015-09-03,Development & Environment,Y_CAPITAL,
14000000,HAYS SPECIALIST RECRUITMENT LTD,542100,IT CONSULTANCY,5108540914,391.82,2015-09-16,Resources,Z_SUPPORT COSTS,
10024546,FOCUS GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900031119,390.00,2015-09-03,Development & Environment,Y_CAPITAL,
10024878,JACKFRANCIS MEDIA LTD,540013,PHOTOGRAPHY AND VIDEO DESIGN AND PRODUCTION,5108549914,390.00,2015-09-16,External Affairs,Cultural & related services,
10023430,ZURICH ENGINEERING,510700,OFFICE CLEANING,5108529147,379.08,2015-09-14,Resources,Z_SUPPORT COSTS,
15050001,SANTANDER CYCLES,520410,BUSINESS FARES,1900030025,375.00,2015-09-04,Corporate Management,Corporate and democratic core,
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108524143,374.06,2015-09-07,Corporate Management,Corporate and democratic core,
10024857,CTI DIGITAL,520410,BUSINESS FARES,5108529752,368.40,2015-08-26,Resources,Z_SUPPORT COSTS,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108546789,367.08,2015-09-16,Development & Environment,Planning services,
10019179,FUNKY FLOORS LTD,510700,OFFICE CLEANING,5108540255,360.00,2015-09-04,Resources,Z_SUPPORT COSTS,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,LEGAL FEES,5108530421,353.60,2015-08-24,Housing,Y_CAPITAL,
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5108410490,350.18,2015-09-09,Communities and Intelligence,Planning services,
10025311,SCALES & MODELS,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108530255,350.00,2015-08-26,External Affairs,Cultural & related services,
Corp Card,MARKETING INCENTIVE,540020,Marketing Incentives,100047864,349.17,2015-09-17,Communiites & Intelligence,EDICATION SERVICES,
10016848,EXCITECH LTD,536510,SOFTWARE MAINTENANCE,5108521892,345.00,2015-08-26,Resources,Z_SUPPORT COSTS,
10017812,BRITISH RED CROSS SOCIETY,504200,STAFF TRAINING,5108534095,345.00,2015-08-27,Resources,Z_SUPPORT COSTS,
10017232,NORLAND MANAGED SERVICES LIMITED,510100,ELECTRICITY,5108544311,342.52,2015-09-16,Resources,Cultural & related services,
Corp Card,"RETURN FLIGHTS TO MONTPELLIER, FRANCE",520410,Business Fares,100047848,342.04,2015-09-16,Communiites & Intelligence,Recreation and Sport,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029988,342.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029997,342.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029998,342.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030219,342.00,2015-09-01,Development & Environment,Y_CAPITAL,
10021762,DOVETAIL FOKS,520410,BUSINESS FARES,5108533503,339.00,2015-08-26,Housing,Housing services,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900031180,328.00,2015-09-08,Development & Environment,Y_CAPITAL,
Corp Card,ACCOMMODATION,537000,Hotel Accommodation,100047848,305.97,2015-09-16,Development & Environment,Economic Development,
14000000,HAYS SPECIALIST RECRUITMENT LTD,542100,IT CONSULTANCY,5108530439,303.77,2015-09-09,Resources,Z_SUPPORT COSTS,
10009048,OFFICE FOR NATIONAL STATISTICS,533101,DATA PURCHASE,5108545741,300.00,2015-09-18,Communities and Intelligence,Cultural & related services,
10009048,OFFICE FOR NATIONAL STATISTICS,533101,DATA PURCHASE,5108545742,300.00,2015-09-10,Communities and Intelligence,Cultural & related services,
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108540638,300.00,2015-09-08,Corporate Management,Corporate and democratic core,
10024352,HYPEROPTIC LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900031165,300.00,2015-09-08,Development & Environment,Y_CAPITAL,
10024352,HYPEROPTIC LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900031166,300.00,2015-09-08,Development & Environment,Y_CAPITAL,
10024352,HYPEROPTIC LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900031169,300.00,2015-09-08,Development & Environment,Y_CAPITAL,
10024815,VALIANTYS LTD,504200,STAFF TRAINING,5108544293,300.00,2015-09-10,Resources,Z_SUPPORT COSTS,
10002540,PERFORMING RIGHTS SOCIETY LTD,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108533632,299.90,2015-09-02,External Affairs,Cultural & related services,
10017269,PUREPRINT,533000,PRINTING,5108523412,296.00,2015-08-26,Resources,Z_SUPPORT COSTS,
10011291,SPM INTELLIGENT PRINT & COMMS. LTD,533100,PUBLICATIONS & PERIODICALS,5108482057,286.00,2015-09-08,Development & Environment,Planning services,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029912,282.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029922,282.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029934,282.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029960,282.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029972,282.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029980,282.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029984,282.00,2015-08-26,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030214,282.00,2015-09-01,Development & Environment,Y_CAPITAL,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900030230,282.00,2015-09-01,Development & Environment,Y_CAPITAL,
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108540755,279.37,2015-09-17,Resources,Z_SUPPORT COSTS,
10024857,CTI DIGITAL,520410,BUSINESS FARES,5108529444,276.60,2015-08-26,Resources,Z_SUPPORT COSTS,
10019522,PINNACLE HOUSING LTD,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5108546359,276.08,2015-09-11,Resources,Z_SUPPORT COSTS,
10004032,VIRGIN MEDIA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900029958,275.00,2015-08-26,Development & Environment,Y_CAPITAL,
Corp Card,DOMAIN NAME RENEWALS,536200,Computer Software,100047848,273.30,2015-09-16,Resources,Support costs,
10019522,PINNACLE HOUSING LTD,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5108546501,272.08,2015-09-11,Resources,Z_SUPPORT COSTS,
Corp Card,NETWORK CABLES FOR UNION STREET,536200,Computer consumables,100047864,271.20,2015-09-17,Resources,Support costs,
Corp Card,SOCIAL MEDIA MONITORING ACCOUNT ANNUAL SUBSCRIPTION,533100,Publications & Periodicals,100047864,270.27,2015-09-17,Assembly & Secretariat,Secretariat,
10024505,SPITFIRE NETWORK SERVICES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900031120,268.00,2015-09-03,Development & Environment,Y_CAPITAL,
Corp Card,ONE WAY FLIGHT FROM MILAN TO LONDON,520410,Business Fares,100047848,267.64,2015-09-16,Development & Environment,Economic Development,
Corp Card,RETURN TRAIN TRAVEL TO BRUSSELS,520410,Business Fares,100047848,253.00,2015-09-16,Communiites & Intelligence,LIBRARY REFERENCE & INFORMATION SERVICES,
10000063,VODAFONE CORPORATE LTD,536200,COMPUTER SOFTWARE,5108519077,(260.00),2015-09-16,Housing,Housing services,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108539432,(599.43),2015-09-03,External Affairs,Corporate and democratic core,
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5108499422,(646.80),2015-08-27,External Affairs,Cultural & related services,
10024290,MIDLANDHR,536510,SOFTWARE MAINTENANCE,5108533400,(685.00),2015-09-16,Resources,Z_SUPPORT COSTS,
