Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
People,Childrens Social Care,PEARTREE PROJECTS LTD,3062962,14048.40,External Placements
People,Childrens Social Care,PEARTREE PROJECTS LTD,3051564,14048.40,External Placements
People,Childrens Social Care,PEBBLES CARE,3056435,13795.00,External Placements
People,Childrens Social Care,PLAY HUT DAY NURSERY & KIDS CLUB,3064699,529.69,Childcare
People,Childrens Social Care,PORTSMOUTH CITY COUNCIL,3064483,18000.00,Adoption Allowance
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051519,2472.25,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051521,2536.53,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051523,2178.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051518,2472.25,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051522,3069.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051520,3498.66,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051524,2472.25,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051518,2233.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051519,2233.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051522,2772.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051521,2291.06,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051523,2520.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051524,2233.00,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051523,810,External Placements
People,Childrens Social Care,REACH OUT CARE LIMITED NO 2 A/C,3051520,3160.08,External Placements
People,Childrens Social Care,REGUS MANAGEMENT,0,1946.35,Rent Of Facilities
People,Childrens Social Care,ROCSOLID,3062443,2060.08,Adult Placement Schemes
People,Childrens Social Care,ROCSOLID,3062443,2060.08,Adult Placement Schemes
People,Childrens Social Care,ROCSOLID,0,2055.43,Adult Placement Schemes
People,Childrens Social Care,ROCSOLID,0,1130.02,Adult Placement Schemes
People,Childrens Social Care,S & R CARS LTD,3058362,1020.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057826,1000.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057823,990,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057824,1440.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057822,1213.20,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058359,1095.60,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058365,1774.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057747,720,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057746,660,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057747,540,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058360,690,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3060016,990,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057918,750,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058364,672,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058366,672,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058363,648,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057825,1552.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3060016,1320.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058364,896,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058365,2520.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057918,1000.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058359,1435.20,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058366,896,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057826,1100.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058360,1012.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058363,864,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3064333,888,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057823,1320.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057822,1617.60,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3058362,1579.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057824,1920.00,Contract Hire
People,Childrens Social Care,S & R CARS LTD,3057825,1164.00,Contract Hire
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3058174,1184.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3062444,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3062444,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3062444,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3062444,1036.00,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3056181,975,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3061757,724.5,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SANCTUARY PERSONNEL LTD,3064886,1286.50,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SEVEN SOCIAL CARE,3064494,968.75,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SEVEN SOCIAL CARE,3064494,973.7,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SEVEN SOCIAL CARE,3064494,884.5,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SEVEN SOCIAL CARE,3064494,664.85,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SEVEN SOCIAL CARE,3064493,968.75,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SEVEN SOCIAL CARE,3064493,967.4,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SEVEN SOCIAL CARE,3064493,969.65,Agency Staff Costs - Non Teaching
People,Childrens Social Care,SIGN DESIGN DIGITAL LIMITED,3063702,662.5,Signage
People,Childrens Social Care,SKERNE PARK ACADEMY,3056471,19664.63,Rent Of Facilities
People,Childrens Social Care,SKERNE PARK ACADEMY,3056471,19664.63,Rent Of Facilities
People,Childrens Social Care,SOCIETE GENERALE EQUIPMENT FINANCE,3050648,2412.17,Leasing Charges
People,Childrens Social Care,SOCIETE GENERALE EQUIPMENT FINANCE,3050622,2246.43,Leasing Charges
People,Childrens Social Care,ST CUTHBERTS CARE,3058042,2604.00,External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3051567,1771.43,External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3051567,1600.00,External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3058042,2352.00,External Placements
People,Childrens Social Care,ST CUTHBERTS CARE,3058042,3864.00,External Placements
People,Childrens Social Care,SUE OVERTON APPLIED PRACTICE,3064244,1100.00,Employee Training Course Costs
People,Childrens Social Care,SUE OVERTON APPLIED PRACTICE,3061865,1000.00,Employee Training Course Costs
People,Childrens Social Care,SUE WOOLMORE,3064108,962.95,Consultancy Fees
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,700,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,635.14,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,668.57,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,697.86,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,734.57,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,661.11,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051532,767.16,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,700,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780.01,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.33,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857.01,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,700,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741.02,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,700,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,700,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051526,814.17,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051527,857,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,700,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3059650,780,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051528,771.3,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051529,741,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,595.29,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051531,700,External Placements
People,Childrens Social Care,SWIIS FOSTER CARE LTD,3051530,780,External Placements
People,Childrens Social Care,TEACHERS PENSIONS,3054643,1900.73,Pension Increase Pay
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3058326,3822.43,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051550,3900.42,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051537,3900.42,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051536,3900.42,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3058327,3056.20,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051533,3900.42,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051537,3522.96,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051536,3522.96,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051533,3522.96,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3058326,3452.52,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3058327,2760.44,External Placements
People,Childrens Social Care,TEAM FOSTERING NORTH EAST,3051550,3522.96,External Placements
People,Childrens Social Care,TEESSIDE UNIVERSITY STUDENT FEES,0,562.29,Independent Living
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,564.33,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,542.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,528.16,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,557.1,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,542.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,542.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,542.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,564.33,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,542.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,TEMP RECRUITMENT LTD,3063830,542.63,Agency Staff Costs - Non Teaching
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,500,Independent Living
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,1772.43,Client Travel Costs
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,1289.64,Client Travel Costs
People,Childrens Social Care,THE SOCIAL RESOURCE CENTRE LIMITED,0,886.22,Independent Living
People,Childrens Social Care,TINY TURNERS NURSERY,3064420,792,Childcare Costs
People,Childrens Social Care,TURBOVENTURE,0,675,Projects
People,Childrens Social Care,UNITED TAXIS LTD,3058378,742.19,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057956,720,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057770,1008.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058380,1765.00,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058756,900,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,882,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057774,524.1,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3059127,588,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3062281,768.3,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058381,817.34,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058317,537,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057848,1205.40,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057773,603.3,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057771,543.9,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057772,586.8,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058379,542.65,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3058376,565.83,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3057777,527.4,Contract Hire
People,Childrens Social Care,UNITED TAXIS LTD,3062281,519.89,Contract Hire
People,Childrens Social Care,VIRGIN MEDIA BUSINESS,0,5266.08,Ict Software Support & Maintenance
People,Childrens Social Care,VIRGIN MEDIA BUSINESS,0,5266.08,Materials
People,Childrens Social Care,WALTER YEOMAN,3057778,523.8,Contract Hire
People,Childrens Social Care,WALTER YEOMAN,3057778,698.4,Contract Hire
People,Childrens Social Care,WRIXON CARE,3064615,1065.33,External Placements
People,Childrens Social Care,WRIXON CARE,3064342,1159.95,External Placements
People,Childrens Social Care,WRIXON CARE,3064323,713.13,External Placements
People,Childrens Social Care,WRIXON CARE,3063937,1489.63,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,3400.00,External Placements
People,Childrens Social Care,YOUNG FOUNDATION LTD,3051541,3764.29,External Placements
People,Development & Commissioning,700 CLUB,0,18878.02,Private Contractors
People,Development & Commissioning,ANCHOR TRUST,0,553.42,Private Contractors
People,Development & Commissioning,BLACKETTS MEDICAL PRACTICE,3054977,3167.25,Private Contractors
People,Development & Commissioning,CAPITA BUSINESS SRV LTD (DARLINGTON),0,12881.42,Professional Fees & Consultancy
People,Development & Commissioning,CARERS FEDERATION LIMITED,0,1171.96,Other Supplies & Services
People,Development & Commissioning,CREATIVE SUPPORT LIMITED,0,8047.68,Private Contractors
People,Development & Commissioning,DARLINGTON & DISTRICT YTH COMM ASS,3064469,648,Employee Training Course Costs
People,Development & Commissioning,DARLINGTON YMCA FOYER,0,23106.69,Private Contractors
People,Development & Commissioning,DISC,0,31757.05,Private Contractors
People,Development & Commissioning,DISC,3053240,15000.00,Services For Carers
People,Development & Commissioning,DURHAM CONSTABULARY,0,10220.00,Professional Fees & Consultancy
People,Development & Commissioning,ENDEAVOUR HOUSING ASSOCIATION,0,1106.07,Private Contractors
People,Development & Commissioning,HANOVER HOUSING ASSOCIATION,0,755.66,Private Contractors
People,Development & Commissioning,HEALTHWATCH DARLINGTON,3053986,10974.75,Other Supplies & Services
People,Development & Commissioning,JOHN WHEELER SOLUTIONS LIMITED,3064484,1600.00,Employee Training Course Costs
People,Development & Commissioning,JOHN WHEELER SOLUTIONS LIMITED,3065219,3200.00,Employee Training Course Costs
People,Development & Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2557.22,Private Contractors
People,Development & Commissioning,NECA SERVICES LTD,3065070,1515.10,Contributions/Donations
People,Development & Commissioning,NECA SERVICES LTD,3051628,116230.99,Private Contractors
People,Development & Commissioning,NECA SERVICES LTD,3051562,3547.08,Private Contractors
People,Development & Commissioning,NORTH TYNESIDE COUNCIL,3061935,625,Employee Training Course Costs
People,Development & Commissioning,PEARSON ASSESSMENT(PEARSON EDUC),3063520,655.5,Materials
People,Development & Commissioning,REED BUSINESS INFORMATION LTD,3063895,4750.00,Employee Training Course Costs
People,Development & Commissioning,RESTORATIVE JUSTICE CONSORTIUM,0,2000.00,Professional Fees & Consultancy
People,Development & Commissioning,SANCTUARY SUPPORTED LIVING,0,3745.00,Private Contractors
People,Development & Commissioning,SOCIAL CARE INSTITUTE FOR EXCELLENCE,3062232,700,Employee Training Course Costs
People,Development & Commissioning,THE FOUNDATION STAGE FORUM LTD,3065230,1500.00,Memberships
People,Development & Commissioning,TRACEY HILL TRAINING & CONSULTANCY LTD,3065118,1053.80,Employee Training Course Costs
People,Development & Commissioning,WM MORRISON (D'TON) ENTERPRISE TRUST,3064479,4000.00,Hospitality
Balance Sheet,Balance Sheet,KIDDIVOUCHERS LTD,0,17006.17,General Debits
Balance Sheet,Balance Sheet,MUNICIPAL MUTUAL INSURANCE LIMITED,0,756.88,General Debits
Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3064385,10161.98,Other Establishments
Bidra,Bidra,DISTINCT DARLINGTON LIMITED,3065544,14222.33,Other Establishments
Capital,Capital,ACADEMY  GEOMATICS LTD,3062800,1595.00,Other Contractor Payments
Capital,Capital,ADT FIRE & SECURITY PLC,3061177,9912.00,Other Contractor Payments
Capital,Capital,CAPITA SYMONDS LTD,3059250,2580.00,Consultants - Other
Capital,Capital,DARLINGTON MIND,3063089,9949.52,Pfi Finance Lease Liability (St)
Capital,Capital,DISC,3062861,1387.12,Fees - Other
Capital,Capital,DR ANNE ALLEN,3062923,3500.00,Consultants - Other
Capital,Capital,ELECTRONIC SECURITY SOLUTIONS LTD,3064624,575,Other Contractor Payments
Capital,Capital,ESH CONSTRUCTION LIMITED,0,13011.44,Payments Main Contractor - Non Dlo
Capital,Capital,JOHN GRAHAM CONSTRUCTION LTD,3053572,76615.35,Payments Main Contractor - Non Dlo
Capital,Capital,JOHN GRAHAM CONSTRUCTION LTD,3053572,213798.39,Payments Main Contractor - Non Dlo
Capital,Capital,JOHN GRAHAM CONSTRUCTION LTD,3053572,226816.53,Payments Main Contractor - Non Dlo
Capital,Capital,JOHNSTON ENGINEERING LTD,3056946,130029.00,Vehicles
Capital,Capital,KEITH BARRETT,0,990,Payments Main Contractor - Non Dlo
Capital,Capital,KYOOB,3060318,1760.00,Consultants - Other
Capital,Capital,NEWCASTLE CITY COUNCIL,0,16281.00,Fees - Other
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,3063204,684,Dlo Contractor Payments
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,3063207,684,Dlo Contractor Payments
Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,3063206,684,Dlo Contractor Payments
Capital,Capital,S & R CARS LTD,3053439,5456.00,Payments Main Contractor - Non Dlo
Capital,Capital,S & R CARS LTD,3053439,4928.00,Payments Main Contractor - Non Dlo
Capital,Capital,SOIL ENVIRONMENT SERVICES LTD,3061429,1595.00,Disturbance
Capital,Capital,THEATRESEARCH LTD,3050683,5189.88,Consultants - Other
Capital,Capital,THEATRESEARCH LTD,3050683,5189.88,Consultants - Other
Capital,Capital,WHALE TANKERS LTD,3051733,139450.00,Vehicles
Capital,Capital,WHALE TANKERS LTD,3051733,705,Vehicles
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,0,43247.00,Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,0,62797.16,Payments Main Contractor - Non Dlo
Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3046231,277299.19,Payments Main Contractor - Non Dlo
Capital,Capital,WYN CONSTRUCTION,3065012,950,Other Contractor Payments
