Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2015-12-02,1157123,609.00,Redacted Personal Data,382249,"Environment, Leisure & Housing",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
2015-12-02,1157124,458.56,SYNTEC MANUFACTURING LTD,388568,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,28.VEHICLE PARTS
2015-12-02,1157126,13559.35,KNIGHT FRANK LLP,354665,"Health, Education, Care and Safeguarding",Adult Social Care,101,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
2015-12-02,1157129,700.00,ST JOSEPHS RC PRIMARY SCHOOL (HEBBURN),388160,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.EXT SCHOOLS
2015-12-02,1157132,417.40,TMP (UK) LTD,386724,Law & Governance,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,16.ADVERTISING
2015-12-02,1157132,613.60,TMP (UK) LTD,386724,Law & Governance,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,16.ADVERTISING
2015-12-02,1157132,662.65,TMP (UK) LTD,386724,Law & Governance,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,16.ADVERTISING
2015-12-02,1157133,23484.00,ISS FACILITY SERVICES - LANDSCAPING,386557,"Environment, Leisure & Housing",Cultural & Related Services,104,Third Party Payments,505,Other Agencies,5043,Revenue,12.LANDSCAPING
2015-12-02,1157135,9.80,ASKEWS & HOLTS LIBRARY SERVICE LTD,313909,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157135,247.02,ASKEWS & HOLTS LIBRARY SERVICE LTD,313909,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157136,1197.55,SOUTHERN ELECTRIC CONTRACTING LIMITED,358397,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,27.ELECTRIC
2015-12-02,1157136,3230.78,SOUTHERN ELECTRIC CONTRACTING LIMITED,358397,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,27.ELECTRIC
2015-12-02,1157138,1467.00,P S CATERING,385183,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,06.TUITION
2015-12-02,1157140,700.00,SACRED HEART CATHOLIC HIGH SCHOOL,360382,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.EXT SCHOOLS
2015-12-02,1157144,6775.67,NORTH TYNESIDE CARERS CENTRE,300370,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
2015-12-02,1157146,22991.42,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2015-12-02,1157146,33831.39,AGE UK NORTH TYNESIDE,334565,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2015-12-02,1157154,245.00,NEWCASTLE DOG & CAT SHELTER,366694,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Third Party Payments,505,Voluntary Associations,5040,Revenue,ENVIRO ANIMAL
2015-12-02,1157154,77.69,NEWCASTLE DOG & CAT SHELTER,366694,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Third Party Payments,505,Voluntary Associations,5040,Revenue,ENVIRO ANIMAL
2015-12-02,1157154,845.74,NEWCASTLE DOG & CAT SHELTER,366694,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Third Party Payments,505,Voluntary Associations,5040,Revenue,ENVIRO ANIMAL
2015-12-02,1157155,260.91,CRYOSERVICE LIMITED,344901,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,08.ENVIRONMENTAL SERV
2015-12-02,1157157,16.95,OVERTON UK LTD,247577,"Environment, Leisure & Housing",Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-12-02,1157157,207.00,OVERTON UK LTD,247577,"Environment, Leisure & Housing",Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-12-02,1157160,320.00,GATESHEAD COUNCIL,231440,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.PUBLIC SECTOR
2015-12-02,1157162,3456.00,NORTH EAST RADIO COMMS LTD,014130,"Environment, Leisure & Housing",Highways & Transport Services,107,Supplies and Services,504,Communications & Computing,5028,Revenue,24.COMMS LINES RENTAL
2015-12-02,1157164,299.00,SWIFT FIRE & SECURITY,335880,"Environment, Leisure & Housing",Cultural & Related Services,104,Premises-Related Expenditure,502,Fixtures & Fittings,5010,Revenue,21.SECURITY SERVICES EXTE
2015-12-02,1157166,13553.15,KIER NORTH TYNESIDE LIMITED,383278,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
2015-12-02,1157169,1488.50,DWF LLP,373717,Central Items,Holding A/C,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,16.LEGAL SERVICES
2015-12-02,1157169,1488.50,DWF LLP,373717,Central Items,Holding A/C,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,16.LEGAL SERVICES
2015-12-02,1157170,400.00,THE TRUSTEES OF THE DIOCESE OF HEXHAM & NEWCASTLE,004510,Commissioning & Investment,Children's & Education Services,103,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
2015-12-02,1157171,3200.00,CITY OF SUNDERLAND COLLEGE,310428,"Environment, Leisure & Housing",Planning Services,110,Employees,501,Indirect Employee Expenses,5002,Revenue,00.NON INFLUENCIBLE
2015-12-02,1157173,15192.67,HOUSING 21,305162,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-02,1157173,15192.67,HOUSING 21,305162,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-12-02,1157174,2440.00,ASHDOWN SUPPLIES,304783,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,08.ENVIRONMENTAL SERV
2015-12-02,1157175,13.40,G B SPORT & LEISURE,381306,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-12-02,1157175,15.70,G B SPORT & LEISURE,381306,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-12-02,1157175,52.50,G B SPORT & LEISURE,381306,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-12-02,1157175,70.00,G B SPORT & LEISURE,381306,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-12-02,1157175,92.00,G B SPORT & LEISURE,381306,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-12-02,1157175,118.30,G B SPORT & LEISURE,381306,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-12-02,1157175,125.50,G B SPORT & LEISURE,381306,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-12-02,1157175,285.00,G B SPORT & LEISURE,381306,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-12-02,1157176,46.00,NORSEMAN DIRECT LIMITED,372774,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.LIGHT EQUIPMENT
2015-12-02,1157176,169.00,NORSEMAN DIRECT LIMITED,372774,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.LIGHT EQUIPMENT
2015-12-02,1157176,389.00,NORSEMAN DIRECT LIMITED,372774,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.LIGHT EQUIPMENT
2015-12-02,1157177,376.73,ADARE LTD,372769,Law & Governance,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,20.PRINTING
2015-12-02,1157177,531.36,ADARE LTD,372769,Law & Governance,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,20.PRINTING
2015-12-02,1157178,118.00,CACHE,330615,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,18.CONFERENCING
2015-12-02,1157178,660.00,CACHE,330615,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,18.CONFERENCING
2015-12-02,1157178,1386.00,CACHE,330615,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,18.CONFERENCING
2015-12-02,1157181,294.00,Redacted Personal Data,382149,"Environment, Leisure & Housing",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
2015-12-02,1157183,9000.00,PARENTS AND CHILDREN TOGETHER,368524,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,18.CONSULTANTS FEES
2015-12-02,1157186,1400.00,HEBBURN COMPREHENSIVE SCHOOL,306585,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.EXT SCHOOLS
2015-12-02,1157188,964.00,SITE AND FIELD SERVICES LTD,283213,"Environment, Leisure & Housing",Cultural & Related Services,104,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,28.VEHICLE PARTS
2015-12-02,1157189,700.00,CRAMLINGTON LEARNING VILLAGE,355607,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.EXT SCHOOLS
2015-12-02,1157190,575.00,Redacted Personal Data,382428,"Environment, Leisure & Housing",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
2015-12-02,1157191,9034.13,PARKSIDE HOUSE SCHOOL,357039,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.EXT SCHOOLS
2015-12-02,1157191,21034.13,PARKSIDE HOUSE SCHOOL,357039,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,00.EXT SCHOOLS
2015-12-02,1157192,1400.00,WALBOTTLE CAMPUS,342172,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,06.EQUIPMENT
2015-12-02,1157195,5800.00,CARRS BILLINGTON AGRICULTURE,243075,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,12.LANDSCAPING
2015-12-02,1157197,1325.00,MRC EVENTS LTD,391262,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,16.EVENTS & PROMOTIONS
2015-12-02,1157199,5300.00,FOREVER CARE,391221,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,27.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,31.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,31.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,31.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,31.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,35.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157200,39.99,BOLINDA UK LIMITED,391197,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2015-12-02,1157202,285.00,Redacted Personal Data,391113,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NON INFLUENCIBLE
2015-12-02,1157203,333.33,ADAVO PROPERTY LLP,390991,Commissioning & Investment,Unallocated,N/A,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
2015-12-02,1157206,700.00,BEDE ACADEMY PRIMARY,390678,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,18.TRAINING
2015-12-02,1157207,4862.86,TEACHERS PENSIONS AGENCY,341172,Capital,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
2015-12-02,1157208,1314539.48,TEACHERS PENSIONS AGENCY,341172,Capital,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
2015-12-02,1157209,550.00,HARVEY MURRAY,390172,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2015-12-02,1157211,350.00,PAYPOINT NETWORKS LTD,389716,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,09.FINANCIAL SERVICES
2015-12-02,1157212,300.00,MISS SARAH WOOLRICH,308155,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,16.LEGAL SERVICES
2015-12-02,1157215,647.99,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,02.BUILDING SERVICES
2015-12-02,1157215,691.48,CAPITA SYMONDS LTD,376582,"Environment, Leisure & Housing",Housing Services,108,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,02.BUILDING SERVICES
2015-12-02,1157215,1168.62,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,02.BUILDING SERVICES
2015-12-02,1157215,1895.10,CAPITA SYMONDS LTD,376582,Commissioning & Investment,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
2015-12-02,1157215,2108.02,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
2015-12-02,1157215,6223.35,CAPITA SYMONDS LTD,376582,"Environment, Leisure & Housing",Housing Services,108,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,02.BUILDING SERVICES
2015-12-02,1157216,2685.00,FOCUS GROUP,389117,Business & Economic Development,Planning Services,110,Supplies and Services,504,Communications & Computing,5028,Revenue,15.HARDWARE
2015-12-02,1157216,2685.00,FOCUS GROUP,389117,Business & Economic Development,Planning Services,110,Supplies and Services,504,Communications & Computing,5028,Revenue,15.HARDWARE
2015-12-02,1157216,2685.00,FOCUS GROUP,389117,Business & Economic Development,Planning Services,110,Supplies and Services,504,Communications & Computing,5028,Revenue,15.HARDWARE
2015-12-02,1157219,1096.16,NORTH OF ENGLAND REFUGEE SERVICE LTD,340034,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,18.CONFERENCING
2015-12-02,1157221,0.01,CORMETON ELECTRONICS LTD,281708,"Children, Young People & Learning",Children's & Education Services,103,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,11.EQUIPMENT
