Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Supplier ID,Company Registraation Number,Charity Registration Number,VCSE Grant,Payment Date,Transaction No,Seq No,Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,COMMUNITY INTEGRATED CARE,Redacted,02225727,519996,Not yet available,2018-11-21,23697247,1,50164.25,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Carers & Home Help Services,69475,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,COMMUNITY INTEGRATED CARE,Redacted,02225727,519996,Not yet available,2018-10-16,23672892,1,50164.25,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Carers & Home Help Services,69475,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,CONEXUS HEALTHCARE LTD,Redacted,10772469,N/A,Not yet available,2018-10-25,23678883,1,12500.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,CONEXUS HEALTHCARE LTD,Redacted,10772469,N/A,Not yet available,2018-10-04,23638511,1,12500.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,CURVE LEARNING AND DEVELOPMENT LTD,Redacted,06944241,N/A,Not yet available,2018-10-03,23656597,1,650.00,Nil,Adult Service Contracts,Revenue,Business Services,CAT02,Training,SUBCAT0223,Training Services,79980,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,DIAL WAKEFIELD,Redacted,02617983,1003466,Not yet available,2018-11-21,23697248,1,17473.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,DONCASTER AND BASSETLAW TEACHING FT,Redacted,N/A,N/A,Not yet available,2018-10-31,23682223,1,2958.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Hospitals,43860,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,FOUNDATION,Redacted,01829004,515517,Not yet available,2018-12-19,23720914,0,48885.60,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,FOUNDATION,Redacted,01829004,515517,Not yet available,2018-10-24,23678470,1,48885.60,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,FOUNDATION,Redacted,01829004,515517,Not yet available,2018-11-22,23698459,1,48885.60,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,HEALTHWATCH WAKEFIELD,Redacted,09907848,1166797,Not yet available,2018-12-10,23712935,1,8377.78,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Consumer Organisations,21710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,HEALTHWATCH WAKEFIELD,Redacted,09907848,1166797,Not yet available,2018-12-10,23712936,1,35215.88,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Consumer Organisations,21710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,HILLCREST & LYNDALE CARE & SUPPORT SERVICES LTD,Redacted,07164067,N/A,Not yet available,2018-10-17,23675268,1,2615.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,HORTICARE,Redacted,02712532,1011327,Not yet available,2018-12-10,23712186,1,4086.50,Nil,Adult Service Contracts,Revenue,Environment,CAT03,Parks and Public Spaces Contractors,SUBCAT0308,Landscape Contractors & Gardening Services,47060,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,HORTICARE,Redacted,02712532,1011327,Not yet available,2018-10-16,23672902,1,4086.50,Nil,Adult Service Contracts,Revenue,Environment,CAT03,Parks and Public Spaces Contractors,SUBCAT0308,Landscape Contractors & Gardening Services,47060,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,HORTICARE,Redacted,02712532,1011327,Not yet available,2018-11-21,23697251,1,4086.50,Nil,Adult Service Contracts,Revenue,Environment,CAT03,Parks and Public Spaces Contractors,SUBCAT0308,Landscape Contractors & Gardening Services,47060,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,KLOAY\xB4S CARE LTD,Redacted,10715981,N/A,Not yet available,2018-10-29,23679586,1,694.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,KLOAY\xB4S CARE LTD,Redacted,10715981,N/A,Not yet available,2018-11-22,23697158,1,753.42,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,LEEDS CITY COUNCIL,Redacted,N/A,N/A,Not yet available,2018-11-06,23685151,1,3521.00,Nil,Adult Service Contracts,Revenue,n/a,CATNA,Sub Category Not Applicable,SUBCATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,LEEDS CITY COUNCIL,Redacted,N/A,N/A,Not yet available,2018-12-03,23703014,1,3739.00,Nil,Adult Service Contracts,Revenue,n/a,CATNA,Sub Category Not Applicable,SUBCATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,LEEDS CITY COUNCIL,Redacted,N/A,N/A,Not yet available,2018-11-06,23685153,1,4884.00,Nil,Adult Service Contracts,Revenue,n/a,CATNA,Sub Category Not Applicable,SUBCATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,LOCALA COMMUNITY PARTNERSHIPS CIC,Redacted,07584906,N/A,Not yet available,2018-12-03,23703011,1,524.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Family Planning Centres,33970,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,LOCALA COMMUNITY PARTNERSHIPS CIC,Redacted,07584906,N/A,Not yet available,2018-12-14,23716972,1,1191.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Family Planning Centres,33970,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,LOCALA COMMUNITY PARTNERSHIPS CIC,Redacted,07584906,N/A,Not yet available,2018-10-26,23679841,1,2149.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Family Planning Centres,33970,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,LOCALA COMMUNITY PARTNERSHIPS CIC,Redacted,07584906,N/A,Not yet available,2018-12-03,23703012,1,3546.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Family Planning Centres,33970,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Redacted,N/A,N/A,Not yet available,2018-11-06,23685154,1,749.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Hospitals,43860,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Redacted,N/A,N/A,Not yet available,2018-10-25,23678114,1,777.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Hospitals,43860,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MHA PONTEFRACT LIVE AT HOME SCHEME,Redacted,04043124,1083995,Not yet available,2018-10-15,23672918,1,1359.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MHA PONTEFRACT LIVE AT HOME SCHEME,Redacted,04043124,1083995,Not yet available,2018-11-21,23697256,1,1359.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MOVE AHEAD WAKEFIELD LTD,Redacted,06218491,1131243,Not yet available,2018-10-15,23672907,1,566.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Alternative & Complementary Medicines & Therapies,03620,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,MOVE AHEAD WAKEFIELD LTD,Redacted,06218491,1131243,Not yet available,2018-11-21,23697253,1,566.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Alternative & Complementary Medicines & Therapies,03620,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,NOVA WAKEFIELD DISTRICT LIMITED,Redacted,07183132,1143640,Not yet available,2018-10-16,23672911,1,36005.91,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,NOVA WAKEFIELD DISTRICT LIMITED,Redacted,07183132,1143640,Not yet available,2018-11-22,23697254,1,36005.91,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,PONTEFRACT FAMILY CENTRE,Redacted,04804835,1100754,Not yet available,2018-12-10,23712194,1,9660.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,PONTEFRACT FAMILY CENTRE,Redacted,04804835,1100754,Not yet available,2018-10-16,23672916,1,9660.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,PONTEFRACT FAMILY CENTRE,Redacted,04804835,1100754,Not yet available,2018-11-21,23697255,1,9660.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2018-10-16,23672898,1,9166.67,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2018-11-21,23697249,1,9166.67,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2018-12-19,23720915,1,10969.88,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2018-10-24,23678471,0,10969.88,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,RICHMOND FELLOWSHIP,Redacted,00662712,200453,Not yet available,2018-11-22,23698460,0,10969.88,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,ROYAL NATIONAL INSTITUTE OF THE BLIND,Redacted,RC000500,226227,Not yet available,2018-12-10,23712202,1,15036.50,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,Redacted,N/A,N/A,Not yet available,2018-12-14,23716969,1,524.00,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,N/A,N/A,Not yet available,2018-10-16,23672932,1,71666.66,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,Redacted,N/A,N/A,Not yet available,2018-11-22,23697262,1,71666.66,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health Authorities and Hospitals,SUBCAT0608,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,SPECTRUM COMMUNITY HEALTH CIC,Redacted,07300133,N/A,Not yet available,2018-10-16,23672883,1,7820.91,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Helplines - Sexuality and Sexual,98763,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,SPECTRUM COMMUNITY HEALTH CIC,Redacted,07300133,N/A,Not yet available,2018-11-22,23697245,1,7820.91,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Helplines - Sexuality and Sexual,98763,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,SPECTRUM COMMUNITY HEALTH CIC,Redacted,07300133,N/A,Not yet available,2018-10-10,23659322,1,207176.41,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Helplines - Sexuality and Sexual,98763,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,SPECTRUM COMMUNITY HEALTH CIC,Redacted,07300133,N/A,Not yet available,2018-11-22,23696286,1,207176.41,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Helplines - Sexuality and Sexual,98763,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,P,Public Health,SPECTRUM COMMUNITY HEALTH CIC,Redacted,07300133,N/A,Not yet available,2018-12-12,23712228,1,207176.41,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Sexual Health,SUBCAT0602,Helplines - Sexuality and Sexual,98763,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,ST ANNES COMMUNITY SERVICES,Redacted,01089026,502224,Not yet available,2018-12-11,23713017,1,15497.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,ST ANNES COMMUNITY SERVICES,Redacted,01089026,502224,Not yet available,2018-12-11,23713019,1,15497.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,ST ANNES COMMUNITY SERVICES,Redacted,01089026,502224,Not yet available,2018-10-03,23656563,1,15497.83,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,ST CATHERINES CHURCH CENTRE,Redacted,N/A,N/A,Not yet available,2018-12-10,23712209,1,9190.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Community Projects,20482,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,ST CATHERINES CHURCH CENTRE,Redacted,N/A,N/A,Not yet available,2018-10-15,23672928,1,9190.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Community Projects,20482,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,ST CATHERINES CHURCH CENTRE,Redacted,N/A,N/A,Not yet available,2018-11-21,23697258,1,9190.00,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Community Projects,20482,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,THE PENDERELS TRUST LIMITED,Redacted,03560335,1073513,Not yet available,2018-10-15,23672935,1,13664.77,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,7,Adult Social Care,THE PENDERELS TRUST LIMITED,Redacted,03560335,1073513,Not yet available,2018-11-21,23697266,1,13664.77,Nil,Adult Service Contracts,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Charities & Voluntary Organisations,17020,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2018-12-19,23720912,0,9673.48,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2018-10-24,23678468,1,9673.48,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2018-11-22,23698457,1,9673.48,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2018-12-19,23720911,1,13118.64,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2018-10-24,23678467,0,13118.64,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2018-11-22,23698456,0,13118.64,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
Wakefield MDC,E08000036,2018-12-31,ADULTS,6,Housing Services,THE RIVERSIDE GROUP LTD,Redacted,IP030938,N/A,Not yet available,2018-12-19,23720913,1,30186.28,Nil,Adult Service Contracts,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available
