Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2020-03-04,6003000896,2835.00,0,2835.00,Ofsted Internet,People (Childrens) Service Group,Payt to Govt Depts
Salford City Council,2020-03-04,6003000979,2835.00,0,2835.00,Ofsted Internet,People (Childrens) Service Group,Payt to Govt Depts
Salford City Council,2020-03-04,1600643614,725270.00,0,725270.00,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies
Salford City Council,2020-03-04,601267138,738.14,0,738.14,Redacted Data,Public Health,Payts to Agencies
Salford City Council,2020-03-04,1600643831,17558.83,0,17558.83,Stepdown Community Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-04,1600642619,4682.03,780.34,3901.69,Manchester Ship Canal Company,Place Directorate,Principal Road Maint
Salford City Council,2020-03-04,1600642591,678.88,113.15,565.73,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2020-03-04,1600643570,1080.00,180,900,Buddi Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-03-04,1600643780,1020.34,170.06,850.28,Tynetec Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-03-04,6003001012,880,0,880,The Assheton Arms Hote,People (Adults) - CHSC,Rents
Salford City Council,2020-03-04,601266860,600,0,600,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-04,601266865,630,0,630,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-04,601266869,780,0,780,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-04,601266878,1170.00,0,1170.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-04,601266856,1425.00,0,1425.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-04,601266876,1870.00,0,1870.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-04,601267123,4617.36,0,4617.36,Together Housing Association Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-03-04,6003001024,590.37,0,590.37,Thetrainline.Com,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-03-04,1600643804,1101.83,183.64,918.19,J Fletcher Engineers Ltd,Place Directorate,UV Oil/Gas
Salford City Council,2020-03-04,1600643028,1596.00,266,1330.00,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-04,1600643051,1001.28,166.88,834.4,Compressor Engineering Norwest Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-04,1600643045,1824.00,304,1520.00,Warrington Truck Parts Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-04,1600642863,2665.92,444.32,2221.60,Air Services & Systems (Europe) Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-04,1600642599,1008.00,168,840,Farnham Electrical Distributors Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-04,1600643283,781.46,130.24,651.22,J Fletcher Engineers Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-04,1600642496,6000.00,1000.00,5000.00,Mono Alarm Installations Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-04,1600642508,1416.00,236,1180.00,Richard L Thomas Associates Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-05,601267318,726,121,605,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-05,1600643900,770.57,128.43,642.14,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-03-05,1600643531,30360.00,5060.00,25300.00,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2020-03-05,6003022852,1800.00,0,1800.00,Sp * Val-U-Mail.Co.Uk,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2020-03-05,1600643620,1485.60,247.6,1238.00,T/A Sitsmart Ltd,Place Directorate,Contractors
Salford City Council,2020-03-05,1600643568,1106.04,184.34,921.7,The Fountain Workshop (Maintenance),Place Directorate,Equipment Maint'ce
Salford City Council,2020-03-05,1600643855,9162.00,1527.00,7635.00,Bloom Procurement Services Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-03-05,1600643858,5829.60,971.6,4858.00,Dwf Law Llp - Leeds,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-03-05,6003014601,531.95,5.54,526.41,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-05,6003023131,612.43,3.54,608.89,Chicken Joes Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-05,6003023149,758.39,0,758.39,Creamline Dairies,Place Directorate,Food and refreshment
Salford City Council,2020-03-05,601267325,615,0,615,Wasp Pre-School,People (Childrens) Service Group,Grants
Salford City Council,2020-03-05,1600642626,28210.64,4701.77,23508.87,Eventcity Ltd Part Of Peel Group,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2020-03-05,1600643391,4020.00,670,3350.00,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-05,1600642523,2160.00,360,1800.00,Applied Geology Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-03-05,1600643869,1570.80,0,1570.80,Redacted Data,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-03-05,6003011741,600,0,600,Iz *kevin Booth Painting,People (Adults) - CHSC,Other Prof Fees
Salford City Council,2020-03-05,1600642898,660,0,660,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-05,1600643626,5000.00,0,5000.00,Safe Families For Children Uk Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-05,1600643854,3587.50,0,3587.50,Lancashire County Council,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2020-03-05,1600643633,20000.00,0,20000.00,The Bolton Impact Trust,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2020-03-05,601267328,2306.45,0,2306.45,Yemeni Community Association,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-03-05,6003023001,3418.00,0,3418.00,Browns Ctp Ltd,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2020-03-05,1600643042,3300.00,0,3300.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-05,1600643619,4714.80,785.8,3929.00,Ssi Schaefer Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2020-03-05,601267314,640,0,640,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2020-03-05,601267312,660,0,660,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2020-03-05,601267315,770,0,770,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2020-03-05,601266846,4232.70,705.45,3527.25,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-03-05,601266981,8220.97,1370.16,6850.81,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-03-05,1600643896,1075.20,179.2,896,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-05,1600643895,8717.16,1452.86,7264.30,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-05,1600643897,4507.94,751.32,3756.62,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-05,1600643893,5160.00,860,4300.00,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-05,1600643006,952.63,158.77,793.86,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-05,1600643067,2173.94,362.32,1811.62,Click Fire & Security Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-06,1600643495,66775.42,11129.24,55646.18,Open Text Uk Ltd,Service Reform (Corp Bus & Transform),Computer Maintenance
Salford City Council,2020-03-06,1600642643,16848.00,2808.00,14040.00,Bilway Marine Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2020-03-06,1600643925,871.5,145.25,726.25,Firemark Ltd,Place Directorate,Fire Equipment
Salford City Council,2020-03-06,6003014915,911.25,54.58,856.67,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-06,601267415,706.64,0,706.64,Refreshment Systems Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-06,6003011762,555,0,555,Carl Allen Furnishings,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-06,601267368,670.32,111.72,558.6,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-06,601267382,714.96,119.16,595.8,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-06,601267394,1031.18,171.86,859.32,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-06,601267362,1176.44,196.07,980.37,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-06,1600640022,5136.00,856,4280.00,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-06,1600637861,2685.60,447.6,2238.00,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-06,1600640088,1611.00,268.5,1342.50,Amtech Group Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2020-03-06,1600643497,936,156,780,Lighting Reality Ltd,Place Directorate,IT  Licence Fee
Salford City Council,2020-03-06,601267418,678,0,678,Department Of Work & Pensions,Service Reform,Liability Insurance
Salford City Council,2020-03-06,601265305,1119.00,186.5,932.5,Agecroft Builders Merchants Ltd,Place Directorate,Materials
Salford City Council,2020-03-06,1600643992,1570.80,0,1570.80,Redacted Data,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-03-06,1600640850,15495.65,2582.61,12913.04,T F Jones Property Services Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,2020-03-06,601265514,1344.14,0,1344.14,Child Action Northwest,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-03-06,1600639075,1050.00,175,875,Ipwc Ltd,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-06,601267377,2400.00,400,2000.00,Pricewaterhousecoopers Llp,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-06,601267420,869.44,0,869.44,Warrington Borough Council,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-06,1600644043,4884.53,814.09,4070.44,British Telecommunications Plc,Capital Expenditure,Other Works
Salford City Council,2020-03-06,1600643163,10554.00,1759.00,8795.00,Schofield & Sons Ltd,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2020-03-06,6003011747,722.5,0,722.5,Dvla Vehicle Tax,Place Directorate,Payt to Govt Depts
Salford City Council,2020-03-06,1600644054,44955.60,7492.60,37463.00,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-06,601266505,313336.15,52222.69,261113.46,Manchester Metropolitan University,Service Reform (Corp Bus & Transform),Payts to Agencies
Salford City Council,2020-03-06,601266102,903.32,0,903.32,Redacted Data,Public Health,Payts to Agencies
Salford City Council,2020-03-06,601265193,1198.80,0,1198.80,Redacted Data,Public Health,Payts to Agencies
Salford City Council,2020-03-06,1600643927,17670.00,0,17670.00,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-06,1600643928,17670.00,0,17670.00,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-06,1600644030,2736.00,456,2280.00,Helping Hands Minor Repairs Service,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2020-03-06,1600642645,4796.89,799.48,3997.41,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-03-06,1600643545,5889.00,0,5889.00,Fix It Uk Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-06,1600642734,32832.00,5472.00,27360.00,Ee Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2020-03-06,601266039,2321.21,295.31,2025.90,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-03-06,601267340,518.4,0,518.4,Salix Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2020-03-06,601267355,930,0,930,White Lodge Hotel,People (Adults) - CHSC,Rents
Salford City Council,2020-03-06,1600643550,1100.00,0,1100.00,Lloyds Tsb Commercial Finance,People (Childrens) Service Group,Resid Care Home
Salford City Council,2020-03-06,1600642531,2598.60,433.1,2165.50,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-06,1600642529,4165.08,694.18,3470.90,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-06,1600642530,5026.06,837.68,4188.38,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-06,1600642533,5098.32,849.72,4248.60,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-06,1600642532,7371.54,1228.59,6142.95,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-03-06,6003011718,700,0,700,Montauban Serviced Accomm,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-03-06,601266973,3618.40,603.07,3015.33,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax
Salford City Council,2020-03-06,1600643481,750,125,625,North West Local Authorities,Service Reform (Corp Bus & Transform),Training expenses
Salford City Council,2020-03-06,1600644052,256436.40,42739.40,213697.00,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-06,1600642909,1134.15,189.02,945.13,Ijm Electrical Contractors Ltd,Place Directorate,UV Day to Day
Salford City Council,2020-03-06,1600642834,612.1,102.02,510.08,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-03-06,1600642784,670.9,111.82,559.08,Schofield & Sons,People (Childrens) Service Group,UV Day to Day
Salford City Council,2020-03-06,1600642837,720.14,120.02,600.12,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-03-06,1600642854,1002.14,167.02,835.12,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-03-06,1600642783,1087.40,181.23,906.17,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-03-06,1600642750,672,112,560,Sunbright Blinds Ltd,Place Directorate,UV Day to Day
Salford City Council,2020-03-06,1600642202,840,140,700,Ags Tech Ltd,People (Childrens) Service Group,UV Dec&Flr
Salford City Council,2020-03-06,1600642775,719.68,119.95,599.73,Schofield & Sons,Place Directorate,UV Vandalism
Salford City Council,2020-03-06,1600643903,1181.86,196.98,984.88,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-03-06,1600641897,1378.26,229.71,1148.55,Electricity North West Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-06,1600642744,972,162,810,Reach & Rescue Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-06,1600642773,4728.00,788,3940.00,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-06,1600643070,8103.66,1350.61,6753.05,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-09,601267319,720,120,600,Teacher Active Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-09,601267563,6022.96,0,6022.96,Axa Ppp Healthcare,Place Directorate,Capita - P Health
Salford City Council,2020-03-09,1600642606,1264.00,0,1264.00,T/A Greater Manchester Travelcards,Service Reform (Corp Bus & Transform),ClientTravel Expense
