Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2020-08-25,6003094595,10083.36,0.00,10083.36,Foster Care Associates Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094593,6680.00,0.00,6680.00,Foster Cares Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094614,6969.60,0.00,6969.60,Fostering Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094600,23495.68,0.00,23495.68,Fostering Solutions Limited,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,1600652701,3474.00,579.00,2895.00,Geomatic Surveys Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2020-08-25,6003094618,16728.00,0.00,16728.00,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094620,25382.14,0.00,25382.14,Holistic Approach Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094591,12000.00,0.00,12000.00,Horizon Care & Education Group Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,601284259,5600.00,0.00,5600.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-25,1600652694,2706.00,451.00,2255.00,Independent Playground Inspections,Place Directorate,Contractors,
Salford City Council,2020-08-25,6003094626,18000.00,0.00,18000.00,Keys Pce Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094625,19718.40,0.00,19718.40,Keys Pce Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094629,6772.50,0.00,6772.50,Leaving Care Services Ltd,People (Childrens) Service Group,VAT Adjustment,
Salford City Council,2020-08-25,6003094622,11800.00,0.00,11800.00,Lonsdale Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094596,18400.00,0.00,18400.00,Meadows Care Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2020-08-25,6003094617,6200.00,0.00,6200.00,N.E.W.Fo.Ca.S Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094624,22728.00,0.00,22728.00,Nestlings Care Ltd - Sonning Drive,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094627,15448.52,0.00,15448.52,New Start Limited,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,1600652693,5254.76,875.79,4378.97,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2020-08-25,6003094608,27972.00,0.00,27972.00,Nugent Care,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,1600652682,1200.00,0.00,1200.00,Onextra Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,1600652678,4997.22,832.87,4164.35,Pts Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-25,6003094588,20492.08,0.00,20492.08,Reed Specialist Recruitment Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094606,23800.00,0.00,23800.00,Sandcastle Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,1600652681,1088.64,0.00,1088.64,Seashell Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,1600652340,107009.53,17834.92,89174.61,Support In Sport (Uk) Ltd,Service Reform (Corp Bus & Transform),Pmnt to Ctrs-Improv,
Salford City Council,2020-08-25,6003094598,12960.92,0.00,12960.92,Swiis Fostercare Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094611,9009.60,0.00,9009.60,The Fostering Team,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094602,24551.68,0.00,24551.68,The National Fostering Agency,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094609,16432.88,0.00,16432.88,Three Circles Fostering,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,1600652673,962.10,160.35,801.75,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2020-08-25,6003094615,3800.00,0.00,3800.00,Uk Fostering Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094604,2396.00,0.00,2396.00,Wigan Council,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-25,6003094610,12593.88,0.00,12593.88,Witherslack Group Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-26,601284403,65488.00,0.00,65488.00,Age Concern Salford T/A Age Uk Salford,People (Adults) - CHSC,Day Care,
Salford City Council,2020-08-26,601284390,1805.96,0.00,1805.96,Amadeus Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2020-08-26,1600652733,3174.00,529.00,2645.00,Barratt & Hughes Flooring,Place Directorate,Equipment Purchase,
Salford City Council,2020-08-26,601284386,1468.15,0.00,1468.15,Beenstock Home Management Co Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2020-08-26,601284396,5355.39,0.00,5355.39,Beenstock Home Management Co Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2020-08-26,601284385,29974.94,0.00,29974.94,Community Integrated Care,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2020-08-26,1600652745,576.58,96.10,480.48,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2020-08-26,601284422,550.00,0.00,550.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2020-08-26,601284415,9205.00,0.00,9205.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2020-08-26,1600652737,3250.00,0.00,3250.00,Fusion Design Consultants Ltd,People (Childrens) Service Group,Marketing/Publicity,
Salford City Council,2020-08-26,601284290,23456.49,3189.09,20267.40,Gazprom Energy,Service Reform (Corp Bus & Transform),Gas,
Salford City Council,2020-08-26,601284292,32313.59,3864.20,28449.39,Gazprom Energy,Service Reform (Corp Bus & Transform),Gas,
Salford City Council,2020-08-26,601284397,5589.88,0.00,5589.88,Ggs Care Home Limited,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2020-08-26,1600652668,1428.00,238.00,1190.00,Hm Land Registry Nortwest,Service Reform (Corp Bus & Transform),Miscellaneous Exes,
Salford City Council,2020-08-26,1600652720,531.60,88.60,443.00,Ijm Electrical Contractors Ltd,Place Directorate,UV Day to Day,
Salford City Council,2020-08-26,1600652730,153375.00,25562.50,127812.50,Legal & General Pensions Ltd,Place Directorate,Rents,
Salford City Council,2020-08-26,1600652725,769467.00,128244.50,641222.50,Legal & General Pensions Ltd,Place Directorate,Rents,
Salford City Council,2020-08-26,601284388,2897.34,0.00,2897.34,Moorfield House Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2020-08-26,1600652718,1890.00,315.00,1575.00,Ray Britland Contractors Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-26,6003095274,878.28,0.00,878.28,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2020-08-26,6003095464,1079.34,0.00,1079.34,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2020-08-26,6003095526,1110.71,0.00,1110.71,Redacted Data,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2020-08-26,6003095198,640.91,0.00,640.91,Redacted Data,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2020-08-26,6003095414,746.02,0.00,746.02,Redacted Data,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2020-08-26,601284402,673.00,0.00,673.00,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2020-08-26,601284401,1108.80,0.00,1108.80,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2020-08-26,601284400,1510.92,0.00,1510.92,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2020-08-26,601284399,1660.08,0.00,1660.08,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2020-08-26,601284293,63605.81,10601.04,53004.77,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees,
Salford City Council,2020-08-26,1600652734,7642.50,1273.75,6368.75,T/A Ricardo Energy & Environment,Place Directorate,Sampling,
Salford City Council,2020-08-26,1600652729,2860.72,0.00,2860.72,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-26,1600652728,3120.56,0.00,3120.56,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-26,1600652726,3555.28,0.00,3555.28,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-26,1600652727,4028.24,0.00,4028.24,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-26,601284398,4952.98,0.00,4952.98,United Response,People (Adults) - CHSC,Supported Tenancies,
Salford City Council,2020-08-26,601284389,7137.90,0.00,7137.90,United Response,People (Adults) - CHSC,Supported Tenancies,
Salford City Council,2020-08-27,601284484,799.61,0.00,799.61,Ays Estates Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284485,2020.00,0.00,2020.00,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,1600652722,8678.74,1446.46,7232.28,Compass Minerals Uk Ltd,Place Directorate,Materials,
Salford City Council,2020-08-27,1600651976,4287.36,714.56,3572.80,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services,
Salford City Council,2020-08-27,601284450,543.60,90.60,453.00,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-27,601284442,958.90,159.82,799.08,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-27,601284445,987.90,164.65,823.25,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-27,601284430,1578.16,0.00,1578.16,H Booth The Elder Charity,Place Directorate,Premises Insurance,
Salford City Council,2020-08-27,601284428,1932.13,0.00,1932.13,H Booth The Elder Charity,Place Directorate,Premises Insurance,
Salford City Council,2020-08-27,601284432,2864.38,0.00,2864.38,H Booth The Elder Charity,Place Directorate,Premises Insurance,
Salford City Council,2020-08-27,601284436,28675.00,0.00,28675.00,Hexagon Care Services Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-27,601284455,2300.00,0.00,2300.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284461,2500.00,0.00,2500.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284492,2950.00,0.00,2950.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284491,3150.00,0.00,3150.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284458,3250.00,0.00,3250.00,Howarth Housing Group,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,1600652754,882.00,147.00,735.00,Intelligent Environmental Services,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2020-08-27,601284453,930.20,0.00,930.20,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2020-08-27,601284483,547.10,0.00,547.10,Marshmallow Properties Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284469,1348.50,0.00,1348.50,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284465,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284466,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284467,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284468,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284471,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284472,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284473,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284474,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284475,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284462,1749.68,0.00,1749.68,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284463,2163.19,0.00,2163.19,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284470,2163.19,0.00,2163.19,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284464,2579.59,0.00,2579.59,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284476,6954.90,0.00,6954.90,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284490,2067.29,0.00,2067.29,Radnor Investments Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284481,508.60,0.00,508.60,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284480,536.56,0.00,536.56,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284486,547.10,0.00,547.10,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284482,550.99,0.00,550.99,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284488,570.43,0.00,570.43,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284487,610.23,0.00,610.23,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601284479,1017.20,0.00,1017.20,Redacted Data,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-27,601282900,439206.00,0.00,439206.00,Salford Royal Nhs Foundation Trust,Public Health,Payts to Agencies,
Salford City Council,2020-08-27,601284452,1022.40,0.00,1022.40,Social Adventures - Kids Adventures,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2020-08-27,601284454,762.45,0.00,762.45,The Stables Day Nursery Monton,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2020-08-27,1600652762,728.47,121.41,607.06,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2020-08-27,601284431,26350.33,4391.72,21958.61,Zurich Assurance Ltd,Place Directorate,Rents,
Salford City Council,2020-08-28,1600652775,2145.60,357.60,1788.00,Apem Ltd,Place Directorate,nonuv Build Rp&Maint,
Salford City Council,2020-08-28,1600652779,540.00,90.00,450.00,Association Of Democratic Services,Service Reform (Corp Bus & Transform),Advertising,
Salford City Council,2020-08-28,601284550,6982.74,0.00,6982.74,Beenstock Home Management Co Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2020-08-28,601284554,10384.29,0.00,10384.29,Beenstock Home Management Co Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2020-08-28,1600652772,662.40,110.40,552.00,Bradshaw International,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2020-08-28,1600652770,1229.22,204.87,1024.35,Brenmo Plants,Place Directorate,Horticultural/GMaint,
Salford City Council,2020-08-28,1600652330,73420.06,0.00,73420.06,Electricity North West Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2020-08-28,1600652368,31588.89,5264.82,26324.07,Exclusec Group Ltd,Place Directorate,Contractors,
Salford City Council,2020-08-28,1600652644,110151.73,0.00,110151.73,Foundations Support & Care Services,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-28,601284510,511.20,85.20,426.00,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284570,739.97,123.33,616.64,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284517,773.45,128.91,644.54,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284569,929.57,154.93,774.64,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284562,1105.34,184.22,921.12,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284571,1105.34,184.22,921.12,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284566,1268.83,211.47,1057.36,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284521,1316.26,219.38,1096.88,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284522,1458.17,243.03,1215.14,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284511,1607.51,267.92,1339.59,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,601284520,6013.59,1002.26,5011.33,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-28,1600652473,41630.00,0.00,41630.00,Healthwatch Salford,People (Adults) - CHSC,Payts to Agencies,
Salford City Council,2020-08-28,1600652788,738.96,123.16,615.80,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2020-08-28,1600652791,744.36,124.06,620.30,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2020-08-28,1600652476,95250.00,0.00,95250.00,Mind In Salford,People (Adults) - CHSC,Pyts Agenc - Ext Fnd,
Salford City Council,2020-08-28,1600652328,11556.00,1926.00,9630.00,One51 Es Plastics (Uk) Ltd T/A Mgb,Service Reform (Corp Bus & Transform),Purch of Furn/Equip,
Salford City Council,2020-08-28,1600652325,11880.00,1980.00,9900.00,One51 Es Plastics (Uk) Ltd T/A Mgb,Service Reform (Corp Bus & Transform),Purch of Furn/Equip,
Salford City Council,2020-08-28,1600652327,11880.00,1980.00,9900.00,One51 Es Plastics (Uk) Ltd T/A Mgb,Service Reform (Corp Bus & Transform),Purch of Furn/Equip,
Salford City Council,2020-08-28,601284382,660.00,0.00,660.00,Price & Co Properties Ltd,People (Adults) - CHSC,Rental Bonds,
Salford City Council,2020-08-28,601284507,1148.11,191.35,956.76,Reach Publishing Services Ltd,Place Directorate,Legal Fees,
Salford City Council,2020-08-28,601284546,711.43,0.00,711.43,Redacted Data,People (Childrens) Service Group,Assist Adopt Allow,
Salford City Council,2020-08-28,601284555,503.64,0.00,503.64,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2020-08-28,601284553,1625.00,0.00,1625.00,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2020-08-28,601284549,22602.90,0.00,22602.90,Redacted Data,People (Adults) - CHSC,Home Helps,
Salford City Council,2020-08-28,1600652348,145833.33,0.00,145833.33,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies,
Salford City Council,2020-08-28,1600652769,73207.51,12201.25,61006.26,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance,
Salford City Council,2020-08-28,1600652765,3750.00,0.00,3750.00,Special Spirits,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2020-08-28,1600652767,3000.00,500.00,2500.00,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2020-08-28,601284551,8327.55,0.00,8327.55,United Response,People (Adults) - CHSC,Supported Tenancies,
Salford City Council,2020-08-31,6003098607,2996.00,0.00,2996.00,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-31,6003098412,5392.80,0.00,5392.80,Apm P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-31,6003098368,2996.00,0.00,2996.00,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-31,6003098737,5992.00,0.00,5992.00,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-31,6003098790,9587.20,0.00,9587.20,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-31,6003098803,2996.00,0.00,2996.00,Approved Property Management,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-31,6003098509,576.92,0.00,576.92,Crown Homes Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2020-08-31,6003098771,528.12,0.00,528.12,Digicert Inc,Service Reform (Corp Bus & Transform),Other Professional Fees,
Salford City Council,2020-08-31,6003098720,3380.40,0.00,3380.40,Etb Technologies Limit,Service Reform (Corp Bus & Transform),Equipment Purchase,
Salford City Council,2020-08-31,6003098499,550.00,0.00,550.00,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2020-08-31,6003098650,600.00,0.00,600.00,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2020-08-31,6003098366,850.00,0.00,850.00,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2020-08-31,6003098814,1180.00,0.00,1180.00,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees,
Salford City Council,2020-08-31,6003098669,604.93,0.00,604.93,Ppl Prs Ltd,Place Directorate,Subscriptions,
Salford City Council,2020-08-31,6003098708,1091.57,0.00,1091.57,Specialist Lamp Distribution,Place Directorate,Equipment Repair,
Salford City Council,2020-08-31,6003098322,706.80,0.00,706.80,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-31,6003098671,750.00,0.00,750.00,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-31,6003098678,1511.60,0.00,1511.60,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-31,6003098496,2053.20,0.00,2053.20,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-31,6003098797,2086.40,0.00,2086.40,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-31,6003098676,2163.20,0.00,2163.20,Suresolutionsgroupltd,People (Adults) - CHSC,Furniture,
Salford City Council,2020-08-31,6003098377,2900.00,0.00,2900.00,Www.Ico.Org.Uk,Service Reform (Corp Bus & Transform),Payment to Government Departments,
Salford City Council,2020-08-31,6003098698,79826.42,0.00,79826.42,Www.Scottish.Southern.,Service Reform (Corp Bus & Transform),Electricity,
