Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43872488,1,201507,PLUMBASE,371.60,2015-10-13
Communities & Environment,Supplies and Services,Comms & Computing,148017081,302,201507,O2 (UK) LTD,84.07,2015-10-05
Communities & Environment,Supplies and Services,Comms & Computing,148017463,311,201507,O2 (UK) LTD,93.14,2015-10-29
Communities & Environment,Supplies and Services,Comms & Computing,148017081,303,201507,O2 (UK) LTD,341.54,2015-10-05
Communities & Environment,Supplies and Services,Comms & Computing,148017463,312,201507,O2 (UK) LTD,330.17,2015-10-29
Communities & Environment,Supplies and Services,Comms & Computing,148017081,304,201507,O2 (UK) LTD,33.05,2015-10-05
Communities & Environment,Supplies and Services,Comms & Computing,148017463,313,201507,O2 (UK) LTD,34.96,2015-10-29
Communities & Environment,Supplies and Services,Comms & Computing,148017081,311,201507,O2 (UK) LTD,14.50,2015-10-05
Communities & Environment,Supplies and Services,Comms & Computing,148017463,320,201507,O2 (UK) LTD,14.50,2015-10-29
Communities & Environment,Supplies and Services,Other Running Costs,147022307,1,201507,HIGH LEVEL CONTRACTS LTD,7813.75,2015-10-21
Communities & Environment,Supplies and Services,Other Running Costs,147022309,1,201507,HIGH LEVEL CONTRACTS LTD,760.00,2015-10-21
Communities & Environment,Supplies and Services,Other Running Costs,147022311,1,201507,HIGH LEVEL CONTRACTS LTD,427.50,2015-10-21
Communities & Environment,Third Party Payments,Third Party Payments,41133383,1,201507,W D DAVISON & SONS,300.00,2015-10-27
Communities & Environment,Third Party Payments,Third Party Payments,41133383,2,201507,W D DAVISON & SONS,53.00,2015-10-27
Communities & Environment,Transport,Contract Hire,41131576,1,201507,SPEEDY ASSET SERVICES LIMITED,435.60,2015-10-09
Communities & Environment,Transport,Contract Hire,41131578,1,201507,SPEEDY ASSET SERVICES LIMITED,462.00,2015-10-19
Communities & Environment,Transport,Contract Hire,41132345,1,201507,SPEEDY ASSET SERVICES LIMITED,516.00,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43866080,3,201507,HILTI (GB) LTD,1003.34,2015-10-06
Communities & Environment,Supplies and Services,Other Running Costs,41131598,1,201507,GEORGE VARDY LTD,358.70,2015-10-14
Communities & Environment,Supplies and Services,Other Running Costs,41131601,1,201507,GEORGE VARDY LTD,2681.72,2015-10-14
Communities & Environment,Transport,Contract Hire,41131584,1,201507,WERNICK HIRE LTD,321.43,2015-10-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41131684,1,201507,NORTH EAST CONCRETE LTD,38.50,2015-10-14
Communities & Environment,Transport,Contract Hire,41132345,2,201507,SPEEDY ASSET SERVICES LIMITED,12.00,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43865380,0,201507,RITHERDON & CO LTD,779.53,2015-10-23
Communities & Environment,Supplies and Services,Comms & Computing,148017081,305,201507,O2 (UK) LTD,10.00,2015-10-05
Communities & Environment,Supplies and Services,Comms & Computing,148017463,314,201507,O2 (UK) LTD,10.00,2015-10-29
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132395,1,201507,NORTH EAST CONCRETE LTD,1822.16,2015-10-16
Communities & Environment,Transport,Contract Hire,41131808,1,201507,JOHN NIXON LTD,418.00,2015-10-08
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41131671,1,201507,NORTH EAST CONCRETE LTD,416.52,2015-10-26
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41131672,1,201507,NORTH EAST CONCRETE LTD,2675.92,2015-10-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43864054,0,201507,BLUETON LIMITED,1670.00,2015-10-06
Communities & Environment,Supplies and Services,Other Running Costs,41133767,2,201507,GEORGE VARDY LTD,180.64,2015-10-26
Communities & Environment,Supplies and Services,Other Running Costs,41133773,1,201507,GEORGE VARDY LTD,539.34,2015-10-26
Communities & Environment,Supplies and Services,Comms & Computing,148017081,306,201507,O2 (UK) LTD,10.00,2015-10-05
Communities & Environment,Supplies and Services,Comms & Computing,148017463,315,201507,O2 (UK) LTD,10.00,2015-10-29
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132403,2,201507,JOBLING PURSER LTD,447.69,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132405,1,201507,JOBLING PURSER LTD,558.33,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132406,1,201507,JOBLING PURSER LTD,656.50,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132409,1,201507,JOBLING PURSER LTD,373.15,2015-10-12
Communities & Environment,Transport,Contract Hire,41131612,1,201507,WERNICK HIRE LTD,642.86,2015-10-19
Communities & Environment,Transport,Vehicles and Plant,43864689,0,201507,SPEEDY ASSET SERVICES LIMITED,442.80,2015-10-06
Communities & Environment,Transport,Vehicles and Plant,43871591,0,201507,JOHN NIXON LTD,374.00,2015-10-14
Communities & Environment,Transport,Contract Hire,41131806,1,201507,JOHN NIXON LTD,704.00,2015-10-09
Communities & Environment,Transport,Contract Hire,41131813,1,201507,JOHN NIXON LTD,352.00,2015-10-08
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41131683,0,201507,NORTH EAST CONCRETE LTD,2613.24,2015-10-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41131690,1,201507,NORTH EAST CONCRETE LTD,1380.00,2015-10-06
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132314,2,201507,JOBLING PURSER LTD,151.68,2015-10-16
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132396,1,201507,NORTH EAST CONCRETE LTD,6701.52,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43871156,0,201507,SIGNPOST SOLUTIONS LTD,1494.26,2015-10-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132254,1,201507,MTS GROUP,1020.00,2015-10-14
Communities & Environment,Supplies and Services,Other Running Costs,41132591,1,201507,GEORGE VARDY LTD,1057.02,2015-10-14
Communities & Environment,Supplies and Services,Other Running Costs,41133767,1,201507,GEORGE VARDY LTD,699.98,2015-10-26
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43868926,0,201507,ROADSAFE CORPORATE GROUP LTD,350.00,2015-10-21
Communities & Environment,Third Party Payments,Third Party Payments,147021883,1,201507,PREMIER ROADMARKINGS LTD,1663.00,2015-10-02
Communities & Environment,Third Party Payments,Third Party Payments,147022683,1,201507,PREMIER ROADMARKINGS LTD,1378.25,2015-10-30
Communities & Environment,Third Party Payments,Third Party Payments,147021883,2,201507,PREMIER ROADMARKINGS LTD,4989.00,2015-10-02
Communities & Environment,Third Party Payments,Third Party Payments,147022683,2,201507,PREMIER ROADMARKINGS LTD,4134.75,2015-10-30
Communities & Environment,Transport,Contract Hire,41131577,6,201507,SPEEDY ASSET SERVICES LIMITED,40.05,2015-10-21
Communities & Environment,Transport,Contract Hire,41131818,4,201507,HUBBWAY HIRE,49.60,2015-10-06
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41130916,2,201507,JOBLING PURSER LTD,294.47,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133556,2,201507,JOBLING PURSER LTD,727.61,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132254,3,201507,MTS GROUP,170.00,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43869948,0,201507,HILL & SMITH LTD,3131.15,2015-10-05
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43873662,0,201507,HILL & SMITH LTD,5089.98,2015-10-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132401,3,201507,JOBLING PURSER LTD,203.60,2015-10-12
Communities & Environment,Premises,Energy,41130523,2,201507,NORTHERN POWERGRID(NORTH-EAST)LTD,408.59,2015-10-05
Communities & Environment,Premises,Energy,41130524,1,201507,NORTHERN POWERGRID(NORTH-EAST)LTD,255.21,2015-10-05
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43867760,1,201507,VALMONT STAINTON LTD,21701.00,2015-10-05
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43872459,0,201507,PATHWAY  LIGHTING UK LTD,1290.00,2015-10-12
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43872460,0,201507,PATHWAY  LIGHTING UK LTD,1110.00,2015-10-12
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43872461,0,201507,PATHWAY  LIGHTING UK LTD,1230.00,2015-10-12
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43872462,0,201507,PATHWAY  LIGHTING UK LTD,1320.00,2015-10-12
Communities & Environment,Transport,Contract Hire,41131807,2,201507,JOHN NIXON LTD,272.00,2015-10-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132395,2,201507,NORTH EAST CONCRETE LTD,1029.52,2015-10-16
Communities & Environment,Supplies and Services,Other Running Costs,41131599,1,201507,GEORGE VARDY LTD,739.98,2015-10-15
Communities & Environment,Transport,Contract Hire,41131582,1,201507,WERNICK HIRE LTD,642.86,2015-10-09
Communities & Environment,Supplies and Services,Other Running Costs,41132585,1,201507,GEORGE VARDY LTD,900.62,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41134010,2,201507,NORTH EAST CONCRETE LTD,996.84,2015-10-26
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43871505,0,201507,MARSHALLS MONO LTD,784.68,2015-10-21
Communities & Environment,Transport,Vehicles and Plant,43870486,0,201507,PREMIER TRAFFIC MANAGEMENT,2620.00,2015-10-06
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132404,1,201507,JOBLING PURSER LTD,881.38,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41131684,3,201507,NORTH EAST CONCRETE LTD,222.00,2015-10-14
Communities & Environment,Transport,Contract Hire,41131583,1,201507,WERNICK HIRE LTD,642.86,2015-10-09
Communities & Environment,Transport,Contract Hire,41131584,2,201507,WERNICK HIRE LTD,321.43,2015-10-09
Communities & Environment,Transport,Contract Hire,41131818,2,201507,HUBBWAY HIRE,121.03,2015-10-06
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132318,3,201507,JOBLING PURSER LTD,825.16,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132320,3,201507,JOBLING PURSER LTD,825.16,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132322,3,201507,JOBLING PURSER LTD,370.48,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132397,1,201507,JOBLING PURSER LTD,747.70,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132401,1,201507,JOBLING PURSER LTD,626.44,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132402,1,201507,JOBLING PURSER LTD,670.23,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132254,4,201507,MTS GROUP,85.00,2015-10-14
Communities & Environment,Supplies and Services,Other Running Costs,41131597,1,201507,GEORGE VARDY LTD,2142.52,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133164,4,201507,JOBLING PURSER LTD,84.20,2015-10-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43871785,0,201507,DCM PREMIER PLAY SURFACES,2590.00,2015-10-12
Communities & Environment,Transport,Contract Hire,41131818,1,201507,HUBBWAY HIRE,242.07,2015-10-06
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43869844,0,201507,ANSCO SIGNS LTD,925.42,2015-10-05
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133550,3,201507,JOBLING PURSER LTD,340.80,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133551,4,201507,JOBLING PURSER LTD,604.79,2015-10-23
Communities & Environment,Transport,Contract Hire,41131577,4,201507,SPEEDY ASSET SERVICES LIMITED,25.95,2015-10-21
Communities & Environment,Transport,Contract Hire,41131818,3,201507,HUBBWAY HIRE,71.30,2015-10-06
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41130916,3,201507,JOBLING PURSER LTD,294.47,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132320,2,201507,JOBLING PURSER LTD,245.58,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132407,1,201507,JOBLING PURSER LTD,584.26,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132427,1,201507,JOBLING PURSER LTD,596.85,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133164,2,201507,JOBLING PURSER LTD,260.28,2015-10-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133165,2,201507,JOBLING PURSER LTD,205.70,2015-10-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133547,5,201507,JOBLING PURSER LTD,203.60,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133548,4,201507,JOBLING PURSER LTD,363.13,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133550,4,201507,JOBLING PURSER LTD,361.03,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133551,2,201507,JOBLING PURSER LTD,159.52,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133553,3,201507,JOBLING PURSER LTD,352.63,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133557,3,201507,JOBLING PURSER LTD,358.93,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133558,2,201507,JOBLING PURSER LTD,459.68,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133559,2,201507,JOBLING PURSER LTD,115.87,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133560,1,201507,JOBLING PURSER LTD,352.63,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132254,2,201507,MTS GROUP,595.00,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133547,4,201507,JOBLING PURSER LTD,1356.28,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133548,3,201507,JOBLING PURSER LTD,595.81,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133549,3,201507,JOBLING PURSER LTD,1185.62,2015-10-23
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41133551,5,201507,JOBLING PURSER LTD,745.51,2015-10-23
Communities & Environment,Supplies and Services,Other Running Costs,41132586,1,201507,GEORGE VARDY LTD,932.07,2015-10-14
Communities & Environment,Supplies and Services,Other Running Costs,41133768,1,201507,GEORGE VARDY LTD,2641.85,2015-10-26
Communities & Environment,Transport,Vehicles and Plant,43871378,0,201507,PREMIER TRAFFIC MANAGEMENT,360.00,2015-10-15
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43871601,0,201507,NORTHUMBERLAND COUNTY COUNCIL,114615.37,2015-10-30
Communities & Environment,Transport,Contract Hire,41131577,5,201507,SPEEDY ASSET SERVICES LIMITED,44.00,2015-10-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41131683,2,201507,NORTH EAST CONCRETE LTD,159.12,2015-10-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41131684,4,201507,NORTH EAST CONCRETE LTD,115.50,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132318,2,201507,JOBLING PURSER LTD,119.56,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132320,4,201507,JOBLING PURSER LTD,161.66,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132322,2,201507,JOBLING PURSER LTD,84.20,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132397,4,201507,JOBLING PURSER LTD,208.82,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132399,3,201507,JOBLING PURSER LTD,126.30,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132401,5,201507,JOBLING PURSER LTD,117.88,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132402,4,201507,JOBLING PURSER LTD,84.20,2015-10-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132403,4,201507,JOBLING PURSER LTD,131.21,2015-10-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41132405,2,201507,JOBLING PURSER LTD,119.56,2015-10-12
