Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44005077,0,201804,TEAM PLAYERS THEATRE COMPANY,550,2018-07-27,
Corporate Resources,Supplies and Services,Advertising,41228657,1,201804,BAY MEDIA LTD,2985,2018-07-02,
Corporate Resources,Supplies and Services,Other Running Costs,44002869,0,201804,PRIMARY TIMES NORTH EAST,1820,2018-07-09,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44003205,0,201804,FAIRBAIRN MARQUEES,488,2018-07-13,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44005082,0,201804,PES SECURITY,684.75,2018-07-24,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41228222,1,201804,INITIAL WASHROOM SOLUTIONS,571.06,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,41229116,1,201804,BATLEYS LTD,497.13,2018-07-10,
Corporate Resources,Supplies and Services,Catering & Provisions,44005064,0,201804,JASPERS CORPORATE CATERING SERVICES LTD,711.75,2018-07-24,
Corporate Resources,Premises,Energy,41228546,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1917.1,2018-07-05,
Corporate Resources,Premises,Energy,41228566,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2043.92,2018-07-05,
Corporate Resources,Premises,Energy,44003063,0,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1979.47,2018-07-11,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41229136,1,201804,BRENNTAG UK LTD,461.62,2018-07-10,
Corporate Resources,Premises,Energy,41227896,0,201804,GATESHEAD ENERGY COMPANY LTD,16653.56,2018-07-18,
Corporate Resources,Premises,Energy,41229692,1,201804,GATESHEAD ENERGY COMPANY LTD,8544.28,2018-07-18,
Corporate Resources,Premises,Energy,41228544,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1883.08,2018-07-02,
Corporate Resources,Premises,Energy,41228564,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2401.52,2018-07-02,
Corporate Resources,Premises,Energy,44003061,0,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2296.53,2018-07-11,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41229290,1,201804,ALISON BLACK LTD T/A SPORTMAX,532.4,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41227991,1,201804,BRENNTAG UK LTD,812.72,2018-07-02,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41230625,1,201804,BRENNTAG UK LTD,747.72,2018-07-31,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44001709,0,201804,HATTON TRAFFIC MANAGEMENT LTD,470.25,2018-07-02,
Corporate Resources,Supplies and Services,Other Running Costs,41228832,1,201804,INITIAL WASHROOM SOLUTIONS,644.42,2018-07-05,
Corporate Resources,Supplies and Services,Catering & Provisions,60167205,4,201804,HOPWELLS LTD,247.07,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167213,2,201804,HOPWELLS LTD,447,2018-07-03,
Corporate Resources,Supplies and Services,Catering & Provisions,60167901,2,201804,HOPWELLS LTD,282.45,2018-07-09,
Corporate Resources,Supplies and Services,Catering & Provisions,60168808,1,201804,HOPWELLS LTD,7.71,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168808,2,201804,HOPWELLS LTD,231.51,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168928,1,201804,BATLEYS LTD,913.38,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168928,2,201804,BATLEYS LTD,92.92,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168932,1,201804,HOPWELLS LTD,253.52,2018-07-26,
Corporate Resources,Supplies and Services,Catering & Provisions,60168983,1,201804,HOPWELLS LTD,261.54,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168983,4,201804,HOPWELLS LTD,417.58,2018-07-31,
Corporate Resources,Supplies and Services,Catering & Provisions,60168983,5,201804,HOPWELLS LTD,18.93,2018-07-31,
Corporate Resources,Premises,Energy,41228562,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1755.51,2018-07-05,
Corporate Resources,Premises,Energy,41228567,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1871.08,2018-07-05,
Corporate Resources,Premises,Energy,44003064,0,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1812.21,2018-07-11,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41228868,1,201804,ALISON BLACK LTD T/A SPORTMAX,554.9,2018-07-05,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41228802,1,201804,CRYOSERVICE LTD,638.36,2018-07-05,
Corporate Resources,Premises,Energy,41228545,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1755.51,2018-07-05,
Corporate Resources,Premises,Energy,41228565,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1871.08,2018-07-05,
Corporate Resources,Premises,Energy,44003062,0,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1812.21,2018-07-11,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41229220,1,201804,ALISON BLACK LTD T/A SPORTMAX,887.5,2018-07-10,
Corporate Resources,Premises,Energy,41228543,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1976.78,2018-07-05,
Corporate Resources,Premises,Energy,41228563,1,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2110.47,2018-07-05,
Corporate Resources,Premises,Energy,44003060,0,201804,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2090.91,2018-07-11,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41229289,1,201804,ALISON BLACK LTD T/A SPORTMAX,506.45,2018-07-10,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41229142,1,201804,BRENNTAG UK LTD,664.64,2018-07-10,
Corporate Resources,Third Party Payments,Third Party Payments,44001386,0,201804,NEWCASTLEGATESHEAD INITIATIVE,13904.17,2018-07-17,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44004998,0,201804,64 MILLION ARTISTS,500,2018-07-27,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44005073,0,201804,CRACK LTD,3665,2018-07-27,
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41228910,1,201804,REDACTED - Personal Information,1500,2018-07-05,
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,41227016,1,201804,NEXUS,3072,2018-07-09,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001507,0,201804,DUNSTON HILL OUT OF SCHOOL CLUB,4067.29,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001509,0,201804,CROOKHILL EARLY YEARS,10670.37,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001510,0,201804,REDACTED - Personal Information,611.79,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001513,0,201804,BUMBLE BEES PRE-SCHOOL,4824.19,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001514,0,201804,ST MARYS DUCKPOOL PLAYGROUP,6588.33,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001515,0,201804,REDACTED - Personal Information,512.6,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001516,0,201804,REDACTED - Personal Information,843.51,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001518,0,201804,VILLAGE MONTESSORI NURSERY SCHOOL,22853.04,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001520,0,201804,REDACTED - Personal Information,1102.75,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001521,0,201804,ST PHILIPS PRE-SCHOOL,4919.05,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001524,0,201804,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,15309.64,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001525,0,201804,ROSE VILLA DAY NURSERY,36584.33,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001526,0,201804,THE VILLAGE MONTESSORI @ WREKENTON,9478.07,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001528,0,201804,LITTLE HEARTS PRE SCHOOL,10389.3,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001529,0,201804,TIK TOK NURSERY,27803.03,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001530,0,201804,BRIDGES NURSERY,23032.09,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001531,0,201804,TRINITY CORNER NURSERY,20884.18,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001532,0,201804,SALTWELL PARK MONTESSORI NURSERY,9178.91,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001533,0,201804,VALLEY NURSERY,19879.49,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001534,0,201804,ROWLANDS GILL UNDER-5S PRE-SCHOOL,9071.81,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001535,0,201804,ST ANNE'S PRE-SCHOOL,8459.25,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001536,0,201804,CARE WITH CUDDLES,4556.5,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001540,0,201804,REDACTED - Personal Information,883.77,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001541,0,201804,W BRADSHAW,710.51,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001542,0,201804,THE GATESHEAD CHEDER SCHOOL LTD,16227.51,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001543,0,201804,2ND HOME CHILDCARE LTD,15698.74,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001544,0,201804,KIDS 1ST DAY NURSERY - LOW FELL,64569.37,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001545,0,201804,BRIGHT STAR NURSERY,22706.04,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001549,0,201804,WHICKHAM COTTAGE NURSERY,22751.19,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001550,0,201804,HARDMAN CENTRE,13137.58,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001551,0,201804,ST AGNES DAY NURSERY,11954.71,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001552,0,201804,BLAYDON YOUTH CLUB,14574.26,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001553,0,201804,STEPPING STONES DAY NURSERY,28952.62,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001554,0,201804,WHICKHAM COMM.CENTRE PLAYGROUP,1655.84,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001555,0,201804,WILLOWS MONTESSORI NURSERY,15663.6,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001556,0,201804,BRIGHT SPARKS NURSERY,8519.8,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001557,0,201804,GROVE PRE-SCHOOL,10001.98,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001558,0,201804,CROMER AVENUE PRE-SCHOOL,15106.29,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001559,0,201804,A BROWN,1328.08,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001560,0,201804,BILL QUAY PRE SCHOOL GROUP,12206.77,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001561,0,201804,ALL SAINTS PRE-SCHOOL,5443.09,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001562,0,201804,LYNDHURST EARLY YEARS,9394.92,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001564,0,201804,REDACTED - Personal Information,1270.93,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001565,0,201804,TYNE VIEW PRE SCHOOL,1255.08,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001566,0,201804,2ND HOME CHILDCARE LTD,12079.96,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001567,0,201804,2ND HOME CHILDCARE @ CHOWDENE,6480.69,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001569,0,201804,REDACTED - Personal Information,650.69,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001570,0,201804,REDACTED - Personal Information,1096.96,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001571,0,201804,GATESHEAD JEWISH NURSERY,77338.2,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001572,0,201804,BUSY BEES,7103.02,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001576,0,201804,TIK TOK NURSERY PELAW,9873,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001580,0,201804,KIDS 1ST NURSERY QE,62133.46,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001583,0,201804,DECKHAM DAY CARE CENTRE,11488.99,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001584,0,201804,HIGHFIELD DAY CARE CENTRE,7634.56,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001585,0,201804,BENSHAM GROVE DAY CARE CENTRE,12841.23,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001586,0,201804,BLAYDON DAY CARE CENTRE,8362.51,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001587,0,201804,LEAM LANE DAY CARE CENTRE,18634.1,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001591,0,201804,BANANA MOON GATESHEAD,22775.84,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001595,0,201804,WHICKHAM PAROCHIAL PRE SCHOOL,27183.39,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001449,0,201804,DUNSTON HILL OUT OF SCHOOL CLUB,1248,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001450,0,201804,GATESHEAD JEWISH NURSERY SCHOOL,11297.52,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001451,0,201804,CROOKHILL EARLY YEARS,3369.6,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001452,0,201804,BUMBLE BEES PRE-SCHOOL,3333.72,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001453,0,201804,T JOHNSON,546,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001454,0,201804,VILLAGE MONTESSORI NURSERY SCHOOL,3619.2,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001455,0,201804,ROSE VILLA DAY NURSERY,11606.4,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001456,0,201804,THE VILLAGE MONTESSORI @ WREKENTON,8080.8,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001457,0,201804,TIK TOK NURSERY,14539.2,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001458,0,201804,BRIDGES NURSERY,2930.72,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001459,0,201804,ST PHILIPS PRE-SCHOOL,1778.4,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001460,0,201804,HOLLY HILL PRIVATE DAY CARE NURSERY LTD,4825.6,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001461,0,201804,TRINITY CORNER NURSERY,10670.4,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001462,0,201804,SALTWELL PARK MONTESSORI NURSERY,842.4,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001463,0,201804,VALLEY NURSERY,7841.6,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001464,0,201804,ROWLANDS GILL UNDER-5S PRE-SCHOOL,2964,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001465,0,201804,ST ANNE'S PRE-SCHOOL,4867.2,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001466,0,201804,CARE WITH CUDDLES,1419.6,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001467,0,201804,BRIGHT STAR NURSERY,8330.4,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001469,0,201804,THE GATESHEAD CHEDER SCHOOL LTD,1684.8,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001470,0,201804,2ND HOME CHILDCARE LTD,1497.6,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001472,0,201804,ST AGNES DAY NURSERY,636.48,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001473,0,201804,BLAYDON YOUTH CLUB,842.4,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001474,0,201804,WHICKHAM COTTAGE NURSERY,1201.2,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001475,0,201804,STEPPING STONES DAY NURSERY,9984,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001476,0,201804,ST CHADS COMMUNITY PROJECT,2814.24,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001477,0,201804,WILLOWS MONTESSORI NURSERY,5158.4,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001478,0,201804,ALL SAINTS PRE-SCHOOL,2059.2,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001479,0,201804,LYNDHURST EARLY YEARS,9587.76,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001481,0,201804,BRIGHT SPARKS NURSERY,1347.84,2018-07-04,
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",6001483,0,201804,2ND HOME CHILDCARE @ CHOWDENE,4960.8,2018-07-04,
