Strategic Group,Spend Level,Spend Level 2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Central Services,Employees,Indirect Employee Expenses,43624289,2,201101,N.E. REGIONAL EMPLOYERS ORGANISATION,644.47,2011-04-28
Central Services,Supplies and Services,"Licenses, Housing, Fees",43624300,2,201101,EXOR MANAGEMENT SERVICES LTD,4290.00,2011-04-28
Central Services,Supplies and Services,Miscellaneous Supplies,43624331,2,201101,GAEL  LTD,490,2011-04-28
Central Services,Employees,Agency Staff,60091087,0,201101,COMENSURA LTD,474.72,2011-04-06
Central Services,Employees,Agency Staff,60091087,23,201101,COMENSURA LTD,749.97,2011-04-06
Central Services,Employees,Agency Staff,60091087,39,201101,COMENSURA LTD,596.44,2011-04-06
Central Services,Employees,Agency Staff,60091087,64,201101,COMENSURA LTD,759.56,2011-04-06
Central Services,Employees,Agency Staff,60091087,74,201101,COMENSURA LTD,670.2,2011-04-06
Central Services,Employees,Agency Staff,60091087,3,201101,COMENSURA LTD,1005.66,2011-04-06
Central Services,Employees,Agency Staff,60091087,5,201101,COMENSURA LTD,869.55,2011-04-06
Central Services,Employees,Agency Staff,60091087,10,201101,COMENSURA LTD,41.97,2011-04-06
Central Services,Employees,Agency Staff,60091087,18,201101,COMENSURA LTD,501.12,2011-04-06
Central Services,Employees,Agency Staff,60091088,56,201101,COMENSURA LTD,670.2,2011-04-13
Central Services,Employees,Agency Staff,60091088,7,201101,COMENSURA LTD,1087.20,2011-04-13
Central Services,Employees,Agency Staff,60091088,47,201101,COMENSURA LTD,470,2011-04-13
Central Services,Employees,Agency Staff,60091088,53,201101,COMENSURA LTD,44.83,2011-04-13
Central Services,Employees,Agency Staff,60091089,50,201101,COMENSURA LTD,759.56,2011-04-20
Central Services,Employees,Agency Staff,60091089,24,201101,COMENSURA LTD,483.6,2011-04-20
Central Services,Employees,Agency Staff,60091089,27,201101,COMENSURA LTD,596.44,2011-04-20
Central Services,Employees,Agency Staff,60091089,62,201101,COMENSURA LTD,1046.43,2011-04-20
Central Services,Employees,Agency Staff,60091089,55,201101,COMENSURA LTD,37.21,2011-04-20
Central Services,Employees,Agency Staff,60091089,59,201101,COMENSURA LTD,423.3,2011-04-20
Central Services,Employees,Agency Staff,60091090,37,201101,COMENSURA LTD,670.2,2011-04-27
Central Services,Employees,Agency Staff,60091090,2,201101,COMENSURA LTD,14.79,2011-04-27
Central Services,Employees,Agency Staff,60091090,5,201101,COMENSURA LTD,336.15,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,42222348,2,201101,ESPA LTD,8958.89,2011-04-05
Community Based Services,Third Party Payments,Third Party Payments,42222893,2,201101,NORTHUMBRIA CALVERT TRUST,810.48,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42224335,2,201101,UNITED RESPONSE,613.2,2011-04-04
Community Based Services,Other Costs,,42227329,2,201101,MINCOFFS SOLICITORS LLP,38751.00,2011-04-18
Community Based Services,Third Party Payments,Third Party Payments,42227629,3,201101,HELPING HANDS COMMUNITY CARE,1750.00,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42227629,4,201101,HELPING HANDS COMMUNITY CARE,3859.28,2011-04-04
Community Based Services,Supplies and Services,Miscellaneous Supplies,42227776,2,201013,PARK RETAIL LTD,1960.00,2011-04-01
Community Based Services,Supplies and Services,Miscellaneous Supplies,42227778,2,201013,TESCO STORES LTD GIFTCARD,2000.00,2011-04-01
Community Based Services,Supplies and Services,Miscellaneous Supplies,42227781,2,201013,MENTAL HEALTH CONCERN,5282.00,2011-04-01
Community Based Services,Supplies and Services,Comms & Computing,42227816,2,201013,BRITISH TELECOM,1100.00,2011-04-01
Community Based Services,Supplies and Services,Miscellaneous Supplies,42227828,2,201013,NIVANA EUROPE LTD,1695.00,2011-04-04
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42227871,2,201013,RYTON RUGBY FOOTBALL CLUB LTD,765,2011-04-01
Community Based Services,Supplies and Services,Miscellaneous Supplies,42227900,2,201013,CARE QUALITY COMMISSION,1242.00,2011-04-01
Community Based Services,Transport,Public Transport and Taxi Fares,42227903,2,201013,REDACTED - Personal Information,966,2011-04-02
Community Based Services,Transport,Contract Hire,42227910,2,201013,BIRTLEY MINIBUSES,1610.00,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42227916,4,201013,REDACTED - Personal Information,207,2011-04-02
Community Based Services,Transport,Contract Hire,42227921,2,201013,REDACTED - Personal Information,2013.00,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42227927,4,201013,ROWLANDS GILL CABS,40,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42227927,3,201013,ROWLANDS GILL CABS,680,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42227931,2,201013,WILSONS OF WHICKHAM,900,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42227937,2,201013,REDACTED - Personal Information,612,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42227953,6,201013,CARIS COACHES,10,2011-04-02
Community Based Services,Supplies and Services,Miscellaneous Supplies,42228042,2,201101,YOUR MOVE,475,2011-04-01
Community Based Services,Land and Buildings,,42228066,2,201101,BRIAN MACKENOW & CO,600,2011-04-01
Community Based Services,Third Party Payments,Third Party Payments,42228071,2,201101,DEMENTIA CARE PARTNERSHIP,3438.62,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228076,6,201101,COMFORT CALL LTD,623.28,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228076,4,201101,COMFORT CALL LTD,7833.89,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228076,7,201101,COMFORT CALL LTD,83.48,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228076,5,201101,COMFORT CALL LTD,645.54,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228080,5,201101,UNITED RESPONSE,17558.22,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228080,8,201101,UNITED RESPONSE,1101.88,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228080,6,201101,UNITED RESPONSE,2521.54,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228086,3,201101,CHOICE SERVICES LTD,1001.96,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228086,4,201101,CHOICE SERVICES LTD,1157.53,2011-04-04
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,90,201013,GATESHEAD CENTRAL TAXIS,16,2011-04-02
Community Based Services,Transport,Contract Hire,42228187,45,201013,GATESHEAD CENTRAL TAXIS,1804.00,2011-04-02
Community Based Services,Transport,Contract Hire,42228187,46,201013,GATESHEAD CENTRAL TAXIS,2244.00,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,21,201013,GATESHEAD CENTRAL TAXIS,608,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,23,201013,GATESHEAD CENTRAL TAXIS,1220.00,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,24,201013,GATESHEAD CENTRAL TAXIS,390,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,25,201013,GATESHEAD CENTRAL TAXIS,640,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,27,201013,GATESHEAD CENTRAL TAXIS,1470.00,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,29,201013,GATESHEAD CENTRAL TAXIS,30,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,30,201013,GATESHEAD CENTRAL TAXIS,160,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,31,201013,GATESHEAD CENTRAL TAXIS,558,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,42,201013,GATESHEAD CENTRAL TAXIS,660,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,43,201013,GATESHEAD CENTRAL TAXIS,660,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,44,201013,GATESHEAD CENTRAL TAXIS,200,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,49,201013,GATESHEAD CENTRAL TAXIS,814,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,55,201013,GATESHEAD CENTRAL TAXIS,944,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,82,201013,GATESHEAD CENTRAL TAXIS,24,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,89,201013,GATESHEAD CENTRAL TAXIS,10,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,22,201013,GATESHEAD CENTRAL TAXIS,436,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,57,201013,GATESHEAD CENTRAL TAXIS,126,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,60,201013,GATESHEAD CENTRAL TAXIS,206,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,61,201013,GATESHEAD CENTRAL TAXIS,286,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,28,201013,GATESHEAD CENTRAL TAXIS,368,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228187,50,201013,GATESHEAD CENTRAL TAXIS,440,2011-04-02
Community Based Services,Third Party Payments,Third Party Payments,42228217,2,201101,HOUSING21,17008.00,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228218,2,201101,HOUSING21,17008.00,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228221,2,201101,HOUSING21,17008.00,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228224,2,201101,HOUSING21,17008.00,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228229,7,201101,CAREWATCH CARE SERVICES LTD,2150.88,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228229,11,201101,CAREWATCH CARE SERVICES LTD,534.24,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228229,8,201101,CAREWATCH CARE SERVICES LTD,3124.75,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228229,12,201101,CAREWATCH CARE SERVICES LTD,44.52,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228229,5,201101,CAREWATCH CARE SERVICES LTD,45368.77,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228229,9,201101,CAREWATCH CARE SERVICES LTD,2145.33,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228229,6,201101,CAREWATCH CARE SERVICES LTD,9436.03,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228229,10,201101,CAREWATCH CARE SERVICES LTD,66.78,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228230,7,201101,CARE UK HOMECARE LTD,1402.38,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228230,8,201101,CARE UK HOMECARE LTD,779.1,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228230,5,201101,CARE UK HOMECARE LTD,43139.98,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228230,6,201101,CARE UK HOMECARE LTD,4223.84,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228233,6,201101,CAREMARK,845.88,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228233,4,201101,CAREMARK,22405.81,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228233,7,201101,CAREMARK,818.07,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228233,5,201101,CAREMARK,2799.20,2011-04-04
Community Based Services,Third Party Payments,Third Party Payments,42228236,7,201013,RANDSTAD CARE,1357.86,2011-04-05
Community Based Services,Third Party Payments,Third Party Payments,42228236,8,201013,RANDSTAD CARE,333.9,2011-04-05
Community Based Services,Third Party Payments,Third Party Payments,42228236,5,201013,RANDSTAD CARE,28403.76,2011-04-05
Community Based Services,Third Party Payments,Third Party Payments,42228236,9,201013,RANDSTAD CARE,2857.65,2011-04-05
Community Based Services,Third Party Payments,Third Party Payments,42228236,6,201013,RANDSTAD CARE,5231.10,2011-04-05
Community Based Services,Third Party Payments,Third Party Payments,42228236,10,201013,RANDSTAD CARE,328.34,2011-04-05
Community Based Services,Transport,Public Transport and Taxi Fares,42228240,2,201013,PAUL'S TAXI'S,966,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228242,4,201013,REDACTED - Personal Information,18,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228242,3,201013,REDACTED - Personal Information,920,2011-04-02
Community Based Services,Transport,Public Transport and Taxi Fares,42228297,10,201013,REDACTED - Personal Information,260,2011-04-05
Community Based Services,Transport,Public Transport and Taxi Fares,42228297,12,201013,REDACTED - Personal Information,240,2011-04-05
Community Based Services,Transport,Public Transport and Taxi Fares,42228297,16,201013,REDACTED - Personal Information,336,2011-04-05
Community Based Services,Works,,42228303,2,201013,PSL SECURITY SYSTEMS,1987.94,2011-04-05
Community Based Services,Other Costs,,42228310,2,201101,REDACTED - Personal Information,500,2011-04-04
Community Based Services,Other Costs,,42228311,2,201101,REDACTED - Personal Information,500,2011-04-04
Community Based Services,Income: Customer and Client Receipts,"Charges, Fees & Income",42228314,2,201013,REDACTED - Personal Information,841.26,2011-04-04
Community Based Services,Income: Customer and Client Receipts,"Charges, Fees & Income",42228321,2,201013,REDACTED - Personal Information,498.75,2011-04-04
Community Based Services,Income: Customer and Client Receipts,"Charges, Fees & Income",42228329,2,201013,REDACTED - Personal Information,2579.22,2011-04-04
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,20,201013,DEAN TAXIS LTD,80,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,18,201013,DEAN TAXIS LTD,1658.00,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,19,201013,DEAN TAXIS LTD,570,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,21,201013,DEAN TAXIS LTD,20,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,23,201013,DEAN TAXIS LTD,997.5,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,24,201013,DEAN TAXIS LTD,902,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,25,201013,DEAN TAXIS LTD,30,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,27,201013,DEAN TAXIS LTD,30,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,40,201013,DEAN TAXIS LTD,364,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,45,201013,DEAN TAXIS LTD,769.12,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,46,201013,DEAN TAXIS LTD,544.88,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,47,201013,DEAN TAXIS LTD,749.5,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,49,201013,DEAN TAXIS LTD,15,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,22,201013,DEAN TAXIS LTD,101.5,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,48,201013,DEAN TAXIS LTD,15,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,51,201013,DEAN TAXIS LTD,19.3,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,17,201013,DEAN TAXIS LTD,162,2011-04-06
Community Based Services,Transport,Public Transport and Taxi Fares,42228340,34,201013,DEAN TAXIS LTD,738,2011-04-06
Community Based Services,Transport,Contract Hire,42228354,12,201013,BURNOPFIELD TAXIS,1186.80,2011-04-05
Community Based Services,Transport,Public Transport and Taxi Fares,42228354,15,201013,BURNOPFIELD TAXIS,204,2011-04-05
Community Based Services,Transport,Public Transport and Taxi Fares,42228354,17,201013,BURNOPFIELD TAXIS,165,2011-04-05
Community Based Services,Transport,Public Transport and Taxi Fares,42228363,4,201013,REDACTED - Personal Information,60,2011-04-05
Community Based Services,Transport,Public Transport and Taxi Fares,42228363,3,201013,REDACTED - Personal Information,950,2011-04-05
Community Based Services,Transport,Public Transport and Taxi Fares,42228364,7,201013,SCHOOL CONTRACTS AGENCY,837.5,2011-04-05
Community Based Services,Transport,Public Transport and Taxi Fares,42228364,8,201013,SCHOOL CONTRACTS AGENCY,199.5,2011-04-05
Community Based Services,Supplies and Services,Other Running Costs,42228365,2,201101,SUNDERLAND CITY COUNCIL,4065.60,2011-04-04
Community Based Services,Transport,Contract Hire,42228366,8,201013,SOUTH TYNESIDE TAXI AGENCY,1378.30,2011-04-05
