Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Other Costs,,42354266,2,201205,HANDICARE,4083.77,2012-08-01
Community Based Services,Other Costs,,42354270,2,201205,LOCKWISE LTD,1672.80,2012-08-01
Community Based Services,Other Costs,,42354276,2,201205,HANDICARE,3216.00,2012-08-01
Community Based Services,Third Party Payments,Third Party Payments,42354277,2,201205,REDACTED - Personal Information,2699.81,2012-08-01
Community Based Services,Other Costs,,42354282,2,201205,HANDICARE,1930.00,2012-08-01
Community Based Services,Supplies and Services,Miscellaneous Supplies,42354285,2,201205,JG  WINDOWS LTD,516.47,2012-08-01
Community Based Services,Supplies and Services,Comms & Computing,42354287,2,201205,ROYAL MAIL RETAIL,435.24,2012-08-01
Community Based Services,Other Costs,,42354303,2,201205,HANDICARE,5547.00,2012-08-01
Community Based Services,Other Costs,,42354304,2,201205,HANDICARE,1930.00,2012-08-01
Community Based Services,Other Costs,,42354306,2,201205,HANDICARE,5852.00,2012-08-01
Community Based Services,Premises,Fixtures & Fittings,42354425,2,201205,SAFETY SYSTEMS DISTRIBUTION LTD,1800.00,2012-08-01
Community Based Services,Premises,Fixtures & Fittings,42354427,2,201205,SAFETY SYSTEMS DISTRIBUTION LTD,900.00,2012-08-01
Community Based Services,Premises,Fixtures & Fittings,42354428,2,201205,TUNSTALL HEALTHCARE (UK) LTD,798.84,2012-08-01
Community Based Services,Third Party Payments,Third Party Payments,42354438,2,201205,CARELINE HOMECARE LTD,2166.66,2012-08-01
Community Based Services,Works,,42354568,2,201205,BRITISH TELECOM,365.37,2012-08-01
Community Based Services,Premises,Rep & Maint,42354576,2,201205,S & B ROLLER SHUTTERS,2600.00,2012-08-01
Community Based Services,Transport,Public Transport and Taxi Fares,42355347,2,201205,REDACTED - Personal Information,1190.00,2012-08-03
Community Based Services,Transport,Contract Hire,42355358,2,201205,BIRTLEY MINIBUSES,1980.00,2012-08-03
Community Based Services,Transport,Public Transport and Taxi Fares,42355362,2,201205,PAUL'S TAXI'S,675.00,2012-08-03
Community Based Services,Third Party Payments,Third Party Payments,42355735,2,201205,HOUSING21,17008.00,2012-08-07
Community Based Services,Third Party Payments,Third Party Payments,42355740,2,201205,HOUSING21,17008.00,2012-08-07
Community Based Services,Third Party Payments,Third Party Payments,42355742,2,201205,HOUSING21,17008.00,2012-08-07
Community Based Services,Third Party Payments,Third Party Payments,42355789,2,201205,LIFEWAYS COMMUNITY CARE,51937.44,2012-08-07
Community Based Services,Third Party Payments,Third Party Payments,42355791,2,201205,HOUSING21,17008.00,2012-08-07
Community Based Services,Third Party Payments,Third Party Payments,42355792,2,201205,HOUSING21,17008.00,2012-08-07
Community Based Services,Third Party Payments,Third Party Payments,42355794,2,201205,HOUSING21,17008.00,2012-08-07
Community Based Services,Third Party Payments,Third Party Payments,42355795,2,201205,HOUSING21,17008.00,2012-08-06
Community Based Services,Third Party Payments,Third Party Payments,42355798,2,201205,HOUSING21,17008.00,2012-08-06
Community Based Services,Third Party Payments,Third Party Payments,42355802,2,201205,HOUSING21,17008.00,2012-08-06
Community Based Services,Third Party Payments,Third Party Payments,42355806,2,201205,HOUSING21,17008.00,2012-08-06
Community Based Services,Third Party Payments,Third Party Payments,42355811,2,201205,HOUSING21,17008.00,2012-08-06
Community Based Services,Third Party Payments,Third Party Payments,42355814,2,201205,HOUSING21,17008.00,2012-08-06
Community Based Services,Third Party Payments,Third Party Payments,42355815,2,201205,WHICKHAM VILLA,1120.00,2012-08-06
Community Based Services,Land and Buildings,,42355859,2,201205,WAKEFIELDS CHARTERED BUILDING SURVEYORS,700.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42355938,5,201205,REDACTED - Personal Information,1252.00,2012-08-06
Community Based Services,Transport,Public Transport and Taxi Fares,42355938,6,201205,REDACTED - Personal Information,1700.00,2012-08-06
Community Based Services,Transport,Public Transport and Taxi Fares,42355938,8,201205,REDACTED - Personal Information,720.00,2012-08-06
Community Based Services,Transport,Contract Hire,42355938,7,201205,REDACTED - Personal Information,634.73,2012-08-06
Community Based Services,Transport,Contract Hire,42355940,12,201205,SOUTH TYNESIDE TAXI AGENCY,1065.05,2012-08-06
Community Based Services,Transport,Public Transport and Taxi Fares,42355943,3,201205,ROWLANDS GILL CABS,765.00,2012-08-06
Community Based Services,Transport,Public Transport and Taxi Fares,42355945,4,201205,J RUDD T/A BLUE EAGLE MINIBUS,60.00,2012-08-06
Community Based Services,Works,,42355962,2,201205,WILLMOTT DIXON CONSTRUCTION LTD,45703.44,2012-08-06
Community Based Services,Transport,Public Transport and Taxi Fares,42356002,17,201205,REDACTED - Personal Information,372.00,2012-08-06
Community Based Services,Transport,Contract Hire,42356020,2,201205,REDACTED - Personal Information,1555.50,2012-08-06
Community Based Services,Transport,Public Transport and Taxi Fares,42356028,16,201205,SCHOOL CONTRACTS AGENCY,637.00,2012-08-06
Community Based Services,Transport,Public Transport and Taxi Fares,42356028,15,201205,SCHOOL CONTRACTS AGENCY,180.00,2012-08-06
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42356052,2,201205,REDACTED - Personal Information,1400.00,2012-08-06
Community Based Services,Supplies and Services,Catering & Provisions,42356062,2,201205,HOLLAND FOOD SERVICES,491.49,2012-08-06
Community Based Services,Supplies and Services,Catering & Provisions,42356063,2,201205,HOLLAND FOOD SERVICES,416.18,2012-08-06
Community Based Services,Supplies and Services,Catering & Provisions,42356065,2,201205,COCA-COLA ENTERPRISES LTD,456.81,2012-08-06
Community Based Services,Supplies and Services,Catering & Provisions,42356071,3,201205,BATLEYS LTD,360.40,2012-08-06
Community Based Services,Supplies and Services,Catering & Provisions,42356071,4,201205,BATLEYS LTD,119.67,2012-08-06
Community Based Services,Other Costs,,42356204,2,201205,AH BUILDING SERVICES LTD,510.00,2012-08-07
Community Based Services,Other Costs,,42356206,2,201205,AH BUILDING SERVICES LTD,771.58,2012-08-07
Community Based Services,Other Costs,,42356207,2,201205,AH BUILDING SERVICES LTD,589.66,2012-08-07
Community Based Services,Other Costs,,42356208,2,201205,AH BUILDING SERVICES LTD,924.48,2012-08-07
Community Based Services,Other Costs,,42356225,2,201205,AH BUILDING SERVICES LTD,697.20,2012-08-07
Community Based Services,Other Costs,,42356232,2,201205,AH BUILDING SERVICES LTD,701.86,2012-08-07
Community Based Services,Other Costs,,42356233,2,201205,AH BUILDING SERVICES LTD,484.38,2012-08-07
Community Based Services,Transport,Public Transport and Taxi Fares,42356236,15,201205,BURNOPFIELD TAXIS,2229.00,2012-08-07
Community Based Services,Transport,Public Transport and Taxi Fares,42356236,18,201205,BURNOPFIELD TAXIS,32.00,2012-08-07
Community Based Services,Transport,Public Transport and Taxi Fares,42356236,22,201205,BURNOPFIELD TAXIS,295.00,2012-08-07
Community Based Services,Transport,Public Transport and Taxi Fares,42356236,14,201205,BURNOPFIELD TAXIS,39.00,2012-08-07
Community Based Services,Transport,Public Transport and Taxi Fares,42356236,16,201205,BURNOPFIELD TAXIS,250.00,2012-08-07
Community Based Services,Other Costs,,42356243,2,201205,AH BUILDING SERVICES LTD,479.28,2012-08-07
Community Based Services,Other Costs,,42356248,2,201205,AH BUILDING SERVICES LTD,740.38,2012-08-07
Community Based Services,Other Costs,,42356249,2,201205,AH BUILDING SERVICES LTD,441.00,2012-08-07
Community Based Services,Transport,Public Transport and Taxi Fares,42356332,10,201205,REDACTED - Personal Information,144.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356332,27,201205,REDACTED - Personal Information,280.00,2012-08-09
Community Based Services,Other Costs,,42356398,2,201205,EASIBATHE LTD/EASIACCESS SOLUTIONS,1896.37,2012-08-08
Community Based Services,Other Costs,,42356400,2,201205,HANDICARE,2406.00,2012-08-08
Community Based Services,Other Costs,,42356401,2,201205,REDACTED - Personal Information,1880.00,2012-08-08
Community Based Services,Other Costs,,42356402,2,201205,HANDICARE,3205.00,2012-08-08
Community Based Services,Other Costs,,42356404,2,201205,HES GROUP UK LTD,4000.00,2012-08-08
Community Based Services,Other Costs,,42356406,2,201205,HES GROUP UK LTD,3120.00,2012-08-08
Community Based Services,Supplies and Services,Other Running Costs,42356418,2,201205,PHS GROUP PLC,390.98,2012-08-08
Community Based Services,Supplies and Services,Other Running Costs,42356423,2,201205,BOUNCEABOUT LEISURE,1860.00,2012-08-08
Community Based Services,Supplies and Services,Miscellaneous Supplies,42356424,2,201205,PHS GROUP PLC,687.04,2012-08-08
Community Based Services,Supplies and Services,Other Running Costs,42356426,2,201205,NORTH EAST AMBULANCE SERVICE,3570.00,2012-08-08
Community Based Services,Supplies and Services,Other Running Costs,42356427,2,201205,NORTH EAST AMBULANCE SERVICE,1295.00,2012-08-08
Community Based Services,Supplies and Services,Other Running Costs,42356429,2,201205,PHYSIO FOR ALL,2480.00,2012-08-08
Community Based Services,Supplies and Services,Other Running Costs,42356430,2,201205,EVENTCOVER PRODUCTIONS LTD,653.75,2012-08-08
Community Based Services,Supplies and Services,Other Running Costs,42356436,2,201205,UNIVERSITY OF SUNDERLAND ENTERPRISES,1128.00,2012-08-08
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42356438,2,201205,JURYS INN NEWCASTLE GATESHEAD QUAYS,9404.07,2012-08-08
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42356440,3,201205,BEAMISH PARK HOTEL,425.63,2012-08-08
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42356440,4,201205,BEAMISH PARK HOTEL,0.01,2012-08-08
Community Based Services,Premises,Rep & Maint,42356460,2,201205,DUNHOLME LTD,480.00,2012-08-08
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42356479,2,201205,CITY OF NEWCASTLE UPON TYNE,473.00,2012-08-08
Community Based Services,Third Party Payments,Third Party Payments,42356529,2,201205,FOUNDATIONS FURNITURE & GARDENING PROJECT,19762.00,2012-08-08
Community Based Services,Supplies and Services,Catering & Provisions,42356560,2,201205,APETITO LTD,5542.02,2012-08-08
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42356563,2,201205,NORTHERN HOUSING CONSORTIUM LTD,885.00,2012-08-08
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42356570,2,201205,GATESHEAD HOUSING COMPANY,5139.50,2012-08-08
Community Based Services,Third Party Payments,Third Party Payments,42356592,3,201205,GATESHEAD PCT - COMMISSIONING,20285.39,2012-08-08
Community Based Services,Third Party Payments,Third Party Payments,42356592,4,201205,GATESHEAD PCT - COMMISSIONING,3217.98,2012-08-08
Community Based Services,Transport,Public Transport and Taxi Fares,42356601,4,201205,REDACTED - Personal Information,100.00,2012-08-08
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,15,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,704.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,17,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,368.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,18,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,684.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,20,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,340.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,21,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,1320.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,22,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,1364.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,24,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,510.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,38,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,600.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,60,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,324.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,61,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,48.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,64,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,18.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,65,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,14.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,67,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,36.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,16,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,50.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,19,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,130.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,23,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,660.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,47,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,510.00,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356608,14,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,112.00,2012-08-09
Community Based Services,Transport,Contract Hire,42356608,25,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,1394.00,2012-08-09
Community Based Services,Transport,Contract Hire,42356608,26,201205,CENTRAL TAXIS OF GATESHEAD LIMITED,1734.00,2012-08-09
Community Based Services,Supplies and Services,"Printing, Stationery etc",42356625,18,201205,INTERCHANGE NEWS,76.97,2012-08-09
Community Based Services,Other Costs,,42356659,2,201205,HANDICARE,2020.00,2012-08-09
Community Based Services,Other Costs,,42356663,2,201205,ELLIOT HIRD & PARTNERS LTD,3097.00,2012-08-09
Community Based Services,Other Costs,,42356667,2,201205,HANDICARE,2205.00,2012-08-09
Community Based Services,Other Costs,,42356672,2,201205,HANDICARE,3645.00,2012-08-09
Community Based Services,Other Costs,,42356677,2,201205,HANDICARE,1930.00,2012-08-09
Community Based Services,Other Costs,,42356680,2,201205,HANDICARE,4251.32,2012-08-09
Community Based Services,Other Costs,,42356682,2,201205,HANDICARE,2580.00,2012-08-09
Community Based Services,Other Costs,,42356685,2,201205,HANDICARE,1995.00,2012-08-09
Community Based Services,Employees,Indirect Employee Expenses,42356692,40,201205,CLICK TRAVEL LTD,121.05,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356692,39,201205,CLICK TRAVEL LTD,119.70,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356692,25,201205,CLICK TRAVEL LTD,136.50,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356692,26,201205,CLICK TRAVEL LTD,83.50,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356692,27,201205,CLICK TRAVEL LTD,136.50,2012-08-09
Community Based Services,Transport,Public Transport and Taxi Fares,42356692,28,201205,CLICK TRAVEL LTD,83.50,2012-08-09
Community Based Services,Supplies and Services,Miscellaneous Supplies,42356777,2,201205,HMCTS,700.00,2012-08-09
Community Based Services,Works,,42356779,2,201205,REDACTED - Personal Information,650.00,2012-08-09
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42356804,2,201205,BLACKHALL MILL COMMUNITY ASSOC,1905.02,2012-08-09
Community Based Services,Income: Customer and Client Receipts,"Charges, Fees & Income",42356813,2,201205,REDACTED - Personal Information,1127.35,2012-08-09
Community Based Services,Income: Customer and Client Receipts,"Charges, Fees & Income",42356816,2,201205,REDACTED - Personal Information,488.25,2012-08-09
Community Based Services,Income: Customer and Client Receipts,"Charges, Fees & Income",42356817,2,201205,REDACTED - Personal Information,1176.00,2012-08-09
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42356821,2,201205,REDACTED - Personal Information,5271.68,2012-08-09
Community Based Services,Transport,Car Allowances,42356828,2,201205,GATESHEAD HEALTH NHS TRUST,421.20,2012-08-10
Community Based Services,Supplies and Services,Other Running Costs,42357010,2,201205,QUALITY OFFICE SUPPLIES,1299.10,2012-08-10
Community Based Services,Supplies and Services,Other Running Costs,42357011,2,201205,AV WORKS LTD,5980.00,2012-08-10
Community Based Services,Supplies and Services,Miscellaneous Supplies,42357037,2,201205,ROSSENDALES LTD,441.54,2012-08-10
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42357094,2,201205,FELLING ACTIVITY PROJECT,5000.00,2012-08-10
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42357095,2,201205,FRIENDS OF RYTON JUNIORS,500.00,2012-08-10
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42357096,2,201205,PORTMEADS LADIES CLUB,550.00,2012-08-10
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42357098,2,201205,9TH GATESHEAD SCOUT GROUP,605.00,2012-08-10
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42357099,2,201205,GATESHEAD REDHEUGH (1957),2000.00,2012-08-10
Community Based Services,Premises,Water,42357100,2,201205,NORTHUMBRIAN WATER,475.95,2012-08-10
