Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60020100,241,201301,NORTH EAST AUTISM SOCIETY,7790.32,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,246,201301,RESOLVE (LOW HOUSE),14824.40,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,250,201301,LANCHESTER COURT,6152.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,256,201301,NORTH EAST AUTISM SOCIETY,4915.72,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,260,201301,FORESIGHT RESIDENTIAL LTD,2371.64,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,416,201301,YAD VOEZER LTD,4009.12,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,423,201301,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,2182.84,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,424,201301,AUTISM NORTH C/O TRINITY HOUSE,9723.20,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,437,201301,PATHWAYS CARE GROUP,9326.32,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,438,201301,PATHWAYS CARE GROUP,9326.32,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,751,201301,CITY OF SUNDERLAND,11717.12,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,759,201301,THREE PIPS,6823.28,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,808,201301,AUTISM NORTH LTD,9649.76,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,816,201301,S E L F LTD,4705.44,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,821,201301,ATLAS DENE HALL,9904.88,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,831,201301,AUTISM CARE UK 4,51159.99,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,834,201301,AUTISM CARE UK 4,21065.88,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,835,201301,LANGDON COLLEGE,1694.92,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,840,201301,AUTISM CARE UK 4,21065.88,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,844,201301,POSITIVE APPROACH SERVICES LTD,2433.28,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,853,201301,SOVEREIGN CARE,1568.28,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,854,201301,BROOKVALE,3243.60,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,866,201301,ASPIRE HEALTHCARE LIMITED,2832.16,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,892,201301,PERCY HEDLEY FOUNDATION,11183.36,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,902,201301,TYNE & WEAR AUTISTIC SOCIETY - MOORPINE,8432.28,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,904,201301,PUTNEY HOUSE HEATHCOTES,7408.48,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,906,201301,MENCAP,4906.92,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,928,201301,MILBURY CARE SERVICES LTD,6797.96,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,40001859,2,201301,PATHWAYS CARE GROUP,414.95,2013-04-18
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,40001860,2,201301,PATHWAYS CARE GROUP,333.65,2013-04-18
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,40001861,2,201301,PATHWAYS CARE GROUP,333.64,2013-04-18
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,105,201301,PATHWAYS CARE GROUP,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,107,201301,NORTH EAST AUTISM SOCIETY,351.80,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,130,201301,LANGDON COLLEGE,307.01,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,178,201301,NTW NHS FOUNDATION TRUST,351.80,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,182,201301,PATHWAYS CARE GROUP,311.40,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,192,201301,WILKINSON PARK CARELINE LIFESTYLES (UK) LTD,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,195,201301,CARELINE LIFESTYLES LTD,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,197,201301,THE OAKS,773.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,203,201301,POSITIVE APPROACH SERVICES LTD,628.50,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,217,201301,THE OAKS,481.00,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,443,201301,BROOKVALE,340.27,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,452,201301,ASHDOWN CARE HOMES LTD,628.50,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,454,201301,COMMUNITY INTEGRATED CARE,1307.78,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,476,201301,HEATHER HOUSE,1294.55,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,562,201301,UNITED RESPONSE,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,568,201301,YAD VOEZER LTD,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,570,201301,PERCY HEDLEY FOUNDATION,351.80,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,576,201301,PUTNEY HOUSE HEATHCOTES,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,598,201301,THREE PIPS,377.62,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,601,201301,GAINFORD CARE HOMES,677.15,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,608,201301,S E L F LTD,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,613,201301,JANE PERCY HOUSE COMPANY,351.80,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,630,201301,ASPIRE HEALTHCARE LIMITED,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,631,201301,ASPIRE HEALTHCARE LIMITED,5997.34,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,636,201301,ASPIRE HEALTHCARE LIMITED,967.40,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,664,201301,NORTH EAST AUTISM SOCIETY,351.80,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,666,201301,NORTH EAST AUTISM SOCIETY,351.80,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,672,201301,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,673,201301,SOVEREIGN CARE,519.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,677,201301,FAIRWAYS,942.75,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,678,201301,FAIRWAYS,942.75,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,685,201301,ASHDOWN CARE HOMES LTD,2305.19,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,694,201301,POSITIVE APPROACH SERVICES LTD,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,720,201301,KENSINGTON HOUSE,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,725,201301,KENSINGTON HOUSE,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,726,201301,ASHDOWN CARE HOMES LTD,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,787,201301,CLIFFORD HOUSE HOMES LTD,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,803,201301,CLIFFORD HOUSE HOMES LTD,1112.20,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,860,201301,COMMUNITY INTEGRATED CARE,314.25,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,812,201301,GAINFORD CARE HOMES,3184.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,51,201301,ST CUTHBERTS HOUSE LTD,1745.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,285,201301,ST CUTHBERTS HOUSE LTD,1745.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,40001104,1,201301,PATHWAYS CARE GROUP,13685.36,2013-04-16
Community Based Services,Third Party Payments,Third Party Payments,40001453,2,201301,PATHWAYS CARE GROUP,1331.43,2013-04-17
Community Based Services,Third Party Payments,Third Party Payments,40003622,1,201301,GAINFORD CARE HOMES LTD,43284.25,2013-04-25
Community Based Services,Third Party Payments,Third Party Payments,40003622,2,201301,GAINFORD CARE HOMES LTD,2502.40,2013-04-25
Community Based Services,Third Party Payments,Third Party Payments,40003627,1,201301,GAINFORD CARE HOMES LTD,43284.25,2013-04-25
Community Based Services,Third Party Payments,Third Party Payments,40003627,2,201301,GAINFORD CARE HOMES LTD,2679.04,2013-04-25
Community Based Services,Third Party Payments,Third Party Payments,40003632,1,201301,GAINFORD CARE HOMES LTD,43284.25,2013-04-25
Community Based Services,Third Party Payments,Third Party Payments,40003632,2,201301,GAINFORD CARE HOMES LTD,2605.44,2013-04-25
Community Based Services,Third Party Payments,Third Party Payments,60020100,287,201301,CLIFFORD HOUSE HOMES LTD,3043.72,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,385,201301,ASPIRE HEALTHCARE LIMITED,3216.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,986,201301,ASPIRE HEALTHCARE LIMITED,6277.14,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1018,201301,ASPIRE HEALTHCARE LIMITED,3492.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,226,201301,PATHWAYS CARE GROUP,4663.20,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,436,201301,PATHWAYS CARE GROUP,4664.16,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,90,201301,CLIFFORD HOUSE HOMES LTD,412.24,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,578,201301,NORTHRIDGE HEALTHCARE LIMITED (SEA VIEW),119.29,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,29,201301,COMMUNITY INTEGRATED CARE,1449.44,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,297,201301,HEATHER HOUSE,18728.76,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,332,201301,COMMUNITY INTEGRATED CARE,1442.32,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,973,201301,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,1603.08,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1060,201301,ASHDOWN CARE HOMES LTD,7247.12,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1098,201301,THE OAKS,3399.92,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1126,201301,THE OAKS,2693.52,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1130,201301,UNITED RESPONSE,6589.76,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1131,201301,UNITED RESPONSE,1647.44,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,232,201301,GAINFORD CARE HOMES,2064.52,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,266,201301,YAD VOEZER LTD,1449.44,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,417,201301,FORESIGHT RESIDENTIAL LTD,1449.44,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,98,201301,COMMUNITY INTEGRATED CARE,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,205,201301,COMMUNITY INTEGRATED CARE,313.00,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,211,201301,THE OAKS,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,564,201301,UNITED RESPONSE,1595.90,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,565,201301,UNITED RESPONSE,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,569,201301,FORESIGHT RESIDENTIAL LTD,314.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,695,201301,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,351.53,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,709,201301,HEATHER HOUSE,2199.75,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,749,201301,ASHDOWN CARE HOMES LTD,1740.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,859,201301,THE OAKS,483.70,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,57,201301,NTW NHS FOUNDATION TRUST,11500.84,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,58,201301,NTW NHS FOUNDATION TRUST,8708.60,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,273,201301,NTW NHS FOUNDATION TRUST,30750.24,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,275,201301,NTW NHS FOUNDATION TRUST,12088.64,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,279,201301,NTW NHS FOUNDATION TRUST,16114.32,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,280,201301,NTW NHS FOUNDATION TRUST,19832.08,2013-04-24
