Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41135238,1,201508,THOMPSONS OF PRUDHOE LTD,373.45,2015-11-06
Communities & Environment,Supplies and Services,Other Running Costs,41135432,1,201508,GEORGE VARDY LTD,2641.86,2015-11-17
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43871035,0,201508,JOHN MACLEAN & SONS ELECTRICAL (DINGWALL) LTD,7028.42,2015-11-11
Communities & Environment,Supplies and Services,Other Running Costs,41135767,1,201508,ADVANTEX NETWORK SOLUTIONS LTD,3416.00,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41136482,0,201508,GEZE LTD,435.00,2015-11-24
Communities & Environment,Supplies and Services,Other Running Costs,43871779,0,201508,POLAR WINDOWS,397.52,2015-11-11
Communities & Environment,Supplies and Services,Other Running Costs,43872319,0,201508,COOL BREEZE LTD,672.99,2015-11-02
Communities & Environment,Supplies and Services,Other Running Costs,43872323,0,201508,COOL BREEZE LTD,851.92,2015-11-02
Communities & Environment,Supplies and Services,Other Running Costs,43874487,0,201508,CHARLETON FENCING LTD,509.83,2015-11-05
Communities & Environment,Supplies and Services,Other Running Costs,43874907,0,201508,AMBIC LTD,2700.00,2015-11-03
Communities & Environment,Supplies and Services,Other Running Costs,43875009,0,201508,SPRINGWELL ROOFING LTD T/A J WALKER (ROOFING),975.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,43875010,0,201508,SPRINGWELL ROOFING LTD T/A J WALKER (ROOFING),840.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,43875011,0,201508,SPRINGWELL ROOFING LTD T/A J WALKER (ROOFING),780.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,43875012,0,201508,SPRINGWELL ROOFING LTD T/A J WALKER (ROOFING),780.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,43875015,0,201508,NEWCASTLE FLOORING CO LTD,651.00,2015-11-03
Communities & Environment,Supplies and Services,Other Running Costs,43875038,0,201508,FIRE LOGISTICS LTD,480.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,43875106,0,201508,ST ASTIER LTD,1100.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,43875313,0,201508,SPRINGS ROOFING LTD,780.00,2015-11-03
Communities & Environment,Supplies and Services,Other Running Costs,43875315,0,201508,PICKERINGS EUROPE LTD,447.54,2015-11-03
Communities & Environment,Supplies and Services,Other Running Costs,43875318,0,201508,STONE TECHNICAL SERVICES LTD,698.00,2015-11-03
Communities & Environment,Supplies and Services,Other Running Costs,43875365,0,201508,PETER COX LTD,596.00,2015-11-03
Communities & Environment,Supplies and Services,Other Running Costs,43875387,0,201508,KD CEILINGS & PARTITIONS LTD,410.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,43875389,0,201508,SPRINGS ROOFING LTD,950.00,2015-11-05
Communities & Environment,Supplies and Services,Other Running Costs,43875390,0,201508,ALARM & COMMUNICATION SYSTEMS,635.00,2015-11-03
Communities & Environment,Supplies and Services,Other Running Costs,43875485,0,201508,GB LOCKING SYSTEMS LTD,772.22,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,43875676,0,201508,TANDEM CONTRACTS LTD,1546.76,2015-11-11
Communities & Environment,Supplies and Services,Other Running Costs,43875683,0,201508,TSUK INTERIORS LTD,385.00,2015-11-13
Communities & Environment,Supplies and Services,Other Running Costs,43876127,0,201508,FLOORSAND NORTH EAST LTD,5135.00,2015-11-13
Communities & Environment,Supplies and Services,Other Running Costs,43876128,0,201508,JW COLPITTS & CO LTD,465.00,2015-11-13
Communities & Environment,Supplies and Services,Other Running Costs,43876129,0,201508,JW COLPITTS & CO LTD,1448.60,2015-11-13
Communities & Environment,Supplies and Services,Other Running Costs,43876130,0,201508,LEISURE SYSTEMS SERVICES LTD,2300.00,2015-11-06
Communities & Environment,Supplies and Services,Other Running Costs,43876262,0,201508,GPS  INSTALLATION  LTD,349.00,2015-11-11
Communities & Environment,Supplies and Services,Other Running Costs,43876925,0,201508,TSUK INTERIORS LTD,448.43,2015-11-24
Communities & Environment,Supplies and Services,Other Running Costs,43877158,0,201508,KONE PLC,4925.00,2015-11-24
Communities & Environment,Supplies and Services,Other Running Costs,43877235,0,201508,ADVANTEX NETWORK SOLUTIONS LTD,1697.05,2015-11-17
Communities & Environment,Supplies and Services,Other Running Costs,43877276,0,201508,SPRINGS ROOFING LTD,450.00,2015-11-24
Communities & Environment,Supplies and Services,Other Running Costs,43877279,0,201508,BRIAN HULL FENCING CONTRACTORS,395.46,2015-11-18
Communities & Environment,Supplies and Services,Other Running Costs,43877710,0,201508,NORTH EAST AUTOMATION LTD,1887.00,2015-11-26
Communities & Environment,Supplies and Services,Other Running Costs,43878541,0,201508,TYNESIDE FABRICATION LIMITED,1390.00,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,43878982,0,201508,SOLO MANUFACTURING LTD,538.66,2015-11-27
Communities & Environment,Supplies and Services,Other Running Costs,43879037,0,201508,KONE PLC,453.18,2015-11-27
Communities & Environment,Third Party Payments,Third Party Payments,43874890,1,201508,DAVISON SOLUTIONS  LIMITED,357.05,2015-11-09
Communities & Environment,Third Party Payments,Third Party Payments,43874890,2,201508,DAVISON SOLUTIONS  LIMITED,189.00,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41136762,1,201508,CHUBB FIRE & SECURITY LIMITED,1019.95,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41134348,1,201508,J T  DUFFY ROOFING LTD,558.80,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134349,1,201508,J T  DUFFY ROOFING LTD,486.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134350,1,201508,J T  DUFFY ROOFING LTD,386.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134355,1,201508,J T  DUFFY ROOFING LTD,526.56,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134357,1,201508,J T  DUFFY ROOFING LTD,387.00,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134358,1,201508,J T  DUFFY ROOFING LTD,1050.08,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134359,1,201508,J T  DUFFY ROOFING LTD,693.56,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134360,1,201508,J T  DUFFY ROOFING LTD,1163.33,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134362,1,201508,J T  DUFFY ROOFING LTD,990.08,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134367,1,201508,J T  DUFFY ROOFING LTD,1111.56,2015-11-04
Communities & Environment,Supplies and Services,Other Running Costs,41134370,1,201508,J T  DUFFY ROOFING LTD,415.00,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134372,1,201508,J T  DUFFY ROOFING LTD,479.56,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134376,1,201508,J T  DUFFY ROOFING LTD,517.93,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134380,1,201508,J T  DUFFY ROOFING LTD,615.00,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134760,1,201508,J T  DUFFY ROOFING LTD,740.00,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134761,1,201508,J T  DUFFY ROOFING LTD,890.08,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134762,1,201508,J T  DUFFY ROOFING LTD,356.00,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134763,1,201508,J T  DUFFY ROOFING LTD,984.08,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134764,1,201508,J T  DUFFY ROOFING LTD,1142.08,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134766,1,201508,J T  DUFFY ROOFING LTD,684.82,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134767,1,201508,J T  DUFFY ROOFING LTD,872.82,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134768,1,201508,J T  DUFFY ROOFING LTD,1865.34,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134769,1,201508,J T  DUFFY ROOFING LTD,573.56,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134794,1,201508,J T  DUFFY ROOFING LTD,415.00,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134795,1,201508,J T  DUFFY ROOFING LTD,1300.82,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41134796,1,201508,J T  DUFFY ROOFING LTD,825.82,2015-11-09
Communities & Environment,Supplies and Services,Other Running Costs,41135848,1,201508,J T  DUFFY ROOFING LTD,479.56,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41135849,1,201508,J T  DUFFY ROOFING LTD,702.08,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41135850,1,201508,J T  DUFFY ROOFING LTD,931.56,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41135851,1,201508,J T  DUFFY ROOFING LTD,590.82,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41135853,1,201508,J T  DUFFY ROOFING LTD,1069.08,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41135854,1,201508,J T  DUFFY ROOFING LTD,573.56,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41135855,1,201508,J T  DUFFY ROOFING LTD,937.08,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41135856,1,201508,J T  DUFFY ROOFING LTD,684.82,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41136834,1,201508,J T  DUFFY ROOFING LTD,496.82,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41136851,1,201508,J T  DUFFY ROOFING LTD,631.87,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41136866,1,201508,J T  DUFFY ROOFING LTD,1846.00,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,41136875,1,201508,J T  DUFFY ROOFING LTD,1124.49,2015-11-27
Communities & Environment,Supplies and Services,Other Running Costs,41136881,1,201508,J T  DUFFY ROOFING LTD,1297.60,2015-11-27
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41126886,1,201508,RIXONWAY KITCHENS LTD,463.39,2015-11-10
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41131489,1,201508,META   LTD,360.00,2015-11-20
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41134103,1,201508,RIXONWAY KITCHENS LTD,437.73,2015-11-04
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41134874,1,201508,RIXONWAY KITCHENS LTD,382.44,2015-11-10
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41134875,1,201508,RIXONWAY KITCHENS LTD,369.49,2015-11-10
Communities & Environment,Supplies and Services,Other Running Costs,41132853,1,201508,SEKURA TRADE FRAMES,428.92,2015-11-10
Communities & Environment,Supplies and Services,Other Running Costs,41133473,1,201508,SEKURA TRADE FRAMES,399.00,2015-11-10
Communities & Environment,Supplies and Services,Other Running Costs,41133828,1,201508,META   LTD,400.00,2015-11-10
Communities & Environment,Supplies and Services,Other Running Costs,41134799,1,201508,PETER COX LTD,1031.00,2015-11-10
Communities & Environment,Supplies and Services,Other Running Costs,41135872,1,201508,ALL FLOORS (SERVICES) LTD,408.00,2015-11-18
Communities & Environment,Supplies and Services,Other Running Costs,41135878,1,201508,MCVICKERS  LIMITED,512.50,2015-11-20
Communities & Environment,Supplies and Services,Other Running Costs,41135879,1,201508,MCVICKERS  LIMITED,385.50,2015-11-20
Communities & Environment,Supplies and Services,Other Running Costs,41135880,1,201508,MCVICKERS  LIMITED,488.50,2015-11-20
Communities & Environment,Supplies and Services,Other Running Costs,41135883,1,201508,MCVICKERS  LIMITED,480.50,2015-11-20
Communities & Environment,Supplies and Services,Other Running Costs,43878571,0,201508,VPS UK LTD,9512.00,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,43879022,0,201508,KD CEILINGS & PARTITIONS LTD,1420.00,2015-11-30
Communities & Environment,Employees,Agency Staff,60091140,26,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-03
Communities & Environment,Employees,Agency Staff,60091140,30,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-03
Communities & Environment,Employees,Agency Staff,60091140,32,201508,DE POEL MANAGED SERVICES LIMITED,595.14,2015-11-03
Communities & Environment,Employees,Agency Staff,60091140,40,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-03
Communities & Environment,Employees,Agency Staff,60091140,43,201508,DE POEL MANAGED SERVICES LIMITED,595.14,2015-11-03
Communities & Environment,Employees,Agency Staff,60091140,48,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-03
Communities & Environment,Employees,Agency Staff,60091141,31,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-10
Communities & Environment,Employees,Agency Staff,60091142,24,201508,DE POEL MANAGED SERVICES LIMITED,559.07,2015-11-17
Communities & Environment,Employees,Agency Staff,60091142,39,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-17
Communities & Environment,Employees,Agency Staff,60091142,41,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-17
Communities & Environment,Employees,Agency Staff,60091142,43,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-17
Communities & Environment,Employees,Agency Staff,60091142,48,201508,DE POEL MANAGED SERVICES LIMITED,595.14,2015-11-17
Communities & Environment,Employees,Agency Staff,60091142,55,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-17
Communities & Environment,Employees,Agency Staff,60091143,9,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-24
Communities & Environment,Employees,Agency Staff,60091143,27,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-24
Communities & Environment,Employees,Agency Staff,60091143,31,201508,DE POEL MANAGED SERVICES LIMITED,595.14,2015-11-24
Communities & Environment,Employees,Agency Staff,60091143,33,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-24
Communities & Environment,Employees,Agency Staff,60091143,36,201508,DE POEL MANAGED SERVICES LIMITED,595.14,2015-11-24
Communities & Environment,Employees,Agency Staff,60091143,50,201508,DE POEL MANAGED SERVICES LIMITED,590.07,2015-11-24
Communities & Environment,Employees,Agency Staff,60091143,52,201508,DE POEL MANAGED SERVICES LIMITED,559.81,2015-11-24
Communities & Environment,Employees,Agency Staff,60091143,54,201508,DE POEL MANAGED SERVICES LIMITED,595.14,2015-11-24
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41134100,1,201508,RIXONWAY KITCHENS LTD,348.68,2015-11-04
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41134101,1,201508,RIXONWAY KITCHENS LTD,421.24,2015-11-04
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41134876,1,201508,RIXONWAY KITCHENS LTD,418.94,2015-11-10
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41136469,1,201508,RIXONWAY KITCHENS LTD,523.30,2015-11-26
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41136471,1,201508,RIXONWAY KITCHENS LTD,496.56,2015-11-26
Communities & Environment,Supplies and Services,Other Running Costs,41134683,1,201508,SEKURA TRADE FRAMES,493.84,2015-11-10
Communities & Environment,Supplies and Services,Other Running Costs,41134684,1,201508,SEKURA TRADE FRAMES,525.34,2015-11-10
Communities & Environment,Supplies and Services,Other Running Costs,41135881,1,201508,MCVICKERS  LIMITED,480.50,2015-11-20
Communities & Environment,Supplies and Services,Other Running Costs,41127635,1,201508,MARINE SCAFFOLDING LTD,843.50,2015-11-18
Communities & Environment,Supplies and Services,Other Running Costs,41136989,1,201508,JDP CONTRACTING SERVICES LTD,13905.62,2015-11-30
Communities & Environment,Supplies and Services,Other Running Costs,43873860,0,201508,AIKEN FLOORING CONTRACTS LTD,580.35,2015-11-13
Communities & Environment,Supplies and Services,Other Running Costs,43863554,0,201508,CHARLETON FENCING LTD,535.75,2015-11-13
Communities & Environment,Supplies and Services,Other Running Costs,43863833,0,201508,CHARLETON FENCING LTD,480.14,2015-11-13
Communities & Environment,Supplies and Services,Other Running Costs,43878619,0,201508,TYNESIDE FABRICATION LIMITED,1499.00,2015-11-26
Communities & Environment,Supplies and Services,Other Running Costs,43878497,0,201508,ALAN HERON LTD,2266.00,2015-11-27
Communities & Environment,Third Party Payments,Third Party Payments,43876205,1,201508,DAVISON SOLUTIONS  LIMITED,1443.23,2015-11-11
Communities & Environment,Third Party Payments,Third Party Payments,43876205,2,201508,DAVISON SOLUTIONS  LIMITED,789.00,2015-11-11
Communities & Environment,Supplies and Services,Other Running Costs,43879028,0,201508,KD CEILINGS & PARTITIONS LTD,880.00,2015-11-27
