Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43868129,0,201506,ARNDALE GROUP OF COMPANIES,456.25,2015-09-16
Communities & Environment,Transport,Contract Hire,41128030,1,201506,WERNICK HIRE LTD,664.28,2015-09-21
Communities & Environment,Transport,Contract Hire,41128034,1,201506,WERNICK HIRE LTD,664.29,2015-09-21
Communities & Environment,Supplies and Services,Other Running Costs,147021646,1,201506,ANGLIAN WINDOWS LTD,72643.40,2015-09-17
Communities & Environment,Employees,Agency Staff,60091131,6,201506,DE POEL MANAGED SERVICES LIMITED,643.43,2015-09-02
Communities & Environment,Employees,Agency Staff,60091132,38,201506,DE POEL MANAGED SERVICES LIMITED,523.50,2015-09-08
Communities & Environment,Employees,Agency Staff,60091133,23,201506,DE POEL MANAGED SERVICES LIMITED,658.74,2015-09-18
Communities & Environment,Employees,Agency Staff,60091134,21,201506,DE POEL MANAGED SERVICES LIMITED,658.74,2015-09-22
Communities & Environment,Employees,Agency Staff,60091135,19,201506,DE POEL MANAGED SERVICES LIMITED,658.74,2015-09-30
Communities & Environment,Employees,Agency Staff,60091135,22,201506,DE POEL MANAGED SERVICES LIMITED,643.43,2015-09-30
Communities & Environment,Employees,Agency Staff,60091135,34,201506,DE POEL MANAGED SERVICES LIMITED,643.43,2015-09-30
Communities & Environment,Employees,Agency Staff,60091135,38,201506,DE POEL MANAGED SERVICES LIMITED,513.01,2015-09-30
Communities & Environment,Transport,Vehicles and Plant,43864380,0,201506,WERNICK HIRE LTD,646.43,2015-09-11
Communities & Environment,Transport,Contract Hire,41125981,1,201506,WERNICK HIRE LTD,667.85,2015-09-21
Communities & Environment,Transport,Contract Hire,41128808,1,201506,GAP GROUP LTD,352.80,2015-09-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43865916,0,201506,GAP GROUP LTD,422.50,2015-09-22
Communities & Environment,Supplies and Services,Comms & Computing,148016725,7,201506,VIRGIN MEDIA PAYMENTS LTD,30.00,2015-09-02
Communities & Environment,Supplies and Services,Comms & Computing,148016725,13,201506,VIRGIN MEDIA PAYMENTS LTD,68.00,2015-09-02
Communities & Environment,Supplies and Services,Comms & Computing,148016725,21,201506,VIRGIN MEDIA PAYMENTS LTD,40.00,2015-09-02
Communities & Environment,Supplies and Services,Comms & Computing,148016943,7,201506,VIRGIN MEDIA PAYMENTS LTD,25.00,2015-09-18
Communities & Environment,Supplies and Services,Comms & Computing,148016943,16,201506,VIRGIN MEDIA PAYMENTS LTD,34.00,2015-09-18
Communities & Environment,Supplies and Services,Comms & Computing,148016943,17,201506,VIRGIN MEDIA PAYMENTS LTD,34.00,2015-09-18
Communities & Environment,Supplies and Services,Comms & Computing,148016943,27,201506,VIRGIN MEDIA PAYMENTS LTD,40.00,2015-09-18
Communities & Environment,Supplies and Services,Comms & Computing,148016943,43,201506,VIRGIN MEDIA PAYMENTS LTD,5.00,2015-09-18
Communities & Environment,Supplies and Services,Comms & Computing,148016816,313,201506,O2 (UK) LTD,100.02,2015-09-10
Communities & Environment,Supplies and Services,Comms & Computing,148016816,314,201506,O2 (UK) LTD,402.96,2015-09-10
Communities & Environment,Supplies and Services,Comms & Computing,148016816,315,201506,O2 (UK) LTD,35.07,2015-09-10
Communities & Environment,Supplies and Services,Comms & Computing,148016816,322,201506,O2 (UK) LTD,14.50,2015-09-10
Communities & Environment,Supplies and Services,Other Running Costs,41121374,1,201506,R PARKER (WALL&FLOOR TILING CONT) LTD,440.20,2015-09-17
Communities & Environment,Transport,Contract Hire,41128824,2,201506,SPEEDY ASSET SERVICES LIMITED,492.00,2015-09-18
Communities & Environment,Transport,Contract Hire,41128825,1,201506,SPEEDY ASSET SERVICES LIMITED,553.00,2015-09-18
Communities & Environment,Transport,Contract Hire,41128827,1,201506,SPEEDY ASSET SERVICES LIMITED,415.80,2015-09-18
Communities & Environment,Transport,Contract Hire,41129059,2,201506,HUBBWAY HIRE,73.76,2015-09-15
Communities & Environment,Transport,Contract Hire,41125991,1,201506,WERNICK HIRE LTD,664.29,2015-09-01
Communities & Environment,Transport,Contract Hire,41129008,1,201506,WERNICK HIRE LTD,664.28,2015-09-15
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129730,3,201506,JOBLING PURSER LTD,168.40,2015-09-21
Communities & Environment,Supplies and Services,Other Running Costs,41128999,1,201506,GEORGE VARDY LTD,649.92,2015-09-15
Communities & Environment,Supplies and Services,Other Running Costs,147021384,1,201506,BRAMBLEDOWN LANDSCAPE SERVICES,10231.27,2015-09-11
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129727,4,201506,JOBLING PURSER LTD,326.70,2015-09-21
Communities & Environment,Supplies and Services,Comms & Computing,148016816,316,201506,O2 (UK) LTD,10.00,2015-09-10
Communities & Environment,Supplies and Services,Other Running Costs,41129001,1,201506,GEORGE VARDY LTD,361.28,2015-09-18
Communities & Environment,Premises,Energy,41127640,2,201506,NORTHERN POWERGRID(NORTH-EAST)LTD,510.42,2015-09-08
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43863268,0,201506,MIDLAND INDUSTRIAL FLOORING LTD,13633.50,2015-09-11
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43863268,1,201506,MIDLAND INDUSTRIAL FLOORING LTD,13120.39,2015-09-11
Communities & Environment,Supplies and Services,Comms & Computing,148016816,317,201506,O2 (UK) LTD,10.00,2015-09-10
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41125365,1,201506,MTS GROUP,425.00,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41126096,4,201506,KELLY PLANT HIRE LTD,184.00,2015-09-03
Communities & Environment,Transport,Contract Hire,41129057,1,201506,HUBBWAY HIRE,355.00,2015-09-15
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127471,1,201506,JOBLING PURSER LTD,337.94,2015-09-01
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127472,1,201506,JOBLING PURSER LTD,251.88,2015-09-01
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127773,1,201506,JOBLING PURSER LTD,783.84,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128740,1,201506,JOBLING PURSER LTD,228.79,2015-09-16
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129730,2,201506,JOBLING PURSER LTD,302.26,2015-09-21
Communities & Environment,Transport,Contract Hire,41128918,1,201506,SPEEDY ASSET SERVICES LIMITED,464.94,2015-09-15
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127490,1,201506,NORTH EAST CONCRETE LTD,1110.00,2015-09-01
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127491,1,201506,NORTH EAST CONCRETE LTD,1105.50,2015-09-01
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127774,3,201506,JOBLING PURSER LTD,159.98,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128936,1,201506,NORTH EAST CONCRETE LTD,3328.08,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128939,3,201506,JOBLING PURSER LTD,415.95,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129279,1,201506,NORTH EAST CONCRETE LTD,5090.40,2015-09-17
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129280,1,201506,NORTH EAST CONCRETE LTD,3336.48,2015-09-17
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43864600,0,201506,ANSCO SIGNS LTD,363.77,2015-09-11
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128276,1,201506,MTS GROUP,1700.00,2015-09-09
Communities & Environment,Supplies and Services,Other Running Costs,41125974,1,201506,GEORGE VARDY LTD,1580.60,2015-09-02
Communities & Environment,Supplies and Services,Other Running Costs,41129000,1,201506,GEORGE VARDY LTD,2147.48,2015-09-18
Communities & Environment,Transport,Contract Hire,41128910,1,201506,JOHN NIXON LTD,672.00,2015-09-15
Communities & Environment,Transport,Vehicles and Plant,43867817,0,201506,ASHTEAD PLANT HIRE CO LTD NEWCASTLE,425.00,2015-09-24
Communities & Environment,Third Party Payments,Third Party Payments,147021145,1,201506,PREMIER ROADMARKINGS LTD,1456.50,2015-09-04
Communities & Environment,Third Party Payments,Third Party Payments,147021145,2,201506,PREMIER ROADMARKINGS LTD,4369.50,2015-09-04
Communities & Environment,Transport,Contract Hire,41125970,1,201506,GEORGE VARDY LTD,1048.00,2015-09-01
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41124465,2,201506,HOLLAND FOOD SERVICES,306.45,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41124465,5,201506,HOLLAND FOOD SERVICES,826.84,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41124465,6,201506,HOLLAND FOOD SERVICES,287.56,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127980,1,201506,JOBLING PURSER LTD,1420.85,2015-09-07
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128741,3,201506,JOBLING PURSER LTD,248.78,2015-09-11
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",148016767,1,201506,HOLLAND FOOD SERVICES,1420.85,2015-09-07
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41125365,2,201506,MTS GROUP,425.00,2015-09-03
Communities & Environment,Transport,Vehicles and Plant,43866235,0,201506,PREMIER TRAFFIC MANAGEMENT,1800.00,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43865886,0,201506,JOHN MACLEAN & SONS ELECTRICAL (DINGWALL) LTD,7577.46,2015-09-24
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43866861,0,201506,PATHWAY  LIGHTING UK LTD,1350.00,2015-09-16
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43866862,0,201506,PATHWAY  LIGHTING UK LTD,1110.00,2015-09-16
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43866863,0,201506,PATHWAY  LIGHTING UK LTD,360.00,2015-09-16
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43866865,0,201506,PATHWAY  LIGHTING UK LTD,480.00,2015-09-16
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43866868,0,201506,PATHWAY  LIGHTING UK LTD,1620.00,2015-09-16
Communities & Environment,Transport,Contract Hire,41125989,1,201506,WERNICK HIRE LTD,20.22,2015-09-01
Communities & Environment,Transport,Contract Hire,41129002,1,201506,WERNICK HIRE LTD,664.28,2015-09-15
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127775,1,201506,JOBLING PURSER LTD,405.69,2015-09-03
Communities & Environment,Transport,Contract Hire,41125990,1,201506,WERNICK HIRE LTD,606.53,2015-09-01
Communities & Environment,Transport,Contract Hire,41128909,1,201506,JOHN NIXON LTD,399.00,2015-09-15
Communities & Environment,Supplies and Services,Other Running Costs,41125975,1,201506,GEORGE VARDY LTD,762.56,2015-09-02
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127492,1,201506,NORTH EAST CONCRETE LTD,754.50,2015-09-01
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43865102,0,201506,JOHN DAVIDSON (PIPES) LTD,560.00,2015-09-03
Communities & Environment,Supplies and Services,Other Running Costs,147021340,1,201506,TARMAC LTD,34282.50,2015-09-11
Communities & Environment,Transport,Contract Hire,41125989,2,201506,WERNICK HIRE LTD,644.07,2015-09-01
Communities & Environment,Transport,Contract Hire,41129006,1,201506,WERNICK HIRE LTD,664.28,2015-09-15
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41124465,8,201506,HOLLAND FOOD SERVICES,205.45,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127980,2,201506,JOBLING PURSER LTD,205.45,2015-09-07
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128740,4,201506,JOBLING PURSER LTD,84.20,2015-09-16
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128741,2,201506,JOBLING PURSER LTD,1769.81,2015-09-11
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128742,2,201506,JOBLING PURSER LTD,122.93,2015-09-11
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",148016767,2,201506,HOLLAND FOOD SERVICES,205.45,2015-09-07
Communities & Environment,Supplies and Services,Other Running Costs,41125971,1,201506,GEORGE VARDY LTD,1761.24,2015-09-02
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128947,5,201506,JOBLING PURSER LTD,126.30,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129727,3,201506,JOBLING PURSER LTD,74.85,2015-09-21
Communities & Environment,Supplies and Services,Other Running Costs,41129001,2,201506,GEORGE VARDY LTD,799.04,2015-09-18
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41130604,1,201506,THOMPSONS OF PRUDHOE LTD,2508.00,2015-09-28
Communities & Environment,Transport,Contract Hire,41129057,2,201506,HUBBWAY HIRE,142.00,2015-09-15
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128947,1,201506,JOBLING PURSER LTD,707.36,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129277,2,201506,JOBLING PURSER LTD,457.58,2015-09-17
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129727,2,201506,JOBLING PURSER LTD,999.13,2015-09-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41130918,1,201506,JOBLING PURSER LTD,592.65,2015-09-29
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41125365,3,201506,MTS GROUP,1105.00,2015-09-03
Communities & Environment,Transport,Contract Hire,41125990,2,201506,WERNICK HIRE LTD,57.76,2015-09-01
Communities & Environment,Transport,Contract Hire,41129009,1,201506,WERNICK HIRE LTD,664.28,2015-09-15
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43865101,0,201506,JOHN DAVIDSON (PIPES) LTD,520.00,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128939,2,201506,JOBLING PURSER LTD,119.56,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128947,3,201506,JOBLING PURSER LTD,84.20,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129725,2,201506,JOBLING PURSER LTD,117.88,2015-09-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41124465,3,201506,HOLLAND FOOD SERVICES,80.83,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41124465,4,201506,HOLLAND FOOD SERVICES,3.37,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41124465,7,201506,HOLLAND FOOD SERVICES,208.82,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127471,2,201506,JOBLING PURSER LTD,77.46,2015-09-01
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127471,3,201506,JOBLING PURSER LTD,6.74,2015-09-01
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127472,2,201506,JOBLING PURSER LTD,121.25,2015-09-01
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127773,2,201506,JOBLING PURSER LTD,121.25,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127774,1,201506,JOBLING PURSER LTD,84.20,2015-09-03
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41127980,3,201506,JOBLING PURSER LTD,293.02,2015-09-07
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128740,3,201506,JOBLING PURSER LTD,168.40,2015-09-16
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128741,1,201506,JOBLING PURSER LTD,237.44,2015-09-11
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128742,1,201506,JOBLING PURSER LTD,370.49,2015-09-11
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128939,1,201506,JOBLING PURSER LTD,84.20,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41128947,2,201506,JOBLING PURSER LTD,85.88,2015-09-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129277,1,201506,JOBLING PURSER LTD,119.56,2015-09-17
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129725,1,201506,JOBLING PURSER LTD,434.30,2015-09-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129727,1,201506,JOBLING PURSER LTD,119.56,2015-09-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41129730,1,201506,JOBLING PURSER LTD,84.20,2015-09-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41130917,1,201506,JOBLING PURSER LTD,661.32,2015-09-29
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",148016767,3,201506,HOLLAND FOOD SERVICES,293.02,2015-09-07
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41126096,2,201506,KELLY PLANT HIRE LTD,80.50,2015-09-03
Communities & Environment,Supplies and Services,Other Running Costs,41129014,3,201506,KELLY PLANT HIRE LTD,161.00,2015-09-30
