Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Expenditure Code,Payment Date,Supplier Name,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Technical,087,Payments to Ext Contractors,2022-06-27,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3650795,1776.00,
Harrogate Borough Council,Premises,R,Community,Technical,087,Payments to Ext Contractors,2022-06-20,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3650286,1980.00,
Harrogate Borough Council,Premises,R,Community,Technical,087,Payments to Ext Contractors,2022-06-06,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3649791,2470.00,
Harrogate Borough Council,Premises,R,Community,Technical,087,Payments to Ext Contractors,2022-06-08,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3649544,3220.00,
Harrogate Borough Council,Supplies and Services,R,Community,Wardens Service,348,Wel being Charges,2022-06-13,222199,DORO CARE (UK) LTD,3650536,1995.93,
Harrogate Borough Council,Premises,R,Community,Wardens Service,112,Electricity,2022-06-06,205479,EON T/A NPOWER,3649942,226.03,Elec - Collins Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,112,Electricity,2022-06-06,205479,EON T/A NPOWER,3649945,273.90,Elec - Blossomgate Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,112,Electricity,2022-06-06,205479,EON T/A NPOWER,3649959,298.34,Elec - Carlton Lodge
Harrogate Borough Council,Premises,R,Community,Wardens Service,112,Electricity,2022-06-06,205479,EON T/A NPOWER,3649947,328.12,Elec - Hewitson Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,112,Electricity,2022-06-06,205479,EON T/A NPOWER,3649944,408.68,Elec - Bondgate Court Community Hall
Harrogate Borough Council,Premises,R,Community,Wardens Service,132,Fixtures & Fittings,2022-06-01,218362,JLA TOTAL CARE LTD,3649579,348.90,Hewitson Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,132,Fixtures & Fittings,2022-06-22,218362,JLA TOTAL CARE LTD,3650805,348.90,Blossomgate
Harrogate Borough Council,Premises,R,Community,Wardens Service,132,Fixtures & Fittings,2022-06-22,218362,JLA TOTAL CARE LTD,3650806,348.90,Hewitson Court
Harrogate Borough Council,Supplies and Services,R,Community,Wardens Service,174,Dispersed Alarm Equipment,2022-06-08,204674,TUNSTALL HEALTHCARE (UK) LTD,3649991,397.00,
Harrogate Borough Council,Supplies and Services,C,Community,Waste & Environmental Services Unit,171,Equipment,2022-06-22,204118,TERBERG MATEC UK,3650687,40170.00,Equipment
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,451,Fuel/Oil,2022-06-06,200227,ALLSTAR BUSINESS SOLUTIONS LTD,3649132,53.44,AS60046921
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,461,Hire of Vehicles/Plant,2022-06-29,200308,ARROW SELF DRIVE,3649835,518.54,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,433,Other Supplies & Services,2022-06-22,225912,BARTEC MUNICIPAL TECHNOLOGIES  LTD,3650438,950.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,433,Other Supplies & Services,2022-06-29,225912,BARTEC MUNICIPAL TECHNOLOGIES  LTD,3650437,2850.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,171,Equipment,2022-06-15,204635,BOB COWELL,3650306,1269.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,361,Subsistence,2022-06-27,218268,CORPORATE TRAVEL MANAGEMENT (NORTH) LTD,3650592,97.84,Travel Invoice for Month 20225
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,471,Travel,2022-06-27,218268,CORPORATE TRAVEL MANAGEMENT (NORTH) LTD,3650592,0.80,Travel Invoice for Month 20225
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,210,Purchase of Bin Liners,2022-06-15,201011,CROMWELL POLYTHENE LTD,3649626,1445.60,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,433,Other Supplies & Services,2022-06-22,206891,GALTEC SOLUTIONS,3649274,420.13,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,433,Other Supplies & Services,2022-06-29,206891,GALTEC SOLUTIONS,3650096,45.96,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,433,Other Supplies & Services,2022-06-29,206891,GALTEC SOLUTIONS,3650096,798.71,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,299,Other Services,2022-06-27,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3650879,300.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,299,Other Services,2022-06-27,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3650879,2600.00,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,461,Hire of Vehicles/Plant,2022-06-29,230359,RIVERSIDE TRUCK RENTAL LIMITED,3651113,4774.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,176,Purchase of Bulk Containers,2022-06-08,213523,SSI SCHAEFER LTD,3649215,16564.00,Purchase of Bulk Containers
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,176,Purchase of Bulk Containers,2022-06-01,213523,SSI SCHAEFER LTD,3648239,8282.00,Purchase of Bulk Containers
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,176,Purchase of Bulk Containers,2022-06-01,213523,SSI SCHAEFER LTD,3648239,8282.00,Purchase of Bulk Containers
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,019,Temporary Staff,2022-06-01,204317,TRAVAIL EMPLOYMENT GROUP LTD,3649444,639.91,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,019,Temporary Staff,2022-06-29,204317,TRAVAIL EMPLOYMENT GROUP LTD,3651102,740.57,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,019,Temporary Staff,2022-06-22,204317,TRAVAIL EMPLOYMENT GROUP LTD,3650770,949.08,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,019,Temporary Staff,2022-06-29,204317,TRAVAIL EMPLOYMENT GROUP LTD,3651099,1064.12,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,019,Temporary Staff,2022-06-29,204317,TRAVAIL EMPLOYMENT GROUP LTD,3651100,1917.51,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,019,Temporary Staff,2022-06-29,204317,TRAVAIL EMPLOYMENT GROUP LTD,3651101,1928.18,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,292,Credit Card Services,2022-06-08,200179,ADELANTE SOFTWARE LTD,3649130,590.94,ConnectPay Invoice for Period 01042022 to 30042022
Harrogate Borough Council,Transport,R,Corporate Affairs,Accountancy,471,Travel,2022-06-27,218268,CORPORATE TRAVEL MANAGEMENT (NORTH) LTD,3650592,67.12,Travel Invoice for Month 20225
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,281,Audit Fees,2022-06-13,219417,MAZARS LLP,3650296,9856.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Benefits,433,Other Supplies & Services,2022-06-22,203079,NEC SOFTWARE SOLUTIONS UK LTD,3649195,11057.74,
Harrogate Borough Council,Employees,R,Corporate Affairs,Benefits,054,Non Qualification Training,2022-06-13,210647,RED ELEPHANT PROMOTIONS LTD,3649650,227.50,
Harrogate Borough Council,Transport,R,Corporate Affairs,Chief Executive,471,Travel,2022-06-27,218268,CORPORATE TRAVEL MANAGEMENT (NORTH) LTD,3650592,292.25,Travel Invoice for Month 20225
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Chief Executive,361,Subsistence,2022-06-29,204187,CROWNE PLAZA HARROGATE,3651226,405.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Communications & Marketing,263,Marketing/Promotion,2022-06-15,229457,GETTY IMAGES (UK) LIMITED,3649811,672.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Communications & Marketing,383,Subscriptions,2022-06-01,221315,MELTWATER (UK) LTD,3649849,2921.00,Subscriptions
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-22,230388,PERTEMPS LTD,3650867,343.15,
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-22,230388,PERTEMPS LTD,3650865,404.30,Temporary Staff
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-22,230388,PERTEMPS LTD,3650870,405.39,
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-13,230388,PERTEMPS LTD,3650569,424.69,Temporary Staff
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-22,230388,PERTEMPS LTD,3650871,471.17,
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-22,230388,PERTEMPS LTD,3650869,477.96,
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-22,230388,PERTEMPS LTD,3650866,480.13,
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-13,230388,PERTEMPS LTD,3650568,491.55,Temporary Staff
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-22,230388,PERTEMPS LTD,3650872,502.83,
Harrogate Borough Council,Employees,R,Corporate Affairs,Customer Services Unit (CCST),019,Temporary Staff,2022-06-22,230388,PERTEMPS LTD,3650868,508.54,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Domestic Revenues,433,Other Supplies & Services,2022-06-29,203079,NEC SOFTWARE SOLUTIONS UK LTD,3650203,685.00,010522 to 310522 inclusive
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Domestic Revenues,433,Other Supplies & Services,2022-06-29,203079,NEC SOFTWARE SOLUTIONS UK LTD,3650204,2075.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,433,Other Supplies & Services,2022-06-08,200308,ARROW SELF DRIVE,3648658,509.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,269,Electoral Registration Fees,2022-06-13,201312,CIVICA ELECTION SERVICES LIMITED,3650314,902.34,Electoral Registration Fees
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,269,Electoral Registration Fees,2022-06-01,201312,CIVICA ELECTION SERVICES LIMITED,3649861,3027.44,Electoral Registration Fees
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,254,Photocopiers,2022-06-13,200293,ARENA GROUP LTD,3650345,246.08,Serial NoCNEJ52385
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,254,Photocopiers,2022-06-13,200293,ARENA GROUP LTD,3650354,252.69,Serial NoCNFJ56133
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,254,Photocopiers,2022-06-13,200293,ARENA GROUP LTD,3650323,268.97,Serial No75299231443FD
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,254,Photocopiers,2022-06-13,200293,ARENA GROUP LTD,3650351,275.09,Serial NoCNFJ54541
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,254,Photocopiers,2022-06-13,200293,ARENA GROUP LTD,3650353,290.82,Serial NoCNFJ56130
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,254,Photocopiers,2022-06-27,200293,ARENA GROUP LTD,3649828,557.41,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,254,Photocopiers,2022-06-13,200293,ARENA GROUP LTD,3650330,2778.74,Serial NoC1EJ15253
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,171,Equipment,2022-06-29,227600,BANNER GROUP LTD,3649822,61.08,CONSOLIDATED INVOICE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,209,Paper,2022-06-29,227600,BANNER GROUP LTD,3649822,234.54,CONSOLIDATED INVOICE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,209,Paper,2022-06-29,227600,BANNER GROUP LTD,3649822,340.56,CONSOLIDATED INVOICE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,246,Stationery/Office Consumables,2022-06-29,227600,BANNER GROUP LTD,3649822,13.00,CONSOLIDATED INVOICE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,246,Stationery/Office Consumables,2022-06-29,227600,BANNER GROUP LTD,3649822,27.22,CONSOLIDATED INVOICE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,246,Stationery/Office Consumables,2022-06-29,227600,BANNER GROUP LTD,3649822,374.94,CONSOLIDATED INVOICE
Harrogate Borough Council,Transport,R,Corporate Affairs,Facilities Management,471,Travel,2022-06-27,218268,CORPORATE TRAVEL MANAGEMENT (NORTH) LTD,3650592,11.65,Travel Invoice for Month 20225
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,246,Stationery/Office Consumables,2022-06-13,226236,MOROAK T/A BLAKE ENVELOPES,3650149,589.00,Stationery/Office Consumables
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,345,Computer Consumables,2022-06-08,229556,PICK PROTECTION LTD,3648661,1800.00,
Harrogate Borough Council,Premises,R,Corporate Affairs,Facilities Management,100,Bldg Mgmt Recharged Works,2022-06-29,222874,PITNEY BOWES FINANCE LIMITED,3651228,800.50,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650750,210.24,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650743,13.30,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650743,251.20,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650751,369.12,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650744,23.80,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650744,42.47,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650744,481.04,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-29,203662,ROYAL MAIL GROUP LTD,3650742,1614.64,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650741,2079.92,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650737,4212.40,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,203662,ROYAL MAIL GROUP LTD,3650745,5894.52,Postage
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,254,Photocopiers,2022-06-29,203884,SIEMENS FINANCIAL SERVICES LTD,3651187,18.33,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,254,Photocopiers,2022-06-29,203884,SIEMENS FINANCIAL SERVICES LTD,3651187,7970.68,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,433,Other Supplies & Services,2022-06-29,221365,TOTAL ID LTD,3649838,9.95,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,433,Other Supplies & Services,2022-06-29,221365,TOTAL ID LTD,3649838,169.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,433,Other Supplies & Services,2022-06-29,221365,TOTAL ID LTD,3649838,230.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-13,229207,UNIFIED POST LIMITED,3650377,1499.87,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-13,226241,WHISTL UK LIMITED,3649723,345.48,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-13,226241,WHISTL UK LIMITED,3649727,1117.55,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,226241,WHISTL UK LIMITED,3650647,1308.11,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-06,226241,WHISTL UK LIMITED,3649262,1337.19,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-27,226241,WHISTL UK LIMITED,3649729,2039.33,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,301,Postage,2022-06-20,226241,WHISTL UK LIMITED,3649260,2347.22,
Harrogate Borough Council,Employees,R,Corporate Affairs,Human Resources,019,Temporary Staff,2022-06-29,200591,BROOK STREET (UK) LTD,3651071,312.70,Temporary Staff
Harrogate Borough Council,Employees,R,Corporate Affairs,Human Resources,019,Temporary Staff,2022-06-29,200591,BROOK STREET (UK) LTD,3651070,354.14,Temporary Staff
Harrogate Borough Council,Employees,R,Corporate Affairs,Human Resources,019,Temporary Staff,2022-06-29,200591,BROOK STREET (UK) LTD,3651068,557.59,Temporary Staff
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Human Resources,A03,Debits,2022-06-13,205926,COMPUTERSHARE VOUCHER SERVICES,3649996,31.51,Nursery Vouchers
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Human Resources,A03,Debits,2022-06-13,205926,COMPUTERSHARE VOUCHER SERVICES,3649996,2100.77,Nursery Vouchers
