Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-27,28654.66
BAM Nuttall Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-27,28654.66
BAM Nuttall Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-24,27260.00
BAM Nuttall Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-15,26206.12
BAM Nuttall Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-20,26005.40
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-23,780677.18
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,556777.88
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,493633.22
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,491483.73
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,390556.84
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,361772.99
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,321482.85
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,309164.28
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,290373.78
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-06,282323.12
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,280028.05
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,266000.01
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-23,259399.76
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-23,247289.78
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,245989.63
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,245719.19
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,240103.46
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-24,228076.60
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,216555.02
Amalgamated Construction Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-16,208884.64
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-07,203723.27
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-21,202619.30
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,200000.09
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,192688.60
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,192518.31
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,186146.96
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,184802.32
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-23,181903.60
Amalgamated Construction Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-28,179427.54
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-09,173704.00
Amalgamated Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-21,143970.89
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,138715.29
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,138377.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,136933.64
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-28,133121.02
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-09,132248.78
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,128248.03
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-09,125657.13
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-21,124629.20
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,103685.34
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-23,100000.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,97294.86
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,86764.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,84996.07
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,84801.19
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-14,84189.83
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-15,73793.82
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-21,72199.00
Amalgamated Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-22,72000.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-09,68425.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,65145.54
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-06,62978.83
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,62000.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,58826.20
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-24,58515.12
Amalgamated Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-09,54664.32
Amalgamated Construction Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-02-16,49366.67
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-13,44968.00
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,43692.95
Amalgamated Construction Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-02-08,42745.82
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-15,42722.73
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-16,42355.76
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-22,40140.79
Amalgamated Construction Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-02-09,40136.60
